,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
19,HLA-B,CD3D,T cell,T cell,3.2759614,0.0,Ligand,Receptor,HLA-B,CD3D,3.2759614
20,B2M,CD3D,Fibroblast cell,T cell,3.2749312,0.0,Ligand,Receptor,B2M,CD3D,3.2749312
21,INS,INSR,Endocrine cell,Fibroblast cell,3.2524166,0.0,Ligand,Receptor,INS,INSR,3.2524166
22,INS,LILRB1,Endocrine cell,Macrophage cell,3.24886,0.0,Ligand,Receptor,INS,LILRB1,3.24886
23,APP,CD74,Ductal cell type 2,Macrophage cell,3.2457466,0.0,Ligand,Receptor,APP,CD74,3.2457466
24,INS,IGF1R,Endocrine cell,Endothelial cell,3.2399745,0.0,Ligand,Receptor,INS,IGF1R,3.2399745
25,INS,IGF1R,Endocrine cell,Endocrine cell,3.2354531,0.0,Ligand,Receptor,INS,IGF1R,3.2354531
26,PRSS1,F2RL1,Acinar cell,Ductal cell type 2,3.2238755,0.0,Ligand,Receptor,PRSS1,F2RL1,3.2238755
27,INS,INSR,Endocrine cell,Macrophage cell,3.2211764,0.0,Ligand,Receptor,INS,INSR,3.2211764
28,INS,IGF1R,Endocrine cell,Ductal cell type 2,3.2184427,0.0,Ligand,Receptor,INS,IGF1R,3.2184427
29,INS,IGF1R,Endocrine cell,Ductal cell type 1,3.2172008,0.0,Ligand,Receptor,INS,IGF1R,3.2172008
30,B2M,CD3D,Endocrine cell,T cell,3.2108526,0.0,Ligand,Receptor,B2M,CD3D,3.2108526
31,INS,IGF1R,Endocrine cell,Fibroblast cell,3.2099674,0.0,Ligand,Receptor,INS,IGF1R,3.2099674
32,TIMP1,CD63,Fibroblast cell,Endothelial cell,3.2073555,0.0,Ligand,Receptor,TIMP1,CD63,3.2073555
33,INS,IGF1R,Endocrine cell,Acinar cell,3.2069998,0.0,Ligand,Receptor,INS,IGF1R,3.2069998
34,INS,LILRB2,Endocrine cell,Macrophage cell,3.200282,0.0,Ligand,Receptor,INS,LILRB2,3.200282
35,B2M,CD3D,Ductal cell type 1,T cell,3.1970892,0.0,Ligand,Receptor,B2M,CD3D,3.1970892
36,PRSS1,F2RL1,Acinar cell,Ductal cell type 1,3.1909366,0.0,Ligand,Receptor,PRSS1,F2RL1,3.1909366
37,APP,CD74,Fibroblast cell,Macrophage cell,3.1714067,0.0,Ligand,Receptor,APP,CD74,3.1714067
38,TIMP1,CD63,Fibroblast cell,Macrophage cell,3.1619482,0.0,Ligand,Receptor,TIMP1,CD63,3.1619482
39,B2M,CD3G,T cell,T cell,3.1549685,0.0,Ligand,Receptor,B2M,CD3G,3.1549685
40,PRSS1,PARD3,Acinar cell,Ductal cell type 2,3.1007736,0.0,Ligand,Receptor,PRSS1,PARD3,3.1007736
41,PRSS1,F2RL1,Acinar cell,Acinar cell,3.0945666,0.0,Ligand,Receptor,PRSS1,F2RL1,3.0945666
42,PRSS1,PARD3,Acinar cell,Endocrine cell,3.0908632,0.0,Ligand,Receptor,PRSS1,PARD3,3.0908632
43,PRSS1,F2RL1,Acinar cell,Endocrine cell,3.0855982,0.0,Ligand,Receptor,PRSS1,F2RL1,3.0855982
44,APP,CD74,Stellate cell,Macrophage cell,3.0840049,0.0,Ligand,Receptor,APP,CD74,3.0840049
45,PRSS1,F2R,Acinar cell,Endocrine cell,3.080484,0.0,Ligand,Receptor,PRSS1,F2R,3.080484
46,TIMP1,CD63,Fibroblast cell,Endocrine cell,3.067436,0.0,Ligand,Receptor,TIMP1,CD63,3.067436
47,TIMP1,CD63,Fibroblast cell,Acinar cell,3.0502605,0.0,Ligand,Receptor,TIMP1,CD63,3.0502605
48,HLA-B,CD3D,Ductal cell type 2,T cell,3.046812,0.0,Ligand,Receptor,HLA-B,CD3D,3.046812
49,HLA-B,CD3D,Endothelial cell,T cell,3.0215497,0.0,Ligand,Receptor,HLA-B,CD3D,3.0215497
50,APP,CD74,Endocrine cell,Macrophage cell,2.994573,0.0,Ligand,Receptor,APP,CD74,2.994573
51,HLA-B,CD3D,Macrophage cell,T cell,2.98392,0.0,Ligand,Receptor,HLA-B,CD3D,2.98392
52,B2M,CD3G,Macrophage cell,T cell,2.9592755,0.0,Ligand,Receptor,B2M,CD3G,2.9592755
53,APP,CD74,Acinar cell,Macrophage cell,2.9585373,0.0,Ligand,Receptor,APP,CD74,2.9585373
54,LUM,ITGB1,Fibroblast cell,Fibroblast cell,2.9527514,0.0,Ligand,Receptor,LUM,ITGB1,2.9527514
55,HLA-A,CD3D,T cell,T cell,2.94937,0.0,Ligand,Receptor,HLA-A,CD3D,2.94937
56,LUM,ITGB1,Fibroblast cell,Stellate cell,2.9482713,0.0,Ligand,Receptor,LUM,ITGB1,2.9482713
57,B2M,KLRD1,T cell,T cell,2.9392905,0.0,Ligand,Receptor,B2M,KLRD1,2.9392905
58,B2M,CD3G,Endothelial cell,T cell,2.932337,0.0,Ligand,Receptor,B2M,CD3G,2.932337
59,B2M,CD247,T cell,T cell,2.9309297,0.0,Ligand,Receptor,B2M,CD247,2.9309297
60,HLA-B,CD3D,Ductal cell type 1,T cell,2.9077954,0.0,Ligand,Receptor,HLA-B,CD3D,2.9077954
61,B2M,CD1C,T cell,Macrophage cell,2.8891568,0.0,Ligand,Receptor,B2M,CD1C,2.8891568
62,B2M,TFRC,T cell,Ductal cell type 2,2.8585615,0.0,Ligand,Receptor,B2M,TFRC,2.8585615
63,LUM,ITGB1,Fibroblast cell,Endothelial cell,2.8533068,0.0,Ligand,Receptor,LUM,ITGB1,2.8533068
64,TIMP1,CD63,Stellate cell,Fibroblast cell,2.8520103,0.0,Ligand,Receptor,TIMP1,CD63,2.8520103
65,COPA,CD74,Ductal cell type 2,Macrophage cell,2.8347187,0.0,Ligand,Receptor,COPA,CD74,2.8347187
66,TIMP1,CD63,Fibroblast cell,T cell,2.822666,0.0,Ligand,Receptor,TIMP1,CD63,2.822666
67,HLA-C,CD3D,T cell,T cell,2.8224764,0.0,Ligand,Receptor,HLA-C,CD3D,2.8224764
68,TIMP1,CD63,Ductal cell type 2,Fibroblast cell,2.8178866,0.0,Ligand,Receptor,TIMP1,CD63,2.8178866
69,B2M,CD3D,T cell,Endocrine cell,2.8039315,0.0,Ligand,Receptor,B2M,CD3D,2.8039315
70,B2M,LILRB1,T cell,Macrophage cell,2.801891,0.0,Ligand,Receptor,B2M,LILRB1,2.801891
71,B2M,KLRC2,T cell,T cell,2.8007085,0.0,Ligand,Receptor,B2M,KLRC2,2.8007085
72,LUM,ITGB1,Fibroblast cell,Ductal cell type 2,2.7812426,0.0,Ligand,Receptor,LUM,ITGB1,2.7812426
73,B2M,CD3D,Acinar cell,T cell,2.7757177,0.0,Ligand,Receptor,B2M,CD3D,2.7757177
74,SPINK1,EGFR,Acinar cell,Fibroblast cell,2.7709575,0.0,Ligand,Receptor,SPINK1,EGFR,2.7709575
75,COPA,CD74,Endothelial cell,Macrophage cell,2.7678754,0.0,Ligand,Receptor,COPA,CD74,2.7678754
76,B2M,TFRC,T cell,Macrophage cell,2.7637465,0.0,Ligand,Receptor,B2M,TFRC,2.7637465
77,B2M,CD3D,T cell,Ductal cell type 2,2.758675,0.0,Ligand,Receptor,B2M,CD3D,2.758675
78,COPA,CD74,Fibroblast cell,Macrophage cell,2.7578669,0.0,Ligand,Receptor,COPA,CD74,2.7578669
79,B2M,LILRB2,T cell,Macrophage cell,2.7533133,0.0,Ligand,Receptor,B2M,LILRB2,2.7533133
80,SPINK1,EGFR,Acinar cell,Ductal cell type 2,2.7490098,0.0,Ligand,Receptor,SPINK1,EGFR,2.7490098
81,B2M,CD3D,T cell,Endothelial cell,2.748751,0.0,Ligand,Receptor,B2M,CD3D,2.748751
82,COPA,CD74,Macrophage cell,Macrophage cell,2.7478526,0.0,Ligand,Receptor,COPA,CD74,2.7478526
83,SPINK1,EGFR,Acinar cell,Ductal cell type 1,2.7470467,0.0,Ligand,Receptor,SPINK1,EGFR,2.7470467
84,B2M,KLRD1,Macrophage cell,T cell,2.7435975,0.0,Ligand,Receptor,B2M,KLRD1,2.7435975
85,B2M,TFRC,T cell,Endocrine cell,2.7424483,0.0,Ligand,Receptor,B2M,TFRC,2.7424483
86,B2M,CD3D,T cell,Fibroblast cell,2.740783,0.0,Ligand,Receptor,B2M,CD3D,2.740783
87,B2M,CD3D,T cell,Ductal cell type 1,2.7372572,0.0,Ligand,Receptor,B2M,CD3D,2.7372572
88,B2M,CD3D,T cell,Acinar cell,2.7369363,0.0,Ligand,Receptor,B2M,CD3D,2.7369363
89,B2M,CD247,Macrophage cell,T cell,2.7352366,0.0,Ligand,Receptor,B2M,CD247,2.7352366
90,B2M,CD3G,Stellate cell,T cell,2.7341213,0.0,Ligand,Receptor,B2M,CD3G,2.7341213
91,APP,CD74,Macrophage cell,Macrophage cell,2.7329803,0.0,Ligand,Receptor,APP,CD74,2.7329803
92,COPA,CD74,Ductal cell type 1,Macrophage cell,2.722993,0.0,Ligand,Receptor,COPA,CD74,2.722993
93,COPA,CD74,Endocrine cell,Macrophage cell,2.720169,0.0,Ligand,Receptor,COPA,CD74,2.720169
94,B2M,KLRD1,Endothelial cell,T cell,2.716659,0.0,Ligand,Receptor,B2M,KLRD1,2.716659
95,SPINK1,EGFR,Acinar cell,Acinar cell,2.7086504,0.0,Ligand,Receptor,SPINK1,EGFR,2.7086504
96,HLA-B,CANX,T cell,Ductal cell type 2,2.7085652,0.0,Ligand,Receptor,HLA-B,CANX,2.7085652
97,B2M,CD247,Endothelial cell,T cell,2.7082982,0.0,Ligand,Receptor,B2M,CD247,2.7082982
98,HLA-A,CD3D,Endothelial cell,T cell,2.7082872,0.0,Ligand,Receptor,HLA-A,CD3D,2.7082872
99,APP,CD74,Endothelial cell,Endothelial cell,2.7064095,0.0,Ligand,Receptor,APP,CD74,2.7064095
100,HLA-B,CD3D,Stellate cell,T cell,2.7049403,0.0,Ligand,Receptor,HLA-B,CD3D,2.7049403
101,B2M,CD1C,Macrophage cell,Macrophage cell,2.6934638,0.0,Ligand,Receptor,B2M,CD1C,2.6934638
102,COPA,CD74,Stellate cell,Macrophage cell,2.6911867,0.0,Ligand,Receptor,COPA,CD74,2.6911867
103,B2M,CD3G,Ductal cell type 2,T cell,2.6897075,0.0,Ligand,Receptor,B2M,CD3G,2.6897075
104,COPA,CD74,Acinar cell,Macrophage cell,2.6785278,0.0,Ligand,Receptor,COPA,CD74,2.6785278
105,B2M,CD1C,Endothelial cell,Macrophage cell,2.6665254,0.0,Ligand,Receptor,B2M,CD1C,2.6665254
106,COPA,CD74,T cell,Macrophage cell,2.6664648,0.0,Ligand,Receptor,COPA,CD74,2.6664648
107,B2M,TFRC,Macrophage cell,Ductal cell type 2,2.6628685,0.0,Ligand,Receptor,B2M,TFRC,2.6628685
108,APP,CD74,T cell,Macrophage cell,2.655465,0.0,Ligand,Receptor,APP,CD74,2.655465
109,HLA-B,CD3D,Endocrine cell,T cell,2.6505756,0.0,Ligand,Receptor,HLA-B,CD3D,2.6505756
110,TIMP1,CD63,Endothelial cell,Fibroblast cell,2.650145,0.0,Ligand,Receptor,TIMP1,CD63,2.650145
111,TIMP1,CD63,Endocrine cell,Fibroblast cell,2.645122,0.007,Ligand,Receptor,TIMP1,CD63,2.645122
112,HLA-B,CANX,T cell,Endothelial cell,2.6360598,0.0,Ligand,Receptor,HLA-B,CANX,2.6360598
113,B2M,TFRC,Endothelial cell,Ductal cell type 2,2.63593,0.0,Ligand,Receptor,B2M,TFRC,2.63593
114,HLA-B,CD3G,T cell,T cell,2.6297207,0.0,Ligand,Receptor,HLA-B,CD3G,2.6297207
115,B2M,CD3G,Fibroblast cell,T cell,2.6286905,0.0,Ligand,Receptor,B2M,CD3G,2.6286905
116,APP,CD74,Ductal cell type 1,Endothelial cell,2.6268687,0.0,Ligand,Receptor,APP,CD74,2.6268687
117,TIMP1,CD63,Stellate cell,Ductal cell type 1,2.6208615,0.0,Ligand,Receptor,TIMP1,CD63,2.6208615
118,B2M,CD3D,Macrophage cell,Endocrine cell,2.6082385,0.0,Ligand,Receptor,B2M,CD3D,2.6082385
119,B2M,LILRB1,Macrophage cell,Macrophage cell,2.606198,0.0,Ligand,Receptor,B2M,LILRB1,2.606198
120,B2M,KLRC2,Macrophage cell,T cell,2.6050155,0.0,Ligand,Receptor,B2M,KLRC2,2.6050155
121,LUM,ITGB1,Fibroblast cell,Ductal cell type 1,2.5956442,0.0,Ligand,Receptor,LUM,ITGB1,2.5956442
122,TIMP1,CD63,Ductal cell type 2,Ductal cell type 1,2.5867376,0.004,Ligand,Receptor,TIMP1,CD63,2.5867376
123,B2M,CD3D,Endothelial cell,Endocrine cell,2.5813,0.0,Ligand,Receptor,B2M,CD3D,2.5813
124,B2M,LILRB1,Endothelial cell,Macrophage cell,2.5792596,0.0,Ligand,Receptor,B2M,LILRB1,2.5792596
125,B2M,KLRC2,Endothelial cell,T cell,2.578077,0.0,Ligand,Receptor,B2M,KLRC2,2.578077
126,HLA-B,CANX,T cell,Ductal cell type 1,2.5771317,0.0,Ligand,Receptor,HLA-B,CANX,2.5771317
127,HLA-C,CD3D,Ductal cell type 2,T cell,2.5750425,0.0,Ligand,Receptor,HLA-C,CD3D,2.5750425
128,HLA-A,CD3D,Macrophage cell,T cell,2.5738497,0.0,Ligand,Receptor,HLA-A,CD3D,2.5738497
129,TIMP1,CD63,Stellate cell,Stellate cell,2.5716133,0.004,Ligand,Receptor,TIMP1,CD63,2.5716133
130,HLA-B,CANX,T cell,Fibroblast cell,2.5715034,0.0,Ligand,Receptor,HLA-B,CANX,2.5715034
131,B2M,TFRC,Macrophage cell,Macrophage cell,2.5680535,0.0,Ligand,Receptor,B2M,TFRC,2.5680535
132,S100A10,CFTR,Ductal cell type 2,Ductal cell type 1,2.5651805,0.0,Ligand,Receptor,S100A10,CFTR,2.5651805
133,B2M,CD3G,Endocrine cell,T cell,2.564612,0.0,Ligand,Receptor,B2M,CD3G,2.564612
134,B2M,CD3D,Macrophage cell,Ductal cell type 2,2.562982,0.0,Ligand,Receptor,B2M,CD3D,2.562982
135,B2M,LILRB2,Macrophage cell,Macrophage cell,2.5576203,0.0,Ligand,Receptor,B2M,LILRB2,2.5576203
136,B2M,CD3D,Macrophage cell,Endothelial cell,2.553058,0.0,Ligand,Receptor,B2M,CD3D,2.553058
137,B2M,CD3G,Ductal cell type 1,T cell,2.5508485,0.0,Ligand,Receptor,B2M,CD3G,2.5508485
138,HLA-B,CANX,T cell,Endocrine cell,2.549125,0.0,Ligand,Receptor,HLA-B,CANX,2.549125
139,B2M,TFRC,Macrophage cell,Endocrine cell,2.5467553,0.0,Ligand,Receptor,B2M,TFRC,2.5467553
140,B2M,CD3D,Macrophage cell,Fibroblast cell,2.54509,0.0,Ligand,Receptor,B2M,CD3D,2.54509
141,B2M,CD3D,Macrophage cell,Ductal cell type 1,2.5415642,0.0,Ligand,Receptor,B2M,CD3D,2.5415642
142,B2M,CD3D,Macrophage cell,Acinar cell,2.5412433,0.001,Ligand,Receptor,B2M,CD3D,2.5412433
143,CALM2,AQP1,Stellate cell,Endothelial cell,2.5411282,0.0,Ligand,Receptor,CALM2,AQP1,2.5411282
144,B2M,TFRC,Endothelial cell,Macrophage cell,2.541115,0.0,Ligand,Receptor,B2M,TFRC,2.541115
145,HLA-B,CD8A,T cell,T cell,2.5384145,0.0,Ligand,Receptor,HLA-B,CD8A,2.5384145
146,HLA-C,CD3D,Endothelial cell,T cell,2.5376382,0.0,Ligand,Receptor,HLA-C,CD3D,2.5376382
148,B2M,CD3D,Endothelial cell,Ductal cell type 2,2.5360436,0.0,Ligand,Receptor,B2M,CD3D,2.5360436
149,S100A10,CFTR,Ductal cell type 1,Ductal cell type 1,2.5344374,0.0,Ligand,Receptor,S100A10,CFTR,2.5344374
150,INS,INSR,Ductal cell type 2,Endothelial cell,2.534046,0.0,Ligand,Receptor,INS,INSR,2.534046
151,HLA-C,CD3D,Macrophage cell,T cell,2.533002,0.0,Ligand,Receptor,HLA-C,CD3D,2.533002
152,B2M,LILRB2,Endothelial cell,Macrophage cell,2.5306818,0.0,Ligand,Receptor,B2M,LILRB2,2.5306818
153,B2M,CD3D,Endothelial cell,Endothelial cell,2.5261195,0.0,Ligand,Receptor,B2M,CD3D,2.5261195
154,CEL,CXCR4,Acinar cell,T cell,2.5214531,0.0,Ligand,Receptor,CEL,CXCR4,2.5214531
155,HLA-B,CD3D,Fibroblast cell,T cell,2.520399,0.0,Ligand,Receptor,HLA-B,CD3D,2.520399
156,B2M,TFRC,Endothelial cell,Endocrine cell,2.5198169,0.0,Ligand,Receptor,B2M,TFRC,2.5198169
157,B2M,KLRD1,Stellate cell,T cell,2.5184433,0.0,Ligand,Receptor,B2M,KLRD1,2.5184433
158,B2M,CD3D,Endothelial cell,Fibroblast cell,2.5181515,0.0,Ligand,Receptor,B2M,CD3D,2.5181515
159,HLA-B,CD8B,T cell,T cell,2.5165613,0.0,Ligand,Receptor,HLA-B,CD8B,2.5165613
160,HLA-A,APLP2,T cell,Ductal cell type 2,2.5158043,0.0,Ligand,Receptor,HLA-A,APLP2,2.5158043
161,B2M,CD3D,Endothelial cell,Ductal cell type 1,2.5146258,0.0,Ligand,Receptor,B2M,CD3D,2.5146258
162,B2M,CD3D,Endothelial cell,Acinar cell,2.5143049,0.002,Ligand,Receptor,B2M,CD3D,2.5143049
164,B2M,CD247,Stellate cell,T cell,2.5100825,0.0,Ligand,Receptor,B2M,CD247,2.5100825
165,COL1A2,CD93,Fibroblast cell,Endothelial cell,2.5047357,0.0,Ligand,Receptor,COL1A2,CD93,2.5047357
166,SPARC,ENG,Fibroblast cell,Endothelial cell,2.5034971,0.0,Ligand,Receptor,SPARC,ENG,2.5034971
167,HLA-B,CANX,T cell,Acinar cell,2.497888,0.0,Ligand,Receptor,HLA-B,CANX,2.497888
168,HLA-C,CD3D,Ductal cell type 1,T cell,2.4853241,0.0,Ligand,Receptor,HLA-C,CD3D,2.4853241
169,APP,CD74,Ductal cell type 2,Endothelial cell,2.4796169,0.0,Ligand,Receptor,APP,CD74,2.4796169
170,HLA-B,CANX,Ductal cell type 2,Ductal cell type 2,2.479416,0.0,Ligand,Receptor,HLA-B,CANX,2.479416
171,HLA-B,CANX,T cell,Macrophage cell,2.4791105,0.0,Ligand,Receptor,HLA-B,CANX,2.4791105
172,HLA-A,APLP2,T cell,Ductal cell type 1,2.4779975,0.0,Ligand,Receptor,HLA-A,APLP2,2.4779975
174,B2M,KLRD1,Ductal cell type 2,T cell,2.4740295,0.0,Ligand,Receptor,B2M,KLRD1,2.4740295
175,B2M,CD1C,Stellate cell,Macrophage cell,2.4683096,0.0,Ligand,Receptor,B2M,CD1C,2.4683096
176,B2M,CD247,Ductal cell type 2,T cell,2.4656687,0.0,Ligand,Receptor,B2M,CD247,2.4656687
178,HLA-B,CANX,Endothelial cell,Ductal cell type 2,2.4541535,0.0,Ligand,Receptor,HLA-B,CANX,2.4541535
179,INS,INSR,Endothelial cell,Endothelial cell,2.4446197,0.0,Ligand,Receptor,INS,INSR,2.4446197
180,B2M,TFRC,Stellate cell,Ductal cell type 2,2.4377143,0.0,Ligand,Receptor,B2M,TFRC,2.4377143
181,HLA-A,CD3D,Ductal cell type 1,T cell,2.4258838,0.0,Ligand,Receptor,HLA-A,CD3D,2.4258838
182,C3,IFITM1,Fibroblast cell,Endothelial cell,2.4247696,0.0,Ligand,Receptor,C3,IFITM1,2.4247696
183,B2M,CD1C,Ductal cell type 2,Macrophage cell,2.4238958,0.0,Ligand,Receptor,B2M,CD1C,2.4238958
185,HLA-B,CANX,Macrophage cell,Ductal cell type 2,2.416524,0.0,Ligand,Receptor,HLA-B,CANX,2.416524
186,HLA-B,KLRD1,T cell,T cell,2.4140427,0.0,Ligand,Receptor,HLA-B,KLRD1,2.4140427
188,B2M,KLRD1,Fibroblast cell,T cell,2.4130125,0.0,Ligand,Receptor,B2M,KLRD1,2.4130125
189,INS,INSR,Macrophage cell,Endothelial cell,2.4107919,0.0,Ligand,Receptor,INS,INSR,2.4107919
190,LUM,ITGB1,Fibroblast cell,Macrophage cell,2.4076722,0.0,Ligand,Receptor,LUM,ITGB1,2.4076722
191,HLA-B,CANX,Ductal cell type 2,Endothelial cell,2.4069102,0.0,Ligand,Receptor,HLA-B,CANX,2.4069102
192,APP,CD74,Fibroblast cell,Endothelial cell,2.4052768,0.0,Ligand,Receptor,APP,CD74,2.4052768
193,B2M,CD247,Fibroblast cell,T cell,2.4046516,0.0,Ligand,Receptor,B2M,CD247,2.4046516
194,INS,INSR,T cell,Endothelial cell,2.4038572,0.0,Ligand,Receptor,INS,INSR,2.4038572
195,MYL9,CD69,Stellate cell,T cell,2.403357,0.0,Ligand,Receptor,MYL9,CD69,2.403357
196,HLA-B,CANX,T cell,Stellate cell,2.402738,0.0,Ligand,Receptor,HLA-B,CANX,2.402738
197,INS,INSR,Ductal cell type 1,Endothelial cell,2.4009032,0.0,Ligand,Receptor,INS,INSR,2.4009032
198,LUM,ITGB1,Fibroblast cell,Endocrine cell,2.400748,0.0,Ligand,Receptor,LUM,ITGB1,2.400748
199,HLA-B,CD3G,Ductal cell type 2,T cell,2.4005713,0.0,Ligand,Receptor,HLA-B,CD3G,2.4005713
200,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.398642,0.0,Ligand,Receptor,LGALS1,ITGB1,2.398642
201,COL1A1,CD93,Fibroblast cell,Endothelial cell,2.3974028,0.0,Ligand,Receptor,COL1A1,CD93,2.3974028
202,INS,INSR,Fibroblast cell,Endothelial cell,2.3945158,0.0,Ligand,Receptor,INS,INSR,2.3945158
203,LGALS1,ITGB1,Stellate cell,Stellate cell,2.394162,0.0,Ligand,Receptor,LGALS1,ITGB1,2.394162
204,B2M,TFRC,Ductal cell type 2,Ductal cell type 2,2.3933005,0.001,Ligand,Receptor,B2M,TFRC,2.3933005
206,LUM,ITGB1,Fibroblast cell,T cell,2.384038,0.0,Ligand,Receptor,LUM,ITGB1,2.384038
208,HLA-B,CANX,Endothelial cell,Endothelial cell,2.3816478,0.0,Ligand,Receptor,HLA-B,CANX,2.3816478
209,B2M,LILRB1,Stellate cell,Macrophage cell,2.381044,0.0,Ligand,Receptor,B2M,LILRB1,2.381044
210,B2M,KLRC2,Stellate cell,T cell,2.3798614,0.0,Ligand,Receptor,B2M,KLRC2,2.3798614
212,HLA-B,CD3G,Endothelial cell,T cell,2.375309,0.0,Ligand,Receptor,HLA-B,CD3G,2.375309
214,SPP1,S1PR1,Ductal cell type 1,Endothelial cell,2.367157,0.0,Ligand,Receptor,SPP1,S1PR1,2.367157
216,HLA-A,CD3D,Fibroblast cell,T cell,2.3645926,0.0,Ligand,Receptor,HLA-A,CD3D,2.3645926
217,B2M,CD1C,Fibroblast cell,Macrophage cell,2.3628788,0.0,Ligand,Receptor,B2M,CD1C,2.3628788
218,INS,INSR,Acinar cell,Endothelial cell,2.35889,0.001,Ligand,Receptor,INS,INSR,2.35889
220,HLA-C,CD3D,Stellate cell,T cell,2.353125,0.0,Ligand,Receptor,HLA-C,CD3D,2.353125
221,HLA-DRA,LAG3,Macrophage cell,T cell,2.352648,0.0,Ligand,Receptor,HLA-DRA,LAG3,2.352648
223,HLA-B,CANX,Ductal cell type 2,Ductal cell type 1,2.3479822,0.0,Ligand,Receptor,HLA-B,CANX,2.3479822
225,HLA-DRA,CD4,Macrophage cell,Macrophage cell,2.3440619,0.0,Ligand,Receptor,HLA-DRA,CD4,2.3440619
226,HLA-B,CANX,Macrophage cell,Endothelial cell,2.3440185,0.0,Ligand,Receptor,HLA-B,CANX,2.3440185
228,HLA-B,CANX,Ductal cell type 2,Fibroblast cell,2.3423538,0.0,Ligand,Receptor,HLA-B,CANX,2.3423538
230,HLA-B,CANX,Ductal cell type 1,Ductal cell type 2,2.3403993,0.0,Ligand,Receptor,HLA-B,CANX,2.3403993
231,INS,INSR,Stellate cell,Endothelial cell,2.3393054,0.0,Ligand,Receptor,INS,INSR,2.3393054
234,HLA-B,CD3G,Macrophage cell,T cell,2.3376794,0.0,Ligand,Receptor,HLA-B,CD3G,2.3376794
235,B2M,LILRB1,Ductal cell type 2,Macrophage cell,2.33663,0.001,Ligand,Receptor,B2M,LILRB1,2.33663
236,LUM,ITGB1,Fibroblast cell,Acinar cell,2.3361654,0.0,Ligand,Receptor,LUM,ITGB1,2.3361654
237,B2M,KLRC2,Ductal cell type 2,T cell,2.3354475,0.002,Ligand,Receptor,B2M,KLRC2,2.3354475
239,B2M,LILRB2,Stellate cell,Macrophage cell,2.3324661,0.0,Ligand,Receptor,B2M,LILRB2,2.3324661
242,HLA-A,APLP2,T cell,Endothelial cell,2.3278863,0.0,Ligand,Receptor,HLA-A,APLP2,2.3278863
244,FBLN1,ITGB1,Fibroblast cell,Fibroblast cell,2.323885,0.0,Ligand,Receptor,FBLN1,ITGB1,2.323885
245,HLA-B,CANX,Endothelial cell,Ductal cell type 1,2.3227198,0.0,Ligand,Receptor,HLA-B,CANX,2.3227198
247,HLA-B,CANX,Ductal cell type 2,Endocrine cell,2.3199756,0.001,Ligand,Receptor,HLA-B,CANX,2.3199756
249,HLA-A,CD3D,Stellate cell,T cell,2.319585,0.0,Ligand,Receptor,HLA-A,CD3D,2.319585
