,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
94,HLA-B,CD3D,Macrophage cell,T cell,2.4500284,0.0,Ligand,Receptor,HLA-B,CD3D,2.4500284
95,APP,RPSA,Endothelial cell,T cell,2.4466577,0.0,Ligand,Receptor,APP,RPSA,2.4466577
96,VIM,CD44,Stellate cell,T cell,2.439004,0.0,Ligand,Receptor,VIM,CD44,2.439004
98,TFF3,CXCR4,Ductal cell type 2,T cell,2.432763,0.0,Ligand,Receptor,TFF3,CXCR4,2.432763
99,TFF2,CXCR4,Ductal cell type 2,Macrophage cell,2.4302044,0.0,Ligand,Receptor,TFF2,CXCR4,2.4302044
100,VIM,CD44,Endothelial cell,Macrophage cell,2.42958,0.0,Ligand,Receptor,VIM,CD44,2.42958
101,COPA,CD74,Stellate cell,Macrophage cell,2.4247162,0.0,Ligand,Receptor,COPA,CD74,2.4247162
102,HLA-C,CD3D,Endothelial cell,T cell,2.4149604,0.0,Ligand,Receptor,HLA-C,CD3D,2.4149604
104,DCN,TLR2,Fibroblast cell,Macrophage cell,2.4082463,0.0,Ligand,Receptor,DCN,TLR2,2.4082463
105,CALM2,AQP1,Fibroblast cell,Endothelial cell,2.407938,0.0,Ligand,Receptor,CALM2,AQP1,2.407938
106,VIM,CD44,Endothelial cell,T cell,2.4026256,0.0,Ligand,Receptor,VIM,CD44,2.4026256
108,HLA-B,CANX,Endothelial cell,Endothelial cell,2.3991628,0.0,Ligand,Receptor,HLA-B,CANX,2.3991628
110,HLA-A,CD3D,Macrophage cell,T cell,2.3932285,0.0,Ligand,Receptor,HLA-A,CD3D,2.3932285
112,LGALS1,ITGB1,Macrophage cell,Endothelial cell,2.379118,0.0,Ligand,Receptor,LGALS1,ITGB1,2.379118
114,LUM,ITGB1,Fibroblast cell,Ductal cell type 2,2.3781714,0.0,Ligand,Receptor,LUM,ITGB1,2.3781714
115,APP,CD74,Stellate cell,Endothelial cell,2.3707929,0.0,Ligand,Receptor,APP,CD74,2.3707929
117,TFF1,MUC5AC,Ductal cell type 2,Ductal cell type 2,2.3685277,0.0,Ligand,Receptor,TFF1,MUC5AC,2.3685277
118,APP,CD74,T cell,Macrophage cell,2.366491,0.0,Ligand,Receptor,APP,CD74,2.366491
119,LGALS1,ITGB1,Macrophage cell,Fibroblast cell,2.365727,0.0,Ligand,Receptor,LGALS1,ITGB1,2.365727
120,VIM,CD44,Fibroblast cell,Macrophage cell,2.3624394,0.0,Ligand,Receptor,VIM,CD44,2.3624394
124,APP,CD74,Ductal cell type 2,Endothelial cell,2.3531876,0.0,Ligand,Receptor,APP,CD74,2.3531876
125,CALM2,AQP1,Macrophage cell,Endothelial cell,2.3509018,0.0,Ligand,Receptor,CALM2,AQP1,2.3509018
126,LGALS1,ITGB1,Fibroblast cell,Endothelial cell,2.3495593,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3495593
127,SPINK1,EGFR,Ductal cell type 2,Fibroblast cell,2.3484302,0.0,Ligand,Receptor,SPINK1,EGFR,2.3484302
128,HLA-B,CANX,Endothelial cell,Macrophage cell,2.3483372,0.0,Ligand,Receptor,HLA-B,CANX,2.3483372
130,LGALS1,ITGB1,Macrophage cell,Stellate cell,2.3456037,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3456037
132,MYL9,CD69,Stellate cell,T cell,2.3428369,0.0,Ligand,Receptor,MYL9,CD69,2.3428369
133,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.3361683,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3361683
134,VIM,CD44,Fibroblast cell,T cell,2.335485,0.0,Ligand,Receptor,VIM,CD44,2.335485
139,LGALS1,ITGB1,Fibroblast cell,Stellate cell,2.3160448,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3160448
140,TFF3,CXCR4,Ductal cell type 2,Macrophage cell,2.3147597,0.0,Ligand,Receptor,TFF3,CXCR4,2.3147597
141,SPINK1,EGFR,Ductal cell type 2,Ductal cell type 2,2.3085344,0.0,Ligand,Receptor,SPINK1,EGFR,2.3085344
142,HLA-B,CANX,Endothelial cell,Fibroblast cell,2.293825,0.0,Ligand,Receptor,HLA-B,CANX,2.293825
143,APOE,LSR,Macrophage cell,Ductal cell type 2,2.2918117,0.0,Ligand,Receptor,APOE,LSR,2.2918117
144,HLA-A,APLP2,Endothelial cell,Stellate cell,2.29156,0.0,Ligand,Receptor,HLA-A,APLP2,2.29156
146,HLA-A,APLP2,T cell,Stellate cell,2.2859511,0.001,Ligand,Receptor,HLA-A,APLP2,2.2859511
147,HLA-A,APLP2,Endothelial cell,Fibroblast cell,2.2848244,0.0,Ligand,Receptor,HLA-A,APLP2,2.2848244
148,VIM,CD44,Stellate cell,Ductal cell type 2,2.2819653,0.0,Ligand,Receptor,VIM,CD44,2.2819653
150,HLA-A,APLP2,T cell,Fibroblast cell,2.2792158,0.002,Ligand,Receptor,HLA-A,APLP2,2.2792158
153,LUM,ITGB1,Fibroblast cell,Macrophage cell,2.2554266,0.0,Ligand,Receptor,LUM,ITGB1,2.2554266
155,HLA-C,CD3D,T cell,T cell,2.2518003,0.0,Ligand,Receptor,HLA-C,CD3D,2.2518003
156,RPS19,C5AR1,T cell,Macrophage cell,2.2476568,0.0,Ligand,Receptor,RPS19,C5AR1,2.2476568
157,LCN2,FCGR2A,Ductal cell type 2,Macrophage cell,2.2466395,0.0,Ligand,Receptor,LCN2,FCGR2A,2.2466395
158,VIM,CD44,Endothelial cell,Ductal cell type 2,2.2455869,0.0,Ligand,Receptor,VIM,CD44,2.2455869
159,HLA-B,CANX,Endothelial cell,Ductal cell type 2,2.2450464,0.0,Ligand,Receptor,HLA-B,CANX,2.2450464
160,HLA-B,CANX,T cell,Endothelial cell,2.2409277,0.0,Ligand,Receptor,HLA-B,CANX,2.2409277
161,LGALS1,CD69,Macrophage cell,T cell,2.2405965,0.0,Ligand,Receptor,LGALS1,CD69,2.2405965
162,LGALS1,ITGB1,Stellate cell,Endothelial cell,2.2385688,0.0,Ligand,Receptor,LGALS1,ITGB1,2.2385688
164,HLA-DRA,CD4,Macrophage cell,Macrophage cell,2.2316034,0.0,Ligand,Receptor,HLA-DRA,CD4,2.2316034
165,DCN,MET,Fibroblast cell,Endothelial cell,2.2312841,0.0,Ligand,Receptor,DCN,MET,2.2312841
166,DCN,MET,Fibroblast cell,Ductal cell type 2,2.2290833,0.0,Ligand,Receptor,DCN,MET,2.2290833
168,HLA-A,CD3D,Ductal cell type 2,T cell,2.2253063,0.0,Ligand,Receptor,HLA-A,CD3D,2.2253063
169,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.225178,0.0,Ligand,Receptor,LGALS1,ITGB1,2.225178
170,HLA-B,KLRD1,Endothelial cell,T cell,2.2180545,0.0,Ligand,Receptor,HLA-B,KLRD1,2.2180545
171,HLA-A,APLP2,Macrophage cell,Macrophage cell,2.2162533,0.0,Ligand,Receptor,HLA-A,APLP2,2.2162533
173,LGALS3,ENG,Ductal cell type 2,Endothelial cell,2.2130663,0.0,Ligand,Receptor,LGALS3,ENG,2.2130663
174,LGALS1,CD69,Fibroblast cell,T cell,2.2110376,0.0,Ligand,Receptor,LGALS1,CD69,2.2110376
175,CALM1,AQP1,Macrophage cell,Endothelial cell,2.2105942,0.0,Ligand,Receptor,CALM1,AQP1,2.2105942
176,LGALS1,ITGB1,Stellate cell,Stellate cell,2.2050548,0.0,Ligand,Receptor,LGALS1,ITGB1,2.2050548
177,DCN,EGFR,Fibroblast cell,Fibroblast cell,2.2037914,0.0,Ligand,Receptor,DCN,EGFR,2.2037914
178,SPARC,ENG,Fibroblast cell,Endothelial cell,2.1948607,0.0,Ligand,Receptor,SPARC,ENG,2.1948607
179,HLA-A,CD3D,Fibroblast cell,T cell,2.1914856,0.0,Ligand,Receptor,HLA-A,CD3D,2.1914856
180,HLA-B,CANX,T cell,Macrophage cell,2.190102,0.0,Ligand,Receptor,HLA-B,CANX,2.190102
181,HLA-A,APLP2,Macrophage cell,Endothelial cell,2.1891305,0.0,Ligand,Receptor,HLA-A,APLP2,2.1891305
182,VIM,CD44,Macrophage cell,Macrophage cell,2.1868432,0.0,Ligand,Receptor,VIM,CD44,2.1868432
184,HLA-A,APLP2,Macrophage cell,Ductal cell type 2,2.1849842,0.0,Ligand,Receptor,HLA-A,APLP2,2.1849842
185,CALM2,AQP1,Endothelial cell,Endothelial cell,2.184519,0.0,Ligand,Receptor,CALM2,AQP1,2.184519
186,HLA-B,CD3G,Endothelial cell,T cell,2.1820657,0.0,Ligand,Receptor,HLA-B,CD3G,2.1820657
187,FBLN1,ITGB1,Fibroblast cell,Endothelial cell,2.181766,0.0,Ligand,Receptor,FBLN1,ITGB1,2.181766
188,HLA-A,CD3D,Stellate cell,T cell,2.1800964,0.0,Ligand,Receptor,HLA-A,CD3D,2.1800964
189,VIM,CD44,Fibroblast cell,Ductal cell type 2,2.1784463,0.0,Ligand,Receptor,VIM,CD44,2.1784463
191,HLA-A,CD3G,Endothelial cell,T cell,2.1706595,0.0,Ligand,Receptor,HLA-A,CD3G,2.1706595
192,DCN,MET,Fibroblast cell,T cell,2.1684124,0.0,Ligand,Receptor,DCN,MET,2.1684124
193,FBLN1,ITGB1,Fibroblast cell,Fibroblast cell,2.168375,0.0,Ligand,Receptor,FBLN1,ITGB1,2.168375
194,APP,CD74,Endothelial cell,Ductal cell type 2,2.168332,0.0,Ligand,Receptor,APP,CD74,2.168332
195,HLA-A,CD3G,T cell,T cell,2.1650507,0.0,Ligand,Receptor,HLA-A,CD3G,2.1650507
196,DCN,EGFR,Fibroblast cell,Ductal cell type 2,2.1638956,0.0,Ligand,Receptor,DCN,EGFR,2.1638956
197,HLA-B,CANX,Endothelial cell,Stellate cell,2.1611695,0.0,Ligand,Receptor,HLA-B,CANX,2.1611695
198,HLA-B,CANX,Macrophage cell,Endothelial cell,2.160655,0.0,Ligand,Receptor,HLA-B,CANX,2.160655
199,VIM,CD44,Macrophage cell,T cell,2.1598887,0.0,Ligand,Receptor,VIM,CD44,2.1598887
200,VIM,CD44,Stellate cell,Stellate cell,2.149584,0.0,Ligand,Receptor,VIM,CD44,2.149584
201,HLA-DRA,LAG3,Macrophage cell,T cell,2.1487224,0.0,Ligand,Receptor,HLA-DRA,LAG3,2.1487224
202,FBLN1,ITGB1,Fibroblast cell,Stellate cell,2.1482518,0.0,Ligand,Receptor,FBLN1,ITGB1,2.1482518
203,COL1A2,CD93,Fibroblast cell,Endothelial cell,2.147128,0.0,Ligand,Receptor,COL1A2,CD93,2.147128
205,COPA,CD74,Endothelial cell,Endothelial cell,2.1425257,0.0,Ligand,Receptor,COPA,CD74,2.1425257
206,HLA-A,ERBB2,Endothelial cell,Ductal cell type 2,2.1418252,0.0,Ligand,Receptor,HLA-A,ERBB2,2.1418252
207,HLA-A,ERBB2,T cell,Ductal cell type 2,2.1362164,0.0,Ligand,Receptor,HLA-A,ERBB2,2.1362164
208,HLA-B,CANX,T cell,Fibroblast cell,2.1355898,0.0,Ligand,Receptor,HLA-B,CANX,2.1355898
209,HLA-B,CD3D,Stellate cell,T cell,2.1318474,0.0,Ligand,Receptor,HLA-B,CD3D,2.1318474
210,SPARC,ENG,Endothelial cell,Endothelial cell,2.1305895,0.0,Ligand,Receptor,SPARC,ENG,2.1305895
211,CD59,CD2,Endothelial cell,T cell,2.1279802,0.0,Ligand,Receptor,CD59,CD2,2.1279802
212,LUM,ITGB1,Fibroblast cell,T cell,2.1276486,0.0,Ligand,Receptor,LUM,ITGB1,2.1276486
213,HLA-B,CD3D,Fibroblast cell,T cell,2.1258938,0.0,Ligand,Receptor,HLA-B,CD3D,2.1258938
215,LGALS1,PTPRC,Macrophage cell,T cell,2.1132116,0.0,Ligand,Receptor,LGALS1,PTPRC,2.1132116
216,VIM,CD44,Endothelial cell,Stellate cell,2.1132057,0.0,Ligand,Receptor,VIM,CD44,2.1132057
217,HLA-B,CANX,Macrophage cell,Macrophage cell,2.1098294,0.0,Ligand,Receptor,HLA-B,CANX,2.1098294
218,APP,RPSA,Fibroblast cell,T cell,2.1073258,0.0,Ligand,Receptor,APP,RPSA,2.1073258
221,COPA,CD74,Ductal cell type 2,Endothelial cell,2.1037185,0.0,Ligand,Receptor,COPA,CD74,2.1037185
222,LGALS1,CD69,Stellate cell,T cell,2.1000476,0.0,Ligand,Receptor,LGALS1,CD69,2.1000476
226,APP,RPSA,Endothelial cell,Fibroblast cell,2.0939264,0.0,Ligand,Receptor,APP,RPSA,2.0939264
227,CALM2,AQP1,T cell,Endothelial cell,2.0911121,0.0,Ligand,Receptor,CALM2,AQP1,2.0911121
228,HLA-B,CD8A,Endothelial cell,T cell,2.0881214,0.0,Ligand,Receptor,HLA-B,CD8A,2.0881214
229,VWF,ITGB1,Endothelial cell,Endothelial cell,2.087214,0.0,Ligand,Receptor,VWF,ITGB1,2.087214
230,HLA-B,CANX,T cell,Ductal cell type 2,2.0868113,0.0,Ligand,Receptor,HLA-B,CANX,2.0868113
231,CALM1,AQP1,Endothelial cell,Endothelial cell,2.0864787,0.0,Ligand,Receptor,CALM1,AQP1,2.0864787
232,LGALS1,PTPRC,Fibroblast cell,T cell,2.0836527,0.0,Ligand,Receptor,LGALS1,PTPRC,2.0836527
233,HMGB1,CXCR4,Stellate cell,T cell,2.07862,0.0,Ligand,Receptor,HMGB1,CXCR4,2.07862
234,HLA-A,CD8A,Endothelial cell,T cell,2.076715,0.0,Ligand,Receptor,HLA-A,CD8A,2.076715
236,VIM,CD44,Stellate cell,Fibroblast cell,2.076324,0.0,Ligand,Receptor,VIM,CD44,2.076324
237,HLA-DRA,CD4,Macrophage cell,T cell,2.0761151,0.0,Ligand,Receptor,HLA-DRA,CD4,2.0761151
238,VWF,ITGB1,Endothelial cell,Fibroblast cell,2.073823,0.0,Ligand,Receptor,VWF,ITGB1,2.073823
239,HLA-A,CD8A,T cell,T cell,2.0711064,0.0,Ligand,Receptor,HLA-A,CD8A,2.0711064
240,COPA,CD74,Macrophage cell,Endothelial cell,2.0694919,0.0,Ligand,Receptor,COPA,CD74,2.0694919
241,APP,RPSA,Endothelial cell,Stellate cell,2.0692582,0.0,Ligand,Receptor,APP,RPSA,2.0692582
242,HLA-B,CANX,Endothelial cell,T cell,2.068427,0.0,Ligand,Receptor,HLA-B,CANX,2.068427
243,HLA-B,KLRD1,T cell,T cell,2.0598195,0.0,Ligand,Receptor,HLA-B,KLRD1,2.0598195
244,HLA-B,CANX,Macrophage cell,Fibroblast cell,2.055317,0.0,Ligand,Receptor,HLA-B,CANX,2.055317
245,VWF,ITGB1,Endothelial cell,Stellate cell,2.0536997,0.0,Ligand,Receptor,VWF,ITGB1,2.0536997
246,TFF2,CXCR4,T cell,T cell,2.0514722,0.002,Ligand,Receptor,TFF2,CXCR4,2.0514722
247,APP,CD74,Macrophage cell,Endothelial cell,2.0491447,0.0,Ligand,Receptor,APP,CD74,2.0491447
249,LGALS1,ITGB1,T cell,Endothelial cell,2.0468335,0.0,Ligand,Receptor,LGALS1,ITGB1,2.0468335
250,VIM,CD44,Fibroblast cell,Stellate cell,2.046065,0.0,Ligand,Receptor,VIM,CD44,2.046065
251,COPA,CD74,Fibroblast cell,Endothelial cell,2.0458708,0.0,Ligand,Receptor,COPA,CD74,2.0458708
252,VIM,CD44,Endothelial cell,Fibroblast cell,2.0399456,0.0,Ligand,Receptor,VIM,CD44,2.0399456
253,LGALS1,ITGB1,Macrophage cell,Ductal cell type 2,2.0393026,0.0,Ligand,Receptor,LGALS1,ITGB1,2.0393026
255,LGALS1,ITGB1,T cell,Fibroblast cell,2.0334427,0.0,Ligand,Receptor,LGALS1,ITGB1,2.0334427
256,HMGB1,CXCR4,Fibroblast cell,T cell,2.0285764,0.0,Ligand,Receptor,HMGB1,CXCR4,2.0285764
257,HLA-C,CD3D,Macrophage cell,T cell,2.0282571,0.0,Ligand,Receptor,HLA-C,CD3D,2.0282571
258,HMGB1,CXCR4,Endothelial cell,T cell,2.0261168,0.0,Ligand,Receptor,HMGB1,CXCR4,2.0261168
259,HMGB1,CXCR4,T cell,T cell,2.0241103,0.0,Ligand,Receptor,HMGB1,CXCR4,2.0241103
260,HLA-B,CD3G,T cell,T cell,2.0238307,0.0,Ligand,Receptor,HLA-B,CD3G,2.0238307
261,HSPG2,ITGB1,Endothelial cell,Endothelial cell,2.023746,0.0,Ligand,Receptor,HSPG2,ITGB1,2.023746
262,HLA-C,CD3D,Stellate cell,T cell,2.022943,0.0,Ligand,Receptor,HLA-C,CD3D,2.022943
265,HLA-B,CD3D,Ductal cell type 2,T cell,2.0149899,0.0,Ligand,Receptor,HLA-B,CD3D,2.0149899
266,HLA-B,LILRB2,Endothelial cell,Macrophage cell,2.0147257,0.0,Ligand,Receptor,HLA-B,LILRB2,2.0147257
268,LGALS1,ITGB1,T cell,Stellate cell,2.0133195,0.0,Ligand,Receptor,LGALS1,ITGB1,2.0133195
269,HSPG2,ITGB1,Endothelial cell,Fibroblast cell,2.010355,0.0,Ligand,Receptor,HSPG2,ITGB1,2.010355
270,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 2,2.009744,0.0,Ligand,Receptor,LGALS1,ITGB1,2.009744
272,HLA-B,CANX,Macrophage cell,Ductal cell type 2,2.0065384,0.0,Ligand,Receptor,HLA-B,CANX,2.0065384
273,HLA-A,LILRB2,Endothelial cell,Macrophage cell,2.0033195,0.0,Ligand,Receptor,HLA-A,LILRB2,2.0033195
274,CCL5,SDC4,T cell,Ductal cell type 2,2.0032187,0.0,Ligand,Receptor,CCL5,SDC4,2.0032187
276,HLA-B,CANX,T cell,Stellate cell,2.0029345,0.0,Ligand,Receptor,HLA-B,CANX,2.0029345
277,VIM,CD44,Macrophage cell,Ductal cell type 2,2.00285,0.0,Ligand,Receptor,VIM,CD44,2.00285
278,COPA,CD74,Stellate cell,Endothelial cell,2.0026383,0.0,Ligand,Receptor,COPA,CD74,2.0026383
280,HLA-C,NOTCH4,Endothelial cell,Endothelial cell,1.998013,0.0,Ligand,Receptor,HLA-C,NOTCH4,1.998013
281,HLA-A,LILRB2,T cell,Macrophage cell,1.9977108,0.0,Ligand,Receptor,HLA-A,LILRB2,1.9977108
282,HLA-C,CD3D,Fibroblast cell,T cell,1.9938924,0.0,Ligand,Receptor,HLA-C,CD3D,1.9938924
283,COL1A2,CD44,Fibroblast cell,Macrophage cell,1.9923236,0.0,Ligand,Receptor,COL1A2,CD44,1.9923236
284,VIM,CD44,T cell,Macrophage cell,1.9914497,0.0,Ligand,Receptor,VIM,CD44,1.9914497
285,SPARC,ENG,Stellate cell,Endothelial cell,1.9908152,0.0,Ligand,Receptor,SPARC,ENG,1.9908152
286,HSPG2,ITGB1,Endothelial cell,Stellate cell,1.9902318,0.0,Ligand,Receptor,HSPG2,ITGB1,1.9902318
