,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
22,COL1A1,CD44,Fibroblast cell,Macrophage cell,2.912986,0.0,Ligand,Receptor,COL1A1,CD44,2.912986
23,TIMP1,CD63,Stellate cell,Stellate cell,2.8993232,0.0,Ligand,Receptor,TIMP1,CD63,2.8993232
24,APP,CD74,Fibroblast cell,B cell,2.878036,0.0,Ligand,Receptor,APP,CD74,2.878036
25,SPARC,ENG,Fibroblast cell,Endothelial cell,2.8773012,0.0,Ligand,Receptor,SPARC,ENG,2.8773012
26,LUM,ITGB1,Fibroblast cell,Endothelial cell,2.8757696,0.0,Ligand,Receptor,LUM,ITGB1,2.8757696
27,B2M,CD3D,Endocrine cell,T cell,2.8744664,0.0,Ligand,Receptor,B2M,CD3D,2.8744664
28,COL1A2,CD44,Fibroblast cell,Ductal cell type 2,2.8733282,0.0,Ligand,Receptor,COL1A2,CD44,2.8733282
29,COL1A1,ITGA5,Fibroblast cell,Endothelial cell,2.8699753,0.0,Ligand,Receptor,COL1A1,ITGA5,2.8699753
30,COL1A2,SDC1,Fibroblast cell,Ductal cell type 2,2.8694963,0.0,Ligand,Receptor,COL1A2,SDC1,2.8694963
31,TIMP1,CD63,Fibroblast cell,Fibroblast cell,2.8661447,0.0,Ligand,Receptor,TIMP1,CD63,2.8661447
32,COL1A1,CD44,Fibroblast cell,Ductal cell type 2,2.8656092,0.0,Ligand,Receptor,COL1A1,CD44,2.8656092
33,COL1A1,SDC1,Fibroblast cell,Ductal cell type 2,2.8617773,0.0,Ligand,Receptor,COL1A1,SDC1,2.8617773
34,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.8589013,0.0,Ligand,Receptor,LGALS1,ITGB1,2.8589013
35,LGALS1,ITGB1,Fibroblast cell,Stellate cell,2.857709,0.0,Ligand,Receptor,LGALS1,ITGB1,2.857709
36,APP,CD74,Ductal cell type 2,B cell,2.8480563,0.0,Ligand,Receptor,APP,CD74,2.8480563
37,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 2,2.8411126,0.0,Ligand,Receptor,LGALS1,ITGB1,2.8411126
38,B2M,CD3G,T cell,T cell,2.8409538,0.0,Ligand,Receptor,B2M,CD3G,2.8409538
39,COL1A2,SDC1,Fibroblast cell,Fibroblast cell,2.83076,0.0,Ligand,Receptor,COL1A2,SDC1,2.83076
40,APP,CD74,Endocrine cell,Macrophage cell,2.8287368,0.0,Ligand,Receptor,APP,CD74,2.8287368
41,COL1A1,SDC1,Fibroblast cell,Fibroblast cell,2.8230407,0.0,Ligand,Receptor,COL1A1,SDC1,2.8230407
42,COL1A2,ITGA3,Fibroblast cell,Ductal cell type 2,2.8076746,0.0,Ligand,Receptor,COL1A2,ITGA3,2.8076746
43,B2M,CD3G,Macrophage cell,T cell,2.8006086,0.0,Ligand,Receptor,B2M,CD3G,2.8006086
44,COL1A1,ITGA3,Fibroblast cell,Ductal cell type 2,2.7999554,0.0,Ligand,Receptor,COL1A1,ITGA3,2.7999554
45,COL1A2,CD44,Fibroblast cell,T cell,2.7983198,0.0,Ligand,Receptor,COL1A2,CD44,2.7983198
46,COL1A1,CD44,Fibroblast cell,T cell,2.7906005,0.0,Ligand,Receptor,COL1A1,CD44,2.7906005
47,B2M,CD247,T cell,T cell,2.7861886,0.0,Ligand,Receptor,B2M,CD247,2.7861886
48,B2M,CD1C,T cell,Macrophage cell,2.778869,0.0,Ligand,Receptor,B2M,CD1C,2.778869
49,APP,CD74,Stellate cell,B cell,2.7742627,0.0,Ligand,Receptor,APP,CD74,2.7742627
50,TIMP1,CD63,Stellate cell,Ductal cell type 2,2.7742577,0.0,Ligand,Receptor,TIMP1,CD63,2.7742577
51,B2M,CD3G,Ductal cell type 2,T cell,2.7701573,0.0,Ligand,Receptor,B2M,CD3G,2.7701573
52,COL1A1,DDR1,Fibroblast cell,Ductal cell type 2,2.751673,0.0,Ligand,Receptor,COL1A1,DDR1,2.751673
53,COL1A2,ITGA2,Fibroblast cell,Ductal cell type 2,2.749599,0.0,Ligand,Receptor,COL1A2,ITGA2,2.749599
54,COL1A2,ITGA1,Fibroblast cell,Stellate cell,2.748383,0.0,Ligand,Receptor,COL1A2,ITGA1,2.748383
55,B2M,CD247,Macrophage cell,T cell,2.7458434,0.0,Ligand,Receptor,B2M,CD247,2.7458434
56,COL1A1,ITGA2,Fibroblast cell,Ductal cell type 2,2.7418797,0.0,Ligand,Receptor,COL1A1,ITGA2,2.7418797
57,COL1A1,ITGA1,Fibroblast cell,Stellate cell,2.740664,0.0,Ligand,Receptor,COL1A1,ITGA1,2.740664
58,B2M,CD1C,Macrophage cell,Macrophage cell,2.7385237,0.0,Ligand,Receptor,B2M,CD1C,2.7385237
59,TIMP1,CD63,Stellate cell,Endothelial cell,2.7268555,0.0,Ligand,Receptor,TIMP1,CD63,2.7268555
60,COL1A2,CD44,Fibroblast cell,Stellate cell,2.7193637,0.0,Ligand,Receptor,COL1A2,CD44,2.7193637
61,TIMP1,CD63,Fibroblast cell,Stellate cell,2.718608,0.0,Ligand,Receptor,TIMP1,CD63,2.718608
63,B2M,CD247,Ductal cell type 2,T cell,2.715392,0.0,Ligand,Receptor,B2M,CD247,2.715392
64,COL1A1,CD44,Fibroblast cell,Stellate cell,2.7116442,0.0,Ligand,Receptor,COL1A1,CD44,2.7116442
65,B2M,CD3D,T cell,Endothelial cell,2.7093177,0.0,Ligand,Receptor,B2M,CD3D,2.7093177
66,B2M,CD1C,Ductal cell type 2,Macrophage cell,2.7080724,0.0,Ligand,Receptor,B2M,CD1C,2.7080724
67,B2M,CD3D,T cell,Macrophage cell,2.7032974,0.0,Ligand,Receptor,B2M,CD3D,2.7032974
68,COL1A2,CD44,Fibroblast cell,B cell,2.7000194,0.0,Ligand,Receptor,COL1A2,CD44,2.7000194
69,COL1A1,CD44,Fibroblast cell,B cell,2.6923,0.0,Ligand,Receptor,COL1A1,CD44,2.6923
70,COL3A1,DDR1,Fibroblast cell,Ductal cell type 2,2.6900842,0.0,Ligand,Receptor,COL3A1,DDR1,2.6900842
71,COPA,CD74,Ductal cell type 2,Macrophage cell,2.68757,0.0,Ligand,Receptor,COPA,CD74,2.68757
72,B2M,CD3G,Stellate cell,T cell,2.6860104,0.0,Ligand,Receptor,B2M,CD3G,2.6860104
73,B2M,CD3D,T cell,Fibroblast cell,2.6812172,0.0,Ligand,Receptor,B2M,CD3D,2.6812172
74,COL3A1,ITGA2,Fibroblast cell,Ductal cell type 2,2.680291,0.0,Ligand,Receptor,COL3A1,ITGA2,2.680291
75,B2M,CD3G,Endothelial cell,T cell,2.6797502,0.0,Ligand,Receptor,B2M,CD3G,2.6797502
76,COL3A1,ITGA1,Fibroblast cell,Stellate cell,2.6790752,0.0,Ligand,Receptor,COL3A1,ITGA1,2.6790752
78,COPA,CD74,Fibroblast cell,Macrophage cell,2.6754172,0.0,Ligand,Receptor,COPA,CD74,2.6754172
79,COL1A2,ITGA1,Fibroblast cell,Endothelial cell,2.6709383,0.0,Ligand,Receptor,COL1A2,ITGA1,2.6709383
80,B2M,CD3D,T cell,Ductal cell type 2,2.6698663,0.0,Ligand,Receptor,B2M,CD3D,2.6698663
81,B2M,CD3D,Macrophage cell,Endothelial cell,2.6689725,0.001,Ligand,Receptor,B2M,CD3D,2.6689725
83,B2M,CD3D,T cell,Stellate cell,2.668119,0.0,Ligand,Receptor,B2M,CD3D,2.668119
84,LGALS1,ITGB1,Fibroblast cell,Endothelial cell,2.6662521,0.0,Ligand,Receptor,LGALS1,ITGB1,2.6662521
85,FN1,CD79A,Fibroblast cell,B cell,2.665897,0.0,Ligand,Receptor,FN1,CD79A,2.665897
86,COL1A1,ITGA1,Fibroblast cell,Endothelial cell,2.663219,0.0,Ligand,Receptor,COL1A1,ITGA1,2.663219
87,B2M,CD3D,Macrophage cell,Macrophage cell,2.6629522,0.001,Ligand,Receptor,B2M,CD3D,2.6629522
88,APP,CD74,Endocrine cell,B cell,2.6590517,0.0,Ligand,Receptor,APP,CD74,2.6590517
89,B2M,TFRC,T cell,Ductal cell type 2,2.658811,0.0,Ligand,Receptor,B2M,TFRC,2.658811
90,B2M,TFRC,T cell,Macrophage cell,2.6567638,0.0,Ligand,Receptor,B2M,TFRC,2.6567638
91,COPA,CD74,Endothelial cell,Macrophage cell,2.6507218,0.0,Ligand,Receptor,COPA,CD74,2.6507218
93,B2M,LILRB2,T cell,Macrophage cell,2.6434267,0.0,Ligand,Receptor,B2M,LILRB2,2.6434267
94,B2M,CD3D,Macrophage cell,Fibroblast cell,2.640872,0.0,Ligand,Receptor,B2M,CD3D,2.640872
96,TFF2,CXCR4,Endocrine cell,B cell,2.6364753,0.0,Ligand,Receptor,TFF2,CXCR4,2.6364753
97,COL1A1,DDR2,Fibroblast cell,Fibroblast cell,2.6352048,0.0,Ligand,Receptor,COL1A1,DDR2,2.6352048
98,TIMP1,CD63,Stellate cell,Macrophage cell,2.6337867,0.0,Ligand,Receptor,TIMP1,CD63,2.6337867
99,HMGB1,CXCR4,Endothelial cell,B cell,2.6329765,0.0,Ligand,Receptor,HMGB1,CXCR4,2.6329765
101,B2M,CD247,Stellate cell,T cell,2.6312451,0.0,Ligand,Receptor,B2M,CD247,2.6312451
104,B2M,CD3D,Macrophage cell,Stellate cell,2.6277738,0.01,Ligand,Receptor,B2M,CD3D,2.6277738
105,MIF,CXCR4,Endocrine cell,B cell,2.626769,0.0,Ligand,Receptor,MIF,CXCR4,2.626769
106,B2M,CD247,Endothelial cell,T cell,2.624985,0.0,Ligand,Receptor,B2M,CD247,2.624985
107,B2M,CD1C,Stellate cell,Macrophage cell,2.6239254,0.0,Ligand,Receptor,B2M,CD1C,2.6239254
108,APP,CD74,Macrophage cell,Macrophage cell,2.6216998,0.0,Ligand,Receptor,APP,CD74,2.6216998
109,B2M,TFRC,Macrophage cell,Ductal cell type 2,2.618466,0.0,Ligand,Receptor,B2M,TFRC,2.618466
110,B2M,CD1C,Endothelial cell,Macrophage cell,2.6176653,0.0,Ligand,Receptor,B2M,CD1C,2.6176653
111,B2M,TFRC,Macrophage cell,Macrophage cell,2.6164186,0.0,Ligand,Receptor,B2M,TFRC,2.6164186
112,B2M,TFRC,T cell,Endocrine cell,2.614857,0.0,Ligand,Receptor,B2M,TFRC,2.614857
114,COPA,CD74,Endocrine cell,Macrophage cell,2.6054451,0.0,Ligand,Receptor,COPA,CD74,2.6054451
115,COPA,CD74,Macrophage cell,Macrophage cell,2.6034455,0.0,Ligand,Receptor,COPA,CD74,2.6034455
116,B2M,LILRB2,Macrophage cell,Macrophage cell,2.6030815,0.0,Ligand,Receptor,B2M,LILRB2,2.6030815
117,COL3A1,ITGA1,Fibroblast cell,Endothelial cell,2.6016302,0.0,Ligand,Receptor,COL3A1,ITGA1,2.6016302
118,TIMP1,CD63,Stellate cell,Endocrine cell,2.600131,0.0,Ligand,Receptor,TIMP1,CD63,2.600131
122,COL1A2,SDC1,Fibroblast cell,T cell,2.5957189,0.0,Ligand,Receptor,COL1A2,SDC1,2.5957189
123,TIMP1,CD63,Fibroblast cell,Ductal cell type 2,2.5935426,0.0,Ligand,Receptor,TIMP1,CD63,2.5935426
124,B2M,TFRC,Ductal cell type 2,Ductal cell type 2,2.5880146,0.0,Ligand,Receptor,B2M,TFRC,2.5880146
125,COL1A1,SDC1,Fibroblast cell,T cell,2.5879996,0.0,Ligand,Receptor,COL1A1,SDC1,2.5879996
126,B2M,TFRC,Ductal cell type 2,Macrophage cell,2.5859673,0.0,Ligand,Receptor,B2M,TFRC,2.5859673
127,B2M,CD3G,B cell,T cell,2.5857804,0.0,Ligand,Receptor,B2M,CD3G,2.5857804
128,COL1A2,ITGAV,Fibroblast cell,Ductal cell type 2,2.5818317,0.0,Ligand,Receptor,COL1A2,ITGAV,2.5818317
129,B2M,TFRC,Macrophage cell,Endocrine cell,2.5745118,0.0,Ligand,Receptor,B2M,TFRC,2.5745118
130,COL1A1,ITGAV,Fibroblast cell,Ductal cell type 2,2.5741124,0.0,Ligand,Receptor,COL1A1,ITGAV,2.5741124
131,COL3A1,DDR2,Fibroblast cell,Fibroblast cell,2.573616,0.0,Ligand,Receptor,COL3A1,DDR2,2.573616
132,COPA,CD74,Stellate cell,Macrophage cell,2.5727293,0.0,Ligand,Receptor,COPA,CD74,2.5727293
133,B2M,LILRB2,Ductal cell type 2,Macrophage cell,2.5726302,0.0,Ligand,Receptor,B2M,LILRB2,2.5726302
134,HMGB1,CXCR4,Stellate cell,B cell,2.5696707,0.0,Ligand,Receptor,HMGB1,CXCR4,2.5696707
135,APP,CD74,T cell,Macrophage cell,2.5658207,0.0,Ligand,Receptor,APP,CD74,2.5658207
138,TIMP1,CD63,Endothelial cell,Fibroblast cell,2.555644,0.0,Ligand,Receptor,TIMP1,CD63,2.555644
140,LUM,ITGB1,Fibroblast cell,Endocrine cell,2.551794,0.0,Ligand,Receptor,LUM,ITGB1,2.551794
141,COL1A1,DDR2,Fibroblast cell,Stellate cell,2.5509372,0.0,Ligand,Receptor,COL1A1,DDR2,2.5509372
144,TIMP1,CD63,Fibroblast cell,Endothelial cell,2.5461402,0.0,Ligand,Receptor,TIMP1,CD63,2.5461402
145,B2M,TFRC,Ductal cell type 2,Endocrine cell,2.5440605,0.0,Ligand,Receptor,B2M,TFRC,2.5440605
146,COL1A2,SDC1,Fibroblast cell,Endocrine cell,2.542648,0.0,Ligand,Receptor,COL1A2,SDC1,2.542648
148,COL1A2,ITGA1,Fibroblast cell,Fibroblast cell,2.5406866,0.0,Ligand,Receptor,COL1A2,ITGA1,2.5406866
149,COL1A1,SDC1,Fibroblast cell,Endocrine cell,2.5349288,0.0,Ligand,Receptor,COL1A1,SDC1,2.5349288
150,COL1A1,ITGA1,Fibroblast cell,Fibroblast cell,2.5329673,0.0,Ligand,Receptor,COL1A1,ITGA1,2.5329673
151,APP,CD74,B cell,Macrophage cell,2.5322514,0.0,Ligand,Receptor,APP,CD74,2.5322514
152,COL1A1,ITGA5,Fibroblast cell,Fibroblast cell,2.5319705,0.0,Ligand,Receptor,COL1A1,ITGA5,2.5319705
153,B2M,CD247,B cell,T cell,2.5310152,0.001,Ligand,Receptor,B2M,CD247,2.5310152
154,HMGB1,CXCR4,B cell,B cell,2.5296733,0.0,Ligand,Receptor,HMGB1,CXCR4,2.5296733
155,COL1A2,CD44,Fibroblast cell,Fibroblast cell,2.5289748,0.0,Ligand,Receptor,COL1A2,CD44,2.5289748
157,B2M,CD1C,B cell,Macrophage cell,2.5236955,0.001,Ligand,Receptor,B2M,CD1C,2.5236955
158,APP,RPSA,Endothelial cell,B cell,2.5217726,0.0,Ligand,Receptor,APP,RPSA,2.5217726
159,B2M,CD3G,Fibroblast cell,T cell,2.521361,0.0,Ligand,Receptor,B2M,CD3G,2.521361
160,COL1A1,CD44,Fibroblast cell,Fibroblast cell,2.5212555,0.0,Ligand,Receptor,COL1A1,CD44,2.5212555
162,COPA,CD74,Ductal cell type 2,B cell,2.5178847,0.0,Ligand,Receptor,COPA,CD74,2.5178847
163,COPA,CD74,T cell,Macrophage cell,2.517441,0.0,Ligand,Receptor,COPA,CD74,2.517441
164,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.516923,0.0,Ligand,Receptor,LGALS1,ITGB1,2.516923
165,LGALS1,ITGB1,Stellate cell,Stellate cell,2.5157304,0.0,Ligand,Receptor,LGALS1,ITGB1,2.5157304
169,COL1A2,CD44,Fibroblast cell,Endocrine cell,2.51098,0.0,Ligand,Receptor,COL1A2,CD44,2.51098
170,APP,CD74,Endothelial cell,Endothelial cell,2.5104244,0.0,Ligand,Receptor,APP,CD74,2.5104244
174,COPA,CD74,Fibroblast cell,B cell,2.505732,0.0,Ligand,Receptor,COPA,CD74,2.505732
175,COL1A2,ITGA11,Fibroblast cell,Fibroblast cell,2.5050812,0.0,Ligand,Receptor,COL1A2,ITGA11,2.5050812
176,COL1A2,CD36,Fibroblast cell,Endothelial cell,2.5043154,0.0,Ligand,Receptor,COL1A2,CD36,2.5043154
177,B2M,TFRC,Stellate cell,Ductal cell type 2,2.5038676,0.0,Ligand,Receptor,B2M,TFRC,2.5038676
178,COL1A1,CD44,Fibroblast cell,Endocrine cell,2.5032606,0.0,Ligand,Receptor,COL1A1,CD44,2.5032606
179,B2M,TFRC,Stellate cell,Macrophage cell,2.5018203,0.0,Ligand,Receptor,B2M,TFRC,2.5018203
180,LGALS1,ITGB1,Stellate cell,Ductal cell type 2,2.499134,0.0,Ligand,Receptor,LGALS1,ITGB1,2.499134
181,COL1A1,DDR1,Fibroblast cell,Endocrine cell,2.498802,0.0,Ligand,Receptor,COL1A1,DDR1,2.498802
182,B2M,TFRC,Endothelial cell,Ductal cell type 2,2.4976075,0.0,Ligand,Receptor,B2M,TFRC,2.4976075
183,COL1A1,ITGA11,Fibroblast cell,Fibroblast cell,2.497362,0.0,Ligand,Receptor,COL1A1,ITGA11,2.497362
184,COL1A1,CD36,Fibroblast cell,Endothelial cell,2.496596,0.0,Ligand,Receptor,COL1A1,CD36,2.496596
185,B2M,TFRC,Endothelial cell,Macrophage cell,2.4955602,0.0,Ligand,Receptor,B2M,TFRC,2.4955602
186,COL1A2,CD36,Fibroblast cell,Stellate cell,2.4944828,0.0,Ligand,Receptor,COL1A2,CD36,2.4944828
187,COL1A2,ITGA10,Fibroblast cell,Endothelial cell,2.4942658,0.0,Ligand,Receptor,COL1A2,ITGA10,2.4942658
188,HMGB1,CXCR4,Fibroblast cell,B cell,2.4930906,0.0,Ligand,Receptor,HMGB1,CXCR4,2.4930906
189,COL3A1,DDR2,Fibroblast cell,Stellate cell,2.4893484,0.0,Ligand,Receptor,COL3A1,DDR2,2.4893484
190,B2M,LILRB2,Stellate cell,Macrophage cell,2.4884832,0.0,Ligand,Receptor,B2M,LILRB2,2.4884832
191,COL1A1,CD36,Fibroblast cell,Stellate cell,2.4867635,0.0,Ligand,Receptor,COL1A1,CD36,2.4867635
192,COL1A1,ITGA10,Fibroblast cell,Endothelial cell,2.4865465,0.0,Ligand,Receptor,COL1A1,ITGA10,2.4865465
193,B2M,LILRB2,Endothelial cell,Macrophage cell,2.482223,0.0,Ligand,Receptor,B2M,LILRB2,2.482223
194,COPA,CD74,Endothelial cell,B cell,2.4810367,0.0,Ligand,Receptor,COPA,CD74,2.4810367
195,LUM,ITGB1,Fibroblast cell,B cell,2.47977,0.0,Ligand,Receptor,LUM,ITGB1,2.47977
196,COL1A2,CD93,Fibroblast cell,Macrophage cell,2.4789014,0.0,Ligand,Receptor,COL1A2,CD93,2.4789014
197,LUM,ITGB1,Fibroblast cell,Macrophage cell,2.475349,0.0,Ligand,Receptor,LUM,ITGB1,2.475349
198,COL3A1,ITGA1,Fibroblast cell,Fibroblast cell,2.4713786,0.0,Ligand,Receptor,COL3A1,ITGA1,2.4713786
199,COL1A1,CD93,Fibroblast cell,Macrophage cell,2.471182,0.0,Ligand,Receptor,COL1A1,CD93,2.471182
200,COL1A2,ITGA1,Fibroblast cell,Ductal cell type 2,2.468264,0.0,Ligand,Receptor,COL1A2,ITGA1,2.468264
201,B2M,CD247,Fibroblast cell,T cell,2.466596,0.001,Ligand,Receptor,B2M,CD247,2.466596
202,LUM,ITGB1,Fibroblast cell,T cell,2.4654472,0.0,Ligand,Receptor,LUM,ITGB1,2.4654472
204,COL1A1,ITGA5,Fibroblast cell,Macrophage cell,2.4623146,0.0,Ligand,Receptor,COL1A1,ITGA5,2.4623146
205,COL1A1,ITGA1,Fibroblast cell,Ductal cell type 2,2.4605448,0.0,Ligand,Receptor,COL1A1,ITGA1,2.4605448
207,B2M,CD1C,Fibroblast cell,Macrophage cell,2.4592762,0.0,Ligand,Receptor,B2M,CD1C,2.4592762
208,HLA-DRA,CD4,Macrophage cell,Macrophage cell,2.4575112,0.0,Ligand,Receptor,HLA-DRA,CD4,2.4575112
209,COL1A2,ITGA9,Fibroblast cell,Endothelial cell,2.456164,0.0,Ligand,Receptor,COL1A2,ITGA9,2.456164
212,TIMP1,CD63,Fibroblast cell,Macrophage cell,2.4530714,0.0,Ligand,Receptor,TIMP1,CD63,2.4530714
213,APP,CD74,Macrophage cell,B cell,2.4520147,0.0,Ligand,Receptor,APP,CD74,2.4520147
214,HMGB1,CXCR4,T cell,B cell,2.4515095,0.0,Ligand,Receptor,HMGB1,CXCR4,2.4515095
215,COL1A1,ITGA5,Fibroblast cell,Stellate cell,2.451155,0.0,Ligand,Receptor,COL1A1,ITGA5,2.451155
216,SPARC,ENG,Stellate cell,Endothelial cell,2.4507935,0.0,Ligand,Receptor,SPARC,ENG,2.4507935
217,COL1A2,FLT4,Fibroblast cell,Endothelial cell,2.4497108,0.0,Ligand,Receptor,COL1A2,FLT4,2.4497108
218,COL1A1,ITGA9,Fibroblast cell,Endothelial cell,2.4484446,0.0,Ligand,Receptor,COL1A1,ITGA9,2.4484446
220,COL1A1,FLT4,Fibroblast cell,Endothelial cell,2.4419916,0.0,Ligand,Receptor,COL1A1,FLT4,2.4419916
222,COL3A1,DDR1,Fibroblast cell,Endocrine cell,2.4372132,0.0,Ligand,Receptor,COL3A1,DDR1,2.4372132
223,COL1A2,ITGA3,Fibroblast cell,Endothelial cell,2.436459,0.0,Ligand,Receptor,COL1A2,ITGA3,2.436459
224,COL3A1,ITGA11,Fibroblast cell,Fibroblast cell,2.4357731,0.0,Ligand,Receptor,COL3A1,ITGA11,2.4357731
225,COPA,CD74,Endocrine cell,B cell,2.43576,0.0,Ligand,Receptor,COPA,CD74,2.43576
226,COL1A2,CD44,Fibroblast cell,Endothelial cell,2.4353561,0.0,Ligand,Receptor,COL1A2,CD44,2.4353561
227,COL1A2,ITGA1,Fibroblast cell,Endocrine cell,2.4346578,0.0,Ligand,Receptor,COL1A2,ITGA1,2.4346578
228,COL1A2,ITGA3,Fibroblast cell,Endocrine cell,2.4337928,0.0,Ligand,Receptor,COL1A2,ITGA3,2.4337928
229,COPA,CD74,Macrophage cell,B cell,2.4337604,0.0,Ligand,Receptor,COPA,CD74,2.4337604
230,COL1A2,SDC1,Fibroblast cell,Macrophage cell,2.4329255,0.0,Ligand,Receptor,COL1A2,SDC1,2.4329255
231,HMGB1,CXCR4,Ductal cell type 2,B cell,2.4323056,0.0,Ligand,Receptor,HMGB1,CXCR4,2.4323056
232,LGALS1,PTPRC,Fibroblast cell,T cell,2.4294086,0.0,Ligand,Receptor,LGALS1,PTPRC,2.4294086
233,COL1A1,ITGA3,Fibroblast cell,Endothelial cell,2.4287398,0.0,Ligand,Receptor,COL1A1,ITGA3,2.4287398
234,COL1A1,CD44,Fibroblast cell,Endothelial cell,2.4276369,0.0,Ligand,Receptor,COL1A1,CD44,2.4276369
235,COL1A1,ITGA1,Fibroblast cell,Endocrine cell,2.4269385,0.0,Ligand,Receptor,COL1A1,ITGA1,2.4269385
236,COL1A1,ITGA3,Fibroblast cell,Endocrine cell,2.4260736,0.0,Ligand,Receptor,COL1A1,ITGA3,2.4260736
238,COL1A1,SDC1,Fibroblast cell,Macrophage cell,2.4252062,0.0,Ligand,Receptor,COL1A1,SDC1,2.4252062
239,COL3A1,ITGA10,Fibroblast cell,Endothelial cell,2.4249578,0.0,Ligand,Receptor,COL3A1,ITGA10,2.4249578
240,TFF3,CXCR4,Endocrine cell,Endocrine cell,2.4242074,0.0,Ligand,Receptor,TFF3,CXCR4,2.4242074
241,COL1A2,SDC1,Fibroblast cell,Endothelial cell,2.4226491,0.0,Ligand,Receptor,COL1A2,SDC1,2.4226491
242,HLA-A,APLP2,Ductal cell type 2,Ductal cell type 2,2.419517,0.0,Ligand,Receptor,HLA-A,APLP2,2.419517
244,HMGB1,CXCR4,Endocrine cell,B cell,2.4171038,0.0,Ligand,Receptor,HMGB1,CXCR4,2.4171038
245,COL1A1,SDC1,Fibroblast cell,Endothelial cell,2.4149299,0.0,Ligand,Receptor,COL1A1,SDC1,2.4149299
246,HMGB1,CXCR4,Macrophage cell,B cell,2.4147134,0.0,Ligand,Receptor,HMGB1,CXCR4,2.4147134
251,COL1A2,ITGA2,Fibroblast cell,Endothelial cell,2.4106767,0.0,Ligand,Receptor,COL1A2,ITGA2,2.4106767
252,COL1A1,ITGA5,Fibroblast cell,Endocrine cell,2.408911,0.0,Ligand,Receptor,COL1A1,ITGA5,2.408911
255,COPA,CD74,Stellate cell,B cell,2.4030442,0.0,Ligand,Receptor,COPA,CD74,2.4030442
256,COL1A1,ITGA2,Fibroblast cell,Endothelial cell,2.4029574,0.0,Ligand,Receptor,COL1A1,ITGA2,2.4029574
258,COL3A1,ITGA1,Fibroblast cell,Ductal cell type 2,2.398956,0.0,Ligand,Receptor,COL3A1,ITGA1,2.398956
259,LGALS1,PTPRC,Fibroblast cell,Macrophage cell,2.39895,0.0,Ligand,Receptor,LGALS1,PTPRC,2.39895
261,APP,CD74,T cell,B cell,2.3961356,0.0,Ligand,Receptor,APP,CD74,2.3961356
