,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
18,PRSS1,F2RL1,Acinar cell,Ductal cell type 1,3.2694235,0.0,Ligand,Receptor,PRSS1,F2RL1,3.2694235
19,PRSS1,F2RL2,Acinar cell,Fibroblast cell,3.2592697,0.0,Ligand,Receptor,PRSS1,F2RL2,3.2592697
20,PRSS1,PARD3,Acinar cell,Ductal cell type 1,3.216679,0.0,Ligand,Receptor,PRSS1,PARD3,3.216679
21,PRSS1,PARD3,Acinar cell,Endocrine cell,3.1934881,0.0,Ligand,Receptor,PRSS1,PARD3,3.1934881
22,PRSS1,F2RL1,Acinar cell,Endocrine cell,3.1743956,0.0,Ligand,Receptor,PRSS1,F2RL1,3.1743956
23,SPINK1,EGFR,Acinar cell,Fibroblast cell,3.0799336,0.0,Ligand,Receptor,SPINK1,EGFR,3.0799336
25,APP,CD74,Ductal cell type 1,Macrophage cell,3.0128243,0.0,Ligand,Receptor,APP,CD74,3.0128243
26,B2M,CD3D,T cell,T cell,3.0085523,0.0,Ligand,Receptor,B2M,CD3D,3.0085523
27,INS,INSR,Endothelial cell,Endothelial cell,2.983777,0.0,Ligand,Receptor,INS,INSR,2.983777
28,B2M,CD3D,Macrophage cell,T cell,2.959755,0.0,Ligand,Receptor,B2M,CD3D,2.959755
29,INS,INSR,Ductal cell type 1,Endothelial cell,2.9577103,0.0,Ligand,Receptor,INS,INSR,2.9577103
31,APP,CD74,Endothelial cell,Macrophage cell,2.9535248,0.0,Ligand,Receptor,APP,CD74,2.9535248
36,B2M,CD3G,Endothelial cell,T cell,2.7937493,0.0,Ligand,Receptor,B2M,CD3G,2.7937493
37,B2M,CD1C,Endothelial cell,Macrophage cell,2.7925868,0.0,Ligand,Receptor,B2M,CD1C,2.7925868
39,CEL,CXCR4,Acinar cell,T cell,2.7791598,0.0,Ligand,Receptor,CEL,CXCR4,2.7791598
40,SPINK1,EGFR,Acinar cell,Ductal cell type 1,2.7775009,0.0,Ligand,Receptor,SPINK1,EGFR,2.7775009
42,B2M,KLRD1,Endothelial cell,T cell,2.7764034,0.0,Ligand,Receptor,B2M,KLRD1,2.7764034
44,B2M,KLRC1,Endothelial cell,T cell,2.7620175,0.0,Ligand,Receptor,B2M,KLRC1,2.7620175
45,CEL,CXCR4,Acinar cell,Macrophage cell,2.7556276,0.0,Ligand,Receptor,CEL,CXCR4,2.7556276
48,B2M,KLRC2,Endothelial cell,T cell,2.7502136,0.0,Ligand,Receptor,B2M,KLRC2,2.7502136
54,APP,CD74,T cell,Macrophage cell,2.7209215,0.0,Ligand,Receptor,APP,CD74,2.7209215
63,TIMP1,CD63,Fibroblast cell,Fibroblast cell,2.7032835,0.0,Ligand,Receptor,TIMP1,CD63,2.7032835
77,LUM,ITGB1,Fibroblast cell,Stellate cell,2.66963,0.0,Ligand,Receptor,LUM,ITGB1,2.66963
93,APP,CD74,Stellate cell,Macrophage cell,2.6329508,0.0,Ligand,Receptor,APP,CD74,2.6329508
96,B2M,CD3D,Endothelial cell,Acinar cell,2.627641,0.0,Ligand,Receptor,B2M,CD3D,2.627641
116,B2M,TFRC,Endothelial cell,Endocrine cell,2.5977755,0.0,Ligand,Receptor,B2M,TFRC,2.5977755
119,APP,CD74,Fibroblast cell,Macrophage cell,2.5904593,0.0,Ligand,Receptor,APP,CD74,2.5904593
121,B2M,CD3D,Endothelial cell,Endocrine cell,2.5899026,0.0,Ligand,Receptor,B2M,CD3D,2.5899026
128,B2M,CD3D,Fibroblast cell,T cell,2.5705128,0.0,Ligand,Receptor,B2M,CD3D,2.5705128
130,APP,CD74,Endocrine cell,Macrophage cell,2.5687995,0.0,Ligand,Receptor,APP,CD74,2.5687995
131,S100A10,CFTR,Ductal cell type 1,Ductal cell type 1,2.55828,0.0,Ligand,Receptor,S100A10,CFTR,2.55828
137,B2M,CD3G,T cell,T cell,2.5249088,0.0,Ligand,Receptor,B2M,CD3G,2.5249088
139,B2M,CD1C,T cell,Macrophage cell,2.5237463,0.0,Ligand,Receptor,B2M,CD1C,2.5237463
140,TIMP1,CD63,Fibroblast cell,Ductal cell type 1,2.518743,0.0,Ligand,Receptor,TIMP1,CD63,2.518743
141,B2M,CD3D,Stellate cell,T cell,2.518224,0.0,Ligand,Receptor,B2M,CD3D,2.518224
142,LUM,ITGB1,Fibroblast cell,Fibroblast cell,2.5092962,0.0,Ligand,Receptor,LUM,ITGB1,2.5092962
143,B2M,KLRD1,T cell,T cell,2.5075629,0.0,Ligand,Receptor,B2M,KLRD1,2.5075629
144,B2M,KLRC1,T cell,T cell,2.493177,0.0,Ligand,Receptor,B2M,KLRC1,2.493177
145,FBLN1,ITGB1,Fibroblast cell,Stellate cell,2.484353,0.0,Ligand,Receptor,FBLN1,ITGB1,2.484353
146,B2M,KLRC2,T cell,T cell,2.481373,0.0,Ligand,Receptor,B2M,KLRC2,2.481373
147,APP,CD74,Ductal cell type 1,Endothelial cell,2.4767604,0.0,Ligand,Receptor,APP,CD74,2.4767604
148,B2M,CD3G,Macrophage cell,T cell,2.4761114,0.0,Ligand,Receptor,B2M,CD3G,2.4761114
149,B2M,CD1C,Macrophage cell,Macrophage cell,2.474949,0.0,Ligand,Receptor,B2M,CD1C,2.474949
150,TIMP1,CD63,Fibroblast cell,Endothelial cell,2.4643807,0.0,Ligand,Receptor,TIMP1,CD63,2.4643807
151,S100A10,CFTR,Macrophage cell,Ductal cell type 1,2.463329,0.009,Ligand,Receptor,S100A10,CFTR,2.463329
152,B2M,KLRD1,Macrophage cell,T cell,2.4587655,0.0,Ligand,Receptor,B2M,KLRD1,2.4587655
153,B2M,KLRC1,Macrophage cell,T cell,2.4443796,0.0,Ligand,Receptor,B2M,KLRC1,2.4443796
154,B2M,KLRC2,Macrophage cell,T cell,2.4325757,0.0,Ligand,Receptor,B2M,KLRC2,2.4325757
155,APP,CD74,Acinar cell,Macrophage cell,2.4202845,0.0,Ligand,Receptor,APP,CD74,2.4202845
156,APP,CD74,Endothelial cell,Endothelial cell,2.417461,0.0,Ligand,Receptor,APP,CD74,2.417461
157,LUM,ITGB1,Fibroblast cell,Endothelial cell,2.4049246,0.0,Ligand,Receptor,LUM,ITGB1,2.4049246
158,CALM2,AQP1,Stellate cell,Endothelial cell,2.3946242,0.0,Ligand,Receptor,CALM2,AQP1,2.3946242
159,B2M,CD3D,T cell,Acinar cell,2.3588004,0.0,Ligand,Receptor,B2M,CD3D,2.3588004
160,CALM2,AQP1,Stellate cell,Ductal cell type 1,2.3484504,0.0,Ligand,Receptor,CALM2,AQP1,2.3484504
161,LGALS1,ITGB1,Stellate cell,Stellate cell,2.3385215,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3385215
162,HSP90AA1,CFTR,Ductal cell type 1,Ductal cell type 1,2.329319,0.0,Ligand,Receptor,HSP90AA1,CFTR,2.329319
163,B2M,TFRC,T cell,Endocrine cell,2.328935,0.001,Ligand,Receptor,B2M,TFRC,2.328935
165,FBLN1,ITGB1,Fibroblast cell,Fibroblast cell,2.324019,0.0,Ligand,Receptor,FBLN1,ITGB1,2.324019
166,S100A10,CFTR,Endothelial cell,Ductal cell type 1,2.323812,0.0,Ligand,Receptor,S100A10,CFTR,2.323812
167,CALM2,AQP1,Stellate cell,T cell,2.3219397,0.005,Ligand,Receptor,CALM2,AQP1,2.3219397
168,B2M,CD3D,T cell,Endocrine cell,2.321062,0.0,Ligand,Receptor,B2M,CD3D,2.321062
169,DCN,EGFR,Fibroblast cell,Fibroblast cell,2.3115358,0.0,Ligand,Receptor,DCN,EGFR,2.3115358
170,B2M,CD3D,Macrophage cell,Acinar cell,2.310003,0.001,Ligand,Receptor,B2M,CD3D,2.310003
171,TIMP1,CD63,Fibroblast cell,Stellate cell,2.2967768,0.0,Ligand,Receptor,TIMP1,CD63,2.2967768
172,IAPP,RAMP2,Endocrine cell,Endothelial cell,2.2947626,0.0,Ligand,Receptor,IAPP,RAMP2,2.2947626
173,HLA-A,CD3D,Endothelial cell,T cell,2.2853136,0.0,Ligand,Receptor,HLA-A,CD3D,2.2853136
174,VIM,CD44,Stellate cell,Ductal cell type 1,2.2815838,0.0,Ligand,Receptor,VIM,CD44,2.2815838
175,HLA-DRA,CD4,Macrophage cell,Macrophage cell,2.2812762,0.0,Ligand,Receptor,HLA-DRA,CD4,2.2812762
176,B2M,TFRC,Macrophage cell,Endocrine cell,2.2801375,0.002,Ligand,Receptor,B2M,TFRC,2.2801375
177,B2M,CD3D,Macrophage cell,Endocrine cell,2.2722647,0.002,Ligand,Receptor,B2M,CD3D,2.2722647
178,TIMP1,CD63,Macrophage cell,Fibroblast cell,2.270669,0.0,Ligand,Receptor,TIMP1,CD63,2.270669
179,VIM,CD44,Fibroblast cell,Ductal cell type 1,2.2694006,0.0,Ligand,Receptor,VIM,CD44,2.2694006
180,HLA-A,APLP2,Endothelial cell,Ductal cell type 1,2.2672906,0.0,Ligand,Receptor,HLA-A,APLP2,2.2672906
181,LGALS1,PTPRC,Stellate cell,Macrophage cell,2.2672553,0.0,Ligand,Receptor,LGALS1,PTPRC,2.2672553
182,LGALS1,ITGB1,Fibroblast cell,Stellate cell,2.261317,0.0,Ligand,Receptor,LGALS1,ITGB1,2.261317
183,APP,RPSA,Ductal cell type 1,T cell,2.259675,0.002,Ligand,Receptor,APP,RPSA,2.259675
185,FBLN1,ITGB1,Fibroblast cell,Endothelial cell,2.2196474,0.0,Ligand,Receptor,FBLN1,ITGB1,2.2196474
186,APP,CD74,Macrophage cell,Macrophage cell,2.2080162,0.002,Ligand,Receptor,APP,CD74,2.2080162
188,LUM,ITGB1,Fibroblast cell,Ductal cell type 1,2.2000453,0.0,Ligand,Receptor,LUM,ITGB1,2.2000453
189,HLA-C,CD3D,Endothelial cell,T cell,2.191857,0.0,Ligand,Receptor,HLA-C,CD3D,2.191857
190,LGALS1,PTPRC,Fibroblast cell,Macrophage cell,2.1900506,0.0,Ligand,Receptor,LGALS1,PTPRC,2.1900506
191,LGALS1,ITGB1,Macrophage cell,Stellate cell,2.189692,0.0,Ligand,Receptor,LGALS1,ITGB1,2.189692
192,APP,CD74,T cell,Endothelial cell,2.1848574,0.0,Ligand,Receptor,APP,CD74,2.1848574
193,APP,RPSA,Ductal cell type 1,Ductal cell type 1,2.1820593,0.0,Ligand,Receptor,APP,RPSA,2.1820593
194,HLA-A,APLP2,Endothelial cell,Fibroblast cell,2.1796694,0.0,Ligand,Receptor,HLA-A,APLP2,2.1796694
195,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.1781876,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1781876
196,RPS19,C5AR1,Macrophage cell,Macrophage cell,2.176528,0.0,Ligand,Receptor,RPS19,C5AR1,2.176528
198,COPA,CD74,Stellate cell,Macrophage cell,2.156901,0.0,Ligand,Receptor,COPA,CD74,2.156901
199,VIM,CD44,Stellate cell,Acinar cell,2.1527567,0.0,Ligand,Receptor,VIM,CD44,2.1527567
200,B2M,CD3D,Ductal cell type 1,T cell,2.1511483,0.0,Ligand,Receptor,B2M,CD3D,2.1511483
201,HLA-A,APLP2,Endothelial cell,T cell,2.1445951,0.0,Ligand,Receptor,HLA-A,APLP2,2.1445951
202,TIMP3,CD44,Fibroblast cell,Ductal cell type 1,2.143102,0.0,Ligand,Receptor,TIMP3,CD44,2.143102
203,COPA,CD74,Fibroblast cell,Macrophage cell,2.1430025,0.0,Ligand,Receptor,COPA,CD74,2.1430025
204,VIM,CD44,Fibroblast cell,Acinar cell,2.1405735,0.0,Ligand,Receptor,VIM,CD44,2.1405735
205,HLA-DRA,CD4,Macrophage cell,Stellate cell,2.1403117,0.0,Ligand,Receptor,HLA-DRA,CD4,2.1403117
206,VIM,CD44,Stellate cell,T cell,2.137139,0.0,Ligand,Receptor,VIM,CD44,2.137139
207,CALM2,AQP1,Ductal cell type 1,Endothelial cell,2.132523,0.0,Ligand,Receptor,CALM2,AQP1,2.132523
208,HLA-A,APLP2,Endothelial cell,Macrophage cell,2.132461,0.0,Ligand,Receptor,HLA-A,APLP2,2.132461
209,COPA,CD74,Endothelial cell,Macrophage cell,2.1309633,0.0,Ligand,Receptor,COPA,CD74,2.1309633
210,HLA-B,CD3D,Endothelial cell,T cell,2.1305606,0.0,Ligand,Receptor,HLA-B,CD3D,2.1305606
211,TIMP1,CD63,Fibroblast cell,Acinar cell,2.1282663,0.0,Ligand,Receptor,TIMP1,CD63,2.1282663
213,TIMP1,CD63,Fibroblast cell,T cell,2.1257865,0.0,Ligand,Receptor,TIMP1,CD63,2.1257865
214,VIM,CD44,Fibroblast cell,T cell,2.1249561,0.0,Ligand,Receptor,VIM,CD44,2.1249561
215,APP,RPSA,Endothelial cell,Ductal cell type 1,2.12276,0.0,Ligand,Receptor,APP,RPSA,2.12276
216,COPA,CD74,Ductal cell type 1,Macrophage cell,2.1206245,0.0,Ligand,Receptor,COPA,CD74,2.1206245
218,LGALS1,PTPRC,Macrophage cell,Macrophage cell,2.1184258,0.0,Ligand,Receptor,LGALS1,PTPRC,2.1184258
220,LUM,ITGB1,Fibroblast cell,Endocrine cell,2.111897,0.0,Ligand,Receptor,LUM,ITGB1,2.111897
221,CALM2,AQP1,Fibroblast cell,Endothelial cell,2.111691,0.01,Ligand,Receptor,CALM2,AQP1,2.111691
222,COL1A2,CD36,Fibroblast cell,Endothelial cell,2.1108572,0.0,Ligand,Receptor,COL1A2,CD36,2.1108572
223,CEL,CXCR4,Acinar cell,Endocrine cell,2.1100893,0.0,Ligand,Receptor,CEL,CXCR4,2.1100893
224,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.1009831,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1009831
226,CALM2,MYLK,Stellate cell,Stellate cell,2.0984735,0.0,Ligand,Receptor,CALM2,MYLK,2.0984735
227,APP,CD74,Stellate cell,Endothelial cell,2.0968866,0.0,Ligand,Receptor,APP,CD74,2.0968866
228,VIM,CD44,Stellate cell,Macrophage cell,2.09518,0.0,Ligand,Receptor,VIM,CD44,2.09518
229,COPA,CD74,Endocrine cell,Macrophage cell,2.0927284,0.0,Ligand,Receptor,COPA,CD74,2.0927284
230,B2M,CD3G,Fibroblast cell,T cell,2.0868692,0.0,Ligand,Receptor,B2M,CD3G,2.0868692
231,CALM2,AQP1,Ductal cell type 1,Ductal cell type 1,2.0863492,0.0,Ligand,Receptor,CALM2,AQP1,2.0863492
232,TIMP1,CD63,Macrophage cell,Ductal cell type 1,2.0861287,0.0,Ligand,Receptor,TIMP1,CD63,2.0861287
233,B2M,CD1C,Fibroblast cell,Macrophage cell,2.0857067,0.0,Ligand,Receptor,B2M,CD1C,2.0857067
235,VIM,CD44,Fibroblast cell,Macrophage cell,2.0829968,0.0,Ligand,Receptor,VIM,CD44,2.0829968
236,TIMP3,KDR,Fibroblast cell,Endothelial cell,2.07477,0.0,Ligand,Receptor,TIMP3,KDR,2.07477
237,DCN,TLR2,Fibroblast cell,Macrophage cell,2.0739062,0.0,Ligand,Receptor,DCN,TLR2,2.0739062
238,LGALS1,ITGB1,Stellate cell,Endothelial cell,2.073816,0.0,Ligand,Receptor,LGALS1,ITGB1,2.073816
239,LUM,ITGB1,Fibroblast cell,Acinar cell,2.0706193,0.0,Ligand,Receptor,LUM,ITGB1,2.0706193
240,B2M,KLRD1,Fibroblast cell,T cell,2.0695233,0.0,Ligand,Receptor,B2M,KLRD1,2.0695233
244,COPA,CD74,Acinar cell,Macrophage cell,2.0595102,0.0,Ligand,Receptor,COPA,CD74,2.0595102
245,B2M,KLRC1,Fibroblast cell,T cell,2.0551374,0.0,Ligand,Receptor,B2M,KLRC1,2.0551374
246,APP,CD74,Fibroblast cell,Endothelial cell,2.0543954,0.0,Ligand,Receptor,APP,CD74,2.0543954
247,HLA-A,APLP2,Endothelial cell,Endothelial cell,2.0510623,0.0,Ligand,Receptor,HLA-A,APLP2,2.0510623
248,B2M,KLRC2,Fibroblast cell,T cell,2.0433335,0.0,Ligand,Receptor,B2M,KLRC2,2.0433335
251,B2M,CD3G,Stellate cell,T cell,2.0345805,0.0,Ligand,Receptor,B2M,CD3G,2.0345805
252,PRSS3,F2RL3,Acinar cell,Endothelial cell,2.034542,0.0,Ligand,Receptor,PRSS3,F2RL3,2.034542
253,B2M,CD1C,Stellate cell,Macrophage cell,2.033418,0.0,Ligand,Receptor,B2M,CD1C,2.033418
254,APP,CD74,Endocrine cell,Endothelial cell,2.0327353,0.0,Ligand,Receptor,APP,CD74,2.0327353
255,TIMP1,CD63,Macrophage cell,Endothelial cell,2.0317664,0.0,Ligand,Receptor,TIMP1,CD63,2.0317664
256,LGALS1,ITGB1,Macrophage cell,Fibroblast cell,2.0293581,0.0,Ligand,Receptor,LGALS1,ITGB1,2.0293581
257,CD59,CD2,Endothelial cell,T cell,2.0291638,0.0,Ligand,Receptor,CD59,CD2,2.0291638
258,HLA-C,NOTCH4,Endothelial cell,Endothelial cell,2.0250635,0.0,Ligand,Receptor,HLA-C,NOTCH4,2.0250635
259,TIMP1,CD63,Fibroblast cell,Endocrine cell,2.0231895,0.0,Ligand,Receptor,TIMP1,CD63,2.0231895
260,B2M,CD3D,Acinar cell,T cell,2.0228975,0.0,Ligand,Receptor,B2M,CD3D,2.0228975
261,HLA-DPA1,CD4,Macrophage cell,Macrophage cell,2.0201867,0.0,Ligand,Receptor,HLA-DPA1,CD4,2.0201867
263,B2M,KLRD1,Stellate cell,T cell,2.0172346,0.0,Ligand,Receptor,B2M,KLRD1,2.0172346
264,B2M,CD3D,Endocrine cell,T cell,2.0150232,0.0,Ligand,Receptor,B2M,CD3D,2.0150232
265,FBLN1,ITGB1,Fibroblast cell,Ductal cell type 1,2.0147681,0.0,Ligand,Receptor,FBLN1,ITGB1,2.0147681
266,TIMP3,CD44,Fibroblast cell,Acinar cell,2.0142748,0.0,Ligand,Receptor,TIMP3,CD44,2.0142748
267,HLA-A,CD3D,T cell,T cell,2.01164,0.0,Ligand,Receptor,HLA-A,CD3D,2.01164
268,DCN,EGFR,Fibroblast cell,Ductal cell type 1,2.009103,0.0,Ligand,Receptor,DCN,EGFR,2.009103
269,CD59,CD2,Ductal cell type 1,T cell,2.0087152,0.0,Ligand,Receptor,CD59,CD2,2.0087152
270,TIMP1,CD63,Fibroblast cell,Macrophage cell,2.0069895,0.0,Ligand,Receptor,TIMP1,CD63,2.0069895
271,MYL9,CD69,Stellate cell,T cell,2.004928,0.0,Ligand,Receptor,MYL9,CD69,2.004928
272,S100A4,EGFR,Macrophage cell,Fibroblast cell,2.003694,0.0,Ligand,Receptor,S100A4,EGFR,2.003694
273,B2M,KLRC1,Stellate cell,T cell,2.0028486,0.0,Ligand,Receptor,B2M,KLRC1,2.0028486
274,TIMP3,CD44,Fibroblast cell,T cell,1.9986575,0.0,Ligand,Receptor,TIMP3,CD44,1.9986575
275,LGALS1,ITGB1,Fibroblast cell,Endothelial cell,1.9966114,0.0,Ligand,Receptor,LGALS1,ITGB1,1.9966114
276,LGALS1,PTPRC,Stellate cell,T cell,1.9965942,0.0,Ligand,Receptor,LGALS1,PTPRC,1.9965942
277,HLA-A,APLP2,T cell,Ductal cell type 1,1.993617,0.001,Ligand,Receptor,HLA-A,APLP2,1.993617
278,HLA-C,CD3D,T cell,T cell,1.9922364,0.0,Ligand,Receptor,HLA-C,CD3D,1.9922364
279,B2M,KLRC2,Stellate cell,T cell,1.9910448,0.0,Ligand,Receptor,B2M,KLRC2,1.9910448
281,PRSS3,F2R,Acinar cell,Fibroblast cell,1.988218,0.0,Ligand,Receptor,PRSS3,F2R,1.988218
282,A2M,LRP1,Endothelial cell,Fibroblast cell,1.987614,0.0,Ligand,Receptor,A2M,LRP1,1.987614
283,IAPP,RAMP3,Endocrine cell,Endothelial cell,1.9862835,0.0,Ligand,Receptor,IAPP,RAMP3,1.9862835
284,HLA-DRB1,CD4,Macrophage cell,Macrophage cell,1.9828117,0.0,Ligand,Receptor,HLA-DRB1,CD4,1.9828117
285,HLA-A,APLP2,Endothelial cell,Stellate cell,1.9798355,0.0,Ligand,Receptor,HLA-A,APLP2,1.9798355
286,LUM,ITGB1,Fibroblast cell,Macrophage cell,1.9684224,0.0,Ligand,Receptor,LUM,ITGB1,1.9684224
289,HLA-A,CD8B,Endothelial cell,T cell,1.9627783,0.0,Ligand,Receptor,HLA-A,CD8B,1.9627783
290,TIMP3,CD44,Fibroblast cell,Macrophage cell,1.9566983,0.0,Ligand,Receptor,TIMP3,CD44,1.9566983
291,VIM,CD44,Stellate cell,Endocrine cell,1.9497898,0.0,Ligand,Receptor,VIM,CD44,1.9497898
294,COL1A2,CD44,Fibroblast cell,Ductal cell type 1,1.9406364,0.0,Ligand,Receptor,COL1A2,CD44,1.9406364
295,VIM,CD44,Stellate cell,Fibroblast cell,1.9392549,0.0,Ligand,Receptor,VIM,CD44,1.9392549
296,FABP5,RXRA,Endothelial cell,Fibroblast cell,1.9389695,0.0,Ligand,Receptor,FABP5,RXRA,1.9389695
297,VIM,CD44,Fibroblast cell,Endocrine cell,1.9376067,0.0,Ligand,Receptor,VIM,CD44,1.9376067
299,HLA-DPB1,CD4,Macrophage cell,Macrophage cell,1.9333827,0.0,Ligand,Receptor,HLA-DPB1,CD4,1.9333827
301,VIM,CD44,Fibroblast cell,Fibroblast cell,1.9270718,0.0,Ligand,Receptor,VIM,CD44,1.9270718
302,FBLN1,ITGB1,Fibroblast cell,Endocrine cell,1.92662,0.0,Ligand,Receptor,FBLN1,ITGB1,1.92662
303,LGALS1,ITGB1,Macrophage cell,Endothelial cell,1.9249866,0.0,Ligand,Receptor,LGALS1,ITGB1,1.9249866
306,LGALS1,PTPRC,Fibroblast cell,T cell,1.9193896,0.0,Ligand,Receptor,LGALS1,PTPRC,1.9193896
307,HLA-A,APLP2,Endothelial cell,Endocrine cell,1.9190719,0.0,Ligand,Receptor,HLA-A,APLP2,1.9190719
309,FABP5,RXRA,Endothelial cell,Macrophage cell,1.917424,0.0,Ligand,Receptor,FABP5,RXRA,1.917424
312,HLA-A,CD8A,Endothelial cell,T cell,1.903115,0.0,Ligand,Receptor,HLA-A,CD8A,1.903115
313,RPS19,C5AR1,T cell,Macrophage cell,1.9031053,0.0,Ligand,Receptor,RPS19,C5AR1,1.9031053
315,CALM2,INSR,Stellate cell,Endothelial cell,1.8974419,0.0,Ligand,Receptor,CALM2,INSR,1.8974419
320,HLA-A,CD3D,Macrophage cell,T cell,1.8886316,0.0,Ligand,Receptor,HLA-A,CD3D,1.8886316
321,COL1A2,CD93,Fibroblast cell,Endothelial cell,1.8859836,0.0,Ligand,Receptor,COL1A2,CD93,1.8859836
322,FBLN1,ITGB1,Fibroblast cell,Acinar cell,1.8853422,0.0,Ligand,Receptor,FBLN1,ITGB1,1.8853422
324,APP,CD74,Acinar cell,Endothelial cell,1.8842205,0.0,Ligand,Receptor,APP,CD74,1.8842205
332,HLA-DPA1,CD4,Macrophage cell,Stellate cell,1.8792222,0.0,Ligand,Receptor,HLA-DPA1,CD4,1.8792222
333,CALM1,AQP1,Endothelial cell,Endothelial cell,1.8789647,0.0,Ligand,Receptor,CALM1,AQP1,1.8789647
336,HLA-A,APLP2,Endothelial cell,Acinar cell,1.877633,0.0,Ligand,Receptor,HLA-A,APLP2,1.877633
337,PCSK1N,GPR171,Endocrine cell,T cell,1.877187,0.0,Ligand,Receptor,PCSK1N,GPR171,1.877187
338,CALM2,MYLK,Macrophage cell,Stellate cell,1.8766121,0.0,Ligand,Receptor,CALM2,MYLK,1.8766121
339,VIM,CD44,Endothelial cell,Ductal cell type 1,1.8743653,0.0,Ligand,Receptor,VIM,CD44,1.8743653
343,HMGB1,CXCR4,Endothelial cell,T cell,1.8705723,0.0,Ligand,Receptor,HMGB1,CXCR4,1.8705723
344,FABP5,RXRA,Endothelial cell,Endothelial cell,1.8698344,0.0,Ligand,Receptor,FABP5,RXRA,1.8698344
345,HLA-C,CD8B,Endothelial cell,T cell,1.8693216,0.0,Ligand,Receptor,HLA-C,CD8B,1.8693216
346,LGALS1,ITGB1,Stellate cell,Ductal cell type 1,1.8689368,0.0,Ligand,Receptor,LGALS1,ITGB1,1.8689368
347,B2M,CD3D,Stellate cell,Acinar cell,1.8684722,0.007,Ligand,Receptor,B2M,CD3D,1.8684722
348,RPS19,C5AR1,Ductal cell type 1,Macrophage cell,1.8642848,0.0,Ligand,Receptor,RPS19,C5AR1,1.8642848
350,TIMP1,CD63,Macrophage cell,Stellate cell,1.8641622,0.004,Ligand,Receptor,TIMP1,CD63,1.8641622
353,VIM,CD44,Macrophage cell,Ductal cell type 1,1.8567975,0.0,Ligand,Receptor,VIM,CD44,1.8567975
354,SPARC,ENG,Fibroblast cell,Endothelial cell,1.8552687,0.0,Ligand,Receptor,SPARC,ENG,1.8552687
357,C3,IFITM1,Fibroblast cell,Endothelial cell,1.8532751,0.0,Ligand,Receptor,C3,IFITM1,1.8532751
360,LGALS1,PTPRC,Macrophage cell,T cell,1.8477647,0.0,Ligand,Receptor,LGALS1,PTPRC,1.8477647
361,HMGB1,CXCR4,Endothelial cell,Macrophage cell,1.8470402,0.0,Ligand,Receptor,HMGB1,CXCR4,1.8470402
362,FABP5,RXRA,Endothelial cell,Ductal cell type 1,1.8469878,0.0,Ligand,Receptor,FABP5,RXRA,1.8469878
364,S100A4,ERBB3,Macrophage cell,Ductal cell type 1,1.84543,0.0,Ligand,Receptor,S100A4,ERBB3,1.84543
