,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
22,TIMP1,CD63,Fibroblast cell,T cell,3.0609894,0.0,Ligand,Receptor,TIMP1,CD63,3.0609894
23,B2M,CD3D,Endocrine cell,T cell,3.0586028,0.0,Ligand,Receptor,B2M,CD3D,3.0586028
24,APP,CD74,Fibroblast cell,Macrophage cell,3.0303836,0.0,Ligand,Receptor,APP,CD74,3.0303836
25,B2M,CD3D,Ductal cell type 1,T cell,3.0298197,0.0,Ligand,Receptor,B2M,CD3D,3.0298197
26,APP,CD74,Fibroblast cell,B cell,3.0121727,0.0,Ligand,Receptor,APP,CD74,3.0121727
27,SPINK1,EGFR,Acinar cell,Ductal cell type 1,2.9932384,0.0,Ligand,Receptor,SPINK1,EGFR,2.9932384
28,LUM,ITGB1,Fibroblast cell,Stellate cell,2.987487,0.0,Ligand,Receptor,LUM,ITGB1,2.987487
29,B2M,KLRC1,T cell,T cell,2.971837,0.0,Ligand,Receptor,B2M,KLRC1,2.971837
30,SPINK1,EGFR,Acinar cell,Ductal cell type 2,2.9536445,0.0,Ligand,Receptor,SPINK1,EGFR,2.9536445
31,APP,CD74,Ductal cell type 2,Macrophage cell,2.9466546,0.0,Ligand,Receptor,APP,CD74,2.9466546
32,SPINK1,EGFR,Acinar cell,Fibroblast cell,2.9371212,0.0,Ligand,Receptor,SPINK1,EGFR,2.9371212
33,APP,CD74,Stellate cell,Macrophage cell,2.9350204,0.0,Ligand,Receptor,APP,CD74,2.9350204
34,SPINK1,EGFR,Acinar cell,Acinar cell,2.9347196,0.0,Ligand,Receptor,SPINK1,EGFR,2.9347196
35,APP,CD74,Ductal cell type 2,B cell,2.9284437,0.0,Ligand,Receptor,APP,CD74,2.9284437
36,APP,CD74,Stellate cell,B cell,2.9168096,0.0,Ligand,Receptor,APP,CD74,2.9168096
37,TIMP1,CD63,Ductal cell type 2,Ductal cell type 2,2.9059303,0.0,Ligand,Receptor,TIMP1,CD63,2.9059303
38,HLA-B,CD3D,Endothelial cell,T cell,2.882319,0.0,Ligand,Receptor,HLA-B,CD3D,2.882319
39,TIMP1,CD63,Stellate cell,Macrophage cell,2.8805752,0.0,Ligand,Receptor,TIMP1,CD63,2.8805752
40,B2M,CD3G,T cell,T cell,2.8801088,0.0,Ligand,Receptor,B2M,CD3G,2.8801088
41,PRSS1,F2RL3,Acinar cell,Endothelial cell,2.8771007,0.0,Ligand,Receptor,PRSS1,F2RL3,2.8771007
42,TIMP1,CD63,Stellate cell,Ductal cell type 1,2.8767018,0.0,Ligand,Receptor,TIMP1,CD63,2.8767018
43,B2M,CD247,T cell,T cell,2.8653243,0.0,Ligand,Receptor,B2M,CD247,2.8653243
44,TIMP1,CD63,Stellate cell,Endothelial cell,2.8551412,0.0,Ligand,Receptor,TIMP1,CD63,2.8551412
45,HLA-B,CD3D,T cell,T cell,2.853817,0.0,Ligand,Receptor,HLA-B,CD3D,2.853817
46,B2M,KLRC1,Endothelial cell,T cell,2.8535192,0.0,Ligand,Receptor,B2M,KLRC1,2.8535192
47,APP,CD74,Acinar cell,Macrophage cell,2.8510337,0.0,Ligand,Receptor,APP,CD74,2.8510337
48,APP,CD74,Acinar cell,B cell,2.8328228,0.0,Ligand,Receptor,APP,CD74,2.8328228
49,B2M,KLRC1,Macrophage cell,T cell,2.8168285,0.0,Ligand,Receptor,B2M,KLRC1,2.8168285
50,PRSS1,F2R,Acinar cell,Fibroblast cell,2.813684,0.0,Ligand,Receptor,PRSS1,F2R,2.813684
51,LUM,ITGB1,Fibroblast cell,Fibroblast cell,2.8123894,0.0,Ligand,Receptor,LUM,ITGB1,2.8123894
52,B2M,KLRD1,T cell,T cell,2.7876406,0.0,Ligand,Receptor,B2M,KLRD1,2.7876406
53,APP,CD74,Endocrine cell,Macrophage cell,2.782566,0.0,Ligand,Receptor,APP,CD74,2.782566
54,B2M,CD3D,Acinar cell,T cell,2.7717123,0.0,Ligand,Receptor,B2M,CD3D,2.7717123
55,APP,CD74,Endocrine cell,B cell,2.7643552,0.001,Ligand,Receptor,APP,CD74,2.7643552
56,B2M,CD3G,Endothelial cell,T cell,2.761791,0.0,Ligand,Receptor,B2M,CD3G,2.761791
57,B2M,CD247,Endothelial cell,T cell,2.7470064,0.0,Ligand,Receptor,B2M,CD247,2.7470064
58,TIMP1,CD63,Endothelial cell,Ductal cell type 2,2.7329373,0.0,Ligand,Receptor,TIMP1,CD63,2.7329373
59,TIMP1,CD63,Ductal cell type 2,Fibroblast cell,2.7271185,0.0,Ligand,Receptor,TIMP1,CD63,2.7271185
60,B2M,CD3G,Macrophage cell,T cell,2.7251003,0.0,Ligand,Receptor,B2M,CD3G,2.7251003
61,APP,CD74,Endothelial cell,Endothelial cell,2.719669,0.0,Ligand,Receptor,APP,CD74,2.719669
62,B2M,CD247,Macrophage cell,T cell,2.7103157,0.0,Ligand,Receptor,B2M,CD247,2.7103157
63,B2M,CD3D,T cell,Endocrine cell,2.7061284,0.0,Ligand,Receptor,B2M,CD3D,2.7061284
64,B2M,TFRC,T cell,B cell,2.6918294,0.0,Ligand,Receptor,B2M,TFRC,2.6918294
65,LUM,ITGB1,Fibroblast cell,Endothelial cell,2.68358,0.0,Ligand,Receptor,LUM,ITGB1,2.68358
66,B2M,KLRC1,Stellate cell,T cell,2.6790519,0.0,Ligand,Receptor,B2M,KLRC1,2.6790519
67,TIMP1,CD63,Stellate cell,Acinar cell,2.6722622,0.0,Ligand,Receptor,TIMP1,CD63,2.6722622
68,B2M,KLRD1,Endothelial cell,T cell,2.6693227,0.0,Ligand,Receptor,B2M,KLRD1,2.6693227
69,TIMP1,CD63,Stellate cell,Endocrine cell,2.6675105,0.0,Ligand,Receptor,TIMP1,CD63,2.6675105
70,HLA-B,CD3D,Macrophage cell,T cell,2.6672778,0.0,Ligand,Receptor,HLA-B,CD3D,2.6672778
71,TFF2,CXCR4,Ductal cell type 2,T cell,2.6672585,0.0,Ligand,Receptor,TFF2,CXCR4,2.6672585
72,B2M,LILRB1,T cell,Macrophage cell,2.6510663,0.0,Ligand,Receptor,B2M,LILRB1,2.6510663
73,B2M,KLRC1,Ductal cell type 2,T cell,2.645728,0.0,Ligand,Receptor,B2M,KLRC1,2.645728
74,APP,CD74,Ductal cell type 1,Endothelial cell,2.6436586,0.0,Ligand,Receptor,APP,CD74,2.6436586
75,B2M,CD3D,T cell,B cell,2.6377046,0.001,Ligand,Receptor,B2M,CD3D,2.6377046
76,B2M,CD1C,T cell,B cell,2.6369042,0.0,Ligand,Receptor,B2M,CD1C,2.6369042
77,B2M,KLRD1,Macrophage cell,T cell,2.632632,0.0,Ligand,Receptor,B2M,KLRD1,2.632632
78,APP,CD74,Macrophage cell,Macrophage cell,2.6297777,0.0,Ligand,Receptor,APP,CD74,2.6297777
79,LGALS1,ITGB1,Fibroblast cell,Stellate cell,2.6290338,0.0,Ligand,Receptor,LGALS1,ITGB1,2.6290338
80,B2M,LILRB1,T cell,B cell,2.624516,0.0,Ligand,Receptor,B2M,LILRB1,2.624516
81,APP,RPSA,Endothelial cell,B cell,2.623214,0.0,Ligand,Receptor,APP,RPSA,2.623214
82,B2M,CD3D,T cell,Ductal cell type 1,2.6230094,0.0,Ligand,Receptor,B2M,CD3D,2.6230094
83,HLA-B,CD3D,Ductal cell type 2,T cell,2.6209831,0.0,Ligand,Receptor,HLA-B,CD3D,2.6209831
84,TIMP1,CD63,Fibroblast cell,B cell,2.6207361,0.005,Ligand,Receptor,TIMP1,CD63,2.6207361
85,B2M,LILRB2,T cell,Macrophage cell,2.619773,0.0,Ligand,Receptor,B2M,LILRB2,2.619773
86,B2M,CD3D,T cell,Acinar cell,2.6194923,0.0,Ligand,Receptor,B2M,CD3D,2.6194923
87,B2M,CD3D,T cell,Ductal cell type 2,2.6128821,0.0,Ligand,Receptor,B2M,CD3D,2.6128821
88,APP,CD74,Macrophage cell,B cell,2.6115668,0.002,Ligand,Receptor,APP,CD74,2.6115668
89,B2M,CD3D,T cell,Endothelial cell,2.6110563,0.0,Ligand,Receptor,B2M,CD3D,2.6110563
91,B2M,CD3D,T cell,Fibroblast cell,2.6094058,0.0,Ligand,Receptor,B2M,CD3D,2.6094058
92,B2M,CD3D,T cell,Macrophage cell,2.6075606,0.0,Ligand,Receptor,B2M,CD3D,2.6075606
93,HLA-C,CD3D,T cell,T cell,2.6073127,0.0,Ligand,Receptor,HLA-C,CD3D,2.6073127
94,COPA,CD74,Endothelial cell,Macrophage cell,2.5912294,0.0,Ligand,Receptor,COPA,CD74,2.5912294
95,B2M,CD3D,Endothelial cell,Endocrine cell,2.5878105,0.0,Ligand,Receptor,B2M,CD3D,2.5878105
96,B2M,CD3G,Stellate cell,T cell,2.5873237,0.0,Ligand,Receptor,B2M,CD3G,2.5873237
97,B2M,TFRC,T cell,Ductal cell type 2,2.5794334,0.0,Ligand,Receptor,B2M,TFRC,2.5794334
98,TIMP1,CD63,Ductal cell type 2,Stellate cell,2.5756273,0.0,Ligand,Receptor,TIMP1,CD63,2.5756273
99,B2M,TFRC,Endothelial cell,B cell,2.5735116,0.0,Ligand,Receptor,B2M,TFRC,2.5735116
100,COPA,CD74,Ductal cell type 1,Macrophage cell,2.5735056,0.0,Ligand,Receptor,COPA,CD74,2.5735056
101,LUM,ITGB1,Fibroblast cell,Ductal cell type 2,2.573149,0.0,Ligand,Receptor,LUM,ITGB1,2.573149
102,COPA,CD74,Endothelial cell,B cell,2.5730186,0.0,Ligand,Receptor,COPA,CD74,2.5730186
103,B2M,CD247,Stellate cell,T cell,2.572539,0.0,Ligand,Receptor,B2M,CD247,2.572539
104,LGALS1,ITGB1,Stellate cell,Stellate cell,2.5720193,0.0,Ligand,Receptor,LGALS1,ITGB1,2.5720193
105,COPA,CD74,Ductal cell type 2,Macrophage cell,2.5573063,0.0,Ligand,Receptor,COPA,CD74,2.5573063
106,COPA,CD74,Ductal cell type 1,B cell,2.5552948,0.0,Ligand,Receptor,COPA,CD74,2.5552948
107,COPA,CD74,Macrophage cell,Macrophage cell,2.554375,0.0,Ligand,Receptor,COPA,CD74,2.554375
108,TIMP1,CD63,Endothelial cell,Fibroblast cell,2.5541255,0.0,Ligand,Receptor,TIMP1,CD63,2.5541255
109,B2M,CD3G,Ductal cell type 2,T cell,2.554,0.0,Ligand,Receptor,B2M,CD3G,2.554
110,COPA,CD74,Fibroblast cell,Macrophage cell,2.5512562,0.0,Ligand,Receptor,COPA,CD74,2.5512562
111,B2M,CD3D,Macrophage cell,Endocrine cell,2.5511198,0.0,Ligand,Receptor,B2M,CD3D,2.5511198
112,B2M,KLRC1,B cell,T cell,2.5481563,0.0,Ligand,Receptor,B2M,KLRC1,2.5481563
113,APP,RPSA,Ductal cell type 1,B cell,2.5472038,0.0,Ligand,Receptor,APP,RPSA,2.5472038
114,COPA,CD74,Acinar cell,Macrophage cell,2.544222,0.0,Ligand,Receptor,COPA,CD74,2.544222
115,LUM,ITGB1,Fibroblast cell,Ductal cell type 1,2.5422192,0.0,Ligand,Receptor,LUM,ITGB1,2.5422192
116,APP,CD74,T cell,Macrophage cell,2.5418363,0.0,Ligand,Receptor,APP,CD74,2.5418363
117,HLA-B,CD3D,Ductal cell type 1,T cell,2.5410957,0.0,Ligand,Receptor,HLA-B,CD3D,2.5410957
118,B2M,CD247,Ductal cell type 2,T cell,2.5392153,0.0,Ligand,Receptor,B2M,CD247,2.5392153
119,COPA,CD74,Ductal cell type 2,B cell,2.5390954,0.0,Ligand,Receptor,COPA,CD74,2.5390954
120,HLA-A,CD3D,T cell,T cell,2.537578,0.0,Ligand,Receptor,HLA-A,CD3D,2.537578
121,B2M,TFRC,Macrophage cell,B cell,2.536821,0.0,Ligand,Receptor,B2M,TFRC,2.536821
122,COPA,CD74,Macrophage cell,B cell,2.536164,0.0,Ligand,Receptor,COPA,CD74,2.536164
123,COPA,CD74,Fibroblast cell,B cell,2.5330453,0.0,Ligand,Receptor,COPA,CD74,2.5330453
124,B2M,LILRB1,Endothelial cell,Macrophage cell,2.5327485,0.0,Ligand,Receptor,B2M,LILRB1,2.5327485
125,LGALS1,ITGB1,Macrophage cell,Stellate cell,2.5324693,0.0,Ligand,Receptor,LGALS1,ITGB1,2.5324693
126,HLA-B,CD3D,Stellate cell,T cell,2.5308113,0.0,Ligand,Receptor,HLA-B,CD3D,2.5308113
127,B2M,KLRC1,Fibroblast cell,T cell,2.5273879,0.0,Ligand,Receptor,B2M,KLRC1,2.5273879
128,COPA,CD74,Acinar cell,B cell,2.5260112,0.0,Ligand,Receptor,COPA,CD74,2.5260112
130,B2M,CD3D,Endothelial cell,B cell,2.5193868,0.007,Ligand,Receptor,B2M,CD3D,2.5193868
131,B2M,CD1C,Endothelial cell,B cell,2.5185864,0.0,Ligand,Receptor,B2M,CD1C,2.5185864
132,B2M,KLRC1,Endocrine cell,T cell,2.5126657,0.0,Ligand,Receptor,B2M,KLRC1,2.5126657
133,B2M,LILRB1,Endothelial cell,B cell,2.5061982,0.0,Ligand,Receptor,B2M,LILRB1,2.5061982
134,B2M,CD3D,Endothelial cell,Ductal cell type 1,2.5046916,0.0,Ligand,Receptor,B2M,CD3D,2.5046916
135,B2M,LILRB2,Endothelial cell,Macrophage cell,2.5014553,0.0,Ligand,Receptor,B2M,LILRB2,2.5014553
136,B2M,CD3D,Endothelial cell,Acinar cell,2.5011744,0.0,Ligand,Receptor,B2M,CD3D,2.5011744
137,PRSS1,F2R,Acinar cell,Endothelial cell,2.4975023,0.0,Ligand,Receptor,PRSS1,F2R,2.4975023
138,B2M,LILRB1,Macrophage cell,Macrophage cell,2.4960577,0.0,Ligand,Receptor,B2M,LILRB1,2.4960577
139,HLA-C,CD3D,Endothelial cell,T cell,2.4959824,0.0,Ligand,Receptor,HLA-C,CD3D,2.4959824
140,B2M,KLRD1,Stellate cell,T cell,2.4948554,0.0,Ligand,Receptor,B2M,KLRD1,2.4948554
141,B2M,CD3D,Endothelial cell,Ductal cell type 2,2.4945645,0.0,Ligand,Receptor,B2M,CD3D,2.4945645
142,APOE,TREM2,Macrophage cell,Macrophage cell,2.4932728,0.0,Ligand,Receptor,APOE,TREM2,2.4932728
143,HLA-A,CD3D,Endothelial cell,T cell,2.493133,0.0,Ligand,Receptor,HLA-A,CD3D,2.493133
144,B2M,CD3D,Endothelial cell,Endothelial cell,2.4927385,0.0,Ligand,Receptor,B2M,CD3D,2.4927385
145,COPA,CD74,Stellate cell,Macrophage cell,2.4915602,0.0,Ligand,Receptor,COPA,CD74,2.4915602
146,B2M,CD3D,Endothelial cell,Fibroblast cell,2.491088,0.0,Ligand,Receptor,B2M,CD3D,2.491088
147,TFF2,CXCR4,Ductal cell type 2,B cell,2.4895413,0.0,Ligand,Receptor,TFF2,CXCR4,2.4895413
148,B2M,CD3D,Endothelial cell,Macrophage cell,2.4892428,0.0,Ligand,Receptor,B2M,CD3D,2.4892428
150,B2M,KLRC1,Ductal cell type 1,T cell,2.4838827,0.0,Ligand,Receptor,B2M,KLRC1,2.4838827
151,APP,RPSA,Endothelial cell,T cell,2.483288,0.0,Ligand,Receptor,APP,RPSA,2.483288
153,B2M,CD1C,Macrophage cell,B cell,2.4818957,0.0,Ligand,Receptor,B2M,CD1C,2.4818957
154,COPA,CD74,Endocrine cell,Macrophage cell,2.4811296,0.0,Ligand,Receptor,COPA,CD74,2.4811296
155,COPA,CD74,T cell,Macrophage cell,2.4765873,0.0,Ligand,Receptor,COPA,CD74,2.4765873
156,APP,CD74,B cell,Macrophage cell,2.475333,0.0,Ligand,Receptor,APP,CD74,2.475333
157,COPA,CD74,Stellate cell,B cell,2.4733493,0.0,Ligand,Receptor,COPA,CD74,2.4733493
158,HLA-DRA,CD4,Macrophage cell,Macrophage cell,2.4705243,0.0,Ligand,Receptor,HLA-DRA,CD4,2.4705243
159,B2M,LILRB1,Macrophage cell,B cell,2.4695075,0.0,Ligand,Receptor,B2M,LILRB1,2.4695075
160,B2M,CD3D,Macrophage cell,Ductal cell type 1,2.468001,0.0,Ligand,Receptor,B2M,CD3D,2.468001
161,B2M,LILRB2,Macrophage cell,Macrophage cell,2.4647646,0.0,Ligand,Receptor,B2M,LILRB2,2.4647646
162,B2M,CD3D,Macrophage cell,Acinar cell,2.4644837,0.0,Ligand,Receptor,B2M,CD3D,2.4644837
163,COPA,CD74,Endocrine cell,B cell,2.4629188,0.0,Ligand,Receptor,COPA,CD74,2.4629188
164,B2M,KLRD1,Ductal cell type 2,T cell,2.4615316,0.0,Ligand,Receptor,B2M,KLRD1,2.4615316
165,B2M,TFRC,Endothelial cell,Ductal cell type 2,2.4611156,0.0,Ligand,Receptor,B2M,TFRC,2.4611156
166,COPA,CD74,T cell,B cell,2.4583764,0.0,Ligand,Receptor,COPA,CD74,2.4583764
167,B2M,CD3D,Macrophage cell,Ductal cell type 2,2.4578738,0.0,Ligand,Receptor,B2M,CD3D,2.4578738
168,TIMP1,FGFR2,Fibroblast cell,Ductal cell type 1,2.4576807,0.0,Ligand,Receptor,TIMP1,FGFR2,2.4576807
170,B2M,CD3G,B cell,T cell,2.456428,0.0,Ligand,Receptor,B2M,CD3G,2.456428
171,B2M,CD3D,Macrophage cell,Endothelial cell,2.4560478,0.0,Ligand,Receptor,B2M,CD3D,2.4560478
172,B2M,CD3D,Macrophage cell,Fibroblast cell,2.4543972,0.0,Ligand,Receptor,B2M,CD3D,2.4543972
173,PRSS1,F2RL1,Acinar cell,Ductal cell type 2,2.4539413,0.0,Ligand,Receptor,PRSS1,F2RL1,2.4539413
174,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.453936,0.0,Ligand,Receptor,LGALS1,ITGB1,2.453936
175,B2M,CD3D,Macrophage cell,Macrophage cell,2.452552,0.0,Ligand,Receptor,B2M,CD3D,2.452552
176,CALM2,AQP1,Stellate cell,Endothelial cell,2.4495285,0.0,Ligand,Receptor,CALM2,AQP1,2.4495285
177,B2M,CD247,B cell,T cell,2.4416435,0.001,Ligand,Receptor,B2M,CD247,2.4416435
178,HLA-B,CD3D,B cell,T cell,2.4372122,0.0,Ligand,Receptor,HLA-B,CD3D,2.4372122
179,B2M,CD3G,Fibroblast cell,T cell,2.4356596,0.0,Ligand,Receptor,B2M,CD3G,2.4356596
181,CALM2,AQP1,Ductal cell type 2,Endothelial cell,2.4307652,0.0,Ligand,Receptor,CALM2,AQP1,2.4307652
182,TFF2,CXCR4,Ductal cell type 2,Macrophage cell,2.4271114,0.0,Ligand,Receptor,TFF2,CXCR4,2.4271114
183,B2M,TFRC,Macrophage cell,Ductal cell type 2,2.424425,0.0,Ligand,Receptor,B2M,TFRC,2.424425
184,B2M,CD3G,Endocrine cell,T cell,2.4209375,0.0,Ligand,Receptor,B2M,CD3G,2.4209375
185,B2M,CD247,Fibroblast cell,T cell,2.420875,0.0,Ligand,Receptor,B2M,CD247,2.420875
186,APP,CD74,Endothelial cell,Ductal cell type 1,2.4190962,0.0,Ligand,Receptor,APP,CD74,2.4190962
187,COL1A2,CD93,Fibroblast cell,Endothelial cell,2.4186568,0.0,Ligand,Receptor,COL1A2,CD93,2.4186568
188,INS,INSR,Endocrine cell,Endothelial cell,2.4178753,0.0,Ligand,Receptor,INS,INSR,2.4178753
189,HMGB1,CXCR4,B cell,T cell,2.4142804,0.0,Ligand,Receptor,HMGB1,CXCR4,2.4142804
190,B2M,CD3D,Stellate cell,Endocrine cell,2.4133432,0.007,Ligand,Receptor,B2M,CD3D,2.4133432
191,TIMP1,CD63,Ductal cell type 1,Ductal cell type 2,2.4127266,0.004,Ligand,Receptor,TIMP1,CD63,2.4127266
192,HLA-B,CANX,Endothelial cell,Acinar cell,2.4083886,0.0,Ligand,Receptor,HLA-B,CANX,2.4083886
193,APP,RPSA,Ductal cell type 1,T cell,2.4072776,0.0,Ligand,Receptor,APP,RPSA,2.4072776
194,B2M,CD247,Endocrine cell,T cell,2.406153,0.0,Ligand,Receptor,B2M,CD247,2.406153
195,APP,CD74,Fibroblast cell,Endothelial cell,2.405612,0.0,Ligand,Receptor,APP,CD74,2.405612
196,S100A10,CFTR,Ductal cell type 1,Ductal cell type 1,2.404026,0.0,Ligand,Receptor,S100A10,CFTR,2.404026
197,TIMP1,CD63,Endothelial cell,Stellate cell,2.4026344,0.01,Ligand,Receptor,TIMP1,CD63,2.4026344
199,HLA-B,CD3D,Endocrine cell,T cell,2.4011416,0.0,Ligand,Receptor,HLA-B,CD3D,2.4011416
200,B2M,TFRC,Stellate cell,B cell,2.3990443,0.001,Ligand,Receptor,B2M,TFRC,2.3990443
201,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.3969216,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3969216
202,VIM,CD44,Fibroblast cell,Ductal cell type 1,2.3958502,0.0,Ligand,Receptor,VIM,CD44,2.3958502
203,HLA-B,CANX,Endothelial cell,Ductal cell type 2,2.3944755,0.0,Ligand,Receptor,HLA-B,CANX,2.3944755
204,B2M,CD3G,Ductal cell type 1,T cell,2.3921545,0.0,Ligand,Receptor,B2M,CD3G,2.3921545
205,PRSS1,F2RL2,Acinar cell,Fibroblast cell,2.382873,0.0,Ligand,Receptor,PRSS1,F2RL2,2.382873
206,HLA-B,CD8A,Endothelial cell,T cell,2.3820164,0.0,Ligand,Receptor,HLA-B,CD8A,2.3820164
208,HLA-B,CANX,T cell,Acinar cell,2.3798869,0.0,Ligand,Receptor,HLA-B,CANX,2.3798869
210,B2M,CD247,Ductal cell type 1,T cell,2.3773699,0.0,Ligand,Receptor,B2M,CD247,2.3773699
212,PRSS1,F2RL1,Acinar cell,Ductal cell type 1,2.3733175,0.0,Ligand,Receptor,PRSS1,F2RL1,2.3733175
213,LUM,ITGB1,Fibroblast cell,Acinar cell,2.3672893,0.0,Ligand,Receptor,LUM,ITGB1,2.3672893
214,HLA-B,CANX,T cell,Ductal cell type 2,2.3659737,0.0,Ligand,Receptor,HLA-B,CANX,2.3659737
215,B2M,TFRC,Ductal cell type 2,B cell,2.3657205,0.004,Ligand,Receptor,B2M,TFRC,2.3657205
217,HLA-B,CANX,Endothelial cell,Endothelial cell,2.3586407,0.0,Ligand,Receptor,HLA-B,CANX,2.3586407
218,B2M,LILRB1,Stellate cell,Macrophage cell,2.3582811,0.0,Ligand,Receptor,B2M,LILRB1,2.3582811
219,HLA-C,CD3D,Macrophage cell,T cell,2.3575819,0.0,Ligand,Receptor,HLA-C,CD3D,2.3575819
220,LGALS1,ITGB1,Macrophage cell,Fibroblast cell,2.3573713,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3573713
221,HLA-B,CANX,Endothelial cell,Ductal cell type 1,2.3572147,0.0,Ligand,Receptor,HLA-B,CANX,2.3572147
222,HLA-B,CANX,Endothelial cell,Endocrine cell,2.3568115,0.0,Ligand,Receptor,HLA-B,CANX,2.3568115
223,HLA-B,CD8A,T cell,T cell,2.3535147,0.0,Ligand,Receptor,HLA-B,CD8A,2.3535147
225,VIM,CD44,Stellate cell,Ductal cell type 1,2.3519483,0.0,Ligand,Receptor,VIM,CD44,2.3519483
226,MMP7,CD151,Ductal cell type 1,Stellate cell,2.3502207,0.0,Ligand,Receptor,MMP7,CD151,2.3502207
227,TIMP1,FGFR2,Fibroblast cell,Ductal cell type 2,2.348968,0.0,Ligand,Receptor,TIMP1,FGFR2,2.348968
230,B2M,KLRD1,Fibroblast cell,T cell,2.3431914,0.001,Ligand,Receptor,B2M,KLRD1,2.3431914
231,APP,CD74,Ductal cell type 1,Ductal cell type 1,2.343086,0.0,Ligand,Receptor,APP,CD74,2.343086
232,HLA-DRA,CD4,Macrophage cell,Stellate cell,2.3391986,0.0,Ligand,Receptor,HLA-DRA,CD4,2.3391986
233,LUM,ITGB1,Fibroblast cell,Macrophage cell,2.337762,0.0,Ligand,Receptor,LUM,ITGB1,2.337762
234,MMP7,CD44,Ductal cell type 1,Ductal cell type 1,2.3334975,0.0,Ligand,Receptor,MMP7,CD44,2.3334975
235,PRSS1,F2RL3,Acinar cell,Endocrine cell,2.3328776,0.0,Ligand,Receptor,PRSS1,F2RL3,2.3328776
236,PRSS1,PARD3,Acinar cell,Ductal cell type 1,2.332027,0.0,Ligand,Receptor,PRSS1,PARD3,2.332027
237,B2M,LILRB1,Stellate cell,B cell,2.3317308,0.004,Ligand,Receptor,B2M,LILRB1,2.3317308
239,HLA-B,CANX,T cell,Endothelial cell,2.330139,0.0,Ligand,Receptor,HLA-B,CANX,2.330139
240,TIMP1,FGFR2,Fibroblast cell,Acinar cell,2.3299441,0.0,Ligand,Receptor,TIMP1,FGFR2,2.3299441
241,CEL,CXCR4,Acinar cell,T cell,2.3290796,0.0,Ligand,Receptor,CEL,CXCR4,2.3290796
242,HLA-B,CANX,T cell,Ductal cell type 1,2.328713,0.0,Ligand,Receptor,HLA-B,CANX,2.328713
244,HLA-B,CANX,T cell,Endocrine cell,2.32831,0.0,Ligand,Receptor,HLA-B,CANX,2.32831
