,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
17,COL1A2,CD93,Fibroblast cell,Endothelial cell,3.0485306,0.0,Ligand,Receptor,COL1A2,CD93,3.0485306
18,TIMP1,CD63,Stellate cell,Endothelial cell,3.0402987,0.0,Ligand,Receptor,TIMP1,CD63,3.0402987
19,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.9909031,0.0,Ligand,Receptor,LGALS1,ITGB1,2.9909031
20,APP,CD74,Endothelial cell,Ductal cell type 1,2.986722,0.0,Ligand,Receptor,APP,CD74,2.986722
21,LUM,ITGB1,Fibroblast cell,Endothelial cell,2.9793973,0.0,Ligand,Receptor,LUM,ITGB1,2.9793973
22,TIMP1,CD63,Stellate cell,Endocrine cell,2.964459,0.0,Ligand,Receptor,TIMP1,CD63,2.964459
23,LGALS1,ITGB1,Stellate cell,Endothelial cell,2.9355912,0.0,Ligand,Receptor,LGALS1,ITGB1,2.9355912
24,LUM,ITGB1,Fibroblast cell,Stellate cell,2.9325151,0.0,Ligand,Receptor,LUM,ITGB1,2.9325151
25,B2M,CD247,T cell,T cell,2.8998601,0.0,Ligand,Receptor,B2M,CD247,2.8998601
26,LGALS1,ITGB1,Macrophage cell,Endothelial cell,2.8896236,0.0,Ligand,Receptor,LGALS1,ITGB1,2.8896236
27,LGALS1,ITGB1,Stellate cell,Stellate cell,2.888709,0.0,Ligand,Receptor,LGALS1,ITGB1,2.888709
28,B2M,CD3G,T cell,T cell,2.8782158,0.0,Ligand,Receptor,B2M,CD3G,2.8782158
29,TIMP1,CD63,Stellate cell,T cell,2.843358,0.0,Ligand,Receptor,TIMP1,CD63,2.843358
30,LGALS1,ITGB1,Macrophage cell,Stellate cell,2.8427415,0.0,Ligand,Receptor,LGALS1,ITGB1,2.8427415
31,TIMP1,CD63,Fibroblast cell,Stellate cell,2.8401284,0.0,Ligand,Receptor,TIMP1,CD63,2.8401284
32,APP,CD74,Endothelial cell,Ductal cell type 2,2.819481,0.0,Ligand,Receptor,APP,CD74,2.819481
33,TIMP1,CD63,Fibroblast cell,Fibroblast cell,2.8162873,0.0,Ligand,Receptor,TIMP1,CD63,2.8162873
34,LUM,ITGB1,Fibroblast cell,Fibroblast cell,2.813254,0.0,Ligand,Receptor,LUM,ITGB1,2.813254
35,COL1A1,ITGA5,Fibroblast cell,Endothelial cell,2.8099763,0.0,Ligand,Receptor,COL1A1,ITGA5,2.8099763
36,B2M,CD3D,Endocrine cell,T cell,2.8078709,0.0,Ligand,Receptor,B2M,CD3D,2.8078709
37,B2M,CD247,Endothelial cell,T cell,2.7961981,0.0,Ligand,Receptor,B2M,CD247,2.7961981
38,B2M,CD3G,Endothelial cell,T cell,2.7745538,0.0,Ligand,Receptor,B2M,CD3G,2.7745538
39,COL1A1,CD93,Stellate cell,Endothelial cell,2.7734876,0.0,Ligand,Receptor,COL1A1,CD93,2.7734876
40,COL1A1,CD44,Fibroblast cell,Ductal cell type 1,2.7721972,0.0,Ligand,Receptor,COL1A1,CD44,2.7721972
41,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.7694478,0.0,Ligand,Receptor,LGALS1,ITGB1,2.7694478
42,APP,CD74,Endothelial cell,Endothelial cell,2.7557182,0.002,Ligand,Receptor,APP,CD74,2.7557182
43,B2M,KLRD1,T cell,T cell,2.7502034,0.0,Ligand,Receptor,B2M,KLRD1,2.7502034
44,APP,CD74,Ductal cell type 1,Macrophage cell,2.7474706,0.0,Ligand,Receptor,APP,CD74,2.7474706
45,COL1A1,SDC1,Fibroblast cell,Ductal cell type 2,2.7379932,0.0,Ligand,Receptor,COL1A1,SDC1,2.7379932
46,LGALS1,ITGB1,Macrophage cell,Fibroblast cell,2.7234802,0.0,Ligand,Receptor,LGALS1,ITGB1,2.7234802
47,COL1A1,CD44,Fibroblast cell,Macrophage cell,2.717751,0.0,Ligand,Receptor,COL1A1,CD44,2.717751
48,SPARC,ENG,Stellate cell,Endothelial cell,2.717241,0.0,Ligand,Receptor,SPARC,ENG,2.717241
49,COL1A2,CD93,Stellate cell,Endothelial cell,2.7146883,0.0,Ligand,Receptor,COL1A2,CD93,2.7146883
50,TIMP1,CD63,Fibroblast cell,Ductal cell type 2,2.697897,0.0,Ligand,Receptor,TIMP1,CD63,2.697897
51,B2M,LILRB1,T cell,Endothelial cell,2.6891916,0.0,Ligand,Receptor,B2M,LILRB1,2.6891916
52,HLA-B,CD3D,Endothelial cell,T cell,2.6879277,0.0,Ligand,Receptor,HLA-B,CD3D,2.6879277
53,HLA-B,CD3D,T cell,T cell,2.6796737,0.0,Ligand,Receptor,HLA-B,CD3D,2.6796737
54,INS,INSR,Endocrine cell,Ductal cell type 1,2.679335,0.0,Ligand,Receptor,INS,INSR,2.679335
55,B2M,LILRB2,T cell,Macrophage cell,2.6782558,0.0,Ligand,Receptor,B2M,LILRB2,2.6782558
56,B2M,CD247,T cell,Endothelial cell,2.6726904,0.0,Ligand,Receptor,B2M,CD247,2.6726904
57,MMP7,CD151,Ductal cell type 2,Ductal cell type 2,2.6711984,0.0,Ligand,Receptor,MMP7,CD151,2.6711984
58,COL1A2,CD44,Fibroblast cell,Ductal cell type 1,2.6707284,0.0,Ligand,Receptor,COL1A2,CD44,2.6707284
59,B2M,TFRC,T cell,T cell,2.666906,0.0,Ligand,Receptor,B2M,TFRC,2.666906
60,B2M,LILRB1,T cell,Macrophage cell,2.6631348,0.0,Ligand,Receptor,B2M,LILRB1,2.6631348
61,B2M,CD247,Stellate cell,T cell,2.6620479,0.0,Ligand,Receptor,B2M,CD247,2.6620479
62,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 1,2.6596026,0.0,Ligand,Receptor,LGALS1,ITGB1,2.6596026
63,B2M,CD247,T cell,Endocrine cell,2.656962,0.0,Ligand,Receptor,B2M,CD247,2.656962
64,COL1A1,ITGB1,Fibroblast cell,Ductal cell type 2,2.6558194,0.0,Ligand,Receptor,COL1A1,ITGB1,2.6558194
65,B2M,TFRC,T cell,Ductal cell type 2,2.6547008,0.0,Ligand,Receptor,B2M,TFRC,2.6547008
66,B2M,CD3D,T cell,Endocrine cell,2.6543508,0.0,Ligand,Receptor,B2M,CD3D,2.6543508
67,B2M,KLRD1,Endothelial cell,T cell,2.6465414,0.0,Ligand,Receptor,B2M,KLRD1,2.6465414
68,HLA-A,CD3D,Endothelial cell,T cell,2.64177,0.0,Ligand,Receptor,HLA-A,CD3D,2.64177
69,B2M,CD3G,Stellate cell,T cell,2.6404035,0.0,Ligand,Receptor,B2M,CD3G,2.6404035
70,SPP1,S1PR1,Ductal cell type 1,Endothelial cell,2.638102,0.0,Ligand,Receptor,SPP1,S1PR1,2.638102
71,COL1A2,SDC1,Fibroblast cell,Ductal cell type 2,2.6365244,0.0,Ligand,Receptor,COL1A2,SDC1,2.6365244
72,LGALS1,ITGB1,T cell,Endothelial cell,2.6362164,0.004,Ligand,Receptor,LGALS1,ITGB1,2.6362164
73,B2M,TFRC,T cell,Ductal cell type 1,2.6324077,0.0,Ligand,Receptor,B2M,TFRC,2.6324077
74,COL1A1,SDC1,Fibroblast cell,Fibroblast cell,2.6301103,0.0,Ligand,Receptor,COL1A1,SDC1,2.6301103
75,B2M,CD3D,T cell,Ductal cell type 1,2.6293733,0.0,Ligand,Receptor,B2M,CD3D,2.6293733
76,B2M,CD3D,T cell,Ductal cell type 2,2.6261175,0.0,Ligand,Receptor,B2M,CD3D,2.6261175
77,B2M,HFE,T cell,Ductal cell type 1,2.6254995,0.0,Ligand,Receptor,B2M,HFE,2.6254995
78,B2M,CD3G,T cell,Endocrine cell,2.622327,0.0,Ligand,Receptor,B2M,CD3G,2.622327
79,B2M,CD247,Macrophage cell,T cell,2.6168933,0.0,Ligand,Receptor,B2M,CD247,2.6168933
80,TIMP1,CD63,Fibroblast cell,Macrophage cell,2.616789,0.001,Ligand,Receptor,TIMP1,CD63,2.616789
81,COL1A2,CD44,Fibroblast cell,Macrophage cell,2.6162825,0.0,Ligand,Receptor,COL1A2,CD44,2.6162825
82,SPP1,ITGA5,Ductal cell type 1,Endothelial cell,2.6049514,0.0,Ligand,Receptor,SPP1,ITGA5,2.6049514
83,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 2,2.5993855,0.0,Ligand,Receptor,LGALS1,ITGB1,2.5993855
84,B2M,CD3G,Macrophage cell,T cell,2.595249,0.0,Ligand,Receptor,B2M,CD3G,2.595249
85,LGALS1,ITGB1,T cell,Stellate cell,2.5893342,0.0,Ligand,Receptor,LGALS1,ITGB1,2.5893342
86,B2M,LILRB1,Endothelial cell,Endothelial cell,2.5855296,0.0,Ligand,Receptor,B2M,LILRB1,2.5855296
87,APP,CD74,Endocrine cell,Macrophage cell,2.5785081,0.0,Ligand,Receptor,APP,CD74,2.5785081
88,COL1A1,ITGA3,Fibroblast cell,Endothelial cell,2.5763638,0.0,Ligand,Receptor,COL1A1,ITGA3,2.5763638
89,B2M,LILRB2,Endothelial cell,Macrophage cell,2.5745938,0.0,Ligand,Receptor,B2M,LILRB2,2.5745938
91,APP,CD74,Ductal cell type 1,Ductal cell type 1,2.5705886,0.0,Ligand,Receptor,APP,CD74,2.5705886
92,S100A10,CFTR,Ductal cell type 2,Ductal cell type 1,2.5703633,0.0,Ligand,Receptor,S100A10,CFTR,2.5703633
93,B2M,CD247,Endothelial cell,Endothelial cell,2.5690284,0.003,Ligand,Receptor,B2M,CD247,2.5690284
94,SPP1,CD44,Ductal cell type 1,Ductal cell type 1,2.5671723,0.0,Ligand,Receptor,SPP1,CD44,2.5671723
95,SPARC,ENG,Fibroblast cell,Endothelial cell,2.566655,0.0,Ligand,Receptor,SPARC,ENG,2.566655
97,B2M,TFRC,Endothelial cell,T cell,2.563244,0.005,Ligand,Receptor,B2M,TFRC,2.563244
98,B2M,LILRB1,Endothelial cell,Macrophage cell,2.5594728,0.0,Ligand,Receptor,B2M,LILRB1,2.5594728
99,INS,INSR,Endocrine cell,Ductal cell type 2,2.5557375,0.0,Ligand,Receptor,INS,INSR,2.5557375
100,COL1A2,ITGB1,Fibroblast cell,Ductal cell type 2,2.5543506,0.0,Ligand,Receptor,COL1A2,ITGB1,2.5543506
101,B2M,CD247,Endothelial cell,Endocrine cell,2.5533,0.001,Ligand,Receptor,B2M,CD247,2.5533
102,COPA,CD74,Endothelial cell,Macrophage cell,2.5520716,0.0,Ligand,Receptor,COPA,CD74,2.5520716
103,B2M,TFRC,Endothelial cell,Ductal cell type 2,2.5510387,0.001,Ligand,Receptor,B2M,TFRC,2.5510387
105,HLA-C,CD3D,T cell,T cell,2.5505242,0.0,Ligand,Receptor,HLA-C,CD3D,2.5505242
106,COL1A1,ITGA1,Fibroblast cell,Stellate cell,2.5463576,0.0,Ligand,Receptor,COL1A1,ITGA1,2.5463576
107,INS,IGF1R,Endocrine cell,Endocrine cell,2.5436935,0.0,Ligand,Receptor,INS,IGF1R,2.5436935
108,LGALS1,PTPRC,Fibroblast cell,T cell,2.5417087,0.0,Ligand,Receptor,LGALS1,PTPRC,2.5417087
109,SPP1,S1PR1,Macrophage cell,Endothelial cell,2.5408473,0.0,Ligand,Receptor,SPP1,S1PR1,2.5408473
110,COL1A1,ITGA1,Fibroblast cell,Endothelial cell,2.5403793,0.0,Ligand,Receptor,COL1A1,ITGA1,2.5403793
112,APP,CD74,Fibroblast cell,Macrophage cell,2.5355759,0.0,Ligand,Receptor,APP,CD74,2.5355759
115,APP,CD74,Ductal cell type 2,Macrophage cell,2.5316846,0.0,Ligand,Receptor,APP,CD74,2.5316846
116,B2M,CD247,Ductal cell type 1,T cell,2.529697,0.0,Ligand,Receptor,B2M,CD247,2.529697
117,B2M,TFRC,Endothelial cell,Ductal cell type 1,2.5287457,0.003,Ligand,Receptor,B2M,TFRC,2.5287457
118,COL1A2,SDC1,Fibroblast cell,Fibroblast cell,2.5286415,0.0,Ligand,Receptor,COL1A2,SDC1,2.5286415
119,B2M,CD3D,Endothelial cell,Ductal cell type 1,2.5257113,0.004,Ligand,Receptor,B2M,CD3D,2.5257113
120,COL1A1,CD44,Fibroblast cell,Ductal cell type 2,2.5255783,0.0,Ligand,Receptor,COL1A1,CD44,2.5255783
121,B2M,CD3D,Endothelial cell,Ductal cell type 2,2.5224555,0.003,Ligand,Receptor,B2M,CD3D,2.5224555
122,B2M,HFE,Endothelial cell,Ductal cell type 1,2.5218375,0.001,Ligand,Receptor,B2M,HFE,2.5218375
123,COL1A1,DDR1,Fibroblast cell,Endocrine cell,2.52062,0.0,Ligand,Receptor,COL1A1,DDR1,2.52062
124,B2M,CD3G,Endothelial cell,Endocrine cell,2.518665,0.001,Ligand,Receptor,B2M,CD3G,2.518665
125,COL1A1,CD44,Fibroblast cell,T cell,2.5182872,0.0,Ligand,Receptor,COL1A1,CD44,2.5182872
126,INS,INSR,Endocrine cell,Stellate cell,2.5165813,0.0,Ligand,Receptor,INS,INSR,2.5165813
127,APP,RPSA,Endothelial cell,T cell,2.5162616,0.0,Ligand,Receptor,APP,RPSA,2.5162616
128,APP,CD74,Stellate cell,Macrophage cell,2.515305,0.0,Ligand,Receptor,APP,CD74,2.515305
129,COL1A1,CD44,Fibroblast cell,Stellate cell,2.5152745,0.0,Ligand,Receptor,COL1A1,CD44,2.5152745
130,SPP1,CD44,Ductal cell type 1,Macrophage cell,2.5127263,0.0,Ligand,Receptor,SPP1,CD44,2.5127263
131,B2M,KLRD1,Stellate cell,T cell,2.512391,0.0,Ligand,Receptor,B2M,KLRD1,2.512391
133,B2M,CD3G,Ductal cell type 1,T cell,2.5080526,0.0,Ligand,Receptor,B2M,CD3G,2.5080526
134,SPP1,ITGA5,Macrophage cell,Endothelial cell,2.5076966,0.0,Ligand,Receptor,SPP1,ITGA5,2.5076966
135,LGALS1,ITGB1,Fibroblast cell,Endocrine cell,2.5024009,0.002,Ligand,Receptor,LGALS1,ITGB1,2.5024009
136,INS,LILRB1,Endocrine cell,Endothelial cell,2.5020742,0.0,Ligand,Receptor,INS,LILRB1,2.5020742
137,HLA-A,CD3D,T cell,T cell,2.4994578,0.0,Ligand,Receptor,HLA-A,CD3D,2.4994578
138,INS,IGF1R,Endocrine cell,Ductal cell type 1,2.4941084,0.0,Ligand,Receptor,INS,IGF1R,2.4941084
139,INS,LILRB2,Endocrine cell,Macrophage cell,2.4911385,0.0,Ligand,Receptor,INS,LILRB2,2.4911385
140,INS,INSR,Endocrine cell,T cell,2.485629,0.0,Ligand,Receptor,INS,INSR,2.485629
141,B2M,CD247,Ductal cell type 2,T cell,2.4855034,0.0,Ligand,Receptor,B2M,CD247,2.4855034
142,LUM,ITGB1,Fibroblast cell,Ductal cell type 1,2.4819534,0.0,Ligand,Receptor,LUM,ITGB1,2.4819534
143,COL1A1,CD44,Fibroblast cell,Endocrine cell,2.4817739,0.0,Ligand,Receptor,COL1A1,CD44,2.4817739
144,INS,INSR,Endocrine cell,Fibroblast cell,2.4787822,0.0,Ligand,Receptor,INS,INSR,2.4787822
145,INS,LILRB1,Endocrine cell,Macrophage cell,2.4760175,0.0,Ligand,Receptor,INS,LILRB1,2.4760175
146,COL1A2,ITGA3,Fibroblast cell,Endothelial cell,2.474895,0.0,Ligand,Receptor,COL1A2,ITGA3,2.474895
147,INS,IGF1R,Endocrine cell,Fibroblast cell,2.4731607,0.0,Ligand,Receptor,INS,IGF1R,2.4731607
148,SPARC,ENG,Endothelial cell,Endothelial cell,2.4725132,0.0,Ligand,Receptor,SPARC,ENG,2.4725132
149,LGALS1,ITGB1,T cell,Fibroblast cell,2.470073,0.001,Ligand,Receptor,LGALS1,ITGB1,2.470073
150,SPP1,CD44,Macrophage cell,Ductal cell type 1,2.4699175,0.0,Ligand,Receptor,SPP1,CD44,2.4699175
151,INS,INSR,Endocrine cell,Endocrine cell,2.4698446,0.0,Ligand,Receptor,INS,INSR,2.4698446
152,B2M,KLRD1,Macrophage cell,T cell,2.4672365,0.0,Ligand,Receptor,B2M,KLRD1,2.4672365
153,B2M,CD3G,Ductal cell type 2,T cell,2.463859,0.0,Ligand,Receptor,B2M,CD3G,2.463859
154,INS,IGF1R,Endocrine cell,Stellate cell,2.4604151,0.0,Ligand,Receptor,INS,IGF1R,2.4604151
157,B2M,LILRB1,Stellate cell,Endothelial cell,2.4513793,0.0,Ligand,Receptor,B2M,LILRB1,2.4513793
158,COL1A1,ITGA3,Fibroblast cell,Ductal cell type 1,2.4480515,0.0,Ligand,Receptor,COL1A1,ITGA3,2.4480515
159,COL3A1,ITGA1,Fibroblast cell,Stellate cell,2.4458983,0.0,Ligand,Receptor,COL3A1,ITGA1,2.4458983
160,COL1A1,DDR1,Fibroblast cell,Ductal cell type 1,2.445547,0.0,Ligand,Receptor,COL1A1,DDR1,2.445547
162,COL1A2,ITGA1,Fibroblast cell,Stellate cell,2.4448888,0.0,Ligand,Receptor,COL1A2,ITGA1,2.4448888
163,B2M,LILRB2,Stellate cell,Macrophage cell,2.4404435,0.0,Ligand,Receptor,B2M,LILRB2,2.4404435
164,LGALS1,ITGB1,Fibroblast cell,Macrophage cell,2.4403007,0.0,Ligand,Receptor,LGALS1,ITGB1,2.4403007
165,COL3A1,ITGA1,Fibroblast cell,Endothelial cell,2.43992,0.0,Ligand,Receptor,COL3A1,ITGA1,2.43992
166,COL1A2,ITGA1,Fibroblast cell,Endothelial cell,2.4389105,0.0,Ligand,Receptor,COL1A2,ITGA1,2.4389105
167,LGALS1,ITGB1,Stellate cell,Ductal cell type 1,2.438147,0.0,Ligand,Receptor,LGALS1,ITGB1,2.438147
168,MMP7,CD151,Ductal cell type 1,Ductal cell type 2,2.436047,0.0,Ligand,Receptor,MMP7,CD151,2.436047
169,B2M,CD247,Stellate cell,Endothelial cell,2.434878,0.0,Ligand,Receptor,B2M,CD247,2.434878
170,B2M,CD247,Fibroblast cell,T cell,2.4345617,0.0,Ligand,Receptor,B2M,CD247,2.4345617
171,COL1A1,ITGA5,Stellate cell,Endothelial cell,2.4334645,0.0,Ligand,Receptor,COL1A1,ITGA5,2.4334645
173,B2M,TFRC,Stellate cell,T cell,2.4290938,0.0,Ligand,Receptor,B2M,TFRC,2.4290938
174,B2M,LILRB1,Stellate cell,Macrophage cell,2.4253225,0.0,Ligand,Receptor,B2M,LILRB1,2.4253225
175,COL1A2,CD44,Fibroblast cell,Ductal cell type 2,2.4241095,0.0,Ligand,Receptor,COL1A2,CD44,2.4241095
176,HLA-B,CD3D,Stellate cell,T cell,2.4225216,0.0,Ligand,Receptor,HLA-B,CD3D,2.4225216
177,LUM,ITGB1,Fibroblast cell,Ductal cell type 2,2.4217362,0.0,Ligand,Receptor,LUM,ITGB1,2.4217362
180,COL3A1,DDR1,Fibroblast cell,Endocrine cell,2.4201608,0.0,Ligand,Receptor,COL3A1,DDR1,2.4201608
181,B2M,CD247,Stellate cell,Endocrine cell,2.4191496,0.0,Ligand,Receptor,B2M,CD247,2.4191496
182,COL1A1,DDR1,Fibroblast cell,Ductal cell type 2,2.4170265,0.0,Ligand,Receptor,COL1A1,DDR1,2.4170265
183,B2M,TFRC,Stellate cell,Ductal cell type 2,2.4168885,0.0,Ligand,Receptor,B2M,TFRC,2.4168885
184,COL1A2,CD44,Fibroblast cell,T cell,2.4168186,0.0,Ligand,Receptor,COL1A2,CD44,2.4168186
186,SPP1,CD44,Macrophage cell,Macrophage cell,2.4154716,0.0,Ligand,Receptor,SPP1,CD44,2.4154716
187,HLA-B,CD3D,Ductal cell type 1,T cell,2.4146087,0.0,Ligand,Receptor,HLA-B,CD3D,2.4146087
188,HLA-B,CANX,Endothelial cell,Ductal cell type 2,2.4140997,0.0,Ligand,Receptor,HLA-B,CANX,2.4140997
189,COL1A2,CD44,Fibroblast cell,Stellate cell,2.4138057,0.0,Ligand,Receptor,COL1A2,CD44,2.4138057
190,B2M,CD3G,Fibroblast cell,T cell,2.4129174,0.0,Ligand,Receptor,B2M,CD3G,2.4129174
191,COL1A1,ITGA3,Fibroblast cell,T cell,2.40903,0.0,Ligand,Receptor,COL1A1,ITGA3,2.40903
192,B2M,LILRB1,Macrophage cell,Endothelial cell,2.4062247,0.0,Ligand,Receptor,B2M,LILRB1,2.4062247
193,HLA-B,CANX,T cell,Ductal cell type 2,2.4058456,0.0,Ligand,Receptor,HLA-B,CANX,2.4058456
194,LGALS1,PTPRC,Fibroblast cell,Macrophage cell,2.403848,0.0,Ligand,Receptor,LGALS1,PTPRC,2.403848
195,COL1A1,DDR2,Fibroblast cell,Fibroblast cell,2.4035413,0.0,Ligand,Receptor,COL1A1,DDR2,2.4035413
196,APP,CD74,Ductal cell type 1,Ductal cell type 2,2.4033475,0.0,Ligand,Receptor,APP,CD74,2.4033475
197,APP,CD74,Endocrine cell,Ductal cell type 1,2.401626,0.0,Ligand,Receptor,APP,CD74,2.401626
198,LGALS1,ITGB1,Fibroblast cell,T cell,2.398277,0.0,Ligand,Receptor,LGALS1,ITGB1,2.398277
199,APP,RPSA,Endothelial cell,Ductal cell type 1,2.3971689,0.0,Ligand,Receptor,APP,RPSA,2.3971689
200,HLA-B,CD3D,Macrophage cell,T cell,2.3967133,0.0,Ligand,Receptor,HLA-B,CD3D,2.3967133
201,COL1A1,CD44,Stellate cell,Ductal cell type 1,2.3956854,0.0,Ligand,Receptor,COL1A1,CD44,2.3956854
202,COL1A1,DDR2,Fibroblast cell,Stellate cell,2.3956046,0.0,Ligand,Receptor,COL1A1,DDR2,2.3956046
203,B2M,LILRB2,Macrophage cell,Macrophage cell,2.395289,0.0,Ligand,Receptor,B2M,LILRB2,2.395289
204,B2M,TFRC,Stellate cell,Ductal cell type 1,2.3945954,0.0,Ligand,Receptor,B2M,TFRC,2.3945954
205,LGALS1,ITGB1,Macrophage cell,Ductal cell type 1,2.3921795,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3921795
207,B2M,CD3D,Stellate cell,Ductal cell type 1,2.391561,0.0,Ligand,Receptor,B2M,CD3D,2.391561
208,B2M,CD247,Macrophage cell,Endothelial cell,2.3897235,0.002,Ligand,Receptor,B2M,CD247,2.3897235
209,HLA-A,APLP2,Endothelial cell,Endothelial cell,2.3895357,0.0,Ligand,Receptor,HLA-A,APLP2,2.3895357
210,B2M,CD3D,Stellate cell,Ductal cell type 2,2.3883052,0.0,Ligand,Receptor,B2M,CD3D,2.3883052
211,B2M,HFE,Stellate cell,Ductal cell type 1,2.3876872,0.0,Ligand,Receptor,B2M,HFE,2.3876872
212,B2M,CD3G,Stellate cell,Endocrine cell,2.3845148,0.002,Ligand,Receptor,B2M,CD3G,2.3845148
213,B2M,TFRC,Macrophage cell,T cell,2.3839393,0.0,Ligand,Receptor,B2M,TFRC,2.3839393
214,COL1A1,ITGA11,Fibroblast cell,Fibroblast cell,2.3824456,0.0,Ligand,Receptor,COL1A1,ITGA11,2.3824456
215,COL1A2,CD44,Fibroblast cell,Endocrine cell,2.380305,0.0,Ligand,Receptor,COL1A2,CD44,2.380305
216,B2M,LILRB1,Macrophage cell,Macrophage cell,2.380168,0.0,Ligand,Receptor,B2M,LILRB1,2.380168
217,B2M,KLRD1,Ductal cell type 1,T cell,2.3800402,0.0,Ligand,Receptor,B2M,KLRD1,2.3800402
218,COL4A1,CD93,Endothelial cell,Endothelial cell,2.3783798,0.0,Ligand,Receptor,COL4A1,CD93,2.3783798
219,LGALS1,ITGB1,Stellate cell,Ductal cell type 2,2.37793,0.0,Ligand,Receptor,LGALS1,ITGB1,2.37793
220,SPINK1,EGFR,Ductal cell type 2,Ductal cell type 2,2.375233,0.0,Ligand,Receptor,SPINK1,EGFR,2.375233
221,COPA,CD74,Endothelial cell,Ductal cell type 1,2.3751895,0.0,Ligand,Receptor,COPA,CD74,2.3751895
222,B2M,CD247,Macrophage cell,Endocrine cell,2.373995,0.004,Ligand,Receptor,B2M,CD247,2.373995
223,B2M,TFRC,Macrophage cell,Ductal cell type 2,2.371734,0.0,Ligand,Receptor,B2M,TFRC,2.371734
225,COL1A1,SDC1,Fibroblast cell,Ductal cell type 1,2.3667734,0.0,Ligand,Receptor,COL1A1,SDC1,2.3667734
226,COL1A1,ITGA2,Fibroblast cell,Ductal cell type 2,2.3663962,0.0,Ligand,Receptor,COL1A1,ITGA2,2.3663962
227,SPINK1,EGFR,Ductal cell type 2,Ductal cell type 1,2.365597,0.0,Ligand,Receptor,SPINK1,EGFR,2.365597
228,COL1A1,SDC1,Stellate cell,Ductal cell type 2,2.3614814,0.0,Ligand,Receptor,COL1A1,SDC1,2.3614814
229,COL1A1,CD44,Fibroblast cell,Fibroblast cell,2.3607438,0.0,Ligand,Receptor,COL1A1,CD44,2.3607438
230,LGALS1,CD69,Fibroblast cell,T cell,2.359953,0.0,Ligand,Receptor,LGALS1,CD69,2.359953
231,APP,CD74,Fibroblast cell,Ductal cell type 1,2.3586938,0.0,Ligand,Receptor,APP,CD74,2.3586938
233,APP,CD74,Ductal cell type 2,Ductal cell type 1,2.3548024,0.0,Ligand,Receptor,APP,CD74,2.3548024
234,MMP7,CD151,Ductal cell type 2,Ductal cell type 1,2.3542032,0.0,Ligand,Receptor,MMP7,CD151,2.3542032
236,B2M,TFRC,Macrophage cell,Ductal cell type 1,2.3494408,0.0,Ligand,Receptor,B2M,TFRC,2.3494408
238,SERPINA1,LRP1,Ductal cell type 1,Fibroblast cell,2.347029,0.0,Ligand,Receptor,SERPINA1,LRP1,2.347029
239,HLA-A,CD3D,Stellate cell,T cell,2.346816,0.0,Ligand,Receptor,HLA-A,CD3D,2.346816
