,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
25,COL1A2,CD93,Fibroblast cell,Endothelial cell,3.0139053,0.0,Ligand,Receptor,COL1A2,CD93,3.0139053
26,APP,CD74,Ductal cell type 1,B cell,3.001203,0.0,Ligand,Receptor,APP,CD74,3.001203
27,B2M,CD3D,B cell,T cell,3.0001812,0.0,Ligand,Receptor,B2M,CD3D,3.0001812
28,SPP1,CD44,Ductal cell type 1,T cell,2.9955416,0.0,Ligand,Receptor,SPP1,CD44,2.9955416
29,APP,CD74,Endothelial cell,B cell,2.981277,0.0,Ligand,Receptor,APP,CD74,2.981277
30,COL1A1,CD44,Fibroblast cell,Acinar cell,2.9721956,0.0,Ligand,Receptor,COL1A1,CD44,2.9721956
31,COL1A1,CD44,Fibroblast cell,Ductal cell type 2,2.9664707,0.0,Ligand,Receptor,COL1A1,CD44,2.9664707
32,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.9500794,0.0,Ligand,Receptor,LGALS1,ITGB1,2.9500794
33,COL1A2,CD44,Fibroblast cell,T cell,2.9487324,0.0,Ligand,Receptor,COL1A2,CD44,2.9487324
34,COL1A1,ITGA1,Fibroblast cell,Stellate cell,2.9450386,0.0,Ligand,Receptor,COL1A1,ITGA1,2.9450386
35,SPINK1,EGFR,Acinar cell,Ductal cell type 2,2.9361775,0.0,Ligand,Receptor,SPINK1,EGFR,2.9361775
36,SPINK1,EGFR,Acinar cell,Stellate cell,2.935348,0.0,Ligand,Receptor,SPINK1,EGFR,2.935348
37,COL1A1,CD44,Fibroblast cell,Stellate cell,2.9294946,0.0,Ligand,Receptor,COL1A1,CD44,2.9294946
38,SPINK1,EGFR,Acinar cell,Fibroblast cell,2.9277885,0.0,Ligand,Receptor,SPINK1,EGFR,2.9277885
39,LUM,ITGB1,Fibroblast cell,Fibroblast cell,2.9245412,0.0,Ligand,Receptor,LUM,ITGB1,2.9245412
40,COL1A2,SDC1,Fibroblast cell,Fibroblast cell,2.9142594,0.0,Ligand,Receptor,COL1A2,SDC1,2.9142594
41,COL1A1,ITGA1,Fibroblast cell,Endothelial cell,2.9039648,0.0,Ligand,Receptor,COL1A1,ITGA1,2.9039648
42,COL1A1,CD44,Fibroblast cell,B cell,2.90129,0.0,Ligand,Receptor,COL1A1,CD44,2.90129
43,COL1A1,ITGA3,Fibroblast cell,Ductal cell type 2,2.8990264,0.0,Ligand,Receptor,COL1A1,ITGA3,2.8990264
44,SPP1,CD44,Macrophage cell,Macrophage cell,2.8917046,0.0,Ligand,Receptor,SPP1,CD44,2.8917046
45,B2M,CD3D,Fibroblast cell,T cell,2.8873806,0.0,Ligand,Receptor,B2M,CD3D,2.8873806
46,APP,CD74,Fibroblast cell,B cell,2.8790638,0.0,Ligand,Receptor,APP,CD74,2.8790638
47,TIMP1,CD63,Stellate cell,Acinar cell,2.876916,0.0,Ligand,Receptor,TIMP1,CD63,2.876916
48,COL1A1,SDC1,Fibroblast cell,Ductal cell type 2,2.8655698,0.0,Ligand,Receptor,COL1A1,SDC1,2.8655698
49,APP,CD74,Ductal cell type 1,Macrophage cell,2.8599997,0.0,Ligand,Receptor,APP,CD74,2.8599997
50,APP,CD74,Endothelial cell,Macrophage cell,2.8400736,0.0,Ligand,Receptor,APP,CD74,2.8400736
51,B2M,CD3D,Acinar cell,T cell,2.8338928,0.0,Ligand,Receptor,B2M,CD3D,2.8338928
52,COL1A2,CD36,Fibroblast cell,Endothelial cell,2.8308408,0.0,Ligand,Receptor,COL1A2,CD36,2.8308408
53,SPP1,CD44,Ductal cell type 1,Acinar cell,2.8199058,0.0,Ligand,Receptor,SPP1,CD44,2.8199058
54,SPP1,CD44,Ductal cell type 1,Ductal cell type 2,2.8141809,0.0,Ligand,Receptor,SPP1,CD44,2.8141809
55,COL1A1,DDR1,Fibroblast cell,Ductal cell type 2,2.8023326,0.0,Ligand,Receptor,COL1A1,DDR1,2.8023326
56,LGALS1,ITGB1,Fibroblast cell,Endothelial cell,2.8019981,0.0,Ligand,Receptor,LGALS1,ITGB1,2.8019981
57,B2M,CD3G,Macrophage cell,T cell,2.7939434,0.0,Ligand,Receptor,B2M,CD3G,2.7939434
58,APP,CD74,Stellate cell,B cell,2.7896316,0.0,Ligand,Receptor,APP,CD74,2.7896316
59,B2M,CD3G,T cell,T cell,2.788558,0.0,Ligand,Receptor,B2M,CD3G,2.788558
60,PRSS1,F2R,Acinar cell,Endothelial cell,2.7864923,0.0,Ligand,Receptor,PRSS1,F2R,2.7864923
61,B2M,CD3G,Endothelial cell,T cell,2.7833605,0.0,Ligand,Receptor,B2M,CD3G,2.7833605
62,B2M,CD247,Macrophage cell,T cell,2.782913,0.0,Ligand,Receptor,B2M,CD247,2.782913
63,SPP1,CD44,Macrophage cell,Ductal cell type 1,2.780592,0.0,Ligand,Receptor,SPP1,CD44,2.780592
64,B2M,CD247,T cell,T cell,2.7775276,0.0,Ligand,Receptor,B2M,CD247,2.7775276
65,SPP1,CD44,Ductal cell type 1,Stellate cell,2.7772048,0.0,Ligand,Receptor,SPP1,CD44,2.7772048
66,LUM,ITGB1,Fibroblast cell,Endothelial cell,2.77646,0.0,Ligand,Receptor,LUM,ITGB1,2.77646
67,COL1A2,CD44,Fibroblast cell,Acinar cell,2.7730966,0.0,Ligand,Receptor,COL1A2,CD44,2.7730966
68,COL1A1,CD44,Fibroblast cell,Fibroblast cell,2.7724612,0.0,Ligand,Receptor,COL1A1,CD44,2.7724612
69,B2M,CD247,Endothelial cell,T cell,2.77233,0.0,Ligand,Receptor,B2M,CD247,2.77233
70,COL1A1,ITGA5,Fibroblast cell,Endothelial cell,2.767509,0.0,Ligand,Receptor,COL1A1,ITGA5,2.767509
71,COL1A2,CD44,Fibroblast cell,Ductal cell type 2,2.7673717,0.0,Ligand,Receptor,COL1A2,CD44,2.7673717
72,VIM,CD44,Stellate cell,Macrophage cell,2.7615075,0.0,Ligand,Receptor,VIM,CD44,2.7615075
73,SPARC,ENG,Fibroblast cell,Endothelial cell,2.7518606,0.0,Ligand,Receptor,SPARC,ENG,2.7518606
74,SPP1,CD44,Ductal cell type 1,B cell,2.749,0.0,Ligand,Receptor,SPP1,CD44,2.749
75,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 2,2.7468464,0.0,Ligand,Receptor,LGALS1,ITGB1,2.7468464
76,COL1A2,ITGA1,Fibroblast cell,Stellate cell,2.7459395,0.0,Ligand,Receptor,COL1A2,ITGA1,2.7459395
77,FN1,CD79A,Fibroblast cell,B cell,2.7422037,0.0,Ligand,Receptor,FN1,CD79A,2.7422037
78,COL1A1,DDR1,Fibroblast cell,Ductal cell type 1,2.7421007,0.0,Ligand,Receptor,COL1A1,DDR1,2.7421007
79,COL1A1,DDR2,Fibroblast cell,Fibroblast cell,2.739087,0.0,Ligand,Receptor,COL1A1,DDR2,2.739087
80,APP,CD74,Fibroblast cell,Macrophage cell,2.7378604,0.0,Ligand,Receptor,APP,CD74,2.7378604
81,PRSS1,F2R,Acinar cell,Stellate cell,2.7339928,0.0,Ligand,Receptor,PRSS1,F2R,2.7339928
82,COL1A2,CD44,Fibroblast cell,Stellate cell,2.7303956,0.0,Ligand,Receptor,COL1A2,CD44,2.7303956
83,PRSS1,F2R,Acinar cell,Fibroblast cell,2.7273629,0.0,Ligand,Receptor,PRSS1,F2R,2.7273629
84,COL1A1,ITGA3,Fibroblast cell,Acinar cell,2.7225006,0.0,Ligand,Receptor,COL1A1,ITGA3,2.7225006
85,B2M,CD1C,Macrophage cell,B cell,2.7220888,0.0,Ligand,Receptor,B2M,CD1C,2.7220888
86,LUM,ITGB1,Fibroblast cell,Ductal cell type 2,2.7213082,0.0,Ligand,Receptor,LUM,ITGB1,2.7213082
87,S100A10,CFTR,Macrophage cell,Ductal cell type 1,2.719353,0.0,Ligand,Receptor,S100A10,CFTR,2.719353
88,B2M,CD1C,T cell,B cell,2.7167034,0.0,Ligand,Receptor,B2M,CD1C,2.7167034
89,LGALS1,ITGB1,Stellate cell,Stellate cell,2.7135024,0.0,Ligand,Receptor,LGALS1,ITGB1,2.7135024
90,B2M,CD1C,Endothelial cell,B cell,2.711506,0.0,Ligand,Receptor,B2M,CD1C,2.711506
91,S100A10,CFTR,Ductal cell type 2,Ductal cell type 1,2.7108421,0.0,Ligand,Receptor,S100A10,CFTR,2.7108421
92,COL3A1,ITGA1,Fibroblast cell,Stellate cell,2.7093344,0.0,Ligand,Receptor,COL3A1,ITGA1,2.7093344
93,B2M,CD3G,Ductal cell type 2,T cell,2.7069383,0.0,Ligand,Receptor,B2M,CD3G,2.7069383
94,PRSS1,F2RL1,Acinar cell,Acinar cell,2.7049303,0.0,Ligand,Receptor,PRSS1,F2RL1,2.7049303
95,COL1A2,ITGA1,Fibroblast cell,Endothelial cell,2.7048657,0.0,Ligand,Receptor,COL1A2,ITGA1,2.7048657
96,APP,CD74,Ductal cell type 2,B cell,2.7032542,0.0,Ligand,Receptor,APP,CD74,2.7032542
97,COL1A2,CD44,Fibroblast cell,B cell,2.7021909,0.0,Ligand,Receptor,COL1A2,CD44,2.7021909
98,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 1,2.7001657,0.0,Ligand,Receptor,LGALS1,ITGB1,2.7001657
99,COL1A2,ITGA3,Fibroblast cell,Ductal cell type 2,2.6999273,0.0,Ligand,Receptor,COL1A2,ITGA3,2.6999273
100,PRSS1,F2RL1,Acinar cell,Ductal cell type 1,2.699518,0.0,Ligand,Receptor,PRSS1,F2RL1,2.699518
101,COL1A1,ITGA2,Fibroblast cell,Ductal cell type 2,2.6981738,0.0,Ligand,Receptor,COL1A1,ITGA2,2.6981738
102,SPP1,CD44,Macrophage cell,T cell,2.698132,0.0,Ligand,Receptor,SPP1,CD44,2.698132
103,B2M,CD247,Ductal cell type 2,T cell,2.6959078,0.0,Ligand,Receptor,B2M,CD247,2.6959078
104,PRSS1,F2RL1,Acinar cell,Ductal cell type 2,2.688902,0.0,Ligand,Receptor,PRSS1,F2RL1,2.688902
105,LGALS1,PTPRC,Fibroblast cell,B cell,2.6878195,0.0,Ligand,Receptor,LGALS1,PTPRC,2.6878195
106,COL1A1,DDR2,Fibroblast cell,Stellate cell,2.6850507,0.0,Ligand,Receptor,COL1A1,DDR2,2.6850507
107,B2M,CD3G,Stellate cell,T cell,2.6849532,0.0,Ligand,Receptor,B2M,CD3G,2.6849532
108,B2M,TFRC,Macrophage cell,Macrophage cell,2.6826193,0.0,Ligand,Receptor,B2M,TFRC,2.6826193
109,PRSS1,F2RL3,Acinar cell,Endothelial cell,2.6807823,0.0,Ligand,Receptor,PRSS1,F2RL3,2.6807823
110,B2M,TFRC,T cell,Macrophage cell,2.677234,0.0,Ligand,Receptor,B2M,TFRC,2.677234
111,COL1A1,CD44,Fibroblast cell,Endothelial cell,2.6770575,0.0,Ligand,Receptor,COL1A1,CD44,2.6770575
112,B2M,CD3G,Ductal cell type 1,T cell,2.6750975,0.0,Ligand,Receptor,B2M,CD3G,2.6750975
113,LUM,ITGB1,Fibroblast cell,Ductal cell type 1,2.6746273,0.0,Ligand,Receptor,LUM,ITGB1,2.6746273
114,B2M,CD247,Stellate cell,T cell,2.6739228,0.0,Ligand,Receptor,B2M,CD247,2.6739228
115,B2M,TFRC,Endothelial cell,Macrophage cell,2.6720364,0.001,Ligand,Receptor,B2M,TFRC,2.6720364
116,SPP1,S1PR1,Ductal cell type 1,Endothelial cell,2.6718667,0.0,Ligand,Receptor,SPP1,S1PR1,2.6718667
117,COL1A1,ITGAV,Fibroblast cell,Ductal cell type 2,2.6710956,0.0,Ligand,Receptor,COL1A1,ITGAV,2.6710956
118,PRSS1,PARD3,Acinar cell,Stellate cell,2.6704068,0.0,Ligand,Receptor,PRSS1,PARD3,2.6704068
119,COL3A1,ITGA1,Fibroblast cell,Endothelial cell,2.6682606,0.0,Ligand,Receptor,COL3A1,ITGA1,2.6682606
120,COL1A2,SDC1,Fibroblast cell,Ductal cell type 2,2.6664708,0.0,Ligand,Receptor,COL1A2,SDC1,2.6664708
121,LGALS1,ITGB1,Macrophage cell,Stellate cell,2.665709,0.0,Ligand,Receptor,LGALS1,ITGB1,2.665709
122,B2M,CD247,Ductal cell type 1,T cell,2.664067,0.0,Ligand,Receptor,B2M,CD247,2.664067
123,COL1A1,ITGA5,Fibroblast cell,Fibroblast cell,2.6622765,0.0,Ligand,Receptor,COL1A1,ITGA5,2.6622765
124,PRSS1,PARD3,Acinar cell,Ductal cell type 1,2.6604571,0.0,Ligand,Receptor,PRSS1,PARD3,2.6604571
125,VIM,CD44,Stellate cell,Ductal cell type 1,2.6503952,0.0,Ligand,Receptor,VIM,CD44,2.6503952
126,APP,CD74,Stellate cell,Macrophage cell,2.6484282,0.0,Ligand,Receptor,APP,CD74,2.6484282
127,PRSS1,PARD3,Acinar cell,Ductal cell type 2,2.6440954,0.0,Ligand,Receptor,PRSS1,PARD3,2.6440954
128,B2M,TFRC,Macrophage cell,Ductal cell type 2,2.641348,0.0,Ligand,Receptor,B2M,TFRC,2.641348
129,LGALS1,PTPRC,Fibroblast cell,T cell,2.6376278,0.0,Ligand,Receptor,LGALS1,PTPRC,2.6376278
130,B2M,CD3G,B cell,T cell,2.636862,0.0,Ligand,Receptor,B2M,CD3G,2.636862
131,B2M,TFRC,T cell,Ductal cell type 2,2.6359625,0.004,Ligand,Receptor,B2M,TFRC,2.6359625
132,B2M,CD1C,Ductal cell type 2,B cell,2.6350837,0.0,Ligand,Receptor,B2M,CD1C,2.6350837
133,COL1A1,ITGA3,Fibroblast cell,Ductal cell type 1,2.63361,0.0,Ligand,Receptor,COL1A1,ITGA3,2.63361
135,COL1A1,DDR1,Fibroblast cell,Acinar cell,2.627969,0.0,Ligand,Receptor,COL1A1,DDR1,2.627969
136,B2M,CD247,B cell,T cell,2.6258316,0.0,Ligand,Receptor,B2M,CD247,2.6258316
137,COL1A1,ITGB8,Fibroblast cell,Ductal cell type 1,2.620435,0.0,Ligand,Receptor,COL1A1,ITGB8,2.620435
138,SPP1,CD44,Ductal cell type 1,Fibroblast cell,2.6201713,0.0,Ligand,Receptor,SPP1,CD44,2.6201713
139,COL1A1,CD36,Fibroblast cell,Stellate cell,2.6185133,0.0,Ligand,Receptor,COL1A1,CD36,2.6185133
140,COL1A1,ITGA5,Fibroblast cell,Macrophage cell,2.6177754,0.0,Ligand,Receptor,COL1A1,ITGA5,2.6177754
141,B2M,LILRB2,Macrophage cell,Macrophage cell,2.6174357,0.0,Ligand,Receptor,B2M,LILRB2,2.6174357
142,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.6164603,0.0,Ligand,Receptor,LGALS1,ITGB1,2.6164603
143,SPP1,ITGA5,Ductal cell type 1,Endothelial cell,2.615219,0.0,Ligand,Receptor,SPP1,ITGA5,2.615219
144,B2M,LILRB1,Macrophage cell,B cell,2.6135955,0.0,Ligand,Receptor,B2M,LILRB1,2.6135955
145,B2M,CD1C,Stellate cell,B cell,2.6130986,0.0,Ligand,Receptor,B2M,CD1C,2.6130986
146,B2M,LILRB2,T cell,Macrophage cell,2.6120503,0.0,Ligand,Receptor,B2M,LILRB2,2.6120503
147,B2M,LILRB1,T cell,B cell,2.60821,0.0,Ligand,Receptor,B2M,LILRB1,2.60821
148,B2M,LILRB2,Endothelial cell,Macrophage cell,2.6068528,0.0,Ligand,Receptor,B2M,LILRB2,2.6068528
149,TIMP1,CD63,Macrophage cell,Stellate cell,2.606348,0.0,Ligand,Receptor,TIMP1,CD63,2.606348
150,TIMP1,CD63,Macrophage cell,Ductal cell type 2,2.605414,0.0,Ligand,Receptor,TIMP1,CD63,2.605414
151,VIM,CD44,Macrophage cell,Macrophage cell,2.6033294,0.0,Ligand,Receptor,VIM,CD44,2.6033294
152,B2M,CD1C,Ductal cell type 1,B cell,2.6032429,0.0,Ligand,Receptor,B2M,CD1C,2.6032429
153,B2M,LILRB1,Endothelial cell,B cell,2.6030126,0.002,Ligand,Receptor,B2M,LILRB1,2.6030126
154,COL1A1,ITGA3,Fibroblast cell,Stellate cell,2.59729,0.0,Ligand,Receptor,COL1A1,ITGA3,2.59729
155,TIMP1,CD63,Macrophage cell,Fibroblast cell,2.5956779,0.0,Ligand,Receptor,TIMP1,CD63,2.5956779
157,APP,CD74,Ductal cell type 1,Endothelial cell,2.592557,0.0,Ligand,Receptor,APP,CD74,2.592557
158,COL1A1,CD36,Fibroblast cell,Macrophage cell,2.5921009,0.0,Ligand,Receptor,COL1A1,CD36,2.5921009
160,TIMP1,CD63,Fibroblast cell,Ductal cell type 2,2.5902376,0.009,Ligand,Receptor,TIMP1,CD63,2.5902376
161,TIMP1,CD63,Macrophage cell,Macrophage cell,2.5901287,0.0,Ligand,Receptor,TIMP1,CD63,2.5901287
163,COL1A1,CD93,Fibroblast cell,Macrophage cell,2.581238,0.0,Ligand,Receptor,COL1A1,CD93,2.581238
165,COL1A1,ITGA11,Fibroblast cell,Fibroblast cell,2.577892,0.0,Ligand,Receptor,COL1A1,ITGA11,2.577892
168,COL1A2,CD44,Fibroblast cell,Fibroblast cell,2.573362,0.0,Ligand,Receptor,COL1A2,CD44,2.573362
169,APP,CD74,Endothelial cell,Endothelial cell,2.572631,0.0,Ligand,Receptor,APP,CD74,2.572631
170,APP,CD74,Acinar cell,B cell,2.5722842,0.0,Ligand,Receptor,APP,CD74,2.5722842
171,COL1A1,ITGA1,Fibroblast cell,Fibroblast cell,2.5715957,0.0,Ligand,Receptor,COL1A1,ITGA1,2.5715957
172,COL1A1,ITGA3,Fibroblast cell,Fibroblast cell,2.5708778,0.0,Ligand,Receptor,COL1A1,ITGA3,2.5708778
173,LGALS1,ITGB1,Macrophage cell,Fibroblast cell,2.568667,0.0,Ligand,Receptor,LGALS1,ITGB1,2.568667
174,VIM,CD44,Stellate cell,T cell,2.567935,0.0,Ligand,Receptor,VIM,CD44,2.567935
175,COL3A1,DDR1,Fibroblast cell,Ductal cell type 2,2.5666285,0.0,Ligand,Receptor,COL3A1,DDR1,2.5666285
176,COL1A1,ITGA3,Fibroblast cell,Endothelial cell,2.5664785,0.0,Ligand,Receptor,COL1A1,ITGA3,2.5664785
178,B2M,CD1C,B cell,B cell,2.5650074,0.004,Ligand,Receptor,B2M,CD1C,2.5650074
180,SPP1,ITGAV,Ductal cell type 1,Stellate cell,2.5629992,0.0,Ligand,Receptor,SPP1,ITGAV,2.5629992
181,APP,CD74,Ductal cell type 2,Macrophage cell,2.5620508,0.0,Ligand,Receptor,APP,CD74,2.5620508
186,COL1A1,ITGA2,Fibroblast cell,Acinar cell,2.5506182,0.0,Ligand,Receptor,COL1A1,ITGA2,2.5506182
188,VIM,CD44,Fibroblast cell,Macrophage cell,2.5485811,0.0,Ligand,Receptor,VIM,CD44,2.5485811
189,COL1A1,SDC1,Fibroblast cell,Ductal cell type 1,2.5485084,0.0,Ligand,Receptor,COL1A1,SDC1,2.5485084
190,COL1A1,SDC1,Fibroblast cell,T cell,2.546237,0.0,Ligand,Receptor,COL1A1,SDC1,2.546237
193,COL1A1,ITGA2,Fibroblast cell,Ductal cell type 1,2.5412207,0.0,Ligand,Receptor,COL1A1,ITGA2,2.5412207
194,COL1A1,ITGA5,Fibroblast cell,Stellate cell,2.5391428,0.0,Ligand,Receptor,COL1A1,ITGA5,2.5391428
199,COL1A1,ITGA2,Fibroblast cell,Endothelial cell,2.5370975,0.0,Ligand,Receptor,COL1A1,ITGA2,2.5370975
200,COL1A1,ITGA5,Fibroblast cell,Ductal cell type 1,2.536169,0.0,Ligand,Receptor,COL1A1,ITGA5,2.536169
202,COL1A1,ITGA3,Fibroblast cell,Macrophage cell,2.5335019,0.0,Ligand,Receptor,COL1A1,ITGA3,2.5335019
206,COL1A1,ITGA9,Fibroblast cell,Endothelial cell,2.5324402,0.0,Ligand,Receptor,COL1A1,ITGA9,2.5324402
208,B2M,LILRB2,Ductal cell type 2,Macrophage cell,2.5304306,0.0,Ligand,Receptor,B2M,LILRB2,2.5304306
209,SPP1,ITGAV,Ductal cell type 1,Ductal cell type 1,2.5300455,0.0,Ligand,Receptor,SPP1,ITGAV,2.5300455
210,LGALS1,PTPRC,Fibroblast cell,Macrophage cell,2.529747,0.0,Ligand,Receptor,LGALS1,PTPRC,2.529747
214,B2M,LILRB1,Ductal cell type 2,B cell,2.5265903,0.005,Ligand,Receptor,B2M,LILRB1,2.5265903
217,SPP1,CD44,Ductal cell type 1,Endothelial cell,2.5247676,0.007,Ligand,Receptor,SPP1,CD44,2.5247676
219,COL1A2,ITGA3,Fibroblast cell,Acinar cell,2.5234015,0.0,Ligand,Receptor,COL1A2,ITGA3,2.5234015
220,COL1A1,ITGA3,Fibroblast cell,T cell,2.5227249,0.0,Ligand,Receptor,COL1A1,ITGA3,2.5227249
222,SPP1,CD44,Macrophage cell,Acinar cell,2.5224962,0.007,Ligand,Receptor,SPP1,CD44,2.5224962
223,COL1A1,SDC1,Fibroblast cell,Acinar cell,2.522434,0.0,Ligand,Receptor,COL1A1,SDC1,2.522434
225,SPP1,ITGAV,Ductal cell type 1,Ductal cell type 2,2.5188057,0.0,Ligand,Receptor,SPP1,ITGAV,2.5188057
226,SPP1,ITGAV,Ductal cell type 1,Ductal cell type 2,2.5188057,0.0,Ligand,Receptor,SPP1,ITGAV,2.5188057
228,COL1A1,FLT4,Fibroblast cell,Endothelial cell,2.518222,0.0,Ligand,Receptor,COL1A1,FLT4,2.518222
229,SPP1,CD44,Macrophage cell,Ductal cell type 2,2.5167713,0.0,Ligand,Receptor,SPP1,CD44,2.5167713
230,COL1A1,ITGA1,Fibroblast cell,T cell,2.5161092,0.0,Ligand,Receptor,COL1A1,ITGA1,2.5161092
233,SPP1,ITGAV,Ductal cell type 1,Acinar cell,2.514755,0.0,Ligand,Receptor,SPP1,ITGAV,2.514755
234,COL1A1,ITGA5,Fibroblast cell,Acinar cell,2.5141597,0.0,Ligand,Receptor,COL1A1,ITGA5,2.5141597
235,COL1A1,ITGA5,Fibroblast cell,Ductal cell type 2,2.5140324,0.0,Ligand,Receptor,COL1A1,ITGA5,2.5140324
237,COL1A1,DDR1,Fibroblast cell,Stellate cell,2.513098,0.0,Ligand,Receptor,COL1A1,DDR1,2.513098
240,COL1A1,ITGB8,Fibroblast cell,Fibroblast cell,2.5100758,0.0,Ligand,Receptor,COL1A1,ITGB8,2.5100758
241,SPP1,ITGA5,Ductal cell type 1,Fibroblast cell,2.5099866,0.0,Ligand,Receptor,SPP1,ITGA5,2.5099866
242,VIM,CD44,Endothelial cell,Macrophage cell,2.5096242,0.0,Ligand,Receptor,VIM,CD44,2.5096242
244,COL1A1,SDC1,Fibroblast cell,Stellate cell,2.5082572,0.0,Ligand,Receptor,COL1A1,SDC1,2.5082572
246,COL3A1,DDR1,Fibroblast cell,Ductal cell type 1,2.5063968,0.0,Ligand,Receptor,COL3A1,DDR1,2.5063968
249,COL3A1,DDR2,Fibroblast cell,Fibroblast cell,2.5033827,0.0,Ligand,Receptor,COL3A1,DDR2,2.5033827
250,COL1A1,ITGA1,Fibroblast cell,Ductal cell type 2,2.502357,0.0,Ligand,Receptor,COL1A1,ITGA1,2.502357
251,COL1A1,ITGB8,Fibroblast cell,Acinar cell,2.5023046,0.0,Ligand,Receptor,COL1A1,ITGB8,2.5023046
252,COL1A1,SDC1,Fibroblast cell,Macrophage cell,2.501941,0.0,Ligand,Receptor,COL1A1,SDC1,2.501941
254,COL1A1,DDR1,Fibroblast cell,Macrophage cell,2.4995763,0.0,Ligand,Receptor,COL1A1,DDR1,2.4995763
256,COL1A2,ITGA2,Fibroblast cell,Ductal cell type 2,2.4990747,0.0,Ligand,Receptor,COL1A2,ITGA2,2.4990747
259,COL1A1,DDR1,Fibroblast cell,T cell,2.4955106,0.0,Ligand,Receptor,COL1A1,DDR1,2.4955106
264,VIM,CD44,Macrophage cell,Ductal cell type 1,2.4922168,0.0,Ligand,Receptor,VIM,CD44,2.4922168
265,COL1A1,CD93,Fibroblast cell,Acinar cell,2.490161,0.0,Ligand,Receptor,COL1A1,CD93,2.490161
267,COL1A1,ITGA10,Fibroblast cell,Endothelial cell,2.4886694,0.0,Ligand,Receptor,COL1A1,ITGA10,2.4886694
268,SPP1,ITGAV,Ductal cell type 1,Fibroblast cell,2.4885106,0.0,Ligand,Receptor,SPP1,ITGAV,2.4885106
269,SPP1,ITGAV,Ductal cell type 1,Fibroblast cell,2.4885106,0.0,Ligand,Receptor,SPP1,ITGAV,2.4885106
