,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
95,B2M,CD3D,T cell,Endothelial cell,2.7925637,0.0,Ligand,Receptor,B2M,CD3D,2.7925637
96,APP,CD74,Stellate cell,Macrophage cell,2.79105,0.0,Ligand,Receptor,APP,CD74,2.79105
97,B2M,CD3D,T cell,Stellate cell,2.7830005,0.0,Ligand,Receptor,B2M,CD3D,2.7830005
98,B2M,CD3G,Fibroblast cell,T cell,2.782742,0.0,Ligand,Receptor,B2M,CD3G,2.782742
99,INS,INSR,Acinar cell,Endothelial cell,2.7814476,0.0,Ligand,Receptor,INS,INSR,2.7814476
100,SPP1,S1PR1,Ductal cell type 1,Endothelial cell,2.7804813,0.0,Ligand,Receptor,SPP1,S1PR1,2.7804813
101,B2M,KLRC2,T cell,T cell,2.7794116,0.0,Ligand,Receptor,B2M,KLRC2,2.7794116
102,APP,CD74,Endothelial cell,Endothelial cell,2.7737162,0.0,Ligand,Receptor,APP,CD74,2.7737162
103,B2M,CD3G,Ductal cell type 1,T cell,2.7719524,0.0,Ligand,Receptor,B2M,CD3G,2.7719524
104,APP,CD74,Ductal cell type 1,Endothelial cell,2.7708035,0.0,Ligand,Receptor,APP,CD74,2.7708035
105,APP,CD74,Endocrine cell,Macrophage cell,2.7643454,0.0,Ligand,Receptor,APP,CD74,2.7643454
107,B2M,KLRC1,T cell,B cell,2.759515,0.001,Ligand,Receptor,B2M,KLRC1,2.759515
108,B2M,TFRC,T cell,Endocrine cell,2.7566955,0.0,Ligand,Receptor,B2M,TFRC,2.7566955
109,B2M,TFRC,T cell,Macrophage cell,2.7559955,0.0,Ligand,Receptor,B2M,TFRC,2.7559955
110,INS,INSR,Stellate cell,Endothelial cell,2.7538211,0.0,Ligand,Receptor,INS,INSR,2.7538211
111,B2M,CD3D,Endothelial cell,Endocrine cell,2.7462852,0.0,Ligand,Receptor,B2M,CD3D,2.7462852
112,HLA-B,CD3D,Ductal cell type 2,T cell,2.7420597,0.0,Ligand,Receptor,HLA-B,CD3D,2.7420597
113,LUM,ITGB1,Fibroblast cell,Ductal cell type 2,2.741786,0.0,Ligand,Receptor,LUM,ITGB1,2.741786
114,SPP1,CD44,Ductal cell type 1,Ductal cell type 1,2.7381887,0.0,Ligand,Receptor,SPP1,CD44,2.7381887
115,B2M,LILRB1,T cell,Macrophage cell,2.735813,0.0,Ligand,Receptor,B2M,LILRB1,2.735813
116,B2M,TFRC,T cell,Fibroblast cell,2.725474,0.0,Ligand,Receptor,B2M,TFRC,2.725474
117,CALM2,AQP1,Stellate cell,Endothelial cell,2.7246327,0.0,Ligand,Receptor,CALM2,AQP1,2.7246327
118,TIMP1,CD63,Stellate cell,Ductal cell type 2,2.7211165,0.0,Ligand,Receptor,TIMP1,CD63,2.7211165
119,B2M,TFRC,Macrophage cell,Ductal cell type 2,2.719758,0.0,Ligand,Receptor,B2M,TFRC,2.719758
120,B2M,KLRC1,Stellate cell,T cell,2.7163706,0.0,Ligand,Receptor,B2M,KLRC1,2.7163706
121,B2M,CD247,Stellate cell,T cell,2.715567,0.0,Ligand,Receptor,B2M,CD247,2.715567
122,B2M,TFRC,T cell,Ductal cell type 1,2.7122006,0.0,Ligand,Receptor,B2M,TFRC,2.7122006
123,B2M,TFRC,T cell,Acinar cell,2.7099218,0.0,Ligand,Receptor,B2M,TFRC,2.7099218
124,B2M,KLRC1,B cell,T cell,2.7074966,0.0,Ligand,Receptor,B2M,KLRC1,2.7074966
125,TIMP1,CD63,Stellate cell,Stellate cell,2.7067926,0.0,Ligand,Receptor,TIMP1,CD63,2.7067926
126,B2M,CD247,B cell,T cell,2.7066932,0.0,Ligand,Receptor,B2M,CD247,2.7066932
127,B2M,KLRC1,T cell,Endocrine cell,2.7063549,0.0,Ligand,Receptor,B2M,KLRC1,2.7063549
128,HLA-C,CD3D,T cell,T cell,2.7017145,0.0,Ligand,Receptor,HLA-C,CD3D,2.7017145
130,B2M,KLRC1,Ductal cell type 2,T cell,2.6966262,0.0,Ligand,Receptor,B2M,KLRC1,2.6966262
131,B2M,CD247,Ductal cell type 2,T cell,2.6958227,0.0,Ligand,Receptor,B2M,CD247,2.6958227
133,B2M,CD3D,Macrophage cell,Acinar cell,2.6909852,0.0,Ligand,Receptor,B2M,CD3D,2.6909852
134,B2M,CD3D,Macrophage cell,Ductal cell type 2,2.6895785,0.0,Ligand,Receptor,B2M,CD3D,2.6895785
135,HLA-A,CD3D,Endothelial cell,T cell,2.6839967,0.0,Ligand,Receptor,HLA-A,CD3D,2.6839967
136,B2M,CD3D,Macrophage cell,Macrophage cell,2.6752658,0.0,Ligand,Receptor,B2M,CD3D,2.6752658
137,B2M,CD3D,Macrophage cell,Ductal cell type 1,2.6747072,0.0,Ligand,Receptor,B2M,CD3D,2.6747072
138,B2M,CD1C,Macrophage cell,B cell,2.6715102,0.0,Ligand,Receptor,B2M,CD1C,2.6715102
139,TIMP1,CD63,Stellate cell,Ductal cell type 1,2.6699328,0.0,Ligand,Receptor,TIMP1,CD63,2.6699328
140,B2M,CD3D,Macrophage cell,Fibroblast cell,2.6659734,0.002,Ligand,Receptor,B2M,CD3D,2.6659734
142,APP,CD74,Acinar cell,Macrophage cell,2.6646085,0.0,Ligand,Receptor,APP,CD74,2.6646085
143,B2M,CD3D,Macrophage cell,Endothelial cell,2.6637366,0.0,Ligand,Receptor,B2M,CD3D,2.6637366
144,B2M,KLRC1,Endocrine cell,T cell,2.6575837,0.0,Ligand,Receptor,B2M,KLRC1,2.6575837
145,B2M,CD247,Endocrine cell,T cell,2.6567802,0.0,Ligand,Receptor,B2M,CD247,2.6567802
146,B2M,CD3D,Macrophage cell,Stellate cell,2.6541734,0.0,Ligand,Receptor,B2M,CD3D,2.6541734
147,B2M,KLRC2,Macrophage cell,T cell,2.6505845,0.0,Ligand,Receptor,B2M,KLRC2,2.6505845
148,B2M,TFRC,Endothelial cell,Ductal cell type 2,2.6491225,0.0,Ligand,Receptor,B2M,TFRC,2.6491225
149,TIMP1,CD63,Fibroblast cell,Acinar cell,2.648398,0.0,Ligand,Receptor,TIMP1,CD63,2.648398
150,HLA-A,CD3D,Ductal cell type 2,T cell,2.6477866,0.0,Ligand,Receptor,HLA-A,CD3D,2.6477866
151,B2M,CD3D,Stellate cell,Endocrine cell,2.6447601,0.001,Ligand,Receptor,B2M,CD3D,2.6447601
152,LGALS1,ITGB1,Fibroblast cell,Stellate cell,2.642137,0.0,Ligand,Receptor,LGALS1,ITGB1,2.642137
153,LUM,ITGB1,Fibroblast cell,Ductal cell type 1,2.641199,0.0,Ligand,Receptor,LUM,ITGB1,2.641199
154,HMGB1,CXCR4,Endothelial cell,B cell,2.6403122,0.0,Ligand,Receptor,HMGB1,CXCR4,2.6403122
156,HMGB1,CXCR4,Stellate cell,B cell,2.6345196,0.0,Ligand,Receptor,HMGB1,CXCR4,2.6345196
158,B2M,KLRC1,Macrophage cell,B cell,2.630688,0.006,Ligand,Receptor,B2M,KLRC1,2.630688
159,HLA-B,CD3D,Macrophage cell,T cell,2.6282234,0.0,Ligand,Receptor,HLA-B,CD3D,2.6282234
160,B2M,TFRC,Macrophage cell,Endocrine cell,2.6278684,0.0,Ligand,Receptor,B2M,TFRC,2.6278684
161,B2M,TFRC,Macrophage cell,Macrophage cell,2.6271684,0.0,Ligand,Receptor,B2M,TFRC,2.6271684
162,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.626007,0.0,Ligand,Receptor,LGALS1,ITGB1,2.626007
163,B2M,CD3D,Ductal cell type 2,Endocrine cell,2.6250157,0.001,Ligand,Receptor,B2M,CD3D,2.6250157
164,B2M,CD3D,Endothelial cell,Acinar cell,2.6203496,0.009,Ligand,Receptor,B2M,CD3D,2.6203496
165,B2M,CD3D,Endothelial cell,Ductal cell type 2,2.618943,0.0,Ligand,Receptor,B2M,CD3D,2.618943
166,HLA-B,CD3D,Ductal cell type 1,T cell,2.6116724,0.0,Ligand,Receptor,HLA-B,CD3D,2.6116724
167,B2M,LILRB1,Macrophage cell,Macrophage cell,2.6069858,0.0,Ligand,Receptor,B2M,LILRB1,2.6069858
168,B2M,CD3D,Endothelial cell,Macrophage cell,2.6046302,0.0,Ligand,Receptor,B2M,CD3D,2.6046302
169,B2M,CD3D,Endothelial cell,Ductal cell type 1,2.6040716,0.0,Ligand,Receptor,B2M,CD3D,2.6040716
170,COL1A2,CD93,Fibroblast cell,Endothelial cell,2.6031017,0.0,Ligand,Receptor,COL1A2,CD93,2.6031017
171,B2M,CD1C,Endothelial cell,B cell,2.6008747,0.001,Ligand,Receptor,B2M,CD1C,2.6008747
172,B2M,KLRC1,Fibroblast cell,T cell,2.6000273,0.0,Ligand,Receptor,B2M,KLRC1,2.6000273
173,SPP1,CD44,Ductal cell type 1,T cell,2.5992825,0.0,Ligand,Receptor,SPP1,CD44,2.5992825
174,B2M,CD247,Fibroblast cell,T cell,2.5992239,0.0,Ligand,Receptor,B2M,CD247,2.5992239
175,B2M,TFRC,Macrophage cell,Fibroblast cell,2.596647,0.0,Ligand,Receptor,B2M,TFRC,2.596647
177,B2M,CD3D,Endothelial cell,Endothelial cell,2.593101,0.0,Ligand,Receptor,B2M,CD3D,2.593101
178,PRSS3,F2R,Acinar cell,Fibroblast cell,2.592291,0.0,Ligand,Receptor,PRSS3,F2R,2.592291
179,B2M,KLRC1,Ductal cell type 1,T cell,2.5892377,0.0,Ligand,Receptor,B2M,KLRC1,2.5892377
180,B2M,CD247,Ductal cell type 1,T cell,2.5884342,0.0,Ligand,Receptor,B2M,CD247,2.5884342
182,TIMP1,CD63,Stellate cell,Macrophage cell,2.5855098,0.0,Ligand,Receptor,TIMP1,CD63,2.5855098
183,B2M,CD3D,Endothelial cell,Stellate cell,2.5835378,0.001,Ligand,Receptor,B2M,CD3D,2.5835378
184,B2M,TFRC,Macrophage cell,Ductal cell type 1,2.5833735,0.0,Ligand,Receptor,B2M,TFRC,2.5833735
185,B2M,TFRC,Macrophage cell,Acinar cell,2.5810947,0.0,Ligand,Receptor,B2M,TFRC,2.5810947
186,HMGB1,CXCR4,Ductal cell type 2,B cell,2.5803394,0.0,Ligand,Receptor,HMGB1,CXCR4,2.5803394
187,B2M,KLRC2,Endothelial cell,T cell,2.579949,0.0,Ligand,Receptor,B2M,KLRC2,2.579949
188,B2M,KLRC1,Macrophage cell,Endocrine cell,2.5775278,0.0,Ligand,Receptor,B2M,KLRC1,2.5775278
189,HLA-C,CD3D,Ductal cell type 1,T cell,2.5767016,0.0,Ligand,Receptor,HLA-C,CD3D,2.5767016
190,MIF,CXCR4,Ductal cell type 2,B cell,2.5656471,0.0,Ligand,Receptor,MIF,CXCR4,2.5656471
192,SPP1,CD44,Ductal cell type 1,B cell,2.562901,0.0,Ligand,Receptor,SPP1,CD44,2.562901
193,MIF,CXCR4,Ductal cell type 1,B cell,2.560604,0.0,Ligand,Receptor,MIF,CXCR4,2.560604
196,B2M,TFRC,Endothelial cell,Endocrine cell,2.5572329,0.0,Ligand,Receptor,B2M,TFRC,2.5572329
197,B2M,TFRC,Endothelial cell,Macrophage cell,2.5565329,0.0,Ligand,Receptor,B2M,TFRC,2.5565329
199,APP,CD74,Macrophage cell,Macrophage cell,2.5524774,0.0,Ligand,Receptor,APP,CD74,2.5524774
201,B2M,TFRC,Stellate cell,Ductal cell type 2,2.5475974,0.0,Ligand,Receptor,B2M,TFRC,2.5475974
202,HMGB1,CXCR4,Macrophage cell,B cell,2.546111,0.0,Ligand,Receptor,HMGB1,CXCR4,2.546111
203,SPP1,ITGA5,Ductal cell type 1,Endothelial cell,2.5451448,0.0,Ligand,Receptor,SPP1,ITGA5,2.5451448
204,HLA-C,CD3D,Endothelial cell,T cell,2.5448737,0.0,Ligand,Receptor,HLA-C,CD3D,2.5448737
205,APP,RPSA,Endothelial cell,B cell,2.5387673,0.0,Ligand,Receptor,APP,RPSA,2.5387673
207,HMGB1,CXCR4,Ductal cell type 1,B cell,2.537903,0.0,Ligand,Receptor,HMGB1,CXCR4,2.537903
208,HLA-B,CD3D,B cell,T cell,2.5372195,0.0,Ligand,Receptor,HLA-B,CD3D,2.5372195
209,COL1A2,CD44,Fibroblast cell,Ductal cell type 1,2.5369904,0.0,Ligand,Receptor,COL1A2,CD44,2.5369904
210,B2M,LILRB1,Endothelial cell,Macrophage cell,2.5363503,0.0,Ligand,Receptor,B2M,LILRB1,2.5363503
211,APP,RPSA,Ductal cell type 1,B cell,2.5358548,0.0,Ligand,Receptor,APP,RPSA,2.5358548
212,HMGB1,CXCR4,Fibroblast cell,B cell,2.5336194,0.0,Ligand,Receptor,HMGB1,CXCR4,2.5336194
213,S100A10,CFTR,Ductal cell type 2,Ductal cell type 1,2.5333524,0.0,Ligand,Receptor,S100A10,CFTR,2.5333524
214,HLA-B,CD3D,Endocrine cell,T cell,2.532726,0.0,Ligand,Receptor,HLA-B,CD3D,2.532726
217,B2M,TFRC,Ductal cell type 2,Ductal cell type 2,2.527853,0.0,Ligand,Receptor,B2M,TFRC,2.527853
218,B2M,TFRC,Endothelial cell,Fibroblast cell,2.5260115,0.0,Ligand,Receptor,B2M,TFRC,2.5260115
219,TIMP1,CD63,Stellate cell,Endothelial cell,2.5252979,0.0,Ligand,Receptor,TIMP1,CD63,2.5252979
220,SPP1,CD44,Ductal cell type 1,Macrophage cell,2.524025,0.0,Ligand,Receptor,SPP1,CD44,2.524025
221,HLA-B,CD3D,Stellate cell,T cell,2.5239148,0.0,Ligand,Receptor,HLA-B,CD3D,2.5239148
226,TIMP1,CD63,Stellate cell,Endocrine cell,2.515935,0.0,Ligand,Receptor,TIMP1,CD63,2.515935
228,B2M,TFRC,Endothelial cell,Ductal cell type 1,2.512738,0.0,Ligand,Receptor,B2M,TFRC,2.512738
229,B2M,TFRC,Endothelial cell,Acinar cell,2.5104592,0.001,Ligand,Receptor,B2M,TFRC,2.5104592
233,B2M,KLRC1,Endothelial cell,Endocrine cell,2.5068922,0.0,Ligand,Receptor,B2M,KLRC1,2.5068922
234,CALM2,AQP1,Ductal cell type 1,Endothelial cell,2.50523,0.0,Ligand,Receptor,CALM2,AQP1,2.50523
236,HLA-A,CD3D,Macrophage cell,T cell,2.502658,0.0,Ligand,Receptor,HLA-A,CD3D,2.502658
238,HLA-A,CD3D,B cell,T cell,2.501046,0.0,Ligand,Receptor,HLA-A,CD3D,2.501046
239,TIMP1,CD63,Macrophage cell,Fibroblast cell,2.5003304,0.0,Ligand,Receptor,TIMP1,CD63,2.5003304
243,COPA,CD74,Ductal cell type 2,Macrophage cell,2.4968328,0.0,Ligand,Receptor,COPA,CD74,2.4968328
244,HLA-C,CD3D,Endocrine cell,T cell,2.4967802,0.0,Ligand,Receptor,HLA-C,CD3D,2.4967802
245,TIMP1,CD63,Endocrine cell,Fibroblast cell,2.495054,0.0,Ligand,Receptor,TIMP1,CD63,2.495054
250,CALM2,AQP1,Fibroblast cell,Endothelial cell,2.4929218,0.0,Ligand,Receptor,CALM2,AQP1,2.4929218
255,APP,CD74,Endothelial cell,T cell,2.4868336,0.003,Ligand,Receptor,APP,CD74,2.4868336
258,APP,CD74,Ductal cell type 1,T cell,2.4839208,0.004,Ligand,Receptor,APP,CD74,2.4839208
262,APP,CD74,Ductal cell type 2,Endothelial cell,2.4822469,0.0,Ligand,Receptor,APP,CD74,2.4822469
264,APP,CD74,Endothelial cell,Ductal cell type 1,2.4798262,0.0,Ligand,Receptor,APP,CD74,2.4798262
266,B2M,KLRC2,Stellate cell,T cell,2.4784238,0.0,Ligand,Receptor,B2M,KLRC2,2.4784238
267,APP,CD74,Ductal cell type 1,Ductal cell type 1,2.4769135,0.0,Ligand,Receptor,APP,CD74,2.4769135
268,APP,CD74,Fibroblast cell,Endothelial cell,2.4767017,0.0,Ligand,Receptor,APP,CD74,2.4767017
270,HLA-B,CD3D,Fibroblast cell,T cell,2.4749632,0.0,Ligand,Receptor,HLA-B,CD3D,2.4749632
272,LUM,ITGB1,Fibroblast cell,Endocrine cell,2.4734435,0.0,Ligand,Receptor,LUM,ITGB1,2.4734435
277,CEL,CXCR4,Acinar cell,Endocrine cell,2.468649,0.0,Ligand,Receptor,CEL,CXCR4,2.468649
