,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
149,CALM2,AQP1,Endothelial cell,Endothelial cell,1.8126042,0.01,Ligand,Receptor,CALM2,AQP1,1.8126042
150,LGALS1,ITGB1,Stellate cell,Fibroblast cell,1.8106471,0.0,Ligand,Receptor,LGALS1,ITGB1,1.8106471
152,APP,RPSA,Endothelial cell,Macrophage cell,1.8073452,0.0,Ligand,Receptor,APP,RPSA,1.8073452
157,HSP90AA1,CFTR,Fibroblast cell,Ductal cell type 1,1.7856015,0.0,Ligand,Receptor,HSP90AA1,CFTR,1.7856015
159,C3,IFITM1,Fibroblast cell,Stellate cell,1.7828465,0.0,Ligand,Receptor,C3,IFITM1,1.7828465
160,HLA-A,ERBB2,Endothelial cell,Ductal cell type 1,1.7816752,0.0,Ligand,Receptor,HLA-A,ERBB2,1.7816752
163,VIM,CD44,Fibroblast cell,Acinar cell,1.7771091,0.0,Ligand,Receptor,VIM,CD44,1.7771091
164,LGALS1,PTPRC,Macrophage cell,Macrophage cell,1.7756062,0.0,Ligand,Receptor,LGALS1,PTPRC,1.7756062
165,MIF,CXCR4,Ductal cell type 1,Macrophage cell,1.7730155,0.0,Ligand,Receptor,MIF,CXCR4,1.7730155
166,TIMP1,CD63,Endothelial cell,Fibroblast cell,1.7711278,0.0,Ligand,Receptor,TIMP1,CD63,1.7711278
167,HLA-DPA1,CD4,Macrophage cell,Macrophage cell,1.7700481,0.0,Ligand,Receptor,HLA-DPA1,CD4,1.7700481
168,LGALS1,ITGB1,Stellate cell,Endothelial cell,1.7678264,0.0,Ligand,Receptor,LGALS1,ITGB1,1.7678264
169,PRSS1,F2R,Endothelial cell,Fibroblast cell,1.7664984,0.001,Ligand,Receptor,PRSS1,F2R,1.7664984
170,COL1A2,CD36,Fibroblast cell,Endothelial cell,1.7625542,0.0,Ligand,Receptor,COL1A2,CD36,1.7625542
171,SFRP2,FZD5,Fibroblast cell,Acinar cell,1.7623347,0.0,Ligand,Receptor,SFRP2,FZD5,1.7623347
175,FABP5,RXRA,Endothelial cell,Endocrine cell,1.7494568,0.0,Ligand,Receptor,FABP5,RXRA,1.7494568
177,CALM2,MYLK,Fibroblast cell,Stellate cell,1.7469891,0.0,Ligand,Receptor,CALM2,MYLK,1.7469891
180,VIM,CD44,Fibroblast cell,Endocrine cell,1.7430183,0.0,Ligand,Receptor,VIM,CD44,1.7430183
183,LGALS1,ITGB1,Macrophage cell,Endocrine cell,1.741283,0.0,Ligand,Receptor,LGALS1,ITGB1,1.741283
184,HLA-A,ERBB2,Endothelial cell,Endocrine cell,1.7395228,0.002,Ligand,Receptor,HLA-A,ERBB2,1.7395228
185,VIM,CD44,Stellate cell,Ductal cell type 1,1.7360722,0.0,Ligand,Receptor,VIM,CD44,1.7360722
189,LGALS1,ITGB1,Macrophage cell,Ductal cell type 1,1.7321079,0.0,Ligand,Receptor,LGALS1,ITGB1,1.7321079
191,APOE,LRP1,Macrophage cell,Fibroblast cell,1.7307907,0.0,Ligand,Receptor,APOE,LRP1,1.7307907
192,RPS19,C5AR1,Endothelial cell,Macrophage cell,1.7286263,0.0,Ligand,Receptor,RPS19,C5AR1,1.7286263
195,INS,INSR,Fibroblast cell,Endothelial cell,1.7258477,0.005,Ligand,Receptor,INS,INSR,1.7258477
196,VIM,CD44,Stellate cell,Macrophage cell,1.7236042,0.0,Ligand,Receptor,VIM,CD44,1.7236042
197,TIMP3,KDR,Fibroblast cell,Endothelial cell,1.7207499,0.0,Ligand,Receptor,TIMP3,KDR,1.7207499
198,APP,RPSA,Ductal cell type 1,Ductal cell type 1,1.7203002,0.0,Ligand,Receptor,APP,RPSA,1.7203002
200,CALM1,AQP1,Endothelial cell,Endothelial cell,1.7158728,0.0,Ligand,Receptor,CALM1,AQP1,1.7158728
201,APP,RPSA,Ductal cell type 1,Macrophage cell,1.7146654,0.003,Ligand,Receptor,APP,RPSA,1.7146654
203,VIM,CD44,Fibroblast cell,Fibroblast cell,1.7101486,0.0,Ligand,Receptor,VIM,CD44,1.7101486
205,PRSS1,PARD3,Endothelial cell,Acinar cell,1.7065115,0.0,Ligand,Receptor,PRSS1,PARD3,1.7065115
206,SERPINF1,PLXDC2,Fibroblast cell,Macrophage cell,1.7062044,0.0,Ligand,Receptor,SERPINF1,PLXDC2,1.7062044
209,HMGB1,CXCR4,Macrophage cell,Macrophage cell,1.7037678,0.0,Ligand,Receptor,HMGB1,CXCR4,1.7037678
211,HSP90AA1,CFTR,Endothelial cell,Ductal cell type 1,1.7016854,0.0,Ligand,Receptor,HSP90AA1,CFTR,1.7016854
212,TIMP1,CD63,Stellate cell,Endothelial cell,1.7010083,0.0,Ligand,Receptor,TIMP1,CD63,1.7010083
213,INS,INSR,Endothelial cell,Endothelial cell,1.7009599,0.0,Ligand,Receptor,INS,INSR,1.7009599
216,INS,INSR,Ductal cell type 1,Endothelial cell,1.6987092,0.0,Ligand,Receptor,INS,INSR,1.6987092
220,CALM2,MYLK,Stellate cell,Stellate cell,1.6941532,0.0,Ligand,Receptor,CALM2,MYLK,1.6941532
222,CALM2,MYLK,Ductal cell type 1,Stellate cell,1.6901321,0.0,Ligand,Receptor,CALM2,MYLK,1.6901321
224,VIM,CD44,Stellate cell,Stellate cell,1.6845553,0.0,Ligand,Receptor,VIM,CD44,1.6845553
229,HMGB1,CXCR4,Ductal cell type 1,Macrophage cell,1.6779134,0.0,Ligand,Receptor,HMGB1,CXCR4,1.6779134
231,VIM,CD44,Fibroblast cell,Endothelial cell,1.673245,0.0,Ligand,Receptor,VIM,CD44,1.673245
232,LGALS1,ITGB1,Macrophage cell,Macrophage cell,1.6731098,0.0,Ligand,Receptor,LGALS1,ITGB1,1.6731098
234,CALM2,INSR,Fibroblast cell,Endothelial cell,1.6712217,0.0,Ligand,Receptor,CALM2,INSR,1.6712217
235,LAMA2,RPSA,Fibroblast cell,Endocrine cell,1.6671169,0.0,Ligand,Receptor,LAMA2,RPSA,1.6671169
238,LGALS3,ENG,Fibroblast cell,Endothelial cell,1.6627876,0.0,Ligand,Receptor,LGALS3,ENG,1.6627876
242,TIMP1,CD63,Stellate cell,Stellate cell,1.6550056,0.002,Ligand,Receptor,TIMP1,CD63,1.6550056
244,HSP90AA1,CFTR,Stellate cell,Ductal cell type 1,1.6527418,0.0,Ligand,Receptor,HSP90AA1,CFTR,1.6527418
245,HSP90AA1,CFTR,Macrophage cell,Ductal cell type 1,1.6402661,0.0,Ligand,Receptor,HSP90AA1,CFTR,1.6402661
246,TIMP1,CD63,Stellate cell,Ductal cell type 1,1.6383688,0.0,Ligand,Receptor,TIMP1,CD63,1.6383688
247,SERPING1,LRP1,Fibroblast cell,Fibroblast cell,1.6381775,0.0,Ligand,Receptor,SERPING1,LRP1,1.6381775
248,TIMP1,CD63,Macrophage cell,Fibroblast cell,1.6380961,0.0,Ligand,Receptor,TIMP1,CD63,1.6380961
251,LGALS1,PTPRC,Stellate cell,Macrophage cell,1.6367946,0.0,Ligand,Receptor,LGALS1,PTPRC,1.6367946
252,HMGB1,CXCR4,Endocrine cell,Macrophage cell,1.6357236,0.0,Ligand,Receptor,HMGB1,CXCR4,1.6357236
254,TIMP3,KDR,Stellate cell,Endothelial cell,1.6310467,0.0,Ligand,Receptor,TIMP3,KDR,1.6310467
258,SERPINF1,PLXDC1,Fibroblast cell,Fibroblast cell,1.6190946,0.0,Ligand,Receptor,SERPINF1,PLXDC1,1.6190946
259,CALM2,INSR,Stellate cell,Endothelial cell,1.6183858,0.0,Ligand,Receptor,CALM2,INSR,1.6183858
260,PSAP,LRP1,Macrophage cell,Fibroblast cell,1.6174304,0.0,Ligand,Receptor,PSAP,LRP1,1.6174304
261,COL1A2,CD36,Fibroblast cell,Stellate cell,1.616981,0.0,Ligand,Receptor,COL1A2,CD36,1.616981
263,CALM2,INSR,Ductal cell type 1,Endothelial cell,1.6143649,0.0,Ligand,Receptor,CALM2,INSR,1.6143649
267,IAPP,RAMP2,Endocrine cell,Endothelial cell,1.6098238,0.0,Ligand,Receptor,IAPP,RAMP2,1.6098238
268,VIM,CD44,Stellate cell,Acinar cell,1.6096059,0.0,Ligand,Receptor,VIM,CD44,1.6096059
270,TIMP1,CD63,Stellate cell,Macrophage cell,1.607943,0.001,Ligand,Receptor,TIMP1,CD63,1.607943
271,SPARC,ENG,Endothelial cell,Endothelial cell,1.6064558,0.0,Ligand,Receptor,SPARC,ENG,1.6064558
273,SPARC,ENG,Stellate cell,Endothelial cell,1.6045291,0.0,Ligand,Receptor,SPARC,ENG,1.6045291
274,CALM2,MYLK,Macrophage cell,Stellate cell,1.6044033,0.0,Ligand,Receptor,CALM2,MYLK,1.6044033
275,APOE,SORL1,Macrophage cell,Macrophage cell,1.6041338,0.0,Ligand,Receptor,APOE,SORL1,1.6041338
277,LGALS1,ITGB1,Stellate cell,Endocrine cell,1.6024715,0.0,Ligand,Receptor,LGALS1,ITGB1,1.6024715
279,TIMP3,KDR,Endothelial cell,Endothelial cell,1.6001546,0.0,Ligand,Receptor,TIMP3,KDR,1.6001546
285,LGALS1,ITGB1,Stellate cell,Ductal cell type 1,1.5932963,0.0,Ligand,Receptor,LGALS1,ITGB1,1.5932963
287,LGALS1,ITGB1,Macrophage cell,Acinar cell,1.5914135,0.0,Ligand,Receptor,LGALS1,ITGB1,1.5914135
288,A2M,LRP1,Endothelial cell,Fibroblast cell,1.5906262,0.0,Ligand,Receptor,A2M,LRP1,1.5906262
295,VIM,CD44,Stellate cell,Endocrine cell,1.575515,0.001,Ligand,Receptor,VIM,CD44,1.575515
296,C3,CD81,Fibroblast cell,Macrophage cell,1.5753356,0.0,Ligand,Receptor,C3,CD81,1.5753356
297,VWF,ITGB1,Endothelial cell,Stellate cell,1.5749794,0.0,Ligand,Receptor,VWF,ITGB1,1.5749794
299,C3,CD81,Fibroblast cell,Endothelial cell,1.5729587,0.0,Ligand,Receptor,C3,CD81,1.5729587
302,TIMP1,CD63,Ductal cell type 1,Fibroblast cell,1.569754,0.0,Ligand,Receptor,TIMP1,CD63,1.569754
303,APOE,SDC2,Macrophage cell,Fibroblast cell,1.5696331,0.0,Ligand,Receptor,APOE,SDC2,1.5696331
307,CXCL12,ITGB1,Fibroblast cell,Fibroblast cell,1.5612798,0.0,Ligand,Receptor,CXCL12,ITGB1,1.5612798
317,MIF,CXCR4,Endocrine cell,Macrophage cell,1.5435354,0.0,Ligand,Receptor,MIF,CXCR4,1.5435354
318,VIM,CD44,Stellate cell,Fibroblast cell,1.5426453,0.0,Ligand,Receptor,VIM,CD44,1.5426453
320,LGALS1,ITGB1,Stellate cell,Macrophage cell,1.5342982,0.0,Ligand,Receptor,LGALS1,ITGB1,1.5342982
321,TIMP3,CD44,Fibroblast cell,Ductal cell type 1,1.5330856,0.0,Ligand,Receptor,TIMP3,CD44,1.5330856
323,C3,IFITM1,Macrophage cell,Endothelial cell,1.531954,0.0,Ligand,Receptor,C3,IFITM1,1.531954
324,TIMP1,FGFR2,Fibroblast cell,Ductal cell type 1,1.5310416,0.0,Ligand,Receptor,TIMP1,FGFR2,1.5310416
326,CALM2,INSR,Macrophage cell,Endothelial cell,1.528636,0.0,Ligand,Receptor,CALM2,INSR,1.528636
328,C3,CD81,Fibroblast cell,Ductal cell type 1,1.5273128,0.0,Ligand,Receptor,C3,CD81,1.5273128
329,S100A4,ERBB3,Macrophage cell,Ductal cell type 1,1.5251966,0.0,Ligand,Receptor,S100A4,ERBB3,1.5251966
