,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
28,IAPP,RAMP2,Endocrine cell,Endothelial cell,3.0089605,0.0,Ligand,Receptor,IAPP,RAMP2,3.0089605
29,SPINK1,EGFR,Acinar cell,Fibroblast cell,2.9722333,0.0,Ligand,Receptor,SPINK1,EGFR,2.9722333
30,APP,CD74,Fibroblast cell,Macrophage cell,2.970456,0.0,Ligand,Receptor,APP,CD74,2.970456
31,B2M,CD3G,T cell,T cell,2.9063525,0.0,Ligand,Receptor,B2M,CD3G,2.9063525
32,APP,CD74,Stellate cell,Macrophage cell,2.8660116,0.0,Ligand,Receptor,APP,CD74,2.8660116
33,PRSS3,F2R,Acinar cell,Fibroblast cell,2.8577654,0.0,Ligand,Receptor,PRSS3,F2R,2.8577654
34,APP,CD74,Endocrine cell,Macrophage cell,2.8492591,0.0,Ligand,Receptor,APP,CD74,2.8492591
35,PRSS3,F2RL1,Acinar cell,Ductal cell type 1,2.8081782,0.0,Ligand,Receptor,PRSS3,F2RL1,2.8081782
36,B2M,TFRC,Endothelial cell,Macrophage cell,2.8007388,0.0,Ligand,Receptor,B2M,TFRC,2.8007388
37,SPINK1,EGFR,Acinar cell,Ductal cell type 1,2.788873,0.0,Ligand,Receptor,SPINK1,EGFR,2.788873
38,MYL9,CD69,Stellate cell,T cell,2.7815375,0.0,Ligand,Receptor,MYL9,CD69,2.7815375
39,SPINK1,EGFR,Acinar cell,Stellate cell,2.7718709,0.0,Ligand,Receptor,SPINK1,EGFR,2.7718709
40,SPINK1,EGFR,Acinar cell,T cell,2.7628129,0.0,Ligand,Receptor,SPINK1,EGFR,2.7628129
41,PRSS3,F2R,Acinar cell,Endothelial cell,2.7541077,0.0,Ligand,Receptor,PRSS3,F2R,2.7541077
42,B2M,KLRC1,Endothelial cell,T cell,2.7451744,0.0,Ligand,Receptor,B2M,KLRC1,2.7451744
43,PRSS3,F2RL1,Acinar cell,T cell,2.744702,0.0,Ligand,Receptor,PRSS3,F2RL1,2.744702
44,B2M,CD3G,Macrophage cell,T cell,2.7435367,0.0,Ligand,Receptor,B2M,CD3G,2.7435367
45,APP,CD74,T cell,Macrophage cell,2.743329,0.0,Ligand,Receptor,APP,CD74,2.743329
46,B2M,CD247,Endothelial cell,T cell,2.731682,0.0,Ligand,Receptor,B2M,CD247,2.731682
47,CXCL12,CXCR4,Fibroblast cell,T cell,2.7303634,0.0,Ligand,Receptor,CXCL12,CXCR4,2.7303634
48,TIMP1,CD63,Fibroblast cell,Fibroblast cell,2.7296772,0.0,Ligand,Receptor,TIMP1,CD63,2.7296772
49,PRSS3,PARD3,Acinar cell,Ductal cell type 1,2.718522,0.0,Ligand,Receptor,PRSS3,PARD3,2.718522
50,CEL,CXCR4,Acinar cell,Macrophage cell,2.7135923,0.0,Ligand,Receptor,CEL,CXCR4,2.7135923
51,B2M,LILRB2,Endothelial cell,Macrophage cell,2.7123702,0.0,Ligand,Receptor,B2M,LILRB2,2.7123702
52,PRSS3,PARD3,Acinar cell,Endocrine cell,2.7032578,0.0,Ligand,Receptor,PRSS3,PARD3,2.7032578
53,HMGB1,CXCR4,Endothelial cell,T cell,2.6888537,0.0,Ligand,Receptor,HMGB1,CXCR4,2.6888537
54,PRSS3,F2RL3,Acinar cell,Endocrine cell,2.6761699,0.0,Ligand,Receptor,PRSS3,F2RL3,2.6761699
55,B2M,TFRC,Endothelial cell,Ductal cell type 1,2.6714787,0.0,Ligand,Receptor,B2M,TFRC,2.6714787
56,HLA-B,CD3D,Endothelial cell,T cell,2.6711953,0.0,Ligand,Receptor,HLA-B,CD3D,2.6711953
57,IAPP,RAMP3,Endocrine cell,Endothelial cell,2.6652248,0.0,Ligand,Receptor,IAPP,RAMP3,2.6652248
58,LUM,ITGB1,Fibroblast cell,Stellate cell,2.6628451,0.0,Ligand,Receptor,LUM,ITGB1,2.6628451
59,B2M,LILRB1,Endothelial cell,Macrophage cell,2.6552641,0.0,Ligand,Receptor,B2M,LILRB1,2.6552641
60,HMGB1,CXCR4,Stellate cell,T cell,2.6505291,0.0,Ligand,Receptor,HMGB1,CXCR4,2.6505291
61,APP,CD74,Endothelial cell,Endothelial cell,2.6436286,0.0,Ligand,Receptor,APP,CD74,2.6436286
62,B2M,TFRC,Endothelial cell,Endocrine cell,2.6383603,0.0,Ligand,Receptor,B2M,TFRC,2.6383603
63,B2M,TFRC,T cell,Macrophage cell,2.6092901,0.0,Ligand,Receptor,B2M,TFRC,2.6092901
64,APP,CD74,Macrophage cell,Macrophage cell,2.5935206,0.0,Ligand,Receptor,APP,CD74,2.5935206
65,B2M,CD3D,Fibroblast cell,T cell,2.5783257,0.0,Ligand,Receptor,B2M,CD3D,2.5783257
66,APP,CD74,Ductal cell type 1,Endothelial cell,2.569837,0.0,Ligand,Receptor,APP,CD74,2.569837
67,HLA-A,CD3D,Endothelial cell,T cell,2.568578,0.0,Ligand,Receptor,HLA-A,CD3D,2.568578
68,LUM,ITGB1,Fibroblast cell,Fibroblast cell,2.5638523,0.0,Ligand,Receptor,LUM,ITGB1,2.5638523
69,B2M,KLRC1,T cell,T cell,2.5537257,0.0,Ligand,Receptor,B2M,KLRC1,2.5537257
70,HMGB1,CXCR4,Ductal cell type 1,T cell,2.5516362,0.0,Ligand,Receptor,HMGB1,CXCR4,2.5516362
71,B2M,CD247,T cell,T cell,2.5402334,0.0,Ligand,Receptor,B2M,CD247,2.5402334
72,DCN,EGFR,Fibroblast cell,Fibroblast cell,2.5376627,0.0,Ligand,Receptor,DCN,EGFR,2.5376627
73,COPA,CD74,T cell,Macrophage cell,2.524691,0.0,Ligand,Receptor,COPA,CD74,2.524691
74,B2M,LILRB2,T cell,Macrophage cell,2.5209215,0.0,Ligand,Receptor,B2M,LILRB2,2.5209215
75,LGALS1,CD69,Stellate cell,T cell,2.5189705,0.0,Ligand,Receptor,LGALS1,CD69,2.5189705
76,COPA,CD74,Fibroblast cell,Macrophage cell,2.5179286,0.0,Ligand,Receptor,COPA,CD74,2.5179286
77,COPA,CD74,Endothelial cell,Macrophage cell,2.5103116,0.0,Ligand,Receptor,COPA,CD74,2.5103116
78,HLA-B,CD8A,Endothelial cell,T cell,2.5065217,0.0,Ligand,Receptor,HLA-B,CD8A,2.5065217
79,DCN,TLR2,Fibroblast cell,Macrophage cell,2.50487,0.0,Ligand,Receptor,DCN,TLR2,2.50487
80,HLA-DRA,LAG3,Macrophage cell,T cell,2.50447,0.0,Ligand,Receptor,HLA-DRA,LAG3,2.50447
81,APP,CD74,Acinar cell,Macrophage cell,2.4988363,0.0,Ligand,Receptor,APP,CD74,2.4988363
82,S100A10,CFTR,Ductal cell type 1,Ductal cell type 1,2.4935174,0.0,Ligand,Receptor,S100A10,CFTR,2.4935174
83,HMGB1,CXCR4,Fibroblast cell,T cell,2.4906216,0.0,Ligand,Receptor,HMGB1,CXCR4,2.4906216
84,COPA,CD74,Macrophage cell,Macrophage cell,2.48882,0.0,Ligand,Receptor,COPA,CD74,2.48882
85,COPA,CD74,Ductal cell type 1,Macrophage cell,2.4871795,0.0,Ligand,Receptor,COPA,CD74,2.4871795
86,CXCL14,CXCR4,Fibroblast cell,Macrophage cell,2.4861224,0.0,Ligand,Receptor,CXCL14,CXCR4,2.4861224
87,HLA-DRA,CD4,Macrophage cell,Macrophage cell,2.4855008,0.0,Ligand,Receptor,HLA-DRA,CD4,2.4855008
88,B2M,CD3D,Stellate cell,T cell,2.4837317,0.0,Ligand,Receptor,B2M,CD3D,2.4837317
89,B2M,TFRC,T cell,Ductal cell type 1,2.48003,0.002,Ligand,Receptor,B2M,TFRC,2.48003
90,HLA-A,APLP2,Endothelial cell,Ductal cell type 1,2.4795163,0.0,Ligand,Receptor,HLA-A,APLP2,2.4795163
91,LGALS1,CD69,Fibroblast cell,T cell,2.4705048,0.0,Ligand,Receptor,LGALS1,CD69,2.4705048
92,COPA,CD74,Endocrine cell,Macrophage cell,2.4643092,0.0,Ligand,Receptor,COPA,CD74,2.4643092
93,B2M,LILRB1,T cell,Macrophage cell,2.4638155,0.001,Ligand,Receptor,B2M,LILRB1,2.4638155
94,INS,INSR,Endothelial cell,Endothelial cell,2.462084,0.0,Ligand,Receptor,INS,INSR,2.462084
95,HMGB1,CXCR4,Macrophage cell,T cell,2.4616961,0.0,Ligand,Receptor,HMGB1,CXCR4,2.4616961
96,LUM,ITGB1,Fibroblast cell,Endothelial cell,2.4558713,0.0,Ligand,Receptor,LUM,ITGB1,2.4558713
97,APOD,LEPR,Fibroblast cell,Endothelial cell,2.4554758,0.0,Ligand,Receptor,APOD,LEPR,2.4554758
99,B2M,TFRC,T cell,Endocrine cell,2.4469116,0.003,Ligand,Receptor,B2M,TFRC,2.4469116
100,B2M,TFRC,Macrophage cell,Macrophage cell,2.4464743,0.0,Ligand,Receptor,B2M,TFRC,2.4464743
101,INS,INSR,Fibroblast cell,Endothelial cell,2.4454343,0.009,Ligand,Receptor,INS,INSR,2.4454343
102,HLA-C,CD3D,Endothelial cell,T cell,2.4452138,0.0,Ligand,Receptor,HLA-C,CD3D,2.4452138
103,TIMP1,CD63,Fibroblast cell,Ductal cell type 1,2.4407358,0.0,Ligand,Receptor,TIMP1,CD63,2.4407358
104,COPA,CD74,Stellate cell,Macrophage cell,2.436595,0.0,Ligand,Receptor,COPA,CD74,2.436595
105,HLA-B,CD3D,T cell,T cell,2.4280987,0.0,Ligand,Receptor,HLA-B,CD3D,2.4280987
106,INS,INSR,Ductal cell type 1,Endothelial cell,2.4210606,0.003,Ligand,Receptor,INS,INSR,2.4210606
107,HMGB1,CXCR4,T cell,T cell,2.415434,0.0,Ligand,Receptor,HMGB1,CXCR4,2.415434
108,HLA-A,CD8A,Endothelial cell,T cell,2.4039044,0.0,Ligand,Receptor,HLA-A,CD8A,2.4039044
110,TIMP1,CD63,Fibroblast cell,Macrophage cell,2.3971915,0.0,Ligand,Receptor,TIMP1,CD63,2.3971915
111,HLA-B,CD3G,Endothelial cell,T cell,2.3963356,0.0,Ligand,Receptor,HLA-B,CD3G,2.3963356
112,APP,RPSA,Endothelial cell,T cell,2.3942187,0.0,Ligand,Receptor,APP,RPSA,2.3942187
113,B2M,KLRC1,Macrophage cell,T cell,2.39091,0.0,Ligand,Receptor,B2M,KLRC1,2.39091
114,TIMP1,CD63,Fibroblast cell,Stellate cell,2.3863506,0.0,Ligand,Receptor,TIMP1,CD63,2.3863506
115,B2M,CD247,Macrophage cell,T cell,2.3774176,0.0,Ligand,Receptor,B2M,CD247,2.3774176
116,TIMP1,CD63,Fibroblast cell,Endothelial cell,2.3772888,0.0,Ligand,Receptor,TIMP1,CD63,2.3772888
118,HLA-B,CANX,Endothelial cell,Endocrine cell,2.3647614,0.0,Ligand,Receptor,HLA-B,CANX,2.3647614
119,B2M,LILRB2,Macrophage cell,Macrophage cell,2.3581057,0.0,Ligand,Receptor,B2M,LILRB2,2.3581057
120,LGALS1,CD69,Macrophage cell,T cell,2.3579502,0.0,Ligand,Receptor,LGALS1,CD69,2.3579502
122,DCN,EGFR,Fibroblast cell,Ductal cell type 1,2.3543024,0.0,Ligand,Receptor,DCN,EGFR,2.3543024
123,VIM,CD44,Fibroblast cell,Ductal cell type 1,2.3524275,0.0,Ligand,Receptor,VIM,CD44,2.3524275
124,LGALS1,ITGB1,Stellate cell,Stellate cell,2.345531,0.0,Ligand,Receptor,LGALS1,ITGB1,2.345531
125,CALM2,AQP1,Stellate cell,Endothelial cell,2.343218,0.0,Ligand,Receptor,CALM2,AQP1,2.343218
128,DCN,EGFR,Fibroblast cell,Stellate cell,2.3373003,0.0,Ligand,Receptor,DCN,EGFR,2.3373003
129,DCN,EGFR,Fibroblast cell,T cell,2.3282423,0.0,Ligand,Receptor,DCN,EGFR,2.3282423
130,DCN,TLR4,Fibroblast cell,Macrophage cell,2.3276575,0.0,Ligand,Receptor,DCN,TLR4,2.3276575
131,HSP90AA1,CFTR,Ductal cell type 1,Ductal cell type 1,2.325444,0.0,Ligand,Receptor,HSP90AA1,CFTR,2.325444
132,APP,RPSA,Ductal cell type 1,T cell,2.320427,0.0,Ligand,Receptor,APP,RPSA,2.320427
133,B2M,TFRC,Macrophage cell,Ductal cell type 1,2.3172145,0.0,Ligand,Receptor,B2M,TFRC,2.3172145
134,FABP5,RXRA,Endothelial cell,Endocrine cell,2.3147302,0.0,Ligand,Receptor,FABP5,RXRA,2.3147302
136,HLA-A,APLP2,Endothelial cell,Fibroblast cell,2.3090234,0.0,Ligand,Receptor,HLA-A,APLP2,2.3090234
137,FABP5,RXRA,Endothelial cell,Ductal cell type 1,2.3073783,0.0,Ligand,Receptor,FABP5,RXRA,2.3073783
138,HLA-A,APLP2,Endothelial cell,Endothelial cell,2.3039734,0.0,Ligand,Receptor,HLA-A,APLP2,2.3039734
139,B2M,CD3G,Fibroblast cell,T cell,2.303466,0.0,Ligand,Receptor,B2M,CD3G,2.303466
140,B2M,LILRB1,Macrophage cell,Macrophage cell,2.3009996,0.0,Ligand,Receptor,B2M,LILRB1,2.3009996
141,FABP5,RXRA,Endothelial cell,Fibroblast cell,2.2973826,0.0,Ligand,Receptor,FABP5,RXRA,2.2973826
142,LGALS1,ITGB1,Fibroblast cell,Stellate cell,2.2970653,0.0,Ligand,Receptor,LGALS1,ITGB1,2.2970653
144,HLA-A,CD3G,Endothelial cell,T cell,2.2937183,0.0,Ligand,Receptor,HLA-A,CD3G,2.2937183
146,LUM,ITGB1,Fibroblast cell,Ductal cell type 1,2.2855334,0.0,Ligand,Receptor,LUM,ITGB1,2.2855334
147,B2M,TFRC,Macrophage cell,Endocrine cell,2.2840958,0.0,Ligand,Receptor,B2M,TFRC,2.2840958
149,HLA-C,CD8A,Endothelial cell,T cell,2.2805402,0.0,Ligand,Receptor,HLA-C,CD8A,2.2805402
150,HLA-DRB1,LAG3,Macrophage cell,T cell,2.279833,0.0,Ligand,Receptor,HLA-DRB1,LAG3,2.279833
151,IAPP,CALCRL,Endocrine cell,Endothelial cell,2.278916,0.0,Ligand,Receptor,IAPP,CALCRL,2.278916
152,LGALS1,CD69,T cell,T cell,2.2786422,0.0,Ligand,Receptor,LGALS1,CD69,2.2786422
155,APP,RPSA,Endothelial cell,Ductal cell type 1,2.2703605,0.0,Ligand,Receptor,APP,RPSA,2.2703605
157,FABP5,RXRA,Endothelial cell,Macrophage cell,2.2686357,0.0,Ligand,Receptor,FABP5,RXRA,2.2686357
160,TIMP1,CD63,Endocrine cell,Fibroblast cell,2.2651367,0.0,Ligand,Receptor,TIMP1,CD63,2.2651367
161,HLA-B,CD8A,T cell,T cell,2.263425,0.0,Ligand,Receptor,HLA-B,CD8A,2.263425
162,FBLN1,ITGB1,Fibroblast cell,Stellate cell,2.261755,0.0,Ligand,Receptor,FBLN1,ITGB1,2.261755
163,HLA-DRB1,CD4,Macrophage cell,Macrophage cell,2.2608638,0.0,Ligand,Receptor,HLA-DRB1,CD4,2.2608638
164,HLA-A,APLP2,Endothelial cell,Stellate cell,2.2597501,0.0,Ligand,Receptor,HLA-A,APLP2,2.2597501
165,HLA-B,CANX,Endothelial cell,Macrophage cell,2.254798,0.0,Ligand,Receptor,HLA-B,CANX,2.254798
168,VIM,CD44,Fibroblast cell,Macrophage cell,2.2523928,0.0,Ligand,Receptor,VIM,CD44,2.2523928
170,INS,LILRB2,Endothelial cell,Macrophage cell,2.2477193,0.001,Ligand,Receptor,INS,LILRB2,2.2477193
173,APP,CD74,Fibroblast cell,Endothelial cell,2.2468677,0.0,Ligand,Receptor,APP,CD74,2.2468677
174,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.2465382,0.0,Ligand,Receptor,LGALS1,ITGB1,2.2465382
175,VIM,CD44,Stellate cell,Ductal cell type 1,2.2462876,0.0,Ligand,Receptor,VIM,CD44,2.2462876
178,HLA-A,APLP2,Endothelial cell,Macrophage cell,2.2401237,0.0,Ligand,Receptor,HLA-A,APLP2,2.2401237
179,HLA-B,CD8B,Endothelial cell,T cell,2.2393682,0.0,Ligand,Receptor,HLA-B,CD8B,2.2393682
191,HLA-B,CANX,Endothelial cell,Fibroblast cell,2.2289386,0.0,Ligand,Receptor,HLA-B,CANX,2.2289386
192,B2M,CD3D,Ductal cell type 1,T cell,2.2265577,0.0,Ligand,Receptor,B2M,CD3D,2.2265577
196,APOE,TREM2,Macrophage cell,Macrophage cell,2.2238164,0.0,Ligand,Receptor,APOE,TREM2,2.2238164
197,HLA-B,CANX,Endothelial cell,Endothelial cell,2.2231758,0.0,Ligand,Receptor,HLA-B,CANX,2.2231758
199,CALM2,MYLK,Stellate cell,Stellate cell,2.2181625,0.0,Ligand,Receptor,CALM2,MYLK,2.2181625
200,HLA-A,CD3D,T cell,T cell,2.2138686,0.0,Ligand,Receptor,HLA-A,CD3D,2.2138686
201,HLA-C,CD3D,T cell,T cell,2.2119699,0.0,Ligand,Receptor,HLA-C,CD3D,2.2119699
205,B2M,CD3G,Stellate cell,T cell,2.208872,0.0,Ligand,Receptor,B2M,CD3G,2.208872
210,RPS19,C5AR1,Macrophage cell,Macrophage cell,2.1991613,0.0,Ligand,Receptor,RPS19,C5AR1,2.1991613
211,RPS19,C5AR1,T cell,Macrophage cell,2.198676,0.0,Ligand,Receptor,RPS19,C5AR1,2.198676
212,HLA-B,CANX,Endothelial cell,Ductal cell type 1,2.198282,0.0,Ligand,Receptor,HLA-B,CANX,2.198282
213,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.1980724,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1980724
214,APP,RPSA,Ductal cell type 1,Ductal cell type 1,2.196569,0.0,Ligand,Receptor,APP,RPSA,2.196569
215,APOE,LRP1,Macrophage cell,Fibroblast cell,2.1959057,0.0,Ligand,Receptor,APOE,LRP1,2.1959057
217,CALM2,AQP1,Ductal cell type 1,Endothelial cell,2.1940517,0.0,Ligand,Receptor,CALM2,AQP1,2.1940517
224,LGALS1,ITGB1,Macrophage cell,Stellate cell,2.1845107,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1845107
225,CALM2,AQP1,Stellate cell,Ductal cell type 1,2.1835635,0.0,Ligand,Receptor,CALM2,AQP1,2.1835635
227,B2M,CD3D,Endocrine cell,T cell,2.1765618,0.008,Ligand,Receptor,B2M,CD3D,2.1765618
230,LUM,ITGB1,Fibroblast cell,Macrophage cell,2.1734285,0.0,Ligand,Receptor,LUM,ITGB1,2.1734285
231,HLA-DPA1,LAG3,Macrophage cell,T cell,2.1720076,0.0,Ligand,Receptor,HLA-DPA1,LAG3,2.1720076
232,HLA-C,CD3G,Endothelial cell,T cell,2.1703541,0.0,Ligand,Receptor,HLA-C,CD3G,2.1703541
233,LUM,ITGB1,Fibroblast cell,Endocrine cell,2.1697798,0.0,Ligand,Receptor,LUM,ITGB1,2.1697798
234,HMGB1,CXCR4,Endocrine cell,T cell,2.1679869,0.0,Ligand,Receptor,HMGB1,CXCR4,2.1679869
235,HLA-B,CD3D,Macrophage cell,T cell,2.1643586,0.0,Ligand,Receptor,HLA-B,CD3D,2.1643586
238,FBLN1,ITGB1,Fibroblast cell,Fibroblast cell,2.1627617,0.0,Ligand,Receptor,FBLN1,ITGB1,2.1627617
240,VIM,CD44,Fibroblast cell,T cell,2.161013,0.0,Ligand,Receptor,VIM,CD44,2.161013
241,COL1A2,CD36,Fibroblast cell,Endothelial cell,2.1586657,0.0,Ligand,Receptor,COL1A2,CD36,2.1586657
244,HLA-B,CD3G,T cell,T cell,2.153239,0.0,Ligand,Receptor,HLA-B,CD3G,2.153239
245,HLA-DPA1,CD4,Macrophage cell,Macrophage cell,2.1530383,0.0,Ligand,Receptor,HLA-DPA1,CD4,2.1530383
248,VIM,CD44,Stellate cell,Macrophage cell,2.1462529,0.0,Ligand,Receptor,VIM,CD44,2.1462529
249,HLA-A,CD3D,Macrophage cell,T cell,2.1427796,0.0,Ligand,Receptor,HLA-A,CD3D,2.1427796
250,APP,CD74,Stellate cell,Endothelial cell,2.1424234,0.0,Ligand,Receptor,APP,CD74,2.1424234
251,LGALS1,ITGB1,Stellate cell,Endothelial cell,2.1385572,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1385572
252,S100A10,CFTR,Endothelial cell,Ductal cell type 1,2.1385179,0.0,Ligand,Receptor,S100A10,CFTR,2.1385179
253,HLA-A,CD8B,Endothelial cell,T cell,2.136751,0.0,Ligand,Receptor,HLA-A,CD8B,2.136751
254,HLA-A,APLP2,Endothelial cell,Endocrine cell,2.1351528,0.0,Ligand,Receptor,HLA-A,APLP2,2.1351528
255,APP,RPSA,Endothelial cell,Macrophage cell,2.1351528,0.0,Ligand,Receptor,APP,RPSA,2.1351528
256,HLA-B,CANX,Endothelial cell,Acinar cell,2.1342204,0.0,Ligand,Receptor,HLA-B,CANX,2.1342204
258,HLA-B,CANX,Endothelial cell,Stellate cell,2.12575,0.0,Ligand,Receptor,HLA-B,CANX,2.12575
259,APP,CD74,Endocrine cell,Endothelial cell,2.1256707,0.0,Ligand,Receptor,APP,CD74,2.1256707
260,HLA-A,APLP2,T cell,Ductal cell type 1,2.124807,0.002,Ligand,Receptor,HLA-A,APLP2,2.124807
261,HLA-C,NOTCH4,Endothelial cell,Endothelial cell,2.1239612,0.0,Ligand,Receptor,HLA-C,NOTCH4,2.1239612
262,HLA-B,CANX,T cell,Endocrine cell,2.1216648,0.0,Ligand,Receptor,HLA-B,CANX,2.1216648
263,CXCL12,CXCR4,Fibroblast cell,Macrophage cell,2.115279,0.0,Ligand,Receptor,CXCL12,CXCR4,2.115279
265,LGALS1,ITGB1,T cell,Stellate cell,2.1052027,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1052027
266,VIM,CD44,Fibroblast cell,Fibroblast cell,2.1015825,0.0,Ligand,Receptor,VIM,CD44,2.1015825
268,LGALS1,ITGB1,Fibroblast cell,Endothelial cell,2.0900915,0.0,Ligand,Receptor,LGALS1,ITGB1,2.0900915
269,HLA-E,CD8A,Endothelial cell,T cell,2.0862646,0.0,Ligand,Receptor,HLA-E,CD8A,2.0862646
270,LGALS1,ITGB1,Macrophage cell,Fibroblast cell,2.0855176,0.0,Ligand,Receptor,LGALS1,ITGB1,2.0855176
271,LUM,ITGB1,Fibroblast cell,T cell,2.0851395,0.0,Ligand,Receptor,LUM,ITGB1,2.0851395
272,LGALS1,PTPRC,Stellate cell,T cell,2.0739071,0.0,Ligand,Receptor,LGALS1,PTPRC,2.0739071
273,HMGB1,CXCR4,Endothelial cell,Macrophage cell,2.0737696,0.0,Ligand,Receptor,HMGB1,CXCR4,2.0737696
274,CALM2,MYLK,Ductal cell type 1,Stellate cell,2.0689962,0.0,Ligand,Receptor,CALM2,MYLK,2.0689962
275,HLA-A,APLP2,Endothelial cell,T cell,2.0642679,0.001,Ligand,Receptor,HLA-A,APLP2,2.0642679
276,APP,RPSA,Ductal cell type 1,Macrophage cell,2.0613613,0.0,Ligand,Receptor,APP,RPSA,2.0613613
277,TIMP1,CD63,Stellate cell,Fibroblast cell,2.0601585,0.0,Ligand,Receptor,TIMP1,CD63,2.0601585
278,VIM,CD44,Stellate cell,T cell,2.054873,0.0,Ligand,Receptor,VIM,CD44,2.054873
279,FBLN1,ITGB1,Fibroblast cell,Endothelial cell,2.054781,0.0,Ligand,Receptor,FBLN1,ITGB1,2.054781
280,HLA-A,APLP2,Macrophage cell,Ductal cell type 1,2.0537179,0.0,Ligand,Receptor,HLA-A,APLP2,2.0537179
281,TIMP1,CD63,Endothelial cell,Fibroblast cell,2.0497112,0.0,Ligand,Receptor,TIMP1,CD63,2.0497112
282,HLA-A,CD8A,T cell,T cell,2.049195,0.0,Ligand,Receptor,HLA-A,CD8A,2.049195
284,HLA-C,CD8A,T cell,T cell,2.0472965,0.0,Ligand,Receptor,HLA-C,CD8A,2.0472965
285,RPS19,C5AR1,Ductal cell type 1,Macrophage cell,2.0457225,0.0,Ligand,Receptor,RPS19,C5AR1,2.0457225
287,CEL,CXCR4,Endocrine cell,T cell,2.0413005,0.0,Ligand,Receptor,CEL,CXCR4,2.0413005
288,HMGB1,CXCR4,Stellate cell,Macrophage cell,2.0354447,0.0,Ligand,Receptor,HMGB1,CXCR4,2.0354447
