,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
51,TIMP1,CD63,Fibroblast cell,Endocrine cell,2.9188304,0.0,Ligand,Receptor,TIMP1,CD63,2.9188304
52,SPINK1,EGFR,Acinar cell,Ductal cell type 1,2.9163475,0.0,Ligand,Receptor,SPINK1,EGFR,2.9163475
53,TIMP1,CD63,Ductal cell type 2,Fibroblast cell,2.8969858,0.0,Ligand,Receptor,TIMP1,CD63,2.8969858
54,COL1A2,CD93,Fibroblast cell,Endothelial cell,2.8806546,0.0,Ligand,Receptor,COL1A2,CD93,2.8806546
55,B2M,CD3D,Macrophage cell,B cell,2.8747861,0.006,Ligand,Receptor,B2M,CD3D,2.8747861
56,SPINK1,EGFR,Acinar cell,Fibroblast cell,2.8712797,0.0,Ligand,Receptor,SPINK1,EGFR,2.8712797
57,APP,CD74,Fibroblast cell,Macrophage cell,2.8551629,0.0,Ligand,Receptor,APP,CD74,2.8551629
58,B2M,TFRC,Macrophage cell,Macrophage cell,2.8542228,0.0,Ligand,Receptor,B2M,TFRC,2.8542228
59,B2M,CD247,Macrophage cell,T cell,2.852888,0.0,Ligand,Receptor,B2M,CD247,2.852888
60,APP,CD74,Endocrine cell,Macrophage cell,2.8521564,0.0,Ligand,Receptor,APP,CD74,2.8521564
61,LUM,ITGB1,Fibroblast cell,Fibroblast cell,2.8433285,0.0,Ligand,Receptor,LUM,ITGB1,2.8433285
62,B2M,CD3D,T cell,B cell,2.840383,0.01,Ligand,Receptor,B2M,CD3D,2.840383
63,TIMP1,CD63,Stellate cell,Stellate cell,2.8358727,0.0,Ligand,Receptor,TIMP1,CD63,2.8358727
64,B2M,CD3D,Endocrine cell,T cell,2.8329933,0.0,Ligand,Receptor,B2M,CD3D,2.8329933
65,B2M,KLRD1,Macrophage cell,T cell,2.8297694,0.0,Ligand,Receptor,B2M,KLRD1,2.8297694
66,SPINK1,EGFR,Acinar cell,Ductal cell type 2,2.8291564,0.0,Ligand,Receptor,SPINK1,EGFR,2.8291564
67,TIMP1,CD63,Stellate cell,Macrophage cell,2.8262763,0.0,Ligand,Receptor,TIMP1,CD63,2.8262763
68,B2M,TFRC,T cell,Macrophage cell,2.8198197,0.0,Ligand,Receptor,B2M,TFRC,2.8198197
69,B2M,CD247,T cell,T cell,2.818485,0.0,Ligand,Receptor,B2M,CD247,2.818485
70,B2M,CD3D,Acinar cell,T cell,2.8170698,0.003,Ligand,Receptor,B2M,CD3D,2.8170698
71,SPINK1,EGFR,Acinar cell,Acinar cell,2.798569,0.0,Ligand,Receptor,SPINK1,EGFR,2.798569
72,B2M,KLRD1,T cell,T cell,2.7953663,0.0,Ligand,Receptor,B2M,KLRD1,2.7953663
73,B2M,CD3G,Ductal cell type 1,T cell,2.793549,0.0,Ligand,Receptor,B2M,CD3G,2.793549
74,LUM,ITGB1,Fibroblast cell,Ductal cell type 1,2.789225,0.0,Ligand,Receptor,LUM,ITGB1,2.789225
75,LUM,ITGB1,Fibroblast cell,Endothelial cell,2.7698393,0.0,Ligand,Receptor,LUM,ITGB1,2.7698393
76,B2M,CD3D,Macrophage cell,Stellate cell,2.766436,0.0,Ligand,Receptor,B2M,CD3D,2.766436
77,APP,CD74,Stellate cell,Macrophage cell,2.765401,0.0,Ligand,Receptor,APP,CD74,2.765401
78,B2M,TFRC,Macrophage cell,Ductal cell type 2,2.7622306,0.0,Ligand,Receptor,B2M,TFRC,2.7622306
79,LUM,ITGB1,Fibroblast cell,Ductal cell type 2,2.7597468,0.0,Ligand,Receptor,LUM,ITGB1,2.7597468
80,B2M,CD3D,Macrophage cell,Endocrine cell,2.758538,0.0,Ligand,Receptor,B2M,CD3D,2.758538
81,B2M,CD3D,Macrophage cell,Macrophage cell,2.7501817,0.0,Ligand,Receptor,B2M,CD3D,2.7501817
82,B2M,CD3G,Endothelial cell,T cell,2.7500336,0.0,Ligand,Receptor,B2M,CD3G,2.7500336
83,B2M,CD3D,Macrophage cell,Endothelial cell,2.7460349,0.0,Ligand,Receptor,B2M,CD3D,2.7460349
84,APP,CD74,Endothelial cell,Ductal cell type 1,2.744299,0.0,Ligand,Receptor,APP,CD74,2.744299
85,B2M,LILRB2,Macrophage cell,Macrophage cell,2.7432206,0.0,Ligand,Receptor,B2M,LILRB2,2.7432206
86,TIMP1,CD63,Fibroblast cell,B cell,2.7426755,0.0,Ligand,Receptor,TIMP1,CD63,2.7426755
87,B2M,TFRC,Macrophage cell,Ductal cell type 1,2.7389054,0.0,Ligand,Receptor,B2M,TFRC,2.7389054
88,B2M,CD1C,Macrophage cell,Macrophage cell,2.7385082,0.0,Ligand,Receptor,B2M,CD1C,2.7385082
89,B2M,CD3D,Macrophage cell,Ductal cell type 1,2.7361615,0.004,Ligand,Receptor,B2M,CD3D,2.7361615
90,B2M,CD3D,T cell,Stellate cell,2.732033,0.0,Ligand,Receptor,B2M,CD3D,2.732033
91,B2M,CD3D,Macrophage cell,Ductal cell type 2,2.728323,0.0,Ligand,Receptor,B2M,CD3D,2.728323
92,B2M,TFRC,T cell,Ductal cell type 2,2.7278275,0.0,Ligand,Receptor,B2M,TFRC,2.7278275
93,B2M,TFRC,Macrophage cell,B cell,2.7265787,0.003,Ligand,Receptor,B2M,TFRC,2.7265787
94,APP,CD74,Ductal cell type 2,Macrophage cell,2.7244382,0.0,Ligand,Receptor,APP,CD74,2.7244382
95,B2M,CD3G,Ductal cell type 2,T cell,2.7241406,0.0,Ligand,Receptor,B2M,CD3G,2.7241406
96,B2M,CD3D,T cell,Endocrine cell,2.724135,0.002,Ligand,Receptor,B2M,CD3D,2.724135
97,B2M,TFRC,Macrophage cell,T cell,2.723417,0.0,Ligand,Receptor,B2M,TFRC,2.723417
98,B2M,CD3G,Stellate cell,T cell,2.7220116,0.0,Ligand,Receptor,B2M,CD3G,2.7220116
99,TIMP1,CD63,Stellate cell,Ductal cell type 1,2.7217202,0.0,Ligand,Receptor,TIMP1,CD63,2.7217202
100,B2M,CD3D,Macrophage cell,Fibroblast cell,2.7196407,0.0,Ligand,Receptor,B2M,CD3D,2.7196407
101,B2M,CD3D,T cell,Macrophage cell,2.7157786,0.0,Ligand,Receptor,B2M,CD3D,2.7157786
102,TIMP1,CD63,Endothelial cell,Fibroblast cell,2.7139218,0.0,Ligand,Receptor,TIMP1,CD63,2.7139218
103,B2M,LILRB1,Macrophage cell,Macrophage cell,2.7135704,0.0,Ligand,Receptor,B2M,LILRB1,2.7135704
104,B2M,TFRC,Macrophage cell,Endocrine cell,2.7132034,0.0,Ligand,Receptor,B2M,TFRC,2.7132034
106,B2M,CD3D,T cell,Endothelial cell,2.7116318,0.0,Ligand,Receptor,B2M,CD3D,2.7116318
107,B2M,LILRB2,T cell,Macrophage cell,2.7088175,0.0,Ligand,Receptor,B2M,LILRB2,2.7088175
108,B2M,TFRC,T cell,Ductal cell type 1,2.7045023,0.0,Ligand,Receptor,B2M,TFRC,2.7045023
109,B2M,CD1C,T cell,Macrophage cell,2.7041051,0.0,Ligand,Receptor,B2M,CD1C,2.7041051
111,B2M,CD3G,B cell,T cell,2.7012389,0.0,Ligand,Receptor,B2M,CD3G,2.7012389
112,B2M,TFRC,Macrophage cell,Fibroblast cell,2.6998901,0.0,Ligand,Receptor,B2M,TFRC,2.6998901
113,TIMP1,CD63,Stellate cell,Ductal cell type 2,2.6987247,0.0,Ligand,Receptor,TIMP1,CD63,2.6987247
114,B2M,CD3D,T cell,Ductal cell type 2,2.69392,0.0,Ligand,Receptor,B2M,CD3D,2.69392
115,B2M,TFRC,T cell,B cell,2.6921756,0.003,Ligand,Receptor,B2M,TFRC,2.6921756
116,APP,CD74,Ductal cell type 1,Ductal cell type 1,2.6912613,0.0,Ligand,Receptor,APP,CD74,2.6912613
117,B2M,TFRC,T cell,T cell,2.689014,0.0,Ligand,Receptor,B2M,TFRC,2.689014
118,B2M,CD3D,T cell,Fibroblast cell,2.6852376,0.003,Ligand,Receptor,B2M,CD3D,2.6852376
119,TIMP1,CD63,Stellate cell,Endothelial cell,2.6822412,0.0,Ligand,Receptor,TIMP1,CD63,2.6822412
120,B2M,TFRC,Macrophage cell,Endothelial cell,2.6818194,0.0,Ligand,Receptor,B2M,TFRC,2.6818194
121,B2M,LILRB1,T cell,Macrophage cell,2.6791673,0.0,Ligand,Receptor,B2M,LILRB1,2.6791673
122,B2M,TFRC,T cell,Endocrine cell,2.6788003,0.0,Ligand,Receptor,B2M,TFRC,2.6788003
124,TIMP1,CD63,Endocrine cell,Fibroblast cell,2.6655304,0.0,Ligand,Receptor,TIMP1,CD63,2.6655304
125,B2M,TFRC,T cell,Fibroblast cell,2.665487,0.0,Ligand,Receptor,B2M,TFRC,2.665487
127,B2M,TFRC,T cell,Endothelial cell,2.6474164,0.0,Ligand,Receptor,B2M,TFRC,2.6474164
128,B2M,TFRC,Ductal cell type 1,Macrophage cell,2.6413553,0.0,Ligand,Receptor,B2M,TFRC,2.6413553
129,B2M,CD247,Ductal cell type 1,T cell,2.6400206,0.0,Ligand,Receptor,B2M,CD247,2.6400206
130,TIMP1,CD63,Macrophage cell,Fibroblast cell,2.6228256,0.0,Ligand,Receptor,TIMP1,CD63,2.6228256
132,B2M,KLRD1,Ductal cell type 1,T cell,2.6169019,0.0,Ligand,Receptor,B2M,KLRD1,2.6169019
133,APP,CD74,Acinar cell,Macrophage cell,2.606348,0.0,Ligand,Receptor,APP,CD74,2.606348
134,COL1A1,CD44,Fibroblast cell,Ductal cell type 1,2.6061234,0.0,Ligand,Receptor,COL1A1,CD44,2.6061234
135,MMP7,CD151,Ductal cell type 1,Ductal cell type 2,2.6046164,0.0,Ligand,Receptor,MMP7,CD151,2.6046164
136,B2M,TFRC,Endothelial cell,Macrophage cell,2.5978398,0.0,Ligand,Receptor,B2M,TFRC,2.5978398
137,B2M,CD247,Endothelial cell,T cell,2.5965052,0.0,Ligand,Receptor,B2M,CD247,2.5965052
140,LGALS1,ITGB1,Fibroblast cell,Stellate cell,2.58676,0.0,Ligand,Receptor,LGALS1,ITGB1,2.58676
141,TIMP1,CD63,Ductal cell type 2,Stellate cell,2.5813317,0.0,Ligand,Receptor,TIMP1,CD63,2.5813317
142,APP,CD74,Endothelial cell,Ductal cell type 2,2.5736551,0.0,Ligand,Receptor,APP,CD74,2.5736551
143,B2M,KLRD1,Endothelial cell,T cell,2.5733864,0.0,Ligand,Receptor,B2M,KLRD1,2.5733864
144,B2M,TFRC,Ductal cell type 2,Macrophage cell,2.5719469,0.001,Ligand,Receptor,B2M,TFRC,2.5719469
145,TIMP1,CD63,Ductal cell type 2,Macrophage cell,2.5717354,0.0,Ligand,Receptor,TIMP1,CD63,2.5717354
146,B2M,CD247,Ductal cell type 2,T cell,2.5706122,0.0,Ligand,Receptor,B2M,CD247,2.5706122
147,B2M,TFRC,Stellate cell,Macrophage cell,2.5698178,0.0,Ligand,Receptor,B2M,TFRC,2.5698178
149,B2M,CD247,Stellate cell,T cell,2.568483,0.0,Ligand,Receptor,B2M,CD247,2.568483
150,LGALS1,ITGB1,Stellate cell,Stellate cell,2.558897,0.0,Ligand,Receptor,LGALS1,ITGB1,2.558897
151,COL1A1,CD44,Fibroblast cell,Macrophage cell,2.555796,0.0,Ligand,Receptor,COL1A1,CD44,2.555796
152,COL1A2,CD44,Fibroblast cell,Ductal cell type 1,2.5551574,0.0,Ligand,Receptor,COL1A2,CD44,2.5551574
157,B2M,KLRD1,Ductal cell type 2,T cell,2.5474935,0.0,Ligand,Receptor,B2M,KLRD1,2.5474935
159,B2M,KLRD1,Stellate cell,T cell,2.5453644,0.0,Ligand,Receptor,B2M,KLRD1,2.5453644
160,MMP7,CD151,Ductal cell type 1,Ductal cell type 1,2.5445855,0.0,Ligand,Receptor,MMP7,CD151,2.5445855
161,MMP7,CD44,Ductal cell type 1,Ductal cell type 1,2.5421185,0.0,Ligand,Receptor,MMP7,CD44,2.5421185
164,COPA,CD74,Endothelial cell,Macrophage cell,2.536057,0.0,Ligand,Receptor,COPA,CD74,2.536057
166,B2M,LILRB2,Ductal cell type 1,Macrophage cell,2.530353,0.01,Ligand,Receptor,B2M,LILRB2,2.530353
167,MMP7,CD151,Ductal cell type 1,Acinar cell,2.526939,0.0,Ligand,Receptor,MMP7,CD151,2.526939
172,COL1A1,CD44,Fibroblast cell,Acinar cell,2.5227935,0.0,Ligand,Receptor,COL1A1,CD44,2.5227935
173,APP,CD74,Ductal cell type 1,Ductal cell type 2,2.5206177,0.0,Ligand,Receptor,APP,CD74,2.5206177
175,COPA,CD74,Ductal cell type 2,Macrophage cell,2.5151365,0.0,Ligand,Receptor,COPA,CD74,2.5151365
177,COL1A1,ITGA5,Fibroblast cell,Endothelial cell,2.513347,0.0,Ligand,Receptor,COL1A1,ITGA5,2.513347
182,COL1A2,CD44,Fibroblast cell,Macrophage cell,2.50483,0.0,Ligand,Receptor,COL1A2,CD44,2.50483
190,MMP7,CD44,Ductal cell type 1,Macrophage cell,2.4917908,0.0,Ligand,Receptor,MMP7,CD44,2.4917908
192,APP,CD74,T cell,Macrophage cell,2.4890451,0.0,Ligand,Receptor,APP,CD74,2.4890451
193,HLA-DRA,CD4,Macrophage cell,Macrophage cell,2.4881794,0.0,Ligand,Receptor,HLA-DRA,CD4,2.4881794
195,B2M,LILRB2,Endothelial cell,Macrophage cell,2.4868376,0.0,Ligand,Receptor,B2M,LILRB2,2.4868376
198,B2M,CD1C,Endothelial cell,Macrophage cell,2.4821253,0.0,Ligand,Receptor,B2M,CD1C,2.4821253
200,APP,CD74,Endothelial cell,Endothelial cell,2.4810133,0.0,Ligand,Receptor,APP,CD74,2.4810133
201,APP,CD74,Macrophage cell,Macrophage cell,2.4807358,0.0,Ligand,Receptor,APP,CD74,2.4807358
204,COPA,CD74,B cell,Macrophage cell,2.4792829,0.0,Ligand,Receptor,COPA,CD74,2.4792829
209,COL1A2,CD44,Fibroblast cell,Acinar cell,2.4718275,0.0,Ligand,Receptor,COL1A2,CD44,2.4718275
210,COPA,CD74,Ductal cell type 1,Macrophage cell,2.470383,0.0,Ligand,Receptor,COPA,CD74,2.470383
213,MMP7,CD151,Ductal cell type 1,Stellate cell,2.4684553,0.0,Ligand,Receptor,MMP7,CD151,2.4684553
218,MMP7,CD151,Ductal cell type 1,Endothelial cell,2.4652996,0.0,Ligand,Receptor,MMP7,CD151,2.4652996
221,APP,CD74,Fibroblast cell,Ductal cell type 1,2.4628117,0.0,Ligand,Receptor,APP,CD74,2.4628117
223,HLA-A,CD3D,Ductal cell type 2,T cell,2.4612925,0.0,Ligand,Receptor,HLA-A,CD3D,2.4612925
225,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.4610686,0.0,Ligand,Receptor,LGALS1,ITGB1,2.4610686
227,APP,CD74,Endocrine cell,Ductal cell type 1,2.459805,0.0,Ligand,Receptor,APP,CD74,2.459805
228,HLA-DRA,LAG3,Macrophage cell,T cell,2.45949,0.0,Ligand,Receptor,HLA-DRA,LAG3,2.45949
230,MMP7,CD44,Ductal cell type 1,Acinar cell,2.4587886,0.0,Ligand,Receptor,MMP7,CD44,2.4587886
234,PRSS3,F2RL3,Acinar cell,Endothelial cell,2.4567456,0.0,Ligand,Receptor,PRSS3,F2RL3,2.4567456
243,COPA,CD74,Fibroblast cell,Macrophage cell,2.4470637,0.0,Ligand,Receptor,COPA,CD74,2.4470637
244,COPA,CD74,T cell,Macrophage cell,2.4462793,0.0,Ligand,Receptor,COPA,CD74,2.4462793
246,HLA-A,CD3D,Macrophage cell,T cell,2.4456282,0.0,Ligand,Receptor,HLA-A,CD3D,2.4456282
251,LUM,ITGB1,Fibroblast cell,Endocrine cell,2.4435155,0.0,Ligand,Receptor,LUM,ITGB1,2.4435155
253,COPA,CD74,Stellate cell,Macrophage cell,2.4425151,0.0,Ligand,Receptor,COPA,CD74,2.4425151
254,COPA,CD74,Macrophage cell,Macrophage cell,2.4424932,0.0,Ligand,Receptor,COPA,CD74,2.4424932
258,COPA,CD74,Endocrine cell,Macrophage cell,2.440679,0.0,Ligand,Receptor,COPA,CD74,2.440679
259,APP,CD74,Endothelial cell,B cell,2.44029,0.01,Ligand,Receptor,APP,CD74,2.44029
262,CALM2,AQP1,Stellate cell,Endothelial cell,2.4379225,0.0,Ligand,Receptor,CALM2,AQP1,2.4379225
267,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.4332056,0.0,Ligand,Receptor,LGALS1,ITGB1,2.4332056
271,HLA-A,CD3D,Endothelial cell,T cell,2.4298453,0.0,Ligand,Receptor,HLA-A,CD3D,2.4298453
275,APP,CD74,Ductal cell type 1,Endothelial cell,2.4279761,0.0,Ligand,Receptor,APP,CD74,2.4279761
279,LUM,ITGB1,Fibroblast cell,Acinar cell,2.4251883,0.0,Ligand,Receptor,LUM,ITGB1,2.4251883
282,HMGB1,CXCR4,B cell,Macrophage cell,2.42242,0.0,Ligand,Receptor,HMGB1,CXCR4,2.42242
289,COL1A1,ITGA3,Fibroblast cell,Ductal cell type 2,2.4119937,0.0,Ligand,Receptor,COL1A1,ITGA3,2.4119937
293,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 1,2.4069655,0.0,Ligand,Receptor,LGALS1,ITGB1,2.4069655
295,COPA,CD74,Acinar cell,Macrophage cell,2.406089,0.0,Ligand,Receptor,COPA,CD74,2.406089
297,HLA-A,CD3D,T cell,T cell,2.3989048,0.0,Ligand,Receptor,HLA-A,CD3D,2.3989048
300,HLA-DRA,CD4,Macrophage cell,Stellate cell,2.39536,0.0,Ligand,Receptor,HLA-DRA,CD4,2.39536
301,HMGB1,CXCR4,B cell,T cell,2.3947413,0.0,Ligand,Receptor,HMGB1,CXCR4,2.3947413
303,SPARC,ENG,Fibroblast cell,Endothelial cell,2.3941915,0.0,Ligand,Receptor,SPARC,ENG,2.3941915
304,COL1A1,CD44,Fibroblast cell,T cell,2.3936486,0.0,Ligand,Receptor,COL1A1,CD44,2.3936486
305,COL1A1,CD44,Fibroblast cell,Ductal cell type 2,2.3931246,0.0,Ligand,Receptor,COL1A1,CD44,2.3931246
309,HLA-C,CD3D,T cell,T cell,2.38803,0.0,Ligand,Receptor,HLA-C,CD3D,2.38803
310,LGALS1,ITGB1,Fibroblast cell,Endothelial cell,2.3875794,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3875794
312,PRSS3,F2R,Acinar cell,Fibroblast cell,2.3856127,0.0,Ligand,Receptor,PRSS3,F2R,2.3856127
313,LGALS1,ITGB1,Stellate cell,Ductal cell type 1,2.3791025,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3791025
314,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 2,2.377487,0.0,Ligand,Receptor,LGALS1,ITGB1,2.377487
316,APP,CD74,Stellate cell,Ductal cell type 1,2.3730495,0.0,Ligand,Receptor,APP,CD74,2.3730495
320,CALM2,AQP1,Ductal cell type 1,Endothelial cell,2.3656445,0.0,Ligand,Receptor,CALM2,AQP1,2.3656445
321,COL3A1,ITGA1,Fibroblast cell,Stellate cell,2.3642642,0.0,Ligand,Receptor,COL3A1,ITGA1,2.3642642
322,HLA-DRA,CD4,Macrophage cell,T cell,2.364085,0.0,Ligand,Receptor,HLA-DRA,CD4,2.364085
323,COL1A1,CD44,Fibroblast cell,Stellate cell,2.3626251,0.0,Ligand,Receptor,COL1A1,CD44,2.3626251
324,LUM,ITGB1,Fibroblast cell,T cell,2.3612719,0.0,Ligand,Receptor,LUM,ITGB1,2.3612719
325,COL1A2,ITGA3,Fibroblast cell,Ductal cell type 2,2.3610275,0.0,Ligand,Receptor,COL1A2,ITGA3,2.3610275
326,COL1A1,ITGA1,Fibroblast cell,Stellate cell,2.3609717,0.0,Ligand,Receptor,COL1A1,ITGA1,2.3609717
327,COL1A1,SDC1,Fibroblast cell,B cell,2.3608825,0.0,Ligand,Receptor,COL1A1,SDC1,2.3608825
328,LGALS1,ITGB1,Macrophage cell,Stellate cell,2.3603187,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3603187
329,LGALS1,ITGB1,Stellate cell,Endothelial cell,2.3597167,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3597167
330,S100A10,CFTR,Ductal cell type 2,Ductal cell type 1,2.3524241,0.0,Ligand,Receptor,S100A10,CFTR,2.3524241
333,LGALS1,ITGB1,Stellate cell,Ductal cell type 2,2.3496242,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3496242
335,COL1A2,CD44,Fibroblast cell,T cell,2.3426824,0.0,Ligand,Receptor,COL1A2,CD44,2.3426824
336,COL1A2,CD44,Fibroblast cell,Ductal cell type 2,2.3421586,0.0,Ligand,Receptor,COL1A2,CD44,2.3421586
338,APP,RPSA,Endothelial cell,B cell,2.3367362,0.0,Ligand,Receptor,APP,RPSA,2.3367362
339,HLA-B,CD3D,Ductal cell type 2,T cell,2.3347425,0.0,Ligand,Receptor,HLA-B,CD3D,2.3347425
340,HLA-DRA,LAG3,Macrophage cell,B cell,2.3336287,0.0,Ligand,Receptor,HLA-DRA,LAG3,2.3336287
341,COL1A1,SDC1,Fibroblast cell,Ductal cell type 2,2.3324249,0.0,Ligand,Receptor,COL1A1,SDC1,2.3324249
342,APP,CD74,Ductal cell type 2,Ductal cell type 1,2.332087,0.0,Ligand,Receptor,APP,CD74,2.332087
343,MMP7,CD44,Ductal cell type 1,T cell,2.3296435,0.0,Ligand,Receptor,MMP7,CD44,2.3296435
