,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
18,DCN,TLR2,Fibroblast cell,Macrophage cell,2.7253075,0.0,Ligand,Receptor,DCN,TLR2,2.7253075
20,TIMP1,CD63,Fibroblast cell,Fibroblast cell,2.690093,0.0,Ligand,Receptor,TIMP1,CD63,2.690093
21,COPA,CD74,Fibroblast cell,Macrophage cell,2.6641684,0.0,Ligand,Receptor,COPA,CD74,2.6641684
22,COPA,CD74,Ductal cell type 1,Macrophage cell,2.6537216,0.0,Ligand,Receptor,COPA,CD74,2.6537216
23,COPA,CD74,Endocrine cell,Macrophage cell,2.634877,0.0,Ligand,Receptor,COPA,CD74,2.634877
24,COPA,CD74,Endothelial cell,Macrophage cell,2.6307478,0.0,Ligand,Receptor,COPA,CD74,2.6307478
25,COPA,CD74,Stellate cell,Macrophage cell,2.6221957,0.0,Ligand,Receptor,COPA,CD74,2.6221957
26,COPA,CD74,Macrophage cell,Macrophage cell,2.5995667,0.0,Ligand,Receptor,COPA,CD74,2.5995667
27,HLA-A,APLP2,Endothelial cell,Macrophage cell,2.5794508,0.0,Ligand,Receptor,HLA-A,APLP2,2.5794508
28,HLA-A,APLP2,Endothelial cell,Ductal cell type 1,2.568816,0.0,Ligand,Receptor,HLA-A,APLP2,2.568816
30,APP,CD74,Fibroblast cell,Endothelial cell,2.5417137,0.0,Ligand,Receptor,APP,CD74,2.5417137
31,LUM,ITGB1,Fibroblast cell,Stellate cell,2.5397072,0.0,Ligand,Receptor,LUM,ITGB1,2.5397072
32,DCN,EGFR,Fibroblast cell,Fibroblast cell,2.5153756,0.0,Ligand,Receptor,DCN,EGFR,2.5153756
33,APP,CD74,Stellate cell,Endothelial cell,2.5100265,0.0,Ligand,Receptor,APP,CD74,2.5100265
34,HLA-DRA,CD4,Macrophage cell,Macrophage cell,2.4795156,0.0,Ligand,Receptor,HLA-DRA,CD4,2.4795156
35,CALM2,AQP1,Stellate cell,Endothelial cell,2.475267,0.0,Ligand,Receptor,CALM2,AQP1,2.475267
36,S100A10,CFTR,Macrophage cell,Ductal cell type 1,2.460516,0.0,Ligand,Receptor,S100A10,CFTR,2.460516
37,S100A10,CFTR,Ductal cell type 1,Ductal cell type 1,2.4494357,0.0,Ligand,Receptor,S100A10,CFTR,2.4494357
38,FBLN1,ITGB1,Fibroblast cell,Stellate cell,2.4368854,0.0,Ligand,Receptor,FBLN1,ITGB1,2.4368854
39,LUM,ITGB1,Fibroblast cell,Fibroblast cell,2.4306488,0.0,Ligand,Receptor,LUM,ITGB1,2.4306488
40,TIMP1,CD63,Fibroblast cell,Stellate cell,2.4295158,0.0,Ligand,Receptor,TIMP1,CD63,2.4295158
41,LUM,ITGB1,Fibroblast cell,Endothelial cell,2.4246166,0.0,Ligand,Receptor,LUM,ITGB1,2.4246166
42,TIMP1,CD63,Fibroblast cell,Endothelial cell,2.422223,0.0,Ligand,Receptor,TIMP1,CD63,2.422223
43,COL1A2,CD36,Fibroblast cell,Endothelial cell,2.4108977,0.0,Ligand,Receptor,COL1A2,CD36,2.4108977
44,DCN,EGFR,Fibroblast cell,Ductal cell type 1,2.406183,0.0,Ligand,Receptor,DCN,EGFR,2.406183
45,HLA-A,APLP2,Endothelial cell,Fibroblast cell,2.3951283,0.0,Ligand,Receptor,HLA-A,APLP2,2.3951283
46,APOD,LEPR,Fibroblast cell,Fibroblast cell,2.3927207,0.0,Ligand,Receptor,APOD,LEPR,2.3927207
47,HLA-A,APLP2,Endothelial cell,Endothelial cell,2.3822565,0.0,Ligand,Receptor,HLA-A,APLP2,2.3822565
48,APOD,LEPR,Fibroblast cell,Endothelial cell,2.3779705,0.0,Ligand,Receptor,APOD,LEPR,2.3779705
49,CALM2,AQP1,Stellate cell,Ductal cell type 1,2.3763416,0.0,Ligand,Receptor,CALM2,AQP1,2.3763416
50,DCN,EGFR,Fibroblast cell,Endocrine cell,2.3758454,0.0,Ligand,Receptor,DCN,EGFR,2.3758454
51,TIMP1,CD63,Fibroblast cell,Ductal cell type 1,2.371539,0.0,Ligand,Receptor,TIMP1,CD63,2.371539
52,IAPP,RAMP3,Endocrine cell,Endothelial cell,2.3681881,0.0,Ligand,Receptor,IAPP,RAMP3,2.3681881
53,TIMP1,CD63,Fibroblast cell,Macrophage cell,2.3676867,0.0,Ligand,Receptor,TIMP1,CD63,2.3676867
54,VIM,CD44,Stellate cell,Ductal cell type 1,2.3526723,0.0,Ligand,Receptor,VIM,CD44,2.3526723
55,HLA-B,CANX,Endothelial cell,Macrophage cell,2.351347,0.0,Ligand,Receptor,HLA-B,CANX,2.351347
56,HLA-B,CANX,Endothelial cell,Endothelial cell,2.3420854,0.0,Ligand,Receptor,HLA-B,CANX,2.3420854
57,PSAP,LRP1,Macrophage cell,Fibroblast cell,2.3415225,0.0,Ligand,Receptor,PSAP,LRP1,2.3415225
58,LGALS1,ITGB1,Macrophage cell,Stellate cell,2.3407216,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3407216
59,HSP90AA1,CFTR,Ductal cell type 1,Ductal cell type 1,2.3406587,0.0,Ligand,Receptor,HSP90AA1,CFTR,2.3406587
60,FBLN1,ITGB1,Fibroblast cell,Fibroblast cell,2.327827,0.0,Ligand,Receptor,FBLN1,ITGB1,2.327827
61,HLA-B,CANX,Endothelial cell,Ductal cell type 1,2.3238802,0.0,Ligand,Receptor,HLA-B,CANX,2.3238802
62,FBLN1,ITGB1,Fibroblast cell,Endothelial cell,2.3217947,0.0,Ligand,Receptor,FBLN1,ITGB1,2.3217947
63,DCN,ERBB4,Fibroblast cell,Endocrine cell,2.314127,0.0,Ligand,Receptor,DCN,ERBB4,2.314127
64,HLA-B,CANX,Endothelial cell,Fibroblast cell,2.3131092,0.0,Ligand,Receptor,HLA-B,CANX,2.3131092
66,LUM,ITGB1,Fibroblast cell,Macrophage cell,2.3087242,0.0,Ligand,Receptor,LUM,ITGB1,2.3087242
67,LGALS1,ITGB1,Stellate cell,Stellate cell,2.2987201,0.0,Ligand,Receptor,LGALS1,ITGB1,2.2987201
68,HLA-B,CANX,Endothelial cell,Endocrine cell,2.281496,0.0,Ligand,Receptor,HLA-B,CANX,2.281496
70,C3,CD81,Fibroblast cell,Fibroblast cell,2.2739077,0.0,Ligand,Receptor,C3,CD81,2.2739077
71,LGALS1,ITGB1,Fibroblast cell,Stellate cell,2.2630994,0.0,Ligand,Receptor,LGALS1,ITGB1,2.2630994
72,HLA-C,NOTCH4,Endothelial cell,Endothelial cell,2.2432022,0.0,Ligand,Receptor,HLA-C,NOTCH4,2.2432022
73,VIM,CD44,Fibroblast cell,Ductal cell type 1,2.2357137,0.0,Ligand,Receptor,VIM,CD44,2.2357137
74,HLA-A,APLP2,Endothelial cell,Stellate cell,2.2332323,0.0,Ligand,Receptor,HLA-A,APLP2,2.2332323
75,LGALS1,ITGB1,Macrophage cell,Fibroblast cell,2.231663,0.0,Ligand,Receptor,LGALS1,ITGB1,2.231663
76,LGALS1,ITGB1,Macrophage cell,Endothelial cell,2.225631,0.0,Ligand,Receptor,LGALS1,ITGB1,2.225631
77,TNFSF13B,HLA-DPB1,Macrophage cell,Macrophage cell,2.2233617,0.0,Ligand,Receptor,TNFSF13B,HLA-DPB1,2.2233617
78,HLA-B,CANX,Endothelial cell,Stellate cell,2.2222342,0.0,Ligand,Receptor,HLA-B,CANX,2.2222342
79,FABP5,RXRA,Endothelial cell,Endocrine cell,2.2193713,0.0,Ligand,Receptor,FABP5,RXRA,2.2193713
80,FBLN1,ITGB1,Fibroblast cell,Macrophage cell,2.2059023,0.0,Ligand,Receptor,FBLN1,ITGB1,2.2059023
81,FABP5,RXRA,Endothelial cell,Ductal cell type 1,2.1978161,0.0,Ligand,Receptor,FABP5,RXRA,2.1978161
82,VIM,CD44,Stellate cell,Macrophage cell,2.1955261,0.0,Ligand,Receptor,VIM,CD44,2.1955261
83,FABP5,RXRA,Endothelial cell,Fibroblast cell,2.1923246,0.0,Ligand,Receptor,FABP5,RXRA,2.1923246
84,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.1896615,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1896615
85,FABP5,RXRA,Endothelial cell,Endothelial cell,2.1844084,0.0,Ligand,Receptor,FABP5,RXRA,2.1844084
86,LGALS1,ITGB1,Stellate cell,Endothelial cell,2.1836295,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1836295
88,LUM,ITGB1,Fibroblast cell,Ductal cell type 1,2.1752055,0.0,Ligand,Receptor,LUM,ITGB1,2.1752055
91,S100A10,CFTR,Endothelial cell,Ductal cell type 1,2.1679103,0.0,Ligand,Receptor,S100A10,CFTR,2.1679103
92,RPS19,C5AR1,Macrophage cell,Macrophage cell,2.1548104,0.0,Ligand,Receptor,RPS19,C5AR1,2.1548104
93,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.1540408,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1540408
95,A2M,LRP1,Endothelial cell,Fibroblast cell,2.1484413,0.0,Ligand,Receptor,A2M,LRP1,2.1484413
96,LGALS1,ITGB1,Fibroblast cell,Endothelial cell,2.1480088,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1480088
97,LGALS1,PTPRC,Macrophage cell,Macrophage cell,2.1445541,0.0,Ligand,Receptor,LGALS1,PTPRC,2.1445541
100,APP,RPSA,Endothelial cell,Macrophage cell,2.1344905,0.007,Ligand,Receptor,APP,RPSA,2.1344905
101,CALM2,MYLK,Stellate cell,Stellate cell,2.1285887,0.0,Ligand,Receptor,CALM2,MYLK,2.1285887
102,CALM2,AQP1,Fibroblast cell,Endothelial cell,2.128199,0.0,Ligand,Receptor,CALM2,AQP1,2.128199
103,APP,RPSA,Endothelial cell,Ductal cell type 1,2.1235046,0.0,Ligand,Receptor,APP,RPSA,2.1235046
104,HLA-DPB1,CD4,Macrophage cell,Macrophage cell,2.122148,0.0,Ligand,Receptor,HLA-DPB1,CD4,2.122148
105,LGALS1,ITGB1,Macrophage cell,Macrophage cell,2.1097383,0.001,Ligand,Receptor,LGALS1,ITGB1,2.1097383
106,VIM,CD44,Macrophage cell,Ductal cell type 1,2.1088207,0.0,Ligand,Receptor,VIM,CD44,2.1088207
107,VIM,CD44,Stellate cell,Fibroblast cell,2.1079617,0.0,Ligand,Receptor,VIM,CD44,2.1079617
108,IAPP,RAMP1,Endocrine cell,Ductal cell type 1,2.1055384,0.0,Ligand,Receptor,IAPP,RAMP1,2.1055384
109,LGALS1,PTPRC,Stellate cell,Macrophage cell,2.1025527,0.0,Ligand,Receptor,LGALS1,PTPRC,2.1025527
110,INS,INSR,Endothelial cell,Endothelial cell,2.1005485,0.0,Ligand,Receptor,INS,INSR,2.1005485
112,CALM2,AQP1,Ductal cell type 1,Endothelial cell,2.083561,0.0,Ligand,Receptor,CALM2,AQP1,2.083561
113,INS,INSR,Ductal cell type 1,Endothelial cell,2.079693,0.0,Ligand,Receptor,INS,INSR,2.079693
115,VIM,CD44,Fibroblast cell,Macrophage cell,2.0785675,0.0,Ligand,Receptor,VIM,CD44,2.0785675
116,INS,INSR,Fibroblast cell,Endothelial cell,2.078365,0.01,Ligand,Receptor,INS,INSR,2.078365
117,FBLN1,ITGB1,Fibroblast cell,Ductal cell type 1,2.0723836,0.0,Ligand,Receptor,FBLN1,ITGB1,2.0723836
118,LUM,ITGB1,Fibroblast cell,Endocrine cell,2.0709648,0.0,Ligand,Receptor,LUM,ITGB1,2.0709648
119,LGALS1,ITGB1,Stellate cell,Macrophage cell,2.067737,0.0,Ligand,Receptor,LGALS1,ITGB1,2.067737
120,LGALS1,PTPRC,Fibroblast cell,Macrophage cell,2.066932,0.0,Ligand,Receptor,LGALS1,PTPRC,2.066932
124,APP,RPSA,Ductal cell type 1,Ductal cell type 1,2.054864,0.0,Ligand,Receptor,APP,RPSA,2.054864
125,COPA,CD74,Fibroblast cell,Endothelial cell,2.054645,0.0,Ligand,Receptor,COPA,CD74,2.054645
126,COPA,CD74,Ductal cell type 1,Endothelial cell,2.044198,0.0,Ligand,Receptor,COPA,CD74,2.044198
127,HLA-DRB1,CD4,Macrophage cell,Macrophage cell,2.0387564,0.0,Ligand,Receptor,HLA-DRB1,CD4,2.0387564
128,COL1A2,CD93,Fibroblast cell,Endothelial cell,2.0373368,0.0,Ligand,Receptor,COL1A2,CD93,2.0373368
129,LGALS1,ITGB1,Fibroblast cell,Macrophage cell,2.0321164,0.0,Ligand,Receptor,LGALS1,ITGB1,2.0321164
130,CALM2,AQP1,Fibroblast cell,Ductal cell type 1,2.029274,0.0,Ligand,Receptor,CALM2,AQP1,2.029274
131,HLA-B,LILRB2,Endothelial cell,Endocrine cell,2.028514,0.0,Ligand,Receptor,HLA-B,LILRB2,2.028514
132,COL1A2,CD44,Fibroblast cell,Ductal cell type 1,2.0283267,0.0,Ligand,Receptor,COL1A2,CD44,2.0283267
133,VIM,CD44,Stellate cell,Stellate cell,2.0282025,0.0,Ligand,Receptor,VIM,CD44,2.0282025
134,COPA,CD74,Endocrine cell,Endothelial cell,2.0253537,0.0,Ligand,Receptor,COPA,CD74,2.0253537
135,HLA-B,CD8A,Endothelial cell,Endocrine cell,2.024592,0.0,Ligand,Receptor,HLA-B,CD8A,2.024592
136,COPA,CD74,Endothelial cell,Endothelial cell,2.0212245,0.0,Ligand,Receptor,COPA,CD74,2.0212245
137,COPA,CD74,Stellate cell,Endothelial cell,2.0126722,0.0,Ligand,Receptor,COPA,CD74,2.0126722
138,VIM,CD44,Endothelial cell,Ductal cell type 1,2.0107734,0.0,Ligand,Receptor,VIM,CD44,2.0107734
140,IAPP,CALCRL,Endocrine cell,Endothelial cell,2.0039876,0.0,Ligand,Receptor,IAPP,CALCRL,2.0039876
141,HLA-A,ERBB2,Endothelial cell,Ductal cell type 1,1.9983231,0.0,Ligand,Receptor,HLA-A,ERBB2,1.9983231
142,C3,LRP1,Fibroblast cell,Fibroblast cell,1.9915603,0.0,Ligand,Receptor,C3,LRP1,1.9915603
143,VIM,CD44,Fibroblast cell,Fibroblast cell,1.9910033,0.0,Ligand,Receptor,VIM,CD44,1.9910033
144,APOE,LRP1,Macrophage cell,Fibroblast cell,1.990612,0.0,Ligand,Receptor,APOE,LRP1,1.990612
145,COPA,CD74,Macrophage cell,Endothelial cell,1.9900433,0.0,Ligand,Receptor,COPA,CD74,1.9900433
146,C3,CD81,Fibroblast cell,Endothelial cell,1.9887738,0.0,Ligand,Receptor,C3,CD81,1.9887738
147,HSP90AA1,CFTR,Macrophage cell,Ductal cell type 1,1.9856837,0.008,Ligand,Receptor,HSP90AA1,CFTR,1.9856837
148,CALM2,AQP1,Ductal cell type 1,Ductal cell type 1,1.9846356,0.0,Ligand,Receptor,CALM2,AQP1,1.9846356
149,LGALS1,ITGB1,Macrophage cell,Ductal cell type 1,1.9762198,0.0,Ligand,Receptor,LGALS1,ITGB1,1.9762198
151,HLA-DPA1,CD4,Macrophage cell,Macrophage cell,1.9700774,0.0,Ligand,Receptor,HLA-DPA1,CD4,1.9700774
152,TIMP1,CD63,Fibroblast cell,Endocrine cell,1.9693067,0.004,Ligand,Receptor,TIMP1,CD63,1.9693067
153,FBLN1,ITGB1,Fibroblast cell,Endocrine cell,1.968143,0.0,Ligand,Receptor,FBLN1,ITGB1,1.968143
156,CALM1,AQP1,Endothelial cell,Endothelial cell,1.9620062,0.0,Ligand,Receptor,CALM1,AQP1,1.9620062
157,S100A10,CFTR,Fibroblast cell,Ductal cell type 1,1.9615064,0.0,Ligand,Receptor,S100A10,CFTR,1.9615064
158,PSAP,SORT1,Macrophage cell,Macrophage cell,1.9599223,0.0,Ligand,Receptor,PSAP,SORT1,1.9599223
159,TNFSF13B,HLA-DPB1,Fibroblast cell,Macrophage cell,1.9547391,0.0,Ligand,Receptor,TNFSF13B,HLA-DPB1,1.9547391
162,SERPING1,LRP1,Fibroblast cell,Fibroblast cell,1.9506062,0.0,Ligand,Receptor,SERPING1,LRP1,1.9506062
163,COL1A2,ITGA1,Fibroblast cell,Endothelial cell,1.9494709,0.0,Ligand,Receptor,COL1A2,ITGA1,1.9494709
164,CXCL12,ITGB1,Fibroblast cell,Stellate cell,1.9489748,0.0,Ligand,Receptor,CXCL12,ITGB1,1.9489748
168,LGALS1,ITGB1,Stellate cell,Ductal cell type 1,1.9342184,0.0,Ligand,Receptor,LGALS1,ITGB1,1.9342184
169,HSP90AA1,CFTR,Fibroblast cell,Ductal cell type 1,1.9306743,0.0,Ligand,Receptor,HSP90AA1,CFTR,1.9306743
172,MYL9,CD69,Stellate cell,Endocrine cell,1.9203379,0.0,Ligand,Receptor,MYL9,CD69,1.9203379
173,RPS19,C5AR1,Ductal cell type 1,Macrophage cell,1.9193938,0.0,Ligand,Receptor,RPS19,C5AR1,1.9193938
175,SPARC,ENG,Endothelial cell,Endothelial cell,1.9126337,0.0,Ligand,Receptor,SPARC,ENG,1.9126337
176,VIM,CD44,Fibroblast cell,Stellate cell,1.911244,0.0,Ligand,Receptor,VIM,CD44,1.911244
179,TIMP1,CD63,Endothelial cell,Fibroblast cell,1.9088486,0.0,Ligand,Receptor,TIMP1,CD63,1.9088486
180,HLA-A,ERBB2,Endothelial cell,Endocrine cell,1.9062327,0.0,Ligand,Receptor,HLA-A,ERBB2,1.9062327
184,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 1,1.8985977,0.0,Ligand,Receptor,LGALS1,ITGB1,1.8985977
186,VIM,CD44,Stellate cell,Endocrine cell,1.8975594,0.004,Ligand,Receptor,VIM,CD44,1.8975594
187,C3,IFITM1,Fibroblast cell,Endothelial cell,1.8935943,0.0,Ligand,Receptor,C3,IFITM1,1.8935943
188,APOE,TREM2,Macrophage cell,Macrophage cell,1.8922083,0.0,Ligand,Receptor,APOE,TREM2,1.8922083
191,HSP90AA1,CFTR,Stellate cell,Ductal cell type 1,1.8869448,0.0,Ligand,Receptor,HSP90AA1,CFTR,1.8869448
194,HLA-A,LILRB2,Endothelial cell,Endocrine cell,1.880878,0.0,Ligand,Receptor,HLA-A,LILRB2,1.880878
202,HLA-A,CD8A,Endothelial cell,Endocrine cell,1.8769559,0.0,Ligand,Receptor,HLA-A,CD8A,1.8769559
206,HLA-C,LILRB2,Endothelial cell,Endocrine cell,1.8711808,0.0,Ligand,Receptor,HLA-C,LILRB2,1.8711808
207,COL1A2,CD44,Fibroblast cell,Macrophage cell,1.8711807,0.0,Ligand,Receptor,COL1A2,CD44,1.8711807
208,HSP90AA1,CFTR,Endothelial cell,Ductal cell type 1,1.8698604,0.0,Ligand,Receptor,HSP90AA1,CFTR,1.8698604
209,COL1A2,CD36,Fibroblast cell,Macrophage cell,1.8698179,0.0,Ligand,Receptor,COL1A2,CD36,1.8698179
212,CALM1,SCTR,Endothelial cell,Ductal cell type 1,1.8685644,0.0,Ligand,Receptor,CALM1,SCTR,1.8685644
216,HLA-C,CD8A,Endothelial cell,Endocrine cell,1.8672587,0.0,Ligand,Receptor,HLA-C,CD8A,1.8672587
217,COL1A1,CD36,Fibroblast cell,Endothelial cell,1.8665774,0.0,Ligand,Receptor,COL1A1,CD36,1.8665774
219,CALM1,AQP1,Endothelial cell,Ductal cell type 1,1.863081,0.0,Ligand,Receptor,CALM1,AQP1,1.863081
220,SERPINF1,PLXDC2,Fibroblast cell,Macrophage cell,1.8627694,0.0,Ligand,Receptor,SERPINF1,PLXDC2,1.8627694
227,C3,CD81,Fibroblast cell,Macrophage cell,1.857194,0.0,Ligand,Receptor,C3,CD81,1.857194
228,PSAP,SORT1,Macrophage cell,Stellate cell,1.854262,0.0,Ligand,Receptor,PSAP,SORT1,1.854262
229,C3,CD81,Fibroblast cell,Ductal cell type 1,1.8540082,0.0,Ligand,Receptor,C3,CD81,1.8540082
230,VIM,CD44,Endothelial cell,Macrophage cell,1.8536273,0.002,Ligand,Receptor,VIM,CD44,1.8536273
231,TIMP1,CD63,Stellate cell,Fibroblast cell,1.8511081,0.006,Ligand,Receptor,TIMP1,CD63,1.8511081
232,PSAP,LRP1,Fibroblast cell,Fibroblast cell,1.8503039,0.0,Ligand,Receptor,PSAP,LRP1,1.8503039
234,PSAP,LRP1,Macrophage cell,Macrophage cell,1.8415213,0.0,Ligand,Receptor,PSAP,LRP1,1.8415213
238,CXCL12,ITGB1,Fibroblast cell,Fibroblast cell,1.8399163,0.0,Ligand,Receptor,CXCL12,ITGB1,1.8399163
245,CXCL12,ITGB1,Fibroblast cell,Endothelial cell,1.8338842,0.0,Ligand,Receptor,CXCL12,ITGB1,1.8338842
246,CALM2,INSR,Stellate cell,Endothelial cell,1.8311453,0.0,Ligand,Receptor,CALM2,INSR,1.8311453
247,COL6A2,CD44,Fibroblast cell,Ductal cell type 1,1.8308492,0.0,Ligand,Receptor,COL6A2,CD44,1.8308492
249,LGALS1,ITGB1,Stellate cell,Endocrine cell,1.8299778,0.0,Ligand,Receptor,LGALS1,ITGB1,1.8299778
252,CXCL12,CXCR4,Fibroblast cell,Macrophage cell,1.8256496,0.0,Ligand,Receptor,CXCL12,CXCR4,1.8256496
253,C3,CD81,Fibroblast cell,Stellate cell,1.823251,0.0,Ligand,Receptor,C3,CD81,1.823251
254,CALM1,AQP1,Fibroblast cell,Endothelial cell,1.8225393,0.001,Ligand,Receptor,CALM1,AQP1,1.8225393
256,TIMP3,CD44,Fibroblast cell,Ductal cell type 1,1.8209999,0.0,Ligand,Receptor,TIMP3,CD44,1.8209999
259,RPS19,C5AR1,Stellate cell,Macrophage cell,1.8097441,0.004,Ligand,Receptor,RPS19,C5AR1,1.8097441
260,TIMP3,KDR,Fibroblast cell,Endothelial cell,1.8095672,0.0,Ligand,Receptor,TIMP3,KDR,1.8095672
261,IAPP,RAMP2,Endocrine cell,Macrophage cell,1.8052211,0.0,Ligand,Receptor,IAPP,RAMP2,1.8052211
267,APOE,SORL1,Macrophage cell,Endocrine cell,1.7984943,0.0,Ligand,Receptor,APOE,SORL1,1.7984943
269,CALM1,AQP1,Stellate cell,Endothelial cell,1.7955923,0.008,Ligand,Receptor,CALM1,AQP1,1.7955923
271,LGALS1,ITGB1,Fibroblast cell,Endocrine cell,1.7943571,0.0,Ligand,Receptor,LGALS1,ITGB1,1.7943571
272,VWF,LRP1,Endothelial cell,Fibroblast cell,1.7936178,0.0,Ligand,Receptor,VWF,LRP1,1.7936178
278,COL1A2,CD44,Fibroblast cell,Fibroblast cell,1.7836163,0.0,Ligand,Receptor,COL1A2,CD44,1.7836163
279,LGALS3,ENG,Fibroblast cell,Endothelial cell,1.7830641,0.0,Ligand,Receptor,LGALS3,ENG,1.7830641
281,CALM2,MYLK,Fibroblast cell,Stellate cell,1.7815208,0.0,Ligand,Receptor,CALM2,MYLK,1.7815208
283,LGALS3,ENG,Macrophage cell,Endothelial cell,1.7803545,0.0,Ligand,Receptor,LGALS3,ENG,1.7803545
286,SPARC,ENG,Fibroblast cell,Endothelial cell,1.7782142,0.0,Ligand,Receptor,SPARC,ENG,1.7782142
289,IAPP,GPR20,Endocrine cell,Stellate cell,1.7771899,0.0,Ligand,Receptor,IAPP,GPR20,1.7771899
292,ANXA2,TLR2,Ductal cell type 1,Macrophage cell,1.7754638,0.0,Ligand,Receptor,ANXA2,TLR2,1.7754638
294,IAPP,RAMP1,Endocrine cell,Fibroblast cell,1.7698823,0.0,Ligand,Receptor,IAPP,RAMP1,1.7698823
295,VIM,CD44,Endothelial cell,Fibroblast cell,1.766063,0.0,Ligand,Receptor,VIM,CD44,1.766063
299,GPC3,CD81,Fibroblast cell,Fibroblast cell,1.7626481,0.0,Ligand,Receptor,GPC3,CD81,1.7626481
300,VWF,ITGB1,Endothelial cell,Stellate cell,1.7614268,0.0,Ligand,Receptor,VWF,ITGB1,1.7614268
301,S100A10,TRPV6,Ductal cell type 1,Endocrine cell,1.7532524,0.0,Ligand,Receptor,S100A10,TRPV6,1.7532524
302,COL6A2,ITGA1,Fibroblast cell,Endothelial cell,1.7519933,0.0,Ligand,Receptor,COL6A2,ITGA1,1.7519933
303,PSAP,SORT1,Macrophage cell,Ductal cell type 1,1.7471367,0.0,Ligand,Receptor,PSAP,SORT1,1.7471367
305,IAPP,RAMP3,Endocrine cell,Endocrine cell,1.7442361,0.0,Ligand,Receptor,IAPP,RAMP3,1.7442361
307,S100A10,TRPV6,Macrophage cell,Ductal cell type 1,1.7414489,0.003,Ligand,Receptor,S100A10,TRPV6,1.7414489
308,IAPP,RAMP1,Endocrine cell,Stellate cell,1.7401962,0.0,Ligand,Receptor,IAPP,RAMP1,1.7401962
309,CALM2,MYLK,Stellate cell,Endothelial cell,1.7401335,0.0,Ligand,Receptor,CALM2,MYLK,1.7401335
312,CALM2,MYLK,Ductal cell type 1,Stellate cell,1.7368824,0.0,Ligand,Receptor,CALM2,MYLK,1.7368824
313,PSAP,AR,Macrophage cell,Fibroblast cell,1.7361858,0.0,Ligand,Receptor,PSAP,AR,1.7361858
314,CALR,LRP1,Macrophage cell,Fibroblast cell,1.7314377,0.0,Ligand,Receptor,CALR,LRP1,1.7314377
315,S100A10,TRPV6,Ductal cell type 1,Ductal cell type 1,1.7303686,0.0,Ligand,Receptor,S100A10,TRPV6,1.7303686
316,IAPP,RAMP2,Endocrine cell,Endocrine cell,1.7295809,0.0,Ligand,Receptor,IAPP,RAMP2,1.7295809
317,CALM1,SCTR,Fibroblast cell,Ductal cell type 1,1.7290975,0.0,Ligand,Receptor,CALM1,SCTR,1.7290975
