,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
124,B2M,KLRC1,Stellate cell,T cell,2.4548922,0.0,Ligand,Receptor,B2M,KLRC1,2.4548922
125,HMGB1,CXCR4,Ductal cell type 2,B cell,2.4535224,0.0,Ligand,Receptor,HMGB1,CXCR4,2.4535224
126,B2M,KLRC2,Ductal cell type 2,T cell,2.4521306,0.0,Ligand,Receptor,B2M,KLRC2,2.4521306
128,APP,CD74,B cell,B cell,2.4508336,0.0,Ligand,Receptor,APP,CD74,2.4508336
130,APP,CD74,B cell,Macrophage cell,2.447885,0.0,Ligand,Receptor,APP,CD74,2.447885
131,B2M,CD247,Fibroblast cell,T cell,2.4452815,0.003,Ligand,Receptor,B2M,CD247,2.4452815
132,COPA,CD74,Stellate cell,B cell,2.4437082,0.0,Ligand,Receptor,COPA,CD74,2.4437082
133,COPA,CD74,Stellate cell,Macrophage cell,2.4407597,0.0,Ligand,Receptor,COPA,CD74,2.4407597
134,HMGB1,CXCR4,Stellate cell,B cell,2.440428,0.0,Ligand,Receptor,HMGB1,CXCR4,2.440428
136,COL1A2,CD44,Fibroblast cell,Macrophage cell,2.436028,0.0,Ligand,Receptor,COL1A2,CD44,2.436028
141,HMGB1,CXCR4,Endothelial cell,B cell,2.4216847,0.0,Ligand,Receptor,HMGB1,CXCR4,2.4216847
145,B2M,KLRC2,Stellate cell,T cell,2.412461,0.0,Ligand,Receptor,B2M,KLRC2,2.412461
147,LGALS1,ITGB1,Stellate cell,Stellate cell,2.410289,0.0,Ligand,Receptor,LGALS1,ITGB1,2.410289
148,APP,CD74,Endothelial cell,Endothelial cell,2.4027414,0.0,Ligand,Receptor,APP,CD74,2.4027414
151,FBLN1,ITGB1,Fibroblast cell,Fibroblast cell,2.392028,0.0,Ligand,Receptor,FBLN1,ITGB1,2.392028
152,COPA,CD74,T cell,B cell,2.3918788,0.0,Ligand,Receptor,COPA,CD74,2.3918788
153,COPA,CD74,T cell,Macrophage cell,2.3889303,0.0,Ligand,Receptor,COPA,CD74,2.3889303
154,C3,IFITM1,Fibroblast cell,Endothelial cell,2.3873577,0.0,Ligand,Receptor,C3,IFITM1,2.3873577
155,FBLN1,ITGB1,Fibroblast cell,Endothelial cell,2.3823895,0.0,Ligand,Receptor,FBLN1,ITGB1,2.3823895
157,HLA-C,CD3D,T cell,T cell,2.3630888,0.0,Ligand,Receptor,HLA-C,CD3D,2.3630888
158,COPA,CD74,Endocrine cell,B cell,2.3597112,0.0,Ligand,Receptor,COPA,CD74,2.3597112
159,FBLN1,ITGB1,Fibroblast cell,Ductal cell type 2,2.3570716,0.0,Ligand,Receptor,FBLN1,ITGB1,2.3570716
160,COPA,CD74,Endocrine cell,Macrophage cell,2.3567626,0.0,Ligand,Receptor,COPA,CD74,2.3567626
161,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.3522124,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3522124
162,COL1A1,ITGA5,Fibroblast cell,Endothelial cell,2.3492775,0.0,Ligand,Receptor,COL1A1,ITGA5,2.3492775
163,LGALS1,ITGB1,Fibroblast cell,Endothelial cell,2.3425741,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3425741
167,COL1A2,CD44,Fibroblast cell,T cell,2.3352435,0.0,Ligand,Receptor,COL1A2,CD44,2.3352435
168,SPARC,ENG,Stellate cell,Endothelial cell,2.3346581,0.0,Ligand,Receptor,SPARC,ENG,2.3346581
170,COL1A2,CD44,Fibroblast cell,Stellate cell,2.3343072,0.0,Ligand,Receptor,COL1A2,CD44,2.3343072
172,HLA-B,CD3D,Endothelial cell,T cell,2.330545,0.0,Ligand,Receptor,HLA-B,CD3D,2.330545
174,HMGB1,CXCR4,Fibroblast cell,B cell,2.3220716,0.0,Ligand,Receptor,HMGB1,CXCR4,2.3220716
175,HLA-A,CD3D,T cell,T cell,2.3219235,0.0,Ligand,Receptor,HLA-A,CD3D,2.3219235
179,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 2,2.317256,0.0,Ligand,Receptor,LGALS1,ITGB1,2.317256
180,COL1A2,ITGA2,Fibroblast cell,Ductal cell type 2,2.3109574,0.0,Ligand,Receptor,COL1A2,ITGA2,2.3109574
182,CALM2,AQP1,Fibroblast cell,Endothelial cell,2.3052135,0.0,Ligand,Receptor,CALM2,AQP1,2.3052135
183,COL1A2,SDC1,Fibroblast cell,Ductal cell type 2,2.3034182,0.0,Ligand,Receptor,COL1A2,SDC1,2.3034182
184,COL1A2,CD44,Fibroblast cell,Ductal cell type 2,2.3027153,0.0,Ligand,Receptor,COL1A2,CD44,2.3027153
186,DCN,TLR2,Fibroblast cell,Macrophage cell,2.3016653,0.0,Ligand,Receptor,DCN,TLR2,2.3016653
187,COL1A2,ITGA3,Fibroblast cell,Ductal cell type 2,2.298602,0.0,Ligand,Receptor,COL1A2,ITGA3,2.298602
189,APP,RPSA,Endothelial cell,B cell,2.2960973,0.0,Ligand,Receptor,APP,RPSA,2.2960973
191,COL3A1,DDR1,Fibroblast cell,Ductal cell type 2,2.2913327,0.0,Ligand,Receptor,COL3A1,DDR1,2.2913327
193,LUM,ITGB1,Fibroblast cell,B cell,2.2883658,0.0,Ligand,Receptor,LUM,ITGB1,2.2883658
194,COL1A2,ITGA1,Fibroblast cell,Stellate cell,2.2870693,0.0,Ligand,Receptor,COL1A2,ITGA1,2.2870693
195,HMGB1,CXCR4,B cell,B cell,2.281248,0.0,Ligand,Receptor,HMGB1,CXCR4,2.281248
196,COL1A1,CD44,Fibroblast cell,Macrophage cell,2.2780132,0.0,Ligand,Receptor,COL1A1,CD44,2.2780132
197,TFF2,CXCR4,Ductal cell type 2,B cell,2.2774723,0.0,Ligand,Receptor,TFF2,CXCR4,2.2774723
198,MIF,CXCR4,Endocrine cell,B cell,2.2757163,0.0,Ligand,Receptor,MIF,CXCR4,2.2757163
199,RPS19,C5AR1,T cell,Macrophage cell,2.2730982,0.0,Ligand,Receptor,RPS19,C5AR1,2.2730982
200,COL3A1,ITGA2,Fibroblast cell,Ductal cell type 2,2.2689395,0.0,Ligand,Receptor,COL3A1,ITGA2,2.2689395
203,HMGB1,CXCR4,Macrophage cell,B cell,2.263935,0.0,Ligand,Receptor,HMGB1,CXCR4,2.263935
204,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.2618656,0.0,Ligand,Receptor,LGALS1,ITGB1,2.2618656
205,COL1A2,ITGA3,Fibroblast cell,Endocrine cell,2.2574387,0.0,Ligand,Receptor,COL1A2,ITGA3,2.2574387
207,LGALS1,ITGB1,Stellate cell,Endothelial cell,2.252227,0.0,Ligand,Receptor,LGALS1,ITGB1,2.252227
208,MIF,CXCR4,Stellate cell,B cell,2.2463887,0.0,Ligand,Receptor,MIF,CXCR4,2.2463887
209,COL3A1,ITGA1,Fibroblast cell,Stellate cell,2.2450514,0.0,Ligand,Receptor,COL3A1,ITGA1,2.2450514
210,HLA-DRA,CD4,Macrophage cell,Macrophage cell,2.2445202,0.0,Ligand,Receptor,HLA-DRA,CD4,2.2445202
213,CALM2,AQP1,Ductal cell type 2,Endothelial cell,2.2308748,0.0,Ligand,Receptor,CALM2,AQP1,2.2308748
215,HLA-B,CD3D,T cell,T cell,2.2291224,0.0,Ligand,Receptor,HLA-B,CD3D,2.2291224
216,LGALS1,ITGB1,Stellate cell,Ductal cell type 2,2.2269092,0.0,Ligand,Receptor,LGALS1,ITGB1,2.2269092
217,LGALS1,ITGB1,Macrophage cell,Stellate cell,2.2261653,0.0,Ligand,Receptor,LGALS1,ITGB1,2.2261653
221,HLA-C,CD3D,Endothelial cell,T cell,2.220911,0.0,Ligand,Receptor,HLA-C,CD3D,2.220911
224,PCSK1N,GPR171,Endocrine cell,T cell,2.2100785,0.0,Ligand,Receptor,PCSK1N,GPR171,2.2100785
225,CXCL14,CXCR4,Fibroblast cell,B cell,2.2071066,0.0,Ligand,Receptor,CXCL14,CXCR4,2.2071066
227,CALM2,AQP1,Endocrine cell,Endothelial cell,2.2052648,0.0,Ligand,Receptor,CALM2,AQP1,2.2052648
228,COL1A2,CD44,Fibroblast cell,B cell,2.2037976,0.0,Ligand,Receptor,COL1A2,CD44,2.2037976
229,APP,CD74,Fibroblast cell,Endothelial cell,2.203698,0.0,Ligand,Receptor,APP,CD74,2.203698
230,HLA-A,CD3D,Ductal cell type 2,T cell,2.2023582,0.0,Ligand,Receptor,HLA-A,CD3D,2.2023582
232,COL1A2,CD36,Fibroblast cell,Stellate cell,2.1983998,0.0,Ligand,Receptor,COL1A2,CD36,2.1983998
236,HLA-A,CD3D,Endothelial cell,T cell,2.1868117,0.0,Ligand,Receptor,HLA-A,CD3D,2.1868117
237,COL3A1,DDR2,Fibroblast cell,Fibroblast cell,2.1858077,0.0,Ligand,Receptor,COL3A1,DDR2,2.1858077
240,APP,CD74,Endothelial cell,T cell,2.1780438,0.0,Ligand,Receptor,APP,CD74,2.1780438
241,COL1A1,CD44,Fibroblast cell,T cell,2.1772285,0.0,Ligand,Receptor,COL1A1,CD44,2.1772285
242,COL1A1,CD44,Fibroblast cell,Stellate cell,2.1762924,0.0,Ligand,Receptor,COL1A1,CD44,2.1762924
243,COL1A1,DDR1,Fibroblast cell,Ductal cell type 2,2.175336,0.0,Ligand,Receptor,COL1A1,DDR1,2.175336
245,HSPG2,ITGB1,Endothelial cell,Stellate cell,2.1722395,0.0,Ligand,Receptor,HSPG2,ITGB1,2.1722395
246,HLA-A,APLP2,T cell,Macrophage cell,2.170405,0.0,Ligand,Receptor,HLA-A,APLP2,2.170405
247,MIF,CXCR4,Fibroblast cell,B cell,2.166966,0.0,Ligand,Receptor,MIF,CXCR4,2.166966
248,COL1A2,ITGA1,Fibroblast cell,Fibroblast cell,2.1637745,0.0,Ligand,Receptor,COL1A2,ITGA1,2.1637745
249,COL1A2,CD93,Fibroblast cell,Macrophage cell,2.1635113,0.0,Ligand,Receptor,COL1A2,CD93,2.1635113
253,HLA-A,APLP2,T cell,Ductal cell type 2,2.1607137,0.0,Ligand,Receptor,HLA-A,APLP2,2.1607137
254,COL1A2,CD36,Fibroblast cell,Endothelial cell,2.16034,0.0,Ligand,Receptor,COL1A2,CD36,2.16034
255,COL1A2,CD93,Fibroblast cell,Endocrine cell,2.158247,0.0,Ligand,Receptor,COL1A2,CD93,2.158247
256,COL3A1,DDR1,Fibroblast cell,Endocrine cell,2.1577916,0.0,Ligand,Receptor,COL3A1,DDR1,2.1577916
257,COL1A1,ITGA2,Fibroblast cell,Ductal cell type 2,2.1529427,0.0,Ligand,Receptor,COL1A1,ITGA2,2.1529427
258,DCN,MET,Fibroblast cell,Ductal cell type 2,2.1497886,0.0,Ligand,Receptor,DCN,MET,2.1497886
259,HLA-DRA,LAG3,Macrophage cell,T cell,2.1489706,0.0,Ligand,Receptor,HLA-DRA,LAG3,2.1489706
260,MIF,CXCR4,Endothelial cell,B cell,2.147787,0.0,Ligand,Receptor,MIF,CXCR4,2.147787
261,COL1A2,CD44,Fibroblast cell,Endocrine cell,2.1472638,0.0,Ligand,Receptor,COL1A2,CD44,2.1472638
262,COL1A1,SDC1,Fibroblast cell,Ductal cell type 2,2.1454034,0.0,Ligand,Receptor,COL1A1,SDC1,2.1454034
263,COL1A1,CD44,Fibroblast cell,Ductal cell type 2,2.1447003,0.0,Ligand,Receptor,COL1A1,CD44,2.1447003
265,HLA-B,CD3D,Macrophage cell,T cell,2.1427927,0.0,Ligand,Receptor,HLA-B,CD3D,2.1427927
266,COL1A2,ITGA1,Fibroblast cell,Endothelial cell,2.1424844,0.0,Ligand,Receptor,COL1A2,ITGA1,2.1424844
267,COL1A2,CD44,Fibroblast cell,Fibroblast cell,2.1421628,0.0,Ligand,Receptor,COL1A2,CD44,2.1421628
268,HLA-B,CANX,Endothelial cell,Ductal cell type 2,2.1412115,0.0,Ligand,Receptor,HLA-B,CANX,2.1412115
269,COL1A1,ITGA3,Fibroblast cell,Ductal cell type 2,2.1405873,0.0,Ligand,Receptor,COL1A1,ITGA3,2.1405873
270,SPARC,ENG,Endothelial cell,Endothelial cell,2.138887,0.0,Ligand,Receptor,SPARC,ENG,2.138887
272,HLA-A,CD3D,Macrophage cell,T cell,2.135672,0.0,Ligand,Receptor,HLA-A,CD3D,2.135672
273,COL1A2,SDC1,Fibroblast cell,Endocrine cell,2.1349795,0.0,Ligand,Receptor,COL1A2,SDC1,2.1349795
274,LGALS1,PTPRC,Fibroblast cell,T cell,2.1312137,0.0,Ligand,Receptor,LGALS1,PTPRC,2.1312137
275,CALM2,AQP1,T cell,Endothelial cell,2.1306443,0.0,Ligand,Receptor,CALM2,AQP1,2.1306443
276,COL1A1,ITGA1,Fibroblast cell,Stellate cell,2.1290545,0.0,Ligand,Receptor,COL1A1,ITGA1,2.1290545
277,HLA-DRB1,CD4,Macrophage cell,Macrophage cell,2.1274137,0.0,Ligand,Receptor,HLA-DRB1,CD4,2.1274137
278,DCN,EGFR,Fibroblast cell,Fibroblast cell,2.1271229,0.0,Ligand,Receptor,DCN,EGFR,2.1271229
279,DCN,TLR4,Fibroblast cell,Macrophage cell,2.126434,0.0,Ligand,Receptor,DCN,TLR4,2.126434
282,COL1A2,CD36,Fibroblast cell,Endocrine cell,2.1244462,0.0,Ligand,Receptor,COL1A2,CD36,2.1244462
283,SPINK1,EGFR,Ductal cell type 2,Fibroblast cell,2.1242437,0.0,Ligand,Receptor,SPINK1,EGFR,2.1242437
284,COL1A2,ITGA1,Fibroblast cell,T cell,2.122625,0.0,Ligand,Receptor,COL1A2,ITGA1,2.122625
285,MIF,CXCR4,T cell,B cell,2.1219683,0.0,Ligand,Receptor,MIF,CXCR4,2.1219683
286,COL3A1,ITGA1,Fibroblast cell,Fibroblast cell,2.1217563,0.0,Ligand,Receptor,COL3A1,ITGA1,2.1217563
289,CALM2,AQP1,Macrophage cell,Endothelial cell,2.118442,0.0,Ligand,Receptor,CALM2,AQP1,2.118442
291,COL3A1,DDR2,Fibroblast cell,Stellate cell,2.1159232,0.0,Ligand,Receptor,COL3A1,DDR2,2.1159232
293,CALM2,AQP1,Endothelial cell,Endothelial cell,2.1088855,0.0,Ligand,Receptor,CALM2,AQP1,2.1088855
294,HLA-C,CD3D,B cell,T cell,2.1031277,0.0,Ligand,Receptor,HLA-C,CD3D,2.1031277
