,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
57,TIMP1,CD63,Stellate cell,Fibroblast cell,2.7741232,0.0,Ligand,Receptor,TIMP1,CD63,2.7741232
62,B2M,CD1C,T cell,B cell,2.7466693,0.0,Ligand,Receptor,B2M,CD1C,2.7466693
64,B2M,KLRD1,T cell,Endocrine cell,2.7357974,0.005,Ligand,Receptor,B2M,KLRD1,2.7357974
66,COPA,CD74,Ductal cell type 1,Macrophage cell,2.7341712,0.0,Ligand,Receptor,COPA,CD74,2.7341712
67,APP,CD74,Macrophage cell,Macrophage cell,2.733277,0.0,Ligand,Receptor,APP,CD74,2.733277
68,COPA,CD74,Endothelial cell,Macrophage cell,2.7316213,0.0,Ligand,Receptor,COPA,CD74,2.7316213
69,B2M,LILRB2,T cell,Macrophage cell,2.7267637,0.0,Ligand,Receptor,B2M,LILRB2,2.7267637
70,COPA,CD74,Macrophage cell,Macrophage cell,2.7236714,0.0,Ligand,Receptor,COPA,CD74,2.7236714
72,B2M,CD1C,Stellate cell,Macrophage cell,2.717933,0.0,Ligand,Receptor,B2M,CD1C,2.717933
73,APP,CD74,Endothelial cell,Ductal cell type 1,2.7132866,0.0,Ligand,Receptor,APP,CD74,2.7132866
74,COPA,CD74,Stellate cell,Macrophage cell,2.7111964,0.0,Ligand,Receptor,COPA,CD74,2.7111964
75,COPA,CD74,Acinar cell,Macrophage cell,2.710751,0.0,Ligand,Receptor,COPA,CD74,2.710751
76,APP,CD74,Acinar cell,B cell,2.7096844,0.0,Ligand,Receptor,APP,CD74,2.7096844
79,COPA,CD74,Fibroblast cell,Macrophage cell,2.6900516,0.0,Ligand,Receptor,COPA,CD74,2.6900516
81,B2M,CD1C,Endothelial cell,B cell,2.684261,0.0,Ligand,Receptor,B2M,CD1C,2.684261
82,B2M,CD3G,Ductal cell type 2,T cell,2.682484,0.0,Ligand,Receptor,B2M,CD3G,2.682484
84,APP,CD74,Ductal cell type 1,Endothelial cell,2.6756709,0.0,Ligand,Receptor,APP,CD74,2.6756709
85,B2M,TFRC,T cell,Ductal cell type 2,2.674865,0.0,Ligand,Receptor,B2M,TFRC,2.674865
87,B2M,CD1C,T cell,Acinar cell,2.6721563,0.001,Ligand,Receptor,B2M,CD1C,2.6721563
90,B2M,CD247,Macrophage cell,T cell,2.6670713,0.0,Ligand,Receptor,B2M,CD247,2.6670713
91,B2M,LILRB2,Endothelial cell,Macrophage cell,2.6643555,0.0,Ligand,Receptor,B2M,LILRB2,2.6643555
92,B2M,CD3G,Ductal cell type 1,T cell,2.6619134,0.0,Ligand,Receptor,B2M,CD3G,2.6619134
93,COPA,CD74,Ductal cell type 2,B cell,2.6596103,0.0,Ligand,Receptor,COPA,CD74,2.6596103
94,B2M,CD247,B cell,T cell,2.6558828,0.0,Ligand,Receptor,B2M,CD247,2.6558828
95,HLA-A,CD3D,Endothelial cell,T cell,2.6543097,0.0,Ligand,Receptor,HLA-A,CD3D,2.6543097
97,B2M,CD3G,Fibroblast cell,T cell,2.635109,0.007,Ligand,Receptor,B2M,CD3G,2.635109
98,COPA,CD74,Endocrine cell,Macrophage cell,2.6299024,0.0,Ligand,Receptor,COPA,CD74,2.6299024
101,B2M,TFRC,Endothelial cell,Ductal cell type 2,2.6124568,0.0,Ligand,Receptor,B2M,TFRC,2.6124568
103,PRSS3,F2R,Acinar cell,Fibroblast cell,2.6095502,0.0,Ligand,Receptor,PRSS3,F2R,2.6095502
105,B2M,CD247,Stellate cell,T cell,2.5882518,0.0,Ligand,Receptor,B2M,CD247,2.5882518
107,B2M,CD1C,Ductal cell type 2,Macrophage cell,2.5834403,0.002,Ligand,Receptor,B2M,CD1C,2.5834403
108,COPA,CD74,Ductal cell type 1,B cell,2.5832248,0.0,Ligand,Receptor,COPA,CD74,2.5832248
109,APP,CD74,Macrophage cell,B cell,2.5823307,0.0,Ligand,Receptor,APP,CD74,2.5823307
110,TIMP1,CD63,Stellate cell,Ductal cell type 2,2.5820098,0.0,Ligand,Receptor,TIMP1,CD63,2.5820098
111,COPA,CD74,Endothelial cell,B cell,2.580675,0.0,Ligand,Receptor,COPA,CD74,2.580675
112,COPA,CD74,Macrophage cell,B cell,2.5727248,0.0,Ligand,Receptor,COPA,CD74,2.5727248
114,TIMP1,CD63,Stellate cell,Ductal cell type 1,2.5682178,0.0,Ligand,Receptor,TIMP1,CD63,2.5682178
117,TIMP1,CD63,Stellate cell,Stellate cell,2.5646615,0.0,Ligand,Receptor,TIMP1,CD63,2.5646615
118,B2M,CD1C,Ductal cell type 1,Macrophage cell,2.5628698,0.002,Ligand,Receptor,B2M,CD1C,2.5628698
119,COL1A2,CD93,Fibroblast cell,Endothelial cell,2.5621827,0.0,Ligand,Receptor,COL1A2,CD93,2.5621827
120,COPA,CD74,Stellate cell,B cell,2.56025,0.0,Ligand,Receptor,COPA,CD74,2.56025
121,COPA,CD74,Acinar cell,B cell,2.5598047,0.0,Ligand,Receptor,COPA,CD74,2.5598047
123,B2M,CD1C,Macrophage cell,B cell,2.5589285,0.002,Ligand,Receptor,B2M,CD1C,2.5589285
129,B2M,CD1C,B cell,B cell,2.54774,0.0,Ligand,Receptor,B2M,CD1C,2.54774
133,APP,CD74,Ductal cell type 1,Ductal cell type 1,2.5436,0.0,Ligand,Receptor,APP,CD74,2.5436
134,COPA,CD74,Fibroblast cell,B cell,2.5391052,0.0,Ligand,Receptor,COPA,CD74,2.5391052
135,B2M,LILRB2,Macrophage cell,Macrophage cell,2.539023,0.0,Ligand,Receptor,B2M,LILRB2,2.539023
139,B2M,LILRB2,B cell,Macrophage cell,2.5278344,0.0,Ligand,Receptor,B2M,LILRB2,2.5278344
141,HLA-A,CD3D,T cell,T cell,2.510181,0.0,Ligand,Receptor,HLA-A,CD3D,2.510181
142,APP,RPSA,Endothelial cell,B cell,2.503085,0.0,Ligand,Receptor,APP,RPSA,2.503085
143,TIMP1,CD63,Fibroblast cell,T cell,2.4900615,0.0,Ligand,Receptor,TIMP1,CD63,2.4900615
148,HLA-DRA,CD4,Macrophage cell,Macrophage cell,2.4824595,0.0,Ligand,Receptor,HLA-DRA,CD4,2.4824595
150,LUM,ITGB1,Fibroblast cell,Fibroblast cell,2.4815173,0.0,Ligand,Receptor,LUM,ITGB1,2.4815173
153,HLA-C,CD3D,T cell,T cell,2.4798176,0.0,Ligand,Receptor,HLA-C,CD3D,2.4798176
154,COPA,CD74,Endocrine cell,B cell,2.478956,0.0,Ligand,Receptor,COPA,CD74,2.478956
155,HLA-C,CD3D,Endothelial cell,T cell,2.478086,0.0,Ligand,Receptor,HLA-C,CD3D,2.478086
156,APP,CD74,Endothelial cell,Acinar cell,2.4767594,0.0,Ligand,Receptor,APP,CD74,2.4767594
158,B2M,TFRC,B cell,Ductal cell type 2,2.4759357,0.009,Ligand,Receptor,B2M,TFRC,2.4759357
160,LUM,ITGB1,Fibroblast cell,Stellate cell,2.471607,0.0,Ligand,Receptor,LUM,ITGB1,2.471607
163,APP,CD74,Fibroblast cell,Endothelial cell,2.4667137,0.0,Ligand,Receptor,APP,CD74,2.4667137
170,CALM2,AQP1,Ductal cell type 2,Endothelial cell,2.4167275,0.0,Ligand,Receptor,CALM2,AQP1,2.4167275
175,APP,RPSA,Endothelial cell,T cell,2.4025092,0.0,Ligand,Receptor,APP,RPSA,2.4025092
177,HLA-A,CD3D,Macrophage cell,T cell,2.3964176,0.0,Ligand,Receptor,HLA-A,CD3D,2.3964176
178,TIMP1,CD63,Endothelial cell,Fibroblast cell,2.3938,0.0,Ligand,Receptor,TIMP1,CD63,2.3938
179,TIMP1,CD63,Stellate cell,Endothelial cell,2.392886,0.0,Ligand,Receptor,TIMP1,CD63,2.392886
181,TIMP1,CD63,Stellate cell,Endocrine cell,2.3874319,0.0,Ligand,Receptor,TIMP1,CD63,2.3874319
182,LUM,ITGB1,Fibroblast cell,Endothelial cell,2.386779,0.0,Ligand,Receptor,LUM,ITGB1,2.386779
183,TIMP1,CD63,Fibroblast cell,B cell,2.3844461,0.0,Ligand,Receptor,TIMP1,CD63,2.3844461
185,HLA-C,CD3D,B cell,T cell,2.3688192,0.0,Ligand,Receptor,HLA-C,CD3D,2.3688192
189,CALM2,AQP1,Stellate cell,Endothelial cell,2.3609357,0.0,Ligand,Receptor,CALM2,AQP1,2.3609357
192,PRSS3,F2RL3,Acinar cell,Endothelial cell,2.3512855,0.0,Ligand,Receptor,PRSS3,F2RL3,2.3512855
193,HLA-A,CD3D,B cell,T cell,2.3512597,0.0,Ligand,Receptor,HLA-A,CD3D,2.3512597
196,HLA-A,CD3D,Ductal cell type 2,T cell,2.3437724,0.0,Ligand,Receptor,HLA-A,CD3D,2.3437724
204,APP,CD74,Fibroblast cell,Ductal cell type 1,2.334643,0.007,Ligand,Receptor,APP,CD74,2.334643
205,APP,RPSA,Ductal cell type 1,B cell,2.3333986,0.0,Ligand,Receptor,APP,RPSA,2.3333986
214,CALM2,AQP1,Ductal cell type 1,Endothelial cell,2.3250005,0.0,Ligand,Receptor,CALM2,AQP1,2.3250005
216,TIMP1,CD63,Endocrine cell,Fibroblast cell,2.3203068,0.0,Ligand,Receptor,TIMP1,CD63,2.3203068
217,S100A10,CFTR,Ductal cell type 1,Ductal cell type 1,2.3197646,0.0,Ligand,Receptor,S100A10,CFTR,2.3197646
220,APP,CD74,Endothelial cell,T cell,2.3172598,0.0,Ligand,Receptor,APP,CD74,2.3172598
225,CEL,CXCR4,Acinar cell,B cell,2.3076866,0.0,Ligand,Receptor,CEL,CXCR4,2.3076866
227,COL1A1,CD93,Fibroblast cell,Endothelial cell,2.3068106,0.0,Ligand,Receptor,COL1A1,CD93,2.3068106
230,HLA-B,CD3D,Endothelial cell,T cell,2.3018556,0.0,Ligand,Receptor,HLA-B,CD3D,2.3018556
231,HLA-C,CD3D,Macrophage cell,T cell,2.2987165,0.0,Ligand,Receptor,HLA-C,CD3D,2.2987165
236,TIMP1,FGFR2,Fibroblast cell,Ductal cell type 1,2.294188,0.0,Ligand,Receptor,TIMP1,FGFR2,2.294188
237,HLA-A,APLP2,Endothelial cell,Ductal cell type 1,2.2912598,0.0,Ligand,Receptor,HLA-A,APLP2,2.2912598
238,TIMP1,CD63,Ductal cell type 2,Fibroblast cell,2.2910242,0.0,Ligand,Receptor,TIMP1,CD63,2.2910242
239,APP,CD74,Ductal cell type 2,Endothelial cell,2.2902915,0.004,Ligand,Receptor,APP,CD74,2.2902915
240,TIMP1,CD63,Stellate cell,Acinar cell,2.289587,0.0,Ligand,Receptor,TIMP1,CD63,2.289587
248,HLA-A,CD3D,Ductal cell type 1,T cell,2.2683177,0.0,Ligand,Receptor,HLA-A,CD3D,2.2683177
249,HMGB1,CXCR4,Endothelial cell,B cell,2.2623868,0.0,Ligand,Receptor,HMGB1,CXCR4,2.2623868
252,HMGB1,CXCR4,Stellate cell,B cell,2.2555685,0.0,Ligand,Receptor,HMGB1,CXCR4,2.2555685
254,SPARC,ENG,Fibroblast cell,Endothelial cell,2.2527058,0.0,Ligand,Receptor,SPARC,ENG,2.2527058
255,LUM,ITGB1,Fibroblast cell,Ductal cell type 1,2.2511702,0.0,Ligand,Receptor,LUM,ITGB1,2.2511702
257,S100A10,CFTR,Ductal cell type 2,Ductal cell type 1,2.2396483,0.0,Ligand,Receptor,S100A10,CFTR,2.2396483
259,APP,RPSA,Ductal cell type 1,T cell,2.232823,0.0,Ligand,Receptor,APP,RPSA,2.232823
260,HLA-DRA,CD4,B cell,Macrophage cell,2.2286026,0.0,Ligand,Receptor,HLA-DRA,CD4,2.2286026
261,HLA-C,CD3D,Ductal cell type 1,T cell,2.2285256,0.0,Ligand,Receptor,HLA-C,CD3D,2.2285256
262,C3,IFITM1,Fibroblast cell,Endothelial cell,2.226464,0.0,Ligand,Receptor,C3,IFITM1,2.226464
264,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.2248573,0.0,Ligand,Receptor,LGALS1,ITGB1,2.2248573
265,COL1A2,CD44,Fibroblast cell,Acinar cell,2.2245753,0.0,Ligand,Receptor,COL1A2,CD44,2.2245753
267,HLA-A,APLP2,Endothelial cell,Endocrine cell,2.2236834,0.0,Ligand,Receptor,HLA-A,APLP2,2.2236834
268,APP,RPSA,Endothelial cell,Endocrine cell,2.2230437,0.0,Ligand,Receptor,APP,RPSA,2.2230437
269,COL1A2,CD44,Fibroblast cell,Ductal cell type 1,2.219088,0.0,Ligand,Receptor,COL1A2,CD44,2.219088
270,HLA-DRB1,CD4,Macrophage cell,Macrophage cell,2.2175512,0.0,Ligand,Receptor,HLA-DRB1,CD4,2.2175512
272,LGALS1,ITGB1,Fibroblast cell,Stellate cell,2.214947,0.0,Ligand,Receptor,LGALS1,ITGB1,2.214947
274,TIMP1,CD63,Endothelial cell,Ductal cell type 2,2.2016869,0.0,Ligand,Receptor,TIMP1,CD63,2.2016869
275,HMGB1,CXCR4,Ductal cell type 1,B cell,2.2010763,0.0,Ligand,Receptor,HMGB1,CXCR4,2.2010763
276,LUM,ITGB1,Fibroblast cell,Ductal cell type 2,2.191493,0.0,Ligand,Receptor,LUM,ITGB1,2.191493
277,TIMP1,CD63,Endothelial cell,Ductal cell type 1,2.1878948,0.0,Ligand,Receptor,TIMP1,CD63,2.1878948
278,TIMP1,CD63,Endothelial cell,Stellate cell,2.1843386,0.0,Ligand,Receptor,TIMP1,CD63,2.1843386
279,COL1A2,CD44,Fibroblast cell,T cell,2.1834142,0.0,Ligand,Receptor,COL1A2,CD44,2.1834142
280,HMGB1,CXCR4,Endocrine cell,B cell,2.1821597,0.001,Ligand,Receptor,HMGB1,CXCR4,2.1821597
281,HLA-A,APLP2,Endothelial cell,Ductal cell type 2,2.1775098,0.0,Ligand,Receptor,HLA-A,APLP2,2.1775098
282,HLA-C,CD3D,Ductal cell type 2,T cell,2.1763368,0.0,Ligand,Receptor,HLA-C,CD3D,2.1763368
283,CALM2,AQP1,Fibroblast cell,Endothelial cell,2.1709359,0.0,Ligand,Receptor,CALM2,AQP1,2.1709359
284,CALM2,AQP1,Endocrine cell,Endothelial cell,2.1705933,0.0,Ligand,Receptor,CALM2,AQP1,2.1705933
285,HLA-A,CD3D,Stellate cell,T cell,2.1692548,0.0,Ligand,Receptor,HLA-A,CD3D,2.1692548
287,TNFSF13B,HLA-DPB1,Macrophage cell,Macrophage cell,2.1675591,0.0,Ligand,Receptor,TNFSF13B,HLA-DPB1,2.1675591
288,HLA-C,CD3D,Stellate cell,T cell,2.1635187,0.0,Ligand,Receptor,HLA-C,CD3D,2.1635187
290,SPP1,S1PR1,Ductal cell type 1,Endothelial cell,2.1612766,0.0,Ligand,Receptor,SPP1,S1PR1,2.1612766
292,LGALS1,PTPRC,Fibroblast cell,T cell,2.1546092,0.0,Ligand,Receptor,LGALS1,PTPRC,2.1546092
293,INS,INSR,Endocrine cell,Endothelial cell,2.1545005,0.0,Ligand,Receptor,INS,INSR,2.1545005
294,LUM,ITGB1,Fibroblast cell,Endocrine cell,2.1517742,0.0,Ligand,Receptor,LUM,ITGB1,2.1517742
297,HLA-A,APLP2,T cell,Ductal cell type 1,2.147131,0.0,Ligand,Receptor,HLA-A,APLP2,2.147131
298,DCN,TLR2,Fibroblast cell,Macrophage cell,2.1467237,0.0,Ligand,Receptor,DCN,TLR2,2.1467237
299,S100A10,CFTR,Endocrine cell,Ductal cell type 1,2.1461906,0.0,Ligand,Receptor,S100A10,CFTR,2.1461906
300,HLA-A,CD3G,Endothelial cell,T cell,2.1458225,0.0,Ligand,Receptor,HLA-A,CD3G,2.1458225
301,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.143692,0.0,Ligand,Receptor,LGALS1,ITGB1,2.143692
302,HLA-DPB1,CD4,Macrophage cell,Macrophage cell,2.1432729,0.0,Ligand,Receptor,HLA-DPB1,CD4,2.1432729
304,COL1A2,CD44,Fibroblast cell,Macrophage cell,2.1362607,0.0,Ligand,Receptor,COL1A2,CD44,2.1362607
305,HLA-B,CD3D,Macrophage cell,T cell,2.1358967,0.0,Ligand,Receptor,HLA-B,CD3D,2.1358967
306,LGALS1,ITGB1,Stellate cell,Stellate cell,2.1337814,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1337814
307,LGALS1,ITGB1,Fibroblast cell,Endothelial cell,2.1301193,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1301193
308,TIMP1,CD63,Endocrine cell,Ductal cell type 2,2.1281934,0.0,Ligand,Receptor,TIMP1,CD63,2.1281934
309,HMGB1,CXCR4,Ductal cell type 2,B cell,2.1278274,0.0,Ligand,Receptor,HMGB1,CXCR4,2.1278274
310,APP,RPSA,Fibroblast cell,B cell,2.1244411,0.0,Ligand,Receptor,APP,RPSA,2.1244411
311,HLA-C,CD3D,Endocrine cell,T cell,2.123581,0.0,Ligand,Receptor,HLA-C,CD3D,2.123581
312,MIF,CXCR4,Ductal cell type 1,B cell,2.1232257,0.0,Ligand,Receptor,MIF,CXCR4,2.1232257
313,SPARC,ENG,Endothelial cell,Endothelial cell,2.1229281,0.0,Ligand,Receptor,SPARC,ENG,2.1229281
314,HMGB1,CXCR4,Macrophage cell,B cell,2.1222744,0.0,Ligand,Receptor,HMGB1,CXCR4,2.1222744
315,COL1A2,ITGA1,Fibroblast cell,Endothelial cell,2.1215098,0.0,Ligand,Receptor,COL1A2,ITGA1,2.1215098
316,TIMP1,CD63,Stellate cell,Macrophage cell,2.1163254,0.0,Ligand,Receptor,TIMP1,CD63,2.1163254
317,HLA-A,APLP2,Endothelial cell,Endothelial cell,2.1153257,0.0,Ligand,Receptor,HLA-A,APLP2,2.1153257
318,TIMP1,CD63,Endocrine cell,Ductal cell type 1,2.1144013,0.0,Ligand,Receptor,TIMP1,CD63,2.1144013
319,COPA,CD74,Ductal cell type 2,Endothelial cell,2.111624,0.0,Ligand,Receptor,COPA,CD74,2.111624
321,TIMP1,CD63,Endocrine cell,Stellate cell,2.110845,0.0,Ligand,Receptor,TIMP1,CD63,2.110845
322,CALM2,AQP1,Macrophage cell,Endothelial cell,2.1095846,0.0,Ligand,Receptor,CALM2,AQP1,2.1095846
324,HMGB1,CXCR4,T cell,B cell,2.107475,0.0,Ligand,Receptor,HMGB1,CXCR4,2.107475
327,TIMP1,CD63,Ductal cell type 2,Ductal cell type 2,2.098911,0.0,Ligand,Receptor,TIMP1,CD63,2.098911
328,PRSS3,F2RL1,Acinar cell,Ductal cell type 2,2.098877,0.0,Ligand,Receptor,PRSS3,F2RL1,2.098877
330,HMGB1,CXCR4,Fibroblast cell,B cell,2.0979412,0.0,Ligand,Receptor,HMGB1,CXCR4,2.0979412
333,HLA-DPA1,CD4,Macrophage cell,Macrophage cell,2.0958433,0.0,Ligand,Receptor,HLA-DPA1,CD4,2.0958433
334,CEL,CXCR4,Acinar cell,T cell,2.0937324,0.0,Ligand,Receptor,CEL,CXCR4,2.0937324
335,LGALS3,ENG,Ductal cell type 2,Endothelial cell,2.0924752,0.0,Ligand,Receptor,LGALS3,ENG,2.0924752
337,COL1A2,CD36,Fibroblast cell,Endothelial cell,2.089483,0.0,Ligand,Receptor,COL1A2,CD36,2.089483
338,CEL,CXCR4,Acinar cell,Macrophage cell,2.0890164,0.0,Ligand,Receptor,CEL,CXCR4,2.0890164
341,APP,RPSA,Endocrine cell,B cell,2.0861177,0.002,Ligand,Receptor,APP,RPSA,2.0861177
342,MMP7,CD151,Ductal cell type 1,Ductal cell type 2,2.0861163,0.0,Ligand,Receptor,MMP7,CD151,2.0861163
343,TIMP1,CD63,Ductal cell type 2,Ductal cell type 1,2.085119,0.0,Ligand,Receptor,TIMP1,CD63,2.085119
344,SPP1,CD44,Ductal cell type 1,Acinar cell,2.0829716,0.0,Ligand,Receptor,SPP1,CD44,2.0829716
345,SPINK1,EGFR,Ductal cell type 2,Fibroblast cell,2.0822117,0.0,Ligand,Receptor,SPINK1,EGFR,2.0822117
346,TIMP1,CD63,Ductal cell type 2,Stellate cell,2.0815628,0.0,Ligand,Receptor,TIMP1,CD63,2.0815628
348,HLA-A,APLP2,T cell,Endocrine cell,2.0795546,0.0,Ligand,Receptor,HLA-A,APLP2,2.0795546
349,APP,RPSA,Endothelial cell,Ductal cell type 1,2.0794303,0.0,Ligand,Receptor,APP,RPSA,2.0794303
350,HLA-A,CD3D,Fibroblast cell,T cell,2.0791497,0.0,Ligand,Receptor,HLA-A,CD3D,2.0791497
351,SPP1,CD44,Ductal cell type 1,Ductal cell type 1,2.0774844,0.0,Ligand,Receptor,SPP1,CD44,2.0774844
352,COL1A2,CD44,Fibroblast cell,B cell,2.0762208,0.0,Ligand,Receptor,COL1A2,CD44,2.0762208
353,CALM2,INSR,Ductal cell type 2,Endothelial cell,2.0761602,0.0,Ligand,Receptor,CALM2,INSR,2.0761602
354,LGALS1,PTPRC,Stellate cell,T cell,2.0734437,0.0,Ligand,Receptor,LGALS1,PTPRC,2.0734437
356,HLA-C,NOTCH4,T cell,Endothelial cell,2.0691903,0.0,Ligand,Receptor,HLA-C,NOTCH4,2.0691903
