,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
18,TIMP1,CD63,Stellate cell,Ductal cell type 1,3.0115566,0.0,Ligand,Receptor,TIMP1,CD63,3.0115566
19,TIMP1,CD63,Macrophage cell,Ductal cell type 1,3.0013547,0.0,Ligand,Receptor,TIMP1,CD63,3.0013547
20,APP,CD74,Ductal cell type 1,B cell,2.9773488,0.0,Ligand,Receptor,APP,CD74,2.9773488
21,COL1A1,CD44,Fibroblast cell,Ductal cell type 1,2.9615746,0.0,Ligand,Receptor,COL1A1,CD44,2.9615746
22,LUM,ITGB1,Fibroblast cell,Fibroblast cell,2.920569,0.0,Ligand,Receptor,LUM,ITGB1,2.920569
23,COL1A2,CD44,Fibroblast cell,Ductal cell type 1,2.9124632,0.0,Ligand,Receptor,COL1A2,CD44,2.9124632
24,TIMP1,CD63,Fibroblast cell,Macrophage cell,2.902256,0.0,Ligand,Receptor,TIMP1,CD63,2.902256
25,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.8916035,0.0,Ligand,Receptor,LGALS1,ITGB1,2.8916035
26,SPP1,S1PR1,Ductal cell type 1,Endothelial cell,2.8913126,0.0,Ligand,Receptor,SPP1,S1PR1,2.8913126
27,LUM,ITGB1,Fibroblast cell,Stellate cell,2.8844316,0.0,Ligand,Receptor,LUM,ITGB1,2.8844316
28,SPP1,CD44,Ductal cell type 1,Stellate cell,2.8792977,0.0,Ligand,Receptor,SPP1,CD44,2.8792977
29,APP,CD74,Endothelial cell,Macrophage cell,2.8792174,0.0,Ligand,Receptor,APP,CD74,2.8792174
30,SPP1,CD44,Ductal cell type 1,T cell,2.8774998,0.0,Ligand,Receptor,SPP1,CD44,2.8774998
31,SPP1,ITGA5,Ductal cell type 1,Endothelial cell,2.8571446,0.0,Ligand,Receptor,SPP1,ITGA5,2.8571446
32,LGALS1,ITGB1,Stellate cell,Stellate cell,2.8554661,0.0,Ligand,Receptor,LGALS1,ITGB1,2.8554661
33,TIMP1,CD63,Fibroblast cell,Endothelial cell,2.847848,0.0,Ligand,Receptor,TIMP1,CD63,2.847848
34,TIMP1,CD63,Stellate cell,Ductal cell type 2,2.8449008,0.0,Ligand,Receptor,TIMP1,CD63,2.8449008
35,COL1A1,CD44,Fibroblast cell,Macrophage cell,2.8360891,0.0,Ligand,Receptor,COL1A1,CD44,2.8360891
36,TIMP1,CD63,Macrophage cell,Ductal cell type 2,2.8346987,0.0,Ligand,Receptor,TIMP1,CD63,2.8346987
37,B2M,TFRC,T cell,Macrophage cell,2.8271348,0.0,Ligand,Receptor,B2M,TFRC,2.8271348
38,TIMP1,CD63,Endothelial cell,Fibroblast cell,2.8263617,0.0,Ligand,Receptor,TIMP1,CD63,2.8263617
39,TIMP1,CD63,Stellate cell,T cell,2.815545,0.0,Ligand,Receptor,TIMP1,CD63,2.815545
40,APP,CD74,Ductal cell type 1,Macrophage cell,2.8091564,0.0,Ligand,Receptor,APP,CD74,2.8091564
41,TIMP1,CD63,Macrophage cell,T cell,2.805343,0.0,Ligand,Receptor,TIMP1,CD63,2.805343
42,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 1,2.798479,0.0,Ligand,Receptor,LGALS1,ITGB1,2.798479
43,COL1A2,CD44,Fibroblast cell,Macrophage cell,2.7869778,0.0,Ligand,Receptor,COL1A2,CD44,2.7869778
44,COL1A1,ITGA1,Fibroblast cell,Stellate cell,2.7624803,0.0,Ligand,Receptor,COL1A1,ITGA1,2.7624803
45,B2M,TFRC,Macrophage cell,Macrophage cell,2.7567089,0.0,Ligand,Receptor,B2M,TFRC,2.7567089
46,TIMP1,CD63,Ductal cell type 2,Fibroblast cell,2.752411,0.0,Ligand,Receptor,TIMP1,CD63,2.752411
47,APP,CD74,Ductal cell type 2,B cell,2.7469566,0.0,Ligand,Receptor,APP,CD74,2.7469566
48,SPARC,ENG,Fibroblast cell,Endothelial cell,2.738986,0.0,Ligand,Receptor,SPARC,ENG,2.738986
49,B2M,TFRC,Stellate cell,Macrophage cell,2.7369845,0.0,Ligand,Receptor,B2M,TFRC,2.7369845
50,SPP1,CD44,Ductal cell type 1,Ductal cell type 2,2.7347136,0.0,Ligand,Receptor,SPP1,CD44,2.7347136
51,SPP1,CD44,Ductal cell type 1,Fibroblast cell,2.7345605,0.0,Ligand,Receptor,SPP1,CD44,2.7345605
52,COL1A2,ITGA1,Fibroblast cell,Stellate cell,2.713369,0.0,Ligand,Receptor,COL1A2,ITGA1,2.713369
53,APP,CD74,Fibroblast cell,B cell,2.7086208,0.0,Ligand,Receptor,APP,CD74,2.7086208
54,B2M,CD247,T cell,T cell,2.7077653,0.0,Ligand,Receptor,B2M,CD247,2.7077653
55,SPP1,ITGAV,Ductal cell type 1,Fibroblast cell,2.700078,0.0,Ligand,Receptor,SPP1,ITGAV,2.700078
56,SPP1,ITGAV,Ductal cell type 1,Fibroblast cell,2.700078,0.0,Ligand,Receptor,SPP1,ITGAV,2.700078
57,SPP1,CD44,Ductal cell type 1,B cell,2.6877506,0.0,Ligand,Receptor,SPP1,CD44,2.6877506
58,TIMP1,CD63,Fibroblast cell,Ductal cell type 1,2.6866255,0.009,Ligand,Receptor,TIMP1,CD63,2.6866255
59,LGALS1,ITGB1,Macrophage cell,Fibroblast cell,2.682206,0.0,Ligand,Receptor,LGALS1,ITGB1,2.682206
60,SPP1,ITGAV,Ductal cell type 1,Ductal cell type 1,2.6809685,0.0,Ligand,Receptor,SPP1,ITGAV,2.6809685
61,LUM,ITGB1,Fibroblast cell,Endothelial cell,2.6776042,0.0,Ligand,Receptor,LUM,ITGB1,2.6776042
62,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 2,2.6721985,0.0,Ligand,Receptor,LGALS1,ITGB1,2.6721985
64,B2M,TFRC,Endothelial cell,Macrophage cell,2.6639233,0.0,Ligand,Receptor,B2M,TFRC,2.6639233
65,COL1A1,CD44,Fibroblast cell,Stellate cell,2.6624,0.0,Ligand,Receptor,COL1A1,CD44,2.6624
66,B2M,CD3D,T cell,T cell,2.6619744,0.0,Ligand,Receptor,B2M,CD3D,2.6619744
67,COL1A1,CD44,Fibroblast cell,T cell,2.660602,0.0,Ligand,Receptor,COL1A1,CD44,2.660602
68,TIMP1,CD63,Endothelial cell,Stellate cell,2.6586418,0.0,Ligand,Receptor,TIMP1,CD63,2.6586418
69,APP,CD74,Stellate cell,B cell,2.6563668,0.0,Ligand,Receptor,APP,CD74,2.6563668
70,B2M,TFRC,T cell,Ductal cell type 2,2.655974,0.0,Ligand,Receptor,B2M,TFRC,2.655974
71,LGALS1,PTPRC,Fibroblast cell,B cell,2.655009,0.0,Ligand,Receptor,LGALS1,PTPRC,2.655009
72,SPP1,ITGAV,Ductal cell type 1,Stellate cell,2.652415,0.0,Ligand,Receptor,SPP1,ITGAV,2.652415
73,B2M,LILRB1,T cell,B cell,2.6497624,0.0,Ligand,Receptor,B2M,LILRB1,2.6497624
74,LGALS1,ITGB1,Stellate cell,Endothelial cell,2.6486387,0.0,Ligand,Receptor,LGALS1,ITGB1,2.6486387
75,LGALS1,ITGB1,Macrophage cell,Stellate cell,2.6460686,0.0,Ligand,Receptor,LGALS1,ITGB1,2.6460686
76,B2M,LILRB2,T cell,Macrophage cell,2.643798,0.0,Ligand,Receptor,B2M,LILRB2,2.643798
77,COL1A1,ITGA5,Fibroblast cell,Endothelial cell,2.6402469,0.0,Ligand,Receptor,COL1A1,ITGA5,2.6402469
78,B2M,CD247,Macrophage cell,T cell,2.6373394,0.0,Ligand,Receptor,B2M,CD247,2.6373394
79,B2M,CD1C,T cell,Macrophage cell,2.6317697,0.0,Ligand,Receptor,B2M,CD1C,2.6317697
80,COL1A1,SDC1,Fibroblast cell,Fibroblast cell,2.6258163,0.0,Ligand,Receptor,COL1A1,SDC1,2.6258163
81,B2M,TFRC,T cell,T cell,2.624957,0.001,Ligand,Receptor,B2M,TFRC,2.624957
82,B2M,TFRC,T cell,B cell,2.6249082,0.002,Ligand,Receptor,B2M,TFRC,2.6249082
83,B2M,CD1C,T cell,B cell,2.6213486,0.0,Ligand,Receptor,B2M,CD1C,2.6213486
84,B2M,CD247,Stellate cell,T cell,2.617615,0.0,Ligand,Receptor,B2M,CD247,2.617615
85,LGALS1,PTPRC,Fibroblast cell,Macrophage cell,2.6144812,0.0,Ligand,Receptor,LGALS1,PTPRC,2.6144812
86,COL1A2,CD44,Fibroblast cell,Stellate cell,2.6132886,0.0,Ligand,Receptor,COL1A2,CD44,2.6132886
87,COL3A1,ITGA1,Fibroblast cell,Stellate cell,2.612523,0.0,Ligand,Receptor,COL3A1,ITGA1,2.612523
88,COL1A2,CD44,Fibroblast cell,T cell,2.6114907,0.0,Ligand,Receptor,COL1A2,CD44,2.6114907
89,SPP1,ITGA5,Ductal cell type 1,Fibroblast cell,2.6096866,0.0,Ligand,Receptor,SPP1,ITGA5,2.6096866
90,B2M,TFRC,T cell,Endothelial cell,2.602075,0.0,Ligand,Receptor,B2M,TFRC,2.602075
91,TIMP1,CD63,T cell,Fibroblast cell,2.6017144,0.004,Ligand,Receptor,TIMP1,CD63,2.6017144
92,B2M,TFRC,T cell,Fibroblast cell,2.5996597,0.0,Ligand,Receptor,B2M,TFRC,2.5996597
93,B2M,CD3D,Macrophage cell,T cell,2.5915484,0.0,Ligand,Receptor,B2M,CD3D,2.5915484
94,B2M,LILRB1,T cell,Macrophage cell,2.590149,0.0,Ligand,Receptor,B2M,LILRB1,2.590149
95,B2M,TFRC,Macrophage cell,Ductal cell type 2,2.585548,0.0,Ligand,Receptor,B2M,TFRC,2.585548
96,TIMP1,CD63,Ductal cell type 2,Stellate cell,2.584691,0.0,Ligand,Receptor,TIMP1,CD63,2.584691
97,B2M,LILRB1,Macrophage cell,B cell,2.5793364,0.0,Ligand,Receptor,B2M,LILRB1,2.5793364
98,APP,CD74,Ductal cell type 2,Macrophage cell,2.5787642,0.0,Ligand,Receptor,APP,CD74,2.5787642
99,COL1A2,SDC1,Fibroblast cell,Fibroblast cell,2.576705,0.0,Ligand,Receptor,COL1A2,SDC1,2.576705
100,B2M,LILRB2,Macrophage cell,Macrophage cell,2.5733721,0.0,Ligand,Receptor,B2M,LILRB2,2.5733721
101,HLA-B,CANX,T cell,Ductal cell type 2,2.5722291,0.0,Ligand,Receptor,HLA-B,CANX,2.5722291
102,B2M,TFRC,T cell,Stellate cell,2.57188,0.0,Ligand,Receptor,B2M,TFRC,2.57188
103,B2M,CD3D,Stellate cell,T cell,2.571824,0.0,Ligand,Receptor,B2M,CD3D,2.571824
104,B2M,TFRC,Stellate cell,Ductal cell type 2,2.5658236,0.0,Ligand,Receptor,B2M,TFRC,2.5658236
105,B2M,CD1C,Macrophage cell,Macrophage cell,2.5613437,0.0,Ligand,Receptor,B2M,CD1C,2.5613437
106,SPARC,ENG,Stellate cell,Endothelial cell,2.5598495,0.0,Ligand,Receptor,SPARC,ENG,2.5598495
107,B2M,LILRB1,Stellate cell,B cell,2.559612,0.0,Ligand,Receptor,B2M,LILRB1,2.559612
109,B2M,TFRC,Macrophage cell,T cell,2.554531,0.0,Ligand,Receptor,B2M,TFRC,2.554531
110,B2M,TFRC,Macrophage cell,B cell,2.5544822,0.008,Ligand,Receptor,B2M,TFRC,2.5544822
111,B2M,LILRB2,Stellate cell,Macrophage cell,2.5536478,0.0,Ligand,Receptor,B2M,LILRB2,2.5536478
112,B2M,CD247,T cell,B cell,2.552555,0.0,Ligand,Receptor,B2M,CD247,2.552555
113,B2M,CD1C,Macrophage cell,B cell,2.5509226,0.0,Ligand,Receptor,B2M,CD1C,2.5509226
114,HLA-B,CANX,Endothelial cell,Ductal cell type 2,2.5487208,0.0,Ligand,Receptor,HLA-B,CANX,2.5487208
115,SPP1,ITGB5,Ductal cell type 1,Stellate cell,2.5474868,0.0,Ligand,Receptor,SPP1,ITGB5,2.5474868
116,B2M,CD247,Endothelial cell,T cell,2.5445538,0.0,Ligand,Receptor,B2M,CD247,2.5445538
117,B2M,CD1C,Stellate cell,Macrophage cell,2.5416193,0.0,Ligand,Receptor,B2M,CD1C,2.5416193
118,APP,CD74,Fibroblast cell,Macrophage cell,2.5404284,0.0,Ligand,Receptor,APP,CD74,2.5404284
119,COL1A1,CD36,Fibroblast cell,Endothelial cell,2.5361593,0.0,Ligand,Receptor,COL1A1,CD36,2.5361593
120,B2M,TFRC,Stellate cell,T cell,2.5348067,0.0,Ligand,Receptor,B2M,TFRC,2.5348067
122,SPP1,ITGAV,Ductal cell type 1,Endothelial cell,2.5322018,0.0,Ligand,Receptor,SPP1,ITGAV,2.5322018
123,B2M,TFRC,Macrophage cell,Endothelial cell,2.531649,0.0,Ligand,Receptor,B2M,TFRC,2.531649
124,B2M,CD1C,Stellate cell,B cell,2.5311983,0.0,Ligand,Receptor,B2M,CD1C,2.5311983
125,B2M,TFRC,Macrophage cell,Fibroblast cell,2.5292337,0.0,Ligand,Receptor,B2M,TFRC,2.5292337
126,SPP1,ITGAV,Ductal cell type 1,Ductal cell type 2,2.5251858,0.0,Ligand,Receptor,SPP1,ITGAV,2.5251858
127,SPP1,ITGAV,Ductal cell type 1,Ductal cell type 2,2.5251858,0.0,Ligand,Receptor,SPP1,ITGAV,2.5251858
128,SPP1,ITGAV,Ductal cell type 1,Ductal cell type 2,2.5251858,0.0,Ligand,Receptor,SPP1,ITGAV,2.5251858
129,VIM,CD44,Stellate cell,Ductal cell type 1,2.5212526,0.0,Ligand,Receptor,VIM,CD44,2.5212526
130,TIMP1,CD63,Fibroblast cell,Ductal cell type 2,2.5199697,0.0,Ligand,Receptor,TIMP1,CD63,2.5199697
131,B2M,LILRB1,Macrophage cell,Macrophage cell,2.519723,0.0,Ligand,Receptor,B2M,LILRB1,2.519723
132,COL1A1,CD44,Fibroblast cell,Ductal cell type 2,2.5178158,0.0,Ligand,Receptor,COL1A1,CD44,2.5178158
133,COL1A1,CD44,Fibroblast cell,Fibroblast cell,2.5176628,0.0,Ligand,Receptor,COL1A1,CD44,2.5176628
134,APP,RPSA,Endothelial cell,B cell,2.516313,0.0,Ligand,Receptor,APP,RPSA,2.516313
135,B2M,TFRC,Stellate cell,Endothelial cell,2.5119247,0.0,Ligand,Receptor,B2M,TFRC,2.5119247
136,SPP1,ITGB6,Ductal cell type 1,Ductal cell type 1,2.510794,0.0,Ligand,Receptor,SPP1,ITGB6,2.510794
137,B2M,TFRC,Stellate cell,Fibroblast cell,2.5095093,0.0,Ligand,Receptor,B2M,TFRC,2.5095093
138,VIM,CD44,Fibroblast cell,Ductal cell type 1,2.5092406,0.0,Ligand,Receptor,VIM,CD44,2.5092406
139,B2M,TFRC,Fibroblast cell,Macrophage cell,2.5088067,0.0,Ligand,Receptor,B2M,TFRC,2.5088067
140,COL1A1,DDR1,Fibroblast cell,Ductal cell type 1,2.5082734,0.0,Ligand,Receptor,COL1A1,DDR1,2.5082734
141,SPP1,ITGA4,Ductal cell type 1,T cell,2.5080738,0.0,Ligand,Receptor,SPP1,ITGA4,2.5080738
142,SPP1,ITGA4,Ductal cell type 1,Stellate cell,2.5067594,0.0,Ligand,Receptor,SPP1,ITGA4,2.5067594
143,LGALS1,ITGB1,Fibroblast cell,Macrophage cell,2.5063007,0.0,Ligand,Receptor,LGALS1,ITGB1,2.5063007
144,COL1A1,DDR1,Fibroblast cell,Ductal cell type 2,2.505122,0.0,Ligand,Receptor,COL1A1,DDR1,2.505122
145,B2M,TFRC,Macrophage cell,Stellate cell,2.501454,0.0,Ligand,Receptor,B2M,TFRC,2.501454
146,HLA-B,CANX,T cell,Macrophage cell,2.501008,0.005,Ligand,Receptor,HLA-B,CANX,2.501008
147,B2M,LILRB1,Stellate cell,Macrophage cell,2.4999986,0.0,Ligand,Receptor,B2M,LILRB1,2.4999986
148,B2M,CD3D,Endothelial cell,T cell,2.498763,0.0,Ligand,Receptor,B2M,CD3D,2.498763
149,FN1,CD79A,Fibroblast cell,B cell,2.4982219,0.0,Ligand,Receptor,FN1,CD79A,2.4982219
151,SPP1,ITGA4,Ductal cell type 1,B cell,2.494415,0.0,Ligand,Receptor,SPP1,ITGA4,2.494415
152,COL1A1,DDR2,Fibroblast cell,Fibroblast cell,2.49291,0.0,Ligand,Receptor,COL1A1,DDR2,2.49291
153,B2M,TFRC,Endothelial cell,Ductal cell type 2,2.4927623,0.0,Ligand,Receptor,B2M,TFRC,2.4927623
154,COL1A1,ITGA1,Fibroblast cell,Endothelial cell,2.4917538,0.0,Ligand,Receptor,COL1A1,ITGA1,2.4917538
155,TIMP1,CD63,Fibroblast cell,T cell,2.490614,0.009,Ligand,Receptor,TIMP1,CD63,2.490614
157,LGALS1,PTPRC,Fibroblast cell,T cell,2.4885445,0.0,Ligand,Receptor,LGALS1,PTPRC,2.4885445
158,APP,CD74,Stellate cell,Macrophage cell,2.4881744,0.0,Ligand,Receptor,APP,CD74,2.4881744
159,COL1A2,CD36,Fibroblast cell,Endothelial cell,2.487048,0.0,Ligand,Receptor,COL1A2,CD36,2.487048
160,B2M,LILRB1,Endothelial cell,B cell,2.4865508,0.0,Ligand,Receptor,B2M,LILRB1,2.4865508
161,COL1A1,SDC1,Fibroblast cell,Ductal cell type 2,2.485494,0.0,Ligand,Receptor,COL1A1,SDC1,2.485494
162,SPP1,ITGB5,Ductal cell type 1,Ductal cell type 1,2.4854417,0.0,Ligand,Receptor,SPP1,ITGB5,2.4854417
163,B2M,CD247,Macrophage cell,B cell,2.482129,0.0,Ligand,Receptor,B2M,CD247,2.482129
164,B2M,TFRC,Stellate cell,Stellate cell,2.4817297,0.002,Ligand,Receptor,B2M,TFRC,2.4817297
165,VIM,CD44,Endothelial cell,Ductal cell type 1,2.4810915,0.0,Ligand,Receptor,VIM,CD44,2.4810915
166,HLA-B,CANX,Stellate cell,Ductal cell type 2,2.4808779,0.001,Ligand,Receptor,HLA-B,CANX,2.4808779
167,B2M,LILRB2,Endothelial cell,Macrophage cell,2.4805865,0.0,Ligand,Receptor,B2M,LILRB2,2.4805865
168,COL1A1,SDC1,Fibroblast cell,Ductal cell type 1,2.4804327,0.0,Ligand,Receptor,COL1A1,SDC1,2.4804327
170,TIMP1,CD63,Endothelial cell,Macrophage cell,2.4786053,0.0,Ligand,Receptor,TIMP1,CD63,2.4786053
171,SPP1,CD44,Ductal cell type 1,Endothelial cell,2.4779954,0.0,Ligand,Receptor,SPP1,CD44,2.4779954
172,HLA-B,CANX,Endothelial cell,Macrophage cell,2.4774997,0.0,Ligand,Receptor,HLA-B,CANX,2.4774997
173,SPP1,ITGAV,Ductal cell type 1,Macrophage cell,2.4761624,0.0,Ligand,Receptor,SPP1,ITGAV,2.4761624
174,S100A10,CFTR,Ductal cell type 1,Ductal cell type 1,2.4726229,0.0,Ligand,Receptor,S100A10,CFTR,2.4726229
175,SPP1,ITGAV,Ductal cell type 1,B cell,2.4715476,0.0,Ligand,Receptor,SPP1,ITGAV,2.4715476
176,COL1A1,CD44,Fibroblast cell,B cell,2.4708529,0.0,Ligand,Receptor,COL1A1,CD44,2.4708529
177,SPP1,ITGA5,Ductal cell type 1,Macrophage cell,2.4708335,0.0,Ligand,Receptor,SPP1,ITGA5,2.4708335
179,COL1A2,CD44,Fibroblast cell,Ductal cell type 2,2.4687045,0.0,Ligand,Receptor,COL1A2,CD44,2.4687045
180,B2M,CD1C,Endothelial cell,Macrophage cell,2.468558,0.0,Ligand,Receptor,B2M,CD1C,2.468558
181,COL1A2,CD44,Fibroblast cell,Fibroblast cell,2.4685514,0.0,Ligand,Receptor,COL1A2,CD44,2.4685514
182,SPP1,ITGA5,Ductal cell type 1,Stellate cell,2.4648206,0.0,Ligand,Receptor,SPP1,ITGA5,2.4648206
183,COL1A1,ITGAV,Fibroblast cell,Ductal cell type 1,2.4640708,0.0,Ligand,Receptor,COL1A1,ITGAV,2.4640708
184,B2M,CD247,Stellate cell,B cell,2.4624047,0.0,Ligand,Receptor,B2M,CD247,2.4624047
187,B2M,CD1C,Endothelial cell,B cell,2.458137,0.0,Ligand,Receptor,B2M,CD1C,2.458137
188,SPP1,ITGA8,Ductal cell type 1,Ductal cell type 1,2.451027,0.0,Ligand,Receptor,SPP1,ITGA8,2.451027
190,APP,RPSA,Ductal cell type 1,B cell,2.4462519,0.0,Ligand,Receptor,APP,RPSA,2.4462519
191,COL1A2,ITGA1,Fibroblast cell,Endothelial cell,2.4426425,0.0,Ligand,Receptor,COL1A2,ITGA1,2.4426425
192,LUM,ITGB1,Fibroblast cell,Ductal cell type 1,2.440302,0.0,Ligand,Receptor,LUM,ITGB1,2.440302
193,APP,CD74,Endothelial cell,T cell,2.440017,0.0,Ligand,Receptor,APP,CD74,2.440017
194,SPP1,ITGA9,Ductal cell type 1,Endothelial cell,2.4399335,0.0,Ligand,Receptor,SPP1,ITGA9,2.4399335
195,HLA-B,CANX,Macrophage cell,Ductal cell type 2,2.4396138,0.0,Ligand,Receptor,HLA-B,CANX,2.4396138
196,LGALS1,ITGB1,Macrophage cell,Endothelial cell,2.4392414,0.0,Ligand,Receptor,LGALS1,ITGB1,2.4392414
197,B2M,TFRC,Endothelial cell,Endothelial cell,2.4388635,0.006,Ligand,Receptor,B2M,TFRC,2.4388635
199,B2M,TFRC,Endothelial cell,Fibroblast cell,2.436448,0.001,Ligand,Receptor,B2M,TFRC,2.436448
200,SPP1,ITGB5,Ductal cell type 1,Endothelial cell,2.4364119,0.0,Ligand,Receptor,SPP1,ITGB5,2.4364119
201,COL1A2,SDC1,Fibroblast cell,Ductal cell type 2,2.4363825,0.0,Ligand,Receptor,COL1A2,SDC1,2.4363825
202,SPP1,S1PR1,Ductal cell type 1,Ductal cell type 1,2.434024,0.0,Ligand,Receptor,SPP1,S1PR1,2.434024
205,COL1A2,SDC1,Fibroblast cell,Ductal cell type 1,2.4313214,0.0,Ligand,Receptor,COL1A2,SDC1,2.4313214
206,B2M,TFRC,Ductal cell type 2,Macrophage cell,2.430307,0.0,Ligand,Receptor,B2M,TFRC,2.430307
208,COL1A1,SDC1,Fibroblast cell,T cell,2.4269798,0.0,Ligand,Receptor,COL1A1,SDC1,2.4269798
209,B2M,LILRB1,Endothelial cell,Macrophage cell,2.4269373,0.0,Ligand,Receptor,B2M,LILRB1,2.4269373
211,COL1A1,ITGA1,Fibroblast cell,Fibroblast cell,2.423879,0.0,Ligand,Receptor,COL1A1,ITGA1,2.423879
212,COL1A2,CD44,Fibroblast cell,B cell,2.4217415,0.0,Ligand,Receptor,COL1A2,CD44,2.4217415
213,COL1A1,ITGA3,Fibroblast cell,Ductal cell type 2,2.4166293,0.0,Ligand,Receptor,COL1A1,ITGA3,2.4166293
214,COL1A2,ITGAV,Fibroblast cell,Ductal cell type 1,2.4149594,0.0,Ligand,Receptor,COL1A2,ITGAV,2.4149594
216,LGALS1,ITGB1,Stellate cell,Ductal cell type 1,2.4113364,0.0,Ligand,Receptor,LGALS1,ITGB1,2.4113364
217,COL1A1,ITGA2,Fibroblast cell,Ductal cell type 2,2.4110284,0.0,Ligand,Receptor,COL1A1,ITGA2,2.4110284
222,TIMP1,CD63,Ductal cell type 2,Macrophage cell,2.4046545,0.0,Ligand,Receptor,TIMP1,CD63,2.4046545
223,COL1A1,CD36,Fibroblast cell,Macrophage cell,2.4019234,0.0,Ligand,Receptor,COL1A1,CD36,2.4019234
224,RPS19,C5AR1,B cell,Macrophage cell,2.4004207,0.0,Ligand,Receptor,RPS19,C5AR1,2.4004207
226,VIM,CD44,Stellate cell,Macrophage cell,2.3957672,0.0,Ligand,Receptor,VIM,CD44,2.3957672
227,COL1A1,ITGA5,Fibroblast cell,Fibroblast cell,2.392789,0.0,Ligand,Receptor,COL1A1,ITGA5,2.392789
228,APP,CD74,Macrophage cell,B cell,2.3922095,0.001,Ligand,Receptor,APP,CD74,2.3922095
229,B2M,CD247,Fibroblast cell,T cell,2.3894372,0.0,Ligand,Receptor,B2M,CD247,2.3894372
230,B2M,CD247,Endothelial cell,B cell,2.3893435,0.0,Ligand,Receptor,B2M,CD247,2.3893435
231,COL1A1,CD93,Fibroblast cell,Macrophage cell,2.3889194,0.0,Ligand,Receptor,COL1A1,CD93,2.3889194
232,VIM,CD44,Fibroblast cell,Macrophage cell,2.3837552,0.0,Ligand,Receptor,VIM,CD44,2.3837552
233,FN1,CD44,Fibroblast cell,Ductal cell type 1,2.383051,0.0,Ligand,Receptor,FN1,CD44,2.383051
234,COL1A2,SDC1,Fibroblast cell,T cell,2.3778684,0.0,Ligand,Receptor,COL1A2,SDC1,2.3778684
235,COL1A1,DDR2,Fibroblast cell,Stellate cell,2.3758552,0.0,Ligand,Receptor,COL1A1,DDR2,2.3758552
236,COL1A2,ITGA1,Fibroblast cell,Fibroblast cell,2.3747675,0.0,Ligand,Receptor,COL1A2,ITGA1,2.3747675
237,COPA,CD74,Fibroblast cell,B cell,2.3720553,0.0,Ligand,Receptor,COPA,CD74,2.3720553
238,APP,CD74,Ductal cell type 1,T cell,2.369956,0.002,Ligand,Receptor,APP,CD74,2.369956
240,COL1A2,ITGA3,Fibroblast cell,Ductal cell type 2,2.367518,0.0,Ligand,Receptor,COL1A2,ITGA3,2.367518
241,HMGB1,CD163,B cell,Macrophage cell,2.363717,0.0,Ligand,Receptor,HMGB1,CD163,2.363717
