,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
36,COL1A1,ITGA1,Fibroblast cell,Stellate cell,2.8308604,0.0,Ligand,Receptor,COL1A1,ITGA1,2.8308604
37,HLA-A,CD3D,T cell,T cell,2.825623,0.0,Ligand,Receptor,HLA-A,CD3D,2.825623
38,COL1A1,CD44,Fibroblast cell,T cell,2.822596,0.0,Ligand,Receptor,COL1A1,CD44,2.822596
39,APP,RPSA,Endothelial cell,B cell,2.8173294,0.0,Ligand,Receptor,APP,RPSA,2.8173294
40,COL1A2,ITGA1,Fibroblast cell,Stellate cell,2.802574,0.0,Ligand,Receptor,COL1A2,ITGA1,2.802574
41,COL1A1,CD44,Fibroblast cell,Ductal cell type 2,2.7997758,0.0,Ligand,Receptor,COL1A1,CD44,2.7997758
42,COL1A2,CD44,Fibroblast cell,T cell,2.7943096,0.0,Ligand,Receptor,COL1A2,CD44,2.7943096
43,TIMP1,CD63,Stellate cell,Ductal cell type 2,2.777063,0.0,Ligand,Receptor,TIMP1,CD63,2.777063
44,TIMP1,CD63,Fibroblast cell,Ductal cell type 2,2.77666,0.0,Ligand,Receptor,TIMP1,CD63,2.77666
45,HLA-B,CD3D,Endothelial cell,T cell,2.7759013,0.0,Ligand,Receptor,HLA-B,CD3D,2.7759013
46,HLA-C,CD3D,T cell,T cell,2.7715683,0.0,Ligand,Receptor,HLA-C,CD3D,2.7715683
47,COL1A2,CD44,Fibroblast cell,Ductal cell type 2,2.7714894,0.0,Ligand,Receptor,COL1A2,CD44,2.7714894
48,B2M,CD247,Endothelial cell,T cell,2.7678022,0.0,Ligand,Receptor,B2M,CD247,2.7678022
49,B2M,CD3G,Macrophage cell,T cell,2.760366,0.0,Ligand,Receptor,B2M,CD3G,2.760366
50,COL1A1,SDC1,Fibroblast cell,Ductal cell type 2,2.7530162,0.0,Ligand,Receptor,COL1A1,SDC1,2.7530162
51,LGALS3,ENG,Ductal cell type 2,Endothelial cell,2.750332,0.0,Ligand,Receptor,LGALS3,ENG,2.750332
52,B2M,TFRC,T cell,Macrophage cell,2.7484107,0.0,Ligand,Receptor,B2M,TFRC,2.7484107
53,B2M,CD247,Ductal cell type 2,T cell,2.7462752,0.0,Ligand,Receptor,B2M,CD247,2.7462752
54,B2M,CD3G,B cell,T cell,2.7412384,0.0,Ligand,Receptor,B2M,CD3G,2.7412384
55,APP,RPSA,Endothelial cell,T cell,2.737629,0.0,Ligand,Receptor,APP,RPSA,2.737629
56,COL3A1,ITGA1,Fibroblast cell,Stellate cell,2.7371733,0.0,Ligand,Receptor,COL3A1,ITGA1,2.7371733
57,APP,CD74,Ductal cell type 2,Macrophage cell,2.7301872,0.0,Ligand,Receptor,APP,CD74,2.7301872
58,COL1A2,SDC1,Fibroblast cell,Ductal cell type 2,2.7247298,0.0,Ligand,Receptor,COL1A2,SDC1,2.7247298
59,COL1A1,ITGA1,Fibroblast cell,Endothelial cell,2.7200012,0.0,Ligand,Receptor,COL1A1,ITGA1,2.7200012
60,COL1A1,ITGA1,Fibroblast cell,Fibroblast cell,2.7183683,0.0,Ligand,Receptor,COL1A1,ITGA1,2.7183683
61,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.7143285,0.0,Ligand,Receptor,LGALS1,ITGB1,2.7143285
62,SPARC,ENG,Endothelial cell,Endothelial cell,2.7139132,0.0,Ligand,Receptor,SPARC,ENG,2.7139132
63,HLA-B,CD3D,B cell,T cell,2.7122817,0.0,Ligand,Receptor,HLA-B,CD3D,2.7122817
64,COL1A2,ITGA1,Fibroblast cell,Endothelial cell,2.6917148,0.0,Ligand,Receptor,COL1A2,ITGA1,2.6917148
65,COL1A2,ITGA1,Fibroblast cell,Fibroblast cell,2.6900818,0.0,Ligand,Receptor,COL1A2,ITGA1,2.6900818
66,SPARC,ENG,Stellate cell,Endothelial cell,2.6864038,0.0,Ligand,Receptor,SPARC,ENG,2.6864038
67,B2M,LILRB2,T cell,Macrophage cell,2.6848333,0.0,Ligand,Receptor,B2M,LILRB2,2.6848333
68,COL1A1,CD36,Fibroblast cell,Endothelial cell,2.6770904,0.0,Ligand,Receptor,COL1A1,CD36,2.6770904
69,APP,CD74,Stellate cell,Macrophage cell,2.6744206,0.0,Ligand,Receptor,APP,CD74,2.6744206
70,COPA,CD74,Fibroblast cell,B cell,2.6684167,0.0,Ligand,Receptor,COPA,CD74,2.6684167
71,LGALS1,ITGB1,Fibroblast cell,Stellate cell,2.666668,0.0,Ligand,Receptor,LGALS1,ITGB1,2.666668
72,B2M,CD1C,T cell,Macrophage cell,2.659052,0.0,Ligand,Receptor,B2M,CD1C,2.659052
73,COL1A1,ITGA5,Fibroblast cell,Endothelial cell,2.65163,0.0,Ligand,Receptor,COL1A1,ITGA5,2.65163
74,B2M,TFRC,Endothelial cell,Macrophage cell,2.6499271,0.0,Ligand,Receptor,B2M,TFRC,2.6499271
75,COL1A2,CD36,Fibroblast cell,Endothelial cell,2.648804,0.0,Ligand,Receptor,COL1A2,CD36,2.648804
76,B2M,CD247,Stellate cell,T cell,2.6454697,0.0,Ligand,Receptor,B2M,CD247,2.6454697
77,VIM,CD44,Stellate cell,Macrophage cell,2.6453424,0.0,Ligand,Receptor,VIM,CD44,2.6453424
78,HLA-C,CD3D,Endothelial cell,T cell,2.6451406,0.0,Ligand,Receptor,HLA-C,CD3D,2.6451406
79,LGALS1,ITGB1,Fibroblast cell,Endothelial cell,2.6371396,0.0,Ligand,Receptor,LGALS1,ITGB1,2.6371396
80,COL1A1,CD44,Fibroblast cell,Stellate cell,2.6341326,0.0,Ligand,Receptor,COL1A1,CD44,2.6341326
82,B2M,TFRC,Ductal cell type 2,Macrophage cell,2.6284,0.0,Ligand,Receptor,B2M,TFRC,2.6284
83,FN1,CD79A,Fibroblast cell,B cell,2.6265998,0.0,Ligand,Receptor,FN1,CD79A,2.6265998
84,COL3A1,ITGA1,Fibroblast cell,Endothelial cell,2.6263142,0.0,Ligand,Receptor,COL3A1,ITGA1,2.6263142
85,COL3A1,ITGA1,Fibroblast cell,Fibroblast cell,2.6246812,0.0,Ligand,Receptor,COL3A1,ITGA1,2.6246812
86,LGALS1,ITGB1,Macrophage cell,Fibroblast cell,2.6169114,0.0,Ligand,Receptor,LGALS1,ITGB1,2.6169114
87,B2M,LILRB1,T cell,B cell,2.6142156,0.0,Ligand,Receptor,B2M,LILRB1,2.6142156
88,COL1A1,CD44,Fibroblast cell,B cell,2.614082,0.0,Ligand,Receptor,COL1A1,CD44,2.614082
90,COL1A1,ITGA3,Fibroblast cell,Ductal cell type 2,2.6111367,0.0,Ligand,Receptor,COL1A1,ITGA3,2.6111367
91,COL1A1,ITGA2,Fibroblast cell,Ductal cell type 2,2.6099403,0.0,Ligand,Receptor,COL1A1,ITGA2,2.6099403
92,B2M,LILRB1,T cell,Macrophage cell,2.6070888,0.0,Ligand,Receptor,B2M,LILRB1,2.6070888
93,COL1A2,CD44,Fibroblast cell,Stellate cell,2.6058462,0.0,Ligand,Receptor,COL1A2,CD44,2.6058462
95,B2M,TFRC,T cell,Ductal cell type 2,2.6044207,0.0,Ligand,Receptor,B2M,TFRC,2.6044207
96,B2M,CD1C,T cell,B cell,2.6039994,0.0,Ligand,Receptor,B2M,CD1C,2.6039994
97,COPA,CD74,Macrophage cell,B cell,2.5980842,0.0,Ligand,Receptor,COPA,CD74,2.5980842
99,LUM,ITGB1,Fibroblast cell,Ductal cell type 2,2.593161,0.0,Ligand,Receptor,LUM,ITGB1,2.593161
100,HLA-B,CD3D,Macrophage cell,T cell,2.586626,0.0,Ligand,Receptor,HLA-B,CD3D,2.586626
101,B2M,LILRB2,Endothelial cell,Macrophage cell,2.5863497,0.0,Ligand,Receptor,B2M,LILRB2,2.5863497
102,COL1A2,CD44,Fibroblast cell,B cell,2.5857956,0.0,Ligand,Receptor,COL1A2,CD44,2.5857956
103,HLA-A,CD3D,Stellate cell,T cell,2.5834389,0.0,Ligand,Receptor,HLA-A,CD3D,2.5834389
104,TIMP1,CD63,Ductal cell type 2,Stellate cell,2.5832486,0.0,Ligand,Receptor,TIMP1,CD63,2.5832486
105,COL1A2,ITGA3,Fibroblast cell,Ductal cell type 2,2.5828502,0.0,Ligand,Receptor,COL1A2,ITGA3,2.5828502
106,COPA,CD74,Ductal cell type 2,B cell,2.5822406,0.0,Ligand,Receptor,COPA,CD74,2.5822406
107,COL1A2,ITGA2,Fibroblast cell,Ductal cell type 2,2.5816538,0.0,Ligand,Receptor,COL1A2,ITGA2,2.5816538
109,APP,CD74,Macrophage cell,B cell,2.5716836,0.0,Ligand,Receptor,APP,CD74,2.5716836
110,TIMP1,CD63,Ductal cell type 2,Fibroblast cell,2.569617,0.0,Ligand,Receptor,TIMP1,CD63,2.569617
111,LGALS1,ITGB1,Macrophage cell,Stellate cell,2.5692506,0.0,Ligand,Receptor,LGALS1,ITGB1,2.5692506
112,B2M,LILRB2,Ductal cell type 2,Macrophage cell,2.5648227,0.0,Ligand,Receptor,B2M,LILRB2,2.5648227
113,COL1A1,CD44,Fibroblast cell,Fibroblast cell,2.56428,0.0,Ligand,Receptor,COL1A1,CD44,2.56428
114,B2M,CD1C,Endothelial cell,Macrophage cell,2.5605683,0.001,Ligand,Receptor,B2M,CD1C,2.5605683
115,COL1A1,DDR1,Fibroblast cell,Ductal cell type 2,2.5593789,0.0,Ligand,Receptor,COL1A1,DDR1,2.5593789
116,HLA-A,CD3D,Macrophage cell,T cell,2.5556016,0.0,Ligand,Receptor,HLA-A,CD3D,2.5556016
118,B2M,CD247,Macrophage cell,T cell,2.5525923,0.0,Ligand,Receptor,B2M,CD247,2.5525923
119,COL1A1,DDR2,Fibroblast cell,Fibroblast cell,2.544163,0.0,Ligand,Receptor,COL1A1,DDR2,2.544163
120,HLA-B,CD3D,Stellate cell,T cell,2.5431943,0.0,Ligand,Receptor,HLA-B,CD3D,2.5431943
121,LGALS1,ITGB1,Macrophage cell,Endothelial cell,2.5397224,0.0,Ligand,Receptor,LGALS1,ITGB1,2.5397224
122,B2M,CD1C,Ductal cell type 2,Macrophage cell,2.5390413,0.0,Ligand,Receptor,B2M,CD1C,2.5390413
123,COL1A2,CD44,Fibroblast cell,Fibroblast cell,2.5359936,0.0,Ligand,Receptor,COL1A2,CD44,2.5359936
124,B2M,CD247,B cell,T cell,2.5334647,0.004,Ligand,Receptor,B2M,CD247,2.5334647
125,VIM,CD44,Endothelial cell,Macrophage cell,2.528403,0.0,Ligand,Receptor,VIM,CD44,2.528403
127,HLA-A,CD3D,B cell,T cell,2.525024,0.0,Ligand,Receptor,HLA-A,CD3D,2.525024
128,COL3A1,ITGA2,Fibroblast cell,Ductal cell type 2,2.5162532,0.0,Ligand,Receptor,COL3A1,ITGA2,2.5162532
130,COPA,CD74,Endothelial cell,B cell,2.5128736,0.0,Ligand,Receptor,COPA,CD74,2.5128736
132,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.5115862,0.0,Ligand,Receptor,LGALS1,ITGB1,2.5115862
136,HLA-A,CD3D,Ductal cell type 2,T cell,2.5058517,0.0,Ligand,Receptor,HLA-A,CD3D,2.5058517
138,TIMP1,CD63,Ductal cell type 2,Macrophage cell,2.4994888,0.0,Ligand,Receptor,TIMP1,CD63,2.4994888
139,APP,CD74,Endothelial cell,Endothelial cell,2.4992342,0.0,Ligand,Receptor,APP,CD74,2.4992342
141,B2M,LILRB1,Ductal cell type 2,B cell,2.494205,0.0,Ligand,Receptor,B2M,LILRB1,2.494205
142,COPA,CD74,Stellate cell,B cell,2.4934165,0.0,Ligand,Receptor,COPA,CD74,2.4934165
144,B2M,LILRB1,Ductal cell type 2,Macrophage cell,2.4870782,0.0,Ligand,Receptor,B2M,LILRB1,2.4870782
146,B2M,TFRC,Ductal cell type 2,Ductal cell type 2,2.48441,0.001,Ligand,Receptor,B2M,TFRC,2.48441
147,B2M,CD1C,Ductal cell type 2,B cell,2.4839888,0.0,Ligand,Receptor,B2M,CD1C,2.4839888
148,VIM,CD44,Stellate cell,T cell,2.4827251,0.0,Ligand,Receptor,VIM,CD44,2.4827251
150,COPA,CD74,B cell,B cell,2.479089,0.0,Ligand,Receptor,COPA,CD74,2.479089
152,HLA-C,CD3D,B cell,T cell,2.4708142,0.0,Ligand,Receptor,HLA-C,CD3D,2.4708142
153,HMGB1,CXCR4,Endothelial cell,B cell,2.4706225,0.0,Ligand,Receptor,HMGB1,CXCR4,2.4706225
154,COL3A1,DDR1,Fibroblast cell,Ductal cell type 2,2.4656918,0.0,Ligand,Receptor,COL3A1,DDR1,2.4656918
155,APP,CD74,B cell,B cell,2.4656847,0.0,Ligand,Receptor,APP,CD74,2.4656847
157,LGALS1,ITGB1,Stellate cell,Stellate cell,2.4639256,0.0,Ligand,Receptor,LGALS1,ITGB1,2.4639256
158,VIM,CD44,Stellate cell,Ductal cell type 2,2.459905,0.0,Ligand,Receptor,VIM,CD44,2.459905
159,HLA-C,CD3D,Stellate cell,T cell,2.4594464,0.0,Ligand,Receptor,HLA-C,CD3D,2.4594464
161,COPA,CD74,T cell,B cell,2.4569192,0.0,Ligand,Receptor,COPA,CD74,2.4569192
163,HLA-A,APLP2,Endothelial cell,Ductal cell type 2,2.4558222,0.0,Ligand,Receptor,HLA-A,APLP2,2.4558222
164,TFF3,CXCR4,Ductal cell type 2,B cell,2.4537954,0.0,Ligand,Receptor,TFF3,CXCR4,2.4537954
165,COL1A1,ITGA3,Fibroblast cell,Endothelial cell,2.4530973,0.0,Ligand,Receptor,COL1A1,ITGA3,2.4530973
166,COL3A1,DDR2,Fibroblast cell,Fibroblast cell,2.450476,0.0,Ligand,Receptor,COL3A1,DDR2,2.450476
167,TIMP1,CD63,Ductal cell type 2,Endothelial cell,2.4469972,0.0,Ligand,Receptor,TIMP1,CD63,2.4469972
168,TIMP1,CD63,Macrophage cell,Stellate cell,2.4462929,0.0,Ligand,Receptor,TIMP1,CD63,2.4462929
169,HLA-A,APLP2,T cell,Ductal cell type 2,2.4458141,0.0,Ligand,Receptor,HLA-A,APLP2,2.4458141
171,HLA-C,NOTCH4,T cell,Endothelial cell,2.4359238,0.0,Ligand,Receptor,HLA-C,NOTCH4,2.4359238
172,COL1A1,ITGA10,Fibroblast cell,Endothelial cell,2.4355216,0.0,Ligand,Receptor,COL1A1,ITGA10,2.4355216
173,COPA,CD74,Fibroblast cell,Macrophage cell,2.4353387,0.0,Ligand,Receptor,COPA,CD74,2.4353387
176,LGALS1,ITGB1,Stellate cell,Endothelial cell,2.4343972,0.0,Ligand,Receptor,LGALS1,ITGB1,2.4343972
177,COL1A1,ITGB8,Fibroblast cell,Ductal cell type 2,2.4339876,0.0,Ligand,Receptor,COL1A1,ITGB8,2.4339876
178,TIMP1,CD63,Macrophage cell,Fibroblast cell,2.4326615,0.0,Ligand,Receptor,TIMP1,CD63,2.4326615
179,HMGB1,CXCR4,Stellate cell,B cell,2.4251761,0.0,Ligand,Receptor,HMGB1,CXCR4,2.4251761
180,COL1A1,FLT4,Fibroblast cell,Endothelial cell,2.4249868,0.0,Ligand,Receptor,COL1A1,FLT4,2.4249868
181,COL1A2,ITGA3,Fibroblast cell,Endothelial cell,2.424811,0.0,Ligand,Receptor,COL1A2,ITGA3,2.424811
183,COL1A1,DDR2,Fibroblast cell,Stellate cell,2.4201396,0.0,Ligand,Receptor,COL1A1,DDR2,2.4201396
184,COL1A1,SDC1,Fibroblast cell,Fibroblast cell,2.4190636,0.0,Ligand,Receptor,COL1A1,SDC1,2.4190636
186,VIM,CD44,Macrophage cell,Macrophage cell,2.4115076,0.0,Ligand,Receptor,VIM,CD44,2.4115076
187,HLA-B,CD3D,Ductal cell type 2,T cell,2.407978,0.0,Ligand,Receptor,HLA-B,CD3D,2.407978
188,COL1A2,ITGA10,Fibroblast cell,Endothelial cell,2.4072351,0.0,Ligand,Receptor,COL1A2,ITGA10,2.4072351
189,COL1A2,ITGB8,Fibroblast cell,Ductal cell type 2,2.4057012,0.0,Ligand,Receptor,COL1A2,ITGB8,2.4057012
190,VIM,CD44,Fibroblast cell,Macrophage cell,2.4021559,0.0,Ligand,Receptor,VIM,CD44,2.4021559
191,COL1A2,FLT4,Fibroblast cell,Endothelial cell,2.3967004,0.0,Ligand,Receptor,COL1A2,FLT4,2.3967004
192,HLA-B,CD3G,T cell,T cell,2.3941932,0.0,Ligand,Receptor,HLA-B,CD3G,2.3941932
194,COL1A1,ITGA5,Fibroblast cell,Macrophage cell,2.3919227,0.0,Ligand,Receptor,COL1A1,ITGA5,2.3919227
195,COL1A1,ITGA2,Fibroblast cell,Endothelial cell,2.391128,0.0,Ligand,Receptor,COL1A1,ITGA2,2.391128
196,COL1A2,SDC1,Fibroblast cell,Fibroblast cell,2.390777,0.0,Ligand,Receptor,COL1A2,SDC1,2.390777
198,COL1A1,CD36,Fibroblast cell,Macrophage cell,2.388624,0.0,Ligand,Receptor,COL1A1,CD36,2.388624
203,TIMP1,CD63,Ductal cell type 2,Ductal cell type 2,2.3826427,0.0,Ligand,Receptor,TIMP1,CD63,2.3826427
204,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 2,2.3787806,0.0,Ligand,Receptor,LGALS1,ITGB1,2.3787806
205,HSPG2,ITGB1,Endothelial cell,Fibroblast cell,2.3784146,0.0,Ligand,Receptor,HSPG2,ITGB1,2.3784146
206,COL1A1,ITGA3,Fibroblast cell,Stellate cell,2.3778327,0.0,Ligand,Receptor,COL1A1,ITGA3,2.3778327
207,HLA-A,CD3D,Fibroblast cell,T cell,2.3774333,0.0,Ligand,Receptor,HLA-A,CD3D,2.3774333
208,HLA-C,CD3D,Ductal cell type 2,T cell,2.3760543,0.0,Ligand,Receptor,HLA-C,CD3D,2.3760543
210,LGALS1,PTPRC,Fibroblast cell,T cell,2.3712373,0.0,Ligand,Receptor,LGALS1,PTPRC,2.3712373
212,COL1A1,ITGA3,Fibroblast cell,Fibroblast cell,2.3707623,0.0,Ligand,Receptor,COL1A1,ITGA3,2.3707623
213,HLA-B,CANX,T cell,Fibroblast cell,2.3660202,0.0,Ligand,Receptor,HLA-B,CANX,2.3660202
214,VIM,CD44,Endothelial cell,T cell,2.3657858,0.0,Ligand,Receptor,VIM,CD44,2.3657858
215,HLA-B,CANX,T cell,Endothelial cell,2.365119,0.0,Ligand,Receptor,HLA-B,CANX,2.365119
216,COPA,CD74,Macrophage cell,Macrophage cell,2.3650062,0.0,Ligand,Receptor,COPA,CD74,2.3650062
217,A2M,LRP1,Endothelial cell,Fibroblast cell,2.3650055,0.0,Ligand,Receptor,A2M,LRP1,2.3650055
218,COL1A2,ITGA2,Fibroblast cell,Endothelial cell,2.3628416,0.0,Ligand,Receptor,COL1A2,ITGA2,2.3628416
219,TIMP1,CD63,Macrophage cell,Macrophage cell,2.362533,0.0,Ligand,Receptor,TIMP1,CD63,2.362533
220,HLA-A,APLP2,Endothelial cell,Endothelial cell,2.3624256,0.0,Ligand,Receptor,HLA-A,APLP2,2.3624256
221,COL1A1,ITGA1,Fibroblast cell,Ductal cell type 2,2.36079,0.0,Ligand,Receptor,COL1A1,ITGA1,2.36079
222,HLA-A,APLP2,Endothelial cell,Macrophage cell,2.360361,0.0,Ligand,Receptor,HLA-A,APLP2,2.360361
223,COL1A2,CD36,Fibroblast cell,Macrophage cell,2.3603375,0.0,Ligand,Receptor,COL1A2,CD36,2.3603375
225,HLA-C,CD3D,Macrophage cell,T cell,2.356563,0.0,Ligand,Receptor,HLA-C,CD3D,2.356563
226,COL1A1,SDC1,Fibroblast cell,Macrophage cell,2.3557172,0.0,Ligand,Receptor,COL1A1,SDC1,2.3557172
227,HLA-A,APLP2,T cell,Endothelial cell,2.3524177,0.0,Ligand,Receptor,HLA-A,APLP2,2.3524177
229,HLA-A,APLP2,T cell,Macrophage cell,2.3503532,0.0,Ligand,Receptor,HLA-A,APLP2,2.3503532
230,COL1A2,ITGA3,Fibroblast cell,Stellate cell,2.3495462,0.0,Ligand,Receptor,COL1A2,ITGA3,2.3495462
231,COPA,CD74,Ductal cell type 2,Macrophage cell,2.3491626,0.0,Ligand,Receptor,COPA,CD74,2.3491626
232,APP,RPSA,Fibroblast cell,B cell,2.3489633,0.0,Ligand,Receptor,APP,RPSA,2.3489633
233,COL1A1,ITGA2,Fibroblast cell,Fibroblast cell,2.3484013,0.0,Ligand,Receptor,COL1A1,ITGA2,2.3484013
234,COL1A1,CD93,Fibroblast cell,Macrophage cell,2.3462946,0.0,Ligand,Receptor,COL1A1,CD93,2.3462946
236,COL1A1,SDC1,Fibroblast cell,Stellate cell,2.3437057,0.0,Ligand,Receptor,COL1A1,SDC1,2.3437057
237,HLA-DRA,CD4,B cell,Macrophage cell,2.3435624,0.0,Ligand,Receptor,HLA-DRA,CD4,2.3435624
238,VIM,CD44,Endothelial cell,Ductal cell type 2,2.3429656,0.0,Ligand,Receptor,VIM,CD44,2.3429656
239,HLA-A,CD3G,Endothelial cell,T cell,2.3427675,0.0,Ligand,Receptor,HLA-A,CD3G,2.3427675
240,COL1A2,ITGA3,Fibroblast cell,Fibroblast cell,2.342476,0.0,Ligand,Receptor,COL1A2,ITGA3,2.342476
241,COL3A1,ITGA10,Fibroblast cell,Endothelial cell,2.3418345,0.0,Ligand,Receptor,COL3A1,ITGA10,2.3418345
242,APP,CD74,Macrophage cell,Macrophage cell,2.3386056,0.0,Ligand,Receptor,APP,CD74,2.3386056
243,COL1A1,ITGA11,Fibroblast cell,Fibroblast cell,2.3376749,0.0,Ligand,Receptor,COL1A1,ITGA11,2.3376749
244,LGALS3,MCAM,Ductal cell type 2,Stellate cell,2.3356576,0.0,Ligand,Receptor,LGALS3,MCAM,2.3356576
245,TFF2,CXCR4,Ductal cell type 2,B cell,2.334286,0.0,Ligand,Receptor,TFF2,CXCR4,2.334286
246,COL1A1,CD44,Fibroblast cell,Endothelial cell,2.3341584,0.0,Ligand,Receptor,COL1A1,CD44,2.3341584
248,HLA-A,CD3G,T cell,T cell,2.3327594,0.0,Ligand,Receptor,HLA-A,CD3G,2.3327594
249,COL1A2,ITGA1,Fibroblast cell,Ductal cell type 2,2.3325036,0.0,Ligand,Receptor,COL1A2,ITGA1,2.3325036
250,COL1A1,SDC1,Fibroblast cell,Endothelial cell,2.331845,0.0,Ligand,Receptor,COL1A1,SDC1,2.331845
251,HSPG2,ITGB1,Endothelial cell,Stellate cell,2.3307538,0.0,Ligand,Receptor,HSPG2,ITGB1,2.3307538
252,HMGB1,CXCR4,Fibroblast cell,B cell,2.3281038,0.0,Ligand,Receptor,HMGB1,CXCR4,2.3281038
253,COL1A2,SDC1,Fibroblast cell,Macrophage cell,2.3274307,0.0,Ligand,Receptor,COL1A2,SDC1,2.3274307
254,COL3A1,DDR2,Fibroblast cell,Stellate cell,2.3264525,0.0,Ligand,Receptor,COL3A1,DDR2,2.3264525
256,COL1A1,SDC1,Fibroblast cell,B cell,2.3245316,0.0,Ligand,Receptor,COL1A1,SDC1,2.3245316
257,HMGB1,CXCR4,Endothelial cell,T cell,2.3227043,0.0,Ligand,Receptor,HMGB1,CXCR4,2.3227043
258,COL1A2,ITGA2,Fibroblast cell,Fibroblast cell,2.3201149,0.0,Ligand,Receptor,COL1A2,ITGA2,2.3201149
259,HMGB1,CXCR4,B cell,B cell,2.3192039,0.0,Ligand,Receptor,HMGB1,CXCR4,2.3192039
