,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
234,TIMP1,CD63,Stellate cell,Ductal cell type 1,1.632572,0.0,Ligand,Receptor,TIMP1,CD63,1.632572
235,MFGE8,PDGFRB,Stellate cell,Fibroblast cell,1.6306915,0.0,Ligand,Receptor,MFGE8,PDGFRB,1.6306915
236,TIMP1,CD63,Stellate cell,Endothelial cell,1.621542,0.0,Ligand,Receptor,TIMP1,CD63,1.621542
239,APOE,LRP1,Fibroblast cell,Fibroblast cell,1.6179153,0.0,Ligand,Receptor,APOE,LRP1,1.6179153
241,CALM2,INSR,Stellate cell,Endothelial cell,1.6134984,0.0,Ligand,Receptor,CALM2,INSR,1.6134984
242,CALM1,SCTR,Ductal cell type 1,Ductal cell type 1,1.6104279,0.0,Ligand,Receptor,CALM1,SCTR,1.6104279
243,TIMP3,CD44,Endothelial cell,Acinar cell,1.6099354,0.0,Ligand,Receptor,TIMP3,CD44,1.6099354
244,CXCL12,ITGB1,Fibroblast cell,Acinar cell,1.6049322,0.0,Ligand,Receptor,CXCL12,ITGB1,1.6049322
245,SPP1,CD44,Ductal cell type 1,Ductal cell type 1,1.6048121,0.0,Ligand,Receptor,SPP1,CD44,1.6048121
246,TIMP3,CD44,Stellate cell,Fibroblast cell,1.6017872,0.003,Ligand,Receptor,TIMP3,CD44,1.6017872
247,TIMP3,CD44,Endothelial cell,Stellate cell,1.6002961,0.0,Ligand,Receptor,TIMP3,CD44,1.6002961
248,VWF,ITGB1,Endothelial cell,Fibroblast cell,1.596842,0.0,Ligand,Receptor,VWF,ITGB1,1.596842
249,VWF,ITGB1,Endothelial cell,Endothelial cell,1.5964613,0.0,Ligand,Receptor,VWF,ITGB1,1.5964613
250,TIMP3,DDR1,Stellate cell,Ductal cell type 1,1.5952443,0.0,Ligand,Receptor,TIMP3,DDR1,1.5952443
251,CXCL12,ITGA5,Fibroblast cell,Endothelial cell,1.5840559,0.0,Ligand,Receptor,CXCL12,ITGA5,1.5840559
252,HSPG2,ITGB1,Endothelial cell,Stellate cell,1.5798635,0.0,Ligand,Receptor,HSPG2,ITGB1,1.5798635
253,COL1A2,CD93,Fibroblast cell,Endothelial cell,1.5783153,0.0,Ligand,Receptor,COL1A2,CD93,1.5783153
254,CALM1,MYLK,Endothelial cell,Stellate cell,1.5748116,0.0,Ligand,Receptor,CALM1,MYLK,1.5748116
258,CD99,CD81,Fibroblast cell,Fibroblast cell,1.5640428,0.001,Ligand,Receptor,CD99,CD81,1.5640428
265,COL6A2,ITGA1,Fibroblast cell,Endothelial cell,1.5444281,0.0,Ligand,Receptor,COL6A2,ITGA1,1.5444281
266,TIMP3,CD44,Stellate cell,Acinar cell,1.543568,0.003,Ligand,Receptor,TIMP3,CD44,1.543568
267,JAG1,NOTCH3,Stellate cell,Stellate cell,1.5402383,0.0,Ligand,Receptor,JAG1,NOTCH3,1.5402383
268,JAG1,NOTCH3,Ductal cell type 1,Stellate cell,1.5401419,0.0,Ligand,Receptor,JAG1,NOTCH3,1.5401419
269,GNAI2,CAV1,Endothelial cell,Stellate cell,1.5395131,0.0,Ligand,Receptor,GNAI2,CAV1,1.5395131
270,TIMP2,ITGB1,Fibroblast cell,Fibroblast cell,1.5387461,0.0,Ligand,Receptor,TIMP2,ITGB1,1.5387461
271,TIMP2,ITGB1,Fibroblast cell,Endothelial cell,1.5383654,0.0,Ligand,Receptor,TIMP2,ITGB1,1.5383654
272,CXCL12,SDC4,Fibroblast cell,Acinar cell,1.5376483,0.0,Ligand,Receptor,CXCL12,SDC4,1.5376483
273,SPARC,FGFR1,Endothelial cell,Fibroblast cell,1.5354931,0.0,Ligand,Receptor,SPARC,FGFR1,1.5354931
275,TIMP3,CD44,Stellate cell,Stellate cell,1.5339288,0.0,Ligand,Receptor,TIMP3,CD44,1.5339288
277,COL4A1,CD44,Fibroblast cell,Ductal cell type 1,1.5313175,0.0,Ligand,Receptor,COL4A1,CD44,1.5313175
279,PTN,PTPRB,Fibroblast cell,Endothelial cell,1.5271225,0.0,Ligand,Receptor,PTN,PTPRB,1.5271225
280,HSPG2,LRP1,Endothelial cell,Fibroblast cell,1.5216223,0.0,Ligand,Receptor,HSPG2,LRP1,1.5216223
281,TIMP3,CD44,Endothelial cell,Endothelial cell,1.5205736,0.0,Ligand,Receptor,TIMP3,CD44,1.5205736
285,CALM2,MYLK,Endothelial cell,Stellate cell,1.5151474,0.0,Ligand,Receptor,CALM2,MYLK,1.5151474
288,THBS1,LRP1,Fibroblast cell,Fibroblast cell,1.5088607,0.0,Ligand,Receptor,THBS1,LRP1,1.5088607
289,VWF,SCARA5,Endothelial cell,Fibroblast cell,1.5083432,0.0,Ligand,Receptor,VWF,SCARA5,1.5083432
291,COL6A2,CD44,Fibroblast cell,Fibroblast cell,1.5071707,0.0,Ligand,Receptor,COL6A2,CD44,1.5071707
292,EFEMP2,AQP1,Fibroblast cell,Endothelial cell,1.4991894,0.0,Ligand,Receptor,EFEMP2,AQP1,1.4991894
294,SLIT2,APP,Fibroblast cell,Endothelial cell,1.496006,0.0,Ligand,Receptor,SLIT2,APP,1.496006
296,AGRN,ITGB1,Ductal cell type 1,Stellate cell,1.4946165,0.0,Ligand,Receptor,AGRN,ITGB1,1.4946165
297,LGALS3BP,ITGB1,Fibroblast cell,Stellate cell,1.4919808,0.0,Ligand,Receptor,LGALS3BP,ITGB1,1.4919808
299,COL18A1,KDR,Ductal cell type 1,Endothelial cell,1.4905183,0.0,Ligand,Receptor,COL18A1,KDR,1.4905183
301,COL6A3,CD44,Fibroblast cell,Ductal cell type 1,1.4889392,0.0,Ligand,Receptor,COL6A3,CD44,1.4889392
303,VWF,ITGB1,Endothelial cell,Ductal cell type 1,1.4887123,0.0,Ligand,Receptor,VWF,ITGB1,1.4887123
304,COL6A1,CD44,Fibroblast cell,Ductal cell type 1,1.4874465,0.0,Ligand,Receptor,COL6A1,CD44,1.4874465
307,PSAP,LRP1,Endothelial cell,Fibroblast cell,1.4842882,0.0,Ligand,Receptor,PSAP,LRP1,1.4842882
308,SPARC,FGFR1,Stellate cell,Fibroblast cell,1.482425,0.0,Ligand,Receptor,SPARC,FGFR1,1.482425
310,CXCL12,SDC4,Fibroblast cell,Endothelial cell,1.480508,0.0,Ligand,Receptor,CXCL12,SDC4,1.480508
311,PTN,PLXNB2,Fibroblast cell,Ductal cell type 1,1.4801233,0.0,Ligand,Receptor,PTN,PLXNB2,1.4801233
313,TIMP1,CD63,Endothelial cell,Stellate cell,1.4785471,0.006,Ligand,Receptor,TIMP1,CD63,1.4785471
315,GPC3,CD81,Fibroblast cell,Fibroblast cell,1.4784845,0.0,Ligand,Receptor,GPC3,CD81,1.4784845
317,SPP1,S1PR1,Ductal cell type 1,Endothelial cell,1.4777933,0.0,Ligand,Receptor,SPP1,S1PR1,1.4777933
318,CALM2,INSR,Stellate cell,Ductal cell type 1,1.4772605,0.0,Ligand,Receptor,CALM2,INSR,1.4772605
321,CALM2,MYLK,Stellate cell,Fibroblast cell,1.469709,0.004,Ligand,Receptor,CALM2,MYLK,1.469709
324,NID1,ITGB1,Fibroblast cell,Stellate cell,1.459235,0.0,Ligand,Receptor,NID1,ITGB1,1.459235
328,TIMP3,CD44,Stellate cell,Endothelial cell,1.4542062,0.003,Ligand,Receptor,TIMP3,CD44,1.4542062
329,VWF,ITGB1,Endothelial cell,Acinar cell,1.4530872,0.0,Ligand,Receptor,VWF,ITGB1,1.4530872
330,COL1A2,ITGA1,Fibroblast cell,Endothelial cell,1.4501204,0.0,Ligand,Receptor,COL1A2,ITGA1,1.4501204
331,TIMP1,CD63,Endothelial cell,Ductal cell type 1,1.4489613,0.0,Ligand,Receptor,TIMP1,CD63,1.4489613
332,COL6A2,CD44,Fibroblast cell,Acinar cell,1.4489515,0.0,Ligand,Receptor,COL6A2,CD44,1.4489515
335,TNFSF12,TNFRSF12A,Fibroblast cell,Ductal cell type 1,1.4398078,0.0,Ligand,Receptor,TNFSF12,TNFRSF12A,1.4398078
336,COL6A2,CD44,Fibroblast cell,Stellate cell,1.4393122,0.0,Ligand,Receptor,COL6A2,CD44,1.4393122
337,TIMP1,CD63,Endothelial cell,Endothelial cell,1.4379312,0.0,Ligand,Receptor,TIMP1,CD63,1.4379312
338,AGRN,LRP1,Ductal cell type 1,Fibroblast cell,1.4363754,0.0,Ligand,Receptor,AGRN,LRP1,1.4363754
339,CD99,CD81,Stellate cell,Fibroblast cell,1.4344734,0.0,Ligand,Receptor,CD99,CD81,1.4344734
341,CALM2,PDE1A,Stellate cell,Stellate cell,1.432152,0.0,Ligand,Receptor,CALM2,PDE1A,1.432152
342,CXCL12,SDC4,Fibroblast cell,Stellate cell,1.4319797,0.0,Ligand,Receptor,CXCL12,SDC4,1.4319797
343,TIMP2,ITGB1,Fibroblast cell,Ductal cell type 1,1.4306164,0.0,Ligand,Receptor,TIMP2,ITGB1,1.4306164
346,THBS1,SDC4,Fibroblast cell,Ductal cell type 1,1.4283661,0.0,Ligand,Receptor,THBS1,SDC4,1.4283661
349,TIMP3,DDR1,Endothelial cell,Acinar cell,1.4246997,0.0,Ligand,Receptor,TIMP3,DDR1,1.4246997
350,CXCL12,ITGAV,Fibroblast cell,Ductal cell type 1,1.4239783,0.0,Ligand,Receptor,CXCL12,ITGAV,1.4239783
351,SLIT2,APP,Fibroblast cell,Ductal cell type 1,1.422009,0.0,Ligand,Receptor,SLIT2,APP,1.422009
352,EFEMP2,AQP1,Fibroblast cell,Ductal cell type 1,1.4202969,0.0,Ligand,Receptor,EFEMP2,AQP1,1.4202969
354,EDN1,EDNRB,Ductal cell type 1,Fibroblast cell,1.4175285,0.0,Ligand,Receptor,EDN1,EDNRB,1.4175285
355,HMGB1,THBD,Fibroblast cell,Endothelial cell,1.4169117,0.0,Ligand,Receptor,HMGB1,THBD,1.4169117
356,CALM2,EGFR,Stellate cell,Fibroblast cell,1.4141912,0.009,Ligand,Receptor,CALM2,EGFR,1.4141912
357,CXCL12,SDC4,Fibroblast cell,Fibroblast cell,1.4132575,0.0,Ligand,Receptor,CXCL12,SDC4,1.4132575
359,COL1A2,CD44,Fibroblast cell,Fibroblast cell,1.412863,0.0,Ligand,Receptor,COL1A2,CD44,1.412863
360,MMP7,CD44,Ductal cell type 1,Ductal cell type 1,1.4112003,0.0,Ligand,Receptor,MMP7,CD44,1.4112003
361,CXCL12,ADRA2A,Fibroblast cell,Fibroblast cell,1.4100553,0.0,Ligand,Receptor,CXCL12,ADRA2A,1.4100553
363,TIMP2,CD44,Fibroblast cell,Fibroblast cell,1.4062983,0.007,Ligand,Receptor,TIMP2,CD44,1.4062983
364,CALM2,INSR,Ductal cell type 1,Endothelial cell,1.4060323,0.0,Ligand,Receptor,CALM2,INSR,1.4060323
365,CALM2,MYLK,Stellate cell,Endothelial cell,1.40456,0.0,Ligand,Receptor,CALM2,MYLK,1.40456
366,C3,IFITM1,Fibroblast cell,Fibroblast cell,1.4043792,0.0,Ligand,Receptor,C3,IFITM1,1.4043792
367,TIMP3,DDR1,Endothelial cell,Endothelial cell,1.4037296,0.0,Ligand,Receptor,TIMP3,DDR1,1.4037296
369,CALM2,KCNQ1,Stellate cell,Acinar cell,1.4014997,0.0,Ligand,Receptor,CALM2,KCNQ1,1.4014997
370,LAMB1,CD44,Fibroblast cell,Ductal cell type 1,1.4013853,0.0,Ligand,Receptor,LAMB1,CD44,1.4013853
371,PTN,PLXNB2,Fibroblast cell,Fibroblast cell,1.401224,0.0,Ligand,Receptor,PTN,PLXNB2,1.401224
372,APP,VLDLR,Endothelial cell,Fibroblast cell,1.3990183,0.0,Ligand,Receptor,APP,VLDLR,1.3990183
373,GNAI2,CAV1,Endothelial cell,Endothelial cell,1.398047,0.0,Ligand,Receptor,GNAI2,CAV1,1.398047
374,CXCL12,ITGA5,Fibroblast cell,Fibroblast cell,1.3956329,0.0,Ligand,Receptor,CXCL12,ITGA5,1.3956329
375,TIMP2,ITGB1,Fibroblast cell,Acinar cell,1.3949913,0.0,Ligand,Receptor,TIMP2,ITGB1,1.3949913
376,CALM1,MYLK,Stellate cell,Stellate cell,1.3939118,0.0,Ligand,Receptor,CALM1,MYLK,1.3939118
377,ALB,FCGRT,Acinar cell,Fibroblast cell,1.3938241,0.0,Ligand,Receptor,ALB,FCGRT,1.3938241
380,CALM2,EGFR,Stellate cell,Ductal cell type 1,1.385251,0.0,Ligand,Receptor,CALM2,EGFR,1.385251
382,CALM2,MYLK,Acinar cell,Stellate cell,1.3842292,0.003,Ligand,Receptor,CALM2,MYLK,1.3842292
383,PTN,NCL,Fibroblast cell,Fibroblast cell,1.3836685,0.0,Ligand,Receptor,PTN,NCL,1.3836685
384,CXCL12,ITGA5,Fibroblast cell,Ductal cell type 1,1.3824064,0.0,Ligand,Receptor,CXCL12,ITGA5,1.3824064
386,MFGE8,PDGFRB,Fibroblast cell,Fibroblast cell,1.3812666,0.0,Ligand,Receptor,MFGE8,PDGFRB,1.3812666
388,CALM2,EGFR,Stellate cell,Stellate cell,1.3796651,0.0,Ligand,Receptor,CALM2,EGFR,1.3796651
391,SPARC,ENG,Fibroblast cell,Endothelial cell,1.3785737,0.001,Ligand,Receptor,SPARC,ENG,1.3785737
392,PSAP,LRP1,Ductal cell type 1,Fibroblast cell,1.3764731,0.0,Ligand,Receptor,PSAP,LRP1,1.3764731
395,A2M,LRP1,Stellate cell,Fibroblast cell,1.3698225,0.0,Ligand,Receptor,A2M,LRP1,1.3698225
396,COL4A1,CD93,Fibroblast cell,Endothelial cell,1.3686686,0.0,Ligand,Receptor,COL4A1,CD93,1.3686686
397,GAS6,AXL,Fibroblast cell,Stellate cell,1.3669021,0.0,Ligand,Receptor,GAS6,AXL,1.3669021
398,PTN,PTPRS,Fibroblast cell,Fibroblast cell,1.3667636,0.0,Ligand,Receptor,PTN,PTPRS,1.3667636
399,VIM,CD44,Endothelial cell,Stellate cell,1.3664681,0.004,Ligand,Receptor,VIM,CD44,1.3664681
400,CXCL12,ADRA2A,Fibroblast cell,Ductal cell type 1,1.3652855,0.0,Ligand,Receptor,CXCL12,ADRA2A,1.3652855
401,THBS1,CD36,Fibroblast cell,Endothelial cell,1.3647115,0.0,Ligand,Receptor,THBS1,CD36,1.3647115
405,COL18A1,ITGA1,Ductal cell type 1,Endothelial cell,1.3623602,0.0,Ligand,Receptor,COL18A1,ITGA1,1.3623602
408,COL6A2,CD44,Fibroblast cell,Endothelial cell,1.3595897,0.0,Ligand,Receptor,COL6A2,CD44,1.3595897
410,TIMP3,DDR1,Stellate cell,Acinar cell,1.3583323,0.001,Ligand,Receptor,TIMP3,DDR1,1.3583323
411,CALM2,KCNQ1,Stellate cell,Ductal cell type 1,1.3551403,0.0,Ligand,Receptor,CALM2,KCNQ1,1.3551403
412,COL1A2,CD44,Fibroblast cell,Acinar cell,1.3546438,0.0,Ligand,Receptor,COL1A2,CD44,1.3546438
415,JAG1,NOTCH3,Endothelial cell,Stellate cell,1.351734,0.0,Ligand,Receptor,JAG1,NOTCH3,1.351734
416,LAMC1,CD44,Fibroblast cell,Ductal cell type 1,1.3482811,0.0,Ligand,Receptor,LAMC1,CD44,1.3482811
418,HLA-C,NOTCH4,Ductal cell type 1,Endothelial cell,1.3472093,0.0,Ligand,Receptor,HLA-C,NOTCH4,1.3472093
419,COL1A2,CD44,Fibroblast cell,Stellate cell,1.3450046,0.0,Ligand,Receptor,COL1A2,CD44,1.3450046
420,PSAP,LRP1,Acinar cell,Fibroblast cell,1.3437536,0.0,Ligand,Receptor,PSAP,LRP1,1.3437536
421,C3,LRP1,Fibroblast cell,Fibroblast cell,1.3418157,0.0,Ligand,Receptor,C3,LRP1,1.3418157
423,HSP90B1,LRP1,Fibroblast cell,Fibroblast cell,1.3415096,0.0,Ligand,Receptor,HSP90B1,LRP1,1.3415096
425,C3,CD81,Ductal cell type 1,Fibroblast cell,1.3393596,0.001,Ligand,Receptor,C3,CD81,1.3393596
426,PTN,NCL,Fibroblast cell,Ductal cell type 1,1.3388404,0.0,Ligand,Receptor,PTN,NCL,1.3388404
427,TIMP2,CD44,Fibroblast cell,Stellate cell,1.3384398,0.008,Ligand,Receptor,TIMP2,CD44,1.3384398
428,CD99,CD81,Endothelial cell,Fibroblast cell,1.3382442,0.0,Ligand,Receptor,CD99,CD81,1.3382442
429,TIMP3,DDR1,Stellate cell,Endothelial cell,1.3373622,0.0,Ligand,Receptor,TIMP3,DDR1,1.3373622
433,COL6A2,ITGA1,Fibroblast cell,Stellate cell,1.3268124,0.0,Ligand,Receptor,COL6A2,ITGA1,1.3268124
434,CXCL12,ITGAV,Fibroblast cell,Endothelial cell,1.3254187,0.0,Ligand,Receptor,CXCL12,ITGAV,1.3254187
435,APP,VLDLR,Ductal cell type 1,Fibroblast cell,1.3250213,0.0,Ligand,Receptor,APP,VLDLR,1.3250213
436,FAM3C,LIFR,Fibroblast cell,Endothelial cell,1.3241056,0.0,Ligand,Receptor,FAM3C,LIFR,1.3241056
438,CXCL12,CD4,Fibroblast cell,Stellate cell,1.3227656,0.0,Ligand,Receptor,CXCL12,CD4,1.3227656
441,FBN1,ITGB1,Fibroblast cell,Stellate cell,1.3198603,0.0,Ligand,Receptor,FBN1,ITGB1,1.3198603
442,CXCL1,ADRA2A,Ductal cell type 1,Ductal cell type 1,1.318126,0.0,Ligand,Receptor,CXCL1,ADRA2A,1.318126
444,CXCL12,ITGAV,Fibroblast cell,Acinar cell,1.316588,0.0,Ligand,Receptor,CXCL12,ITGAV,1.316588
445,SERPING1,LRP1,Acinar cell,Fibroblast cell,1.316087,0.003,Ligand,Receptor,SERPING1,LRP1,1.316087
446,C3,CD81,Acinar cell,Fibroblast cell,1.3152957,0.009,Ligand,Receptor,C3,CD81,1.3152957
447,COL6A2,ITGAV,Fibroblast cell,Ductal cell type 1,1.3149098,0.0,Ligand,Receptor,COL6A2,ITGAV,1.3149098
448,APOE,LRP1,Stellate cell,Fibroblast cell,1.3146532,0.0,Ligand,Receptor,APOE,LRP1,1.3146532
451,GSTP1,EGFR,Ductal cell type 1,Ductal cell type 1,1.312875,0.0,Ligand,Receptor,GSTP1,EGFR,1.312875
453,PTN,SDC4,Fibroblast cell,Acinar cell,1.3118658,0.0,Ligand,Receptor,PTN,SDC4,1.3118658
454,CD99,CD81,Acinar cell,Fibroblast cell,1.3088477,0.009,Ligand,Receptor,CD99,CD81,1.3088477
455,BMP2,ENG,Ductal cell type 1,Endothelial cell,1.3080294,0.0,Ligand,Receptor,BMP2,ENG,1.3080294
456,GSTP1,EGFR,Ductal cell type 1,Stellate cell,1.307289,0.001,Ligand,Receptor,GSTP1,EGFR,1.307289
457,HSPG2,ITGB1,Fibroblast cell,Stellate cell,1.3063807,0.007,Ligand,Receptor,HSPG2,ITGB1,1.3063807
458,SERPING1,LRP1,Endothelial cell,Fibroblast cell,1.3055093,0.0,Ligand,Receptor,SERPING1,LRP1,1.3055093
459,CALM3,AQP1,Ductal cell type 1,Endothelial cell,1.3034805,0.0,Ligand,Receptor,CALM3,AQP1,1.3034805
460,MMP7,CD151,Ductal cell type 1,Stellate cell,1.3031354,0.001,Ligand,Receptor,MMP7,CD151,1.3031354
463,COL18A1,PTPRS,Ductal cell type 1,Fibroblast cell,1.3014098,0.0,Ligand,Receptor,COL18A1,PTPRS,1.3014098
468,DLL1,NOTCH3,Fibroblast cell,Stellate cell,1.2949631,0.0,Ligand,Receptor,DLL1,NOTCH3,1.2949631
470,COL18A1,ITGA5,Ductal cell type 1,Endothelial cell,1.2929195,0.0,Ligand,Receptor,COL18A1,ITGA5,1.2929195
471,LGALS1,ITGB1,Endothelial cell,Stellate cell,1.2924571,0.0,Ligand,Receptor,LGALS1,ITGB1,1.2924571
472,PDGFC,PDGFRB,Ductal cell type 1,Stellate cell,1.2921932,0.0,Ligand,Receptor,PDGFC,PDGFRB,1.2921932
473,JAG1,NOTCH3,Acinar cell,Stellate cell,1.2917882,0.0,Ligand,Receptor,JAG1,NOTCH3,1.2917882
475,GNAI2,CAV1,Stellate cell,Stellate cell,1.2889436,0.001,Ligand,Receptor,GNAI2,CAV1,1.2889436
476,HSPG2,ITGB1,Endothelial cell,Fibroblast cell,1.2888963,0.0,Ligand,Receptor,HSPG2,ITGB1,1.2888963
477,HSPG2,ITGB1,Endothelial cell,Endothelial cell,1.2885156,0.0,Ligand,Receptor,HSPG2,ITGB1,1.2885156
479,PTN,PLXNB2,Fibroblast cell,Stellate cell,1.287849,0.0,Ligand,Receptor,PTN,PLXNB2,1.287849
480,VIM,CD44,Endothelial cell,Endothelial cell,1.2867455,0.0,Ligand,Receptor,VIM,CD44,1.2867455
482,C3,CD81,Fibroblast cell,Endothelial cell,1.286122,0.007,Ligand,Receptor,C3,CD81,1.286122
483,HMGB1,THBD,Stellate cell,Endothelial cell,1.2859808,0.0,Ligand,Receptor,HMGB1,THBD,1.2859808
485,APP,NOTCH2,Endothelial cell,Ductal cell type 1,1.2833468,0.0,Ligand,Receptor,APP,NOTCH2,1.2833468
486,GNAI2,CAV1,Fibroblast cell,Stellate cell,1.2830908,0.003,Ligand,Receptor,GNAI2,CAV1,1.2830908
487,COL6A1,ITGA6,Fibroblast cell,Endothelial cell,1.2824917,0.0,Ligand,Receptor,COL6A1,ITGA6,1.2824917
488,FGF7,FGFR3,Fibroblast cell,Ductal cell type 1,1.2812729,0.0,Ligand,Receptor,FGF7,FGFR3,1.2812729
491,SERPING1,LRP1,Stellate cell,Fibroblast cell,1.2760417,0.0,Ligand,Receptor,SERPING1,LRP1,1.2760417
494,SPARC,FGFR1,Endothelial cell,Endothelial cell,1.274521,0.0,Ligand,Receptor,SPARC,FGFR1,1.274521
495,PDAP1,PDGFRB,Fibroblast cell,Stellate cell,1.2741723,0.0,Ligand,Receptor,PDAP1,PDGFRB,1.2741723
496,DLL1,NOTCH3,Endothelial cell,Stellate cell,1.2731048,0.0,Ligand,Receptor,DLL1,NOTCH3,1.2731048
498,CALM2,INSR,Ductal cell type 1,Ductal cell type 1,1.2697943,0.002,Ligand,Receptor,CALM2,INSR,1.2697943
499,APOE,VLDLR,Fibroblast cell,Fibroblast cell,1.2690306,0.0,Ligand,Receptor,APOE,VLDLR,1.2690306
502,SPARC,ENG,Endothelial cell,Stellate cell,1.2670447,0.0,Ligand,Receptor,SPARC,ENG,1.2670447
503,HSP90B1,LRP1,Acinar cell,Fibroblast cell,1.2668633,0.0,Ligand,Receptor,HSP90B1,LRP1,1.2668633
504,THBS1,ITGA6,Fibroblast cell,Endothelial cell,1.2668331,0.0,Ligand,Receptor,THBS1,ITGA6,1.2668331
505,COL18A1,KDR,Stellate cell,Endothelial cell,1.2660584,0.0,Ligand,Receptor,COL18A1,KDR,1.2660584
506,COL1A2,CD44,Fibroblast cell,Endothelial cell,1.265282,0.0,Ligand,Receptor,COL1A2,CD44,1.265282
507,HMGB1,THBD,Ductal cell type 1,Endothelial cell,1.2638336,0.0,Ligand,Receptor,HMGB1,THBD,1.2638336
508,PDAP1,PDGFRB,Stellate cell,Stellate cell,1.2637405,0.0,Ligand,Receptor,PDAP1,PDGFRB,1.2637405
513,IGFBP4,LRP6,Fibroblast cell,Acinar cell,1.2610736,0.001,Ligand,Receptor,IGFBP4,LRP6,1.2610736
514,TNFSF12,TNFRSF12A,Endothelial cell,Ductal cell type 1,1.2599467,0.0,Ligand,Receptor,TNFSF12,TNFRSF12A,1.2599467
515,TIMP2,CD44,Fibroblast cell,Endothelial cell,1.2587173,0.006,Ligand,Receptor,TIMP2,CD44,1.2587173
517,CALM1,MYLK,Ductal cell type 1,Stellate cell,1.2566257,0.0,Ligand,Receptor,CALM1,MYLK,1.2566257
518,PTN,SDC4,Fibroblast cell,Endothelial cell,1.2547255,0.0,Ligand,Receptor,PTN,SDC4,1.2547255
519,LAMA2,RPSA,Fibroblast cell,Fibroblast cell,1.2526996,0.0,Ligand,Receptor,LAMA2,RPSA,1.2526996
520,MAML2,NOTCH3,Ductal cell type 1,Stellate cell,1.2519221,0.0,Ligand,Receptor,MAML2,NOTCH3,1.2519221
521,GNAI2,CAV1,Endothelial cell,Fibroblast cell,1.2514117,0.009,Ligand,Receptor,GNAI2,CAV1,1.2514117
522,HMGB1,THBD,Endothelial cell,Endothelial cell,1.2501744,0.0,Ligand,Receptor,HMGB1,THBD,1.2501744
525,CALM1,INSR,Endothelial cell,Acinar cell,1.248983,0.0,Ligand,Receptor,CALM1,INSR,1.248983
527,HSPG2,LRP1,Fibroblast cell,Fibroblast cell,1.2481396,0.0,Ligand,Receptor,HSPG2,LRP1,1.2481396
528,PDAP1,PDGFRB,Ductal cell type 1,Stellate cell,1.2466918,0.0,Ligand,Receptor,PDAP1,PDGFRB,1.2466918
530,APP,TNFRSF21,Endothelial cell,Stellate cell,1.245223,0.005,Ligand,Receptor,APP,TNFRSF21,1.245223
531,IGFBP4,LRP6,Endothelial cell,Acinar cell,1.2450786,0.0,Ligand,Receptor,IGFBP4,LRP6,1.2450786
532,SPP1,ITGA5,Ductal cell type 1,Endothelial cell,1.2445278,0.0,Ligand,Receptor,SPP1,ITGA5,1.2445278
533,HSP90B1,LRP1,Ductal cell type 1,Fibroblast cell,1.2425655,0.0,Ligand,Receptor,HSP90B1,LRP1,1.2425655
534,COL6A2,ITGA3,Fibroblast cell,Ductal cell type 1,1.242041,0.0,Ligand,Receptor,COL6A2,ITGA3,1.242041
536,GNAI2,CAV1,Ductal cell type 1,Stellate cell,1.2411807,0.0,Ligand,Receptor,GNAI2,CAV1,1.2411807
537,COL4A1,ITGA1,Fibroblast cell,Endothelial cell,1.2404737,0.0,Ligand,Receptor,COL4A1,ITGA1,1.2404737
538,LGALS3,ENG,Fibroblast cell,Endothelial cell,1.2394713,0.0,Ligand,Receptor,LGALS3,ENG,1.2394713
539,MMP7,CD151,Ductal cell type 1,Endothelial cell,1.2377605,0.0,Ligand,Receptor,MMP7,CD151,1.2377605
543,COL6A2,CD44,Stellate cell,Ductal cell type 1,1.2330091,0.0,Ligand,Receptor,COL6A2,CD44,1.2330091
544,COL1A2,ITGA1,Fibroblast cell,Stellate cell,1.2325047,0.0,Ligand,Receptor,COL1A2,ITGA1,1.2325047
545,SPARC,FGFR1,Endothelial cell,Acinar cell,1.2320985,0.0,Ligand,Receptor,SPARC,FGFR1,1.2320985
548,PSAP,AR,Fibroblast cell,Fibroblast cell,1.2290471,0.0,Ligand,Receptor,PSAP,AR,1.2290471
549,ICAM1,CAV1,Endothelial cell,Stellate cell,1.2284164,0.0,Ligand,Receptor,ICAM1,CAV1,1.2284164
550,PTN,PLXNB2,Fibroblast cell,Endothelial cell,1.2282586,0.0,Ligand,Receptor,PTN,PLXNB2,1.2282586
551,SPARC,ENG,Endothelial cell,Acinar cell,1.2279309,0.0,Ligand,Receptor,SPARC,ENG,1.2279309
553,PDAP1,PDGFRB,Endothelial cell,Stellate cell,1.2266082,0.0,Ligand,Receptor,PDAP1,PDGFRB,1.2266082
555,APP,LRP10,Endothelial cell,Ductal cell type 1,1.2263309,0.0,Ligand,Receptor,APP,LRP10,1.2263309
556,COL18A1,GPC4,Ductal cell type 1,Fibroblast cell,1.2252097,0.0,Ligand,Receptor,COL18A1,GPC4,1.2252097
557,CALM2,PDE1A,Ductal cell type 1,Stellate cell,1.2246859,0.0,Ligand,Receptor,CALM2,PDE1A,1.2246859
559,CALM3,AQP1,Ductal cell type 1,Ductal cell type 1,1.224588,0.0,Ligand,Receptor,CALM3,AQP1,1.224588
563,PSAP,LRP1,Stellate cell,Fibroblast cell,1.2231268,0.0,Ligand,Receptor,PSAP,LRP1,1.2231268
564,SCGB3A1,NOTCH3,Acinar cell,Stellate cell,1.2230978,0.0,Ligand,Receptor,SCGB3A1,NOTCH3,1.2230978
